iBAQ 1Methanol_1,iBAQ  1Methanol_2,iBAQ  1Methanol_3,iBAQ  5Methanol_1,iBAQ  5Methanol_2,iBAQ  5Methanol_3,iBAQ  9Methanol_1,iBAQ  9Methanol_2,iBAQ  9Methanol_3,iBAQ 1Ethanol_1,iBAQ  1Ethanol_2,iBAQ  1Ethanol_3,iBAQ 5Ethanol_1,iBAQ  5Ethanol_2,iBAQ  5Ethanol_3,iBAQ 9Ethanol_1,iBAQ  9Ethanol_2,iBAQ  9Ethanol_3,iBAQ 1Isopropanol _1,iBAQ  1Isopropanol_2,iBAQ  1Isopropanol_3,iBAQ 5Isopropanol _1,iBAQ  5Isopropanol_2,iBAQ  5Isopropanol_3,iBAQ 9Isopropanol _1,iBAQ  9Isopropanol_2,iBAQ  9Isopropanol_3,iBAQ control_1,iBAQ control_2,iBAQ control_3
0.051192988,0.051192988,0.051192988,0.051192988,0.182602787,0.203400816,0.072404628,0.008672828,0.241725492,0.06205117,0.039939008,0.030751454,0,0.138890007,0.151071294,0.187794774,0.29846863,0.286572341,0.054553491,0,0,0.208313389,0.064186885,0.050222117,0.233389545,0,0.050695465,0.037890679,0.169569051,0.033374287
0.136409585,0.136409585,0.136409585,0.136409585,0.408961846,0.364025889,0.86061765,0.751090133,0.743909604,0.057398687,0.077101984,0.015304823,0.480681153,0.535994708,0.49322897,0.831142514,0.830911715,0.419899589,0.10230253,0.24258142,0.285455008,0.839771205,0.783737695,0.70093698,0.268971332,0.544276966,0.303204246,0.451595203,0.294197068,0.186051274
7.994351499,7.994351499,7.994351499,7.994351499,3.65493563,6.966901009,9.511616789,10.51919675,8.792990404,6.182409331,6.882885713,6.081750023,8.014648024,8.72712282,8.355526217,9.796998009,10.12039889,11.08680968,5.336137268,3.613742459,5.218935452,11.48228195,10.76738237,12.32989298,9.510961214,9.575594256,10.04873671,5.59804778,7.582525074,8.052939089
0.52474233,0.52474233,0.52474233,0.52474233,0.289644559,0.16508448,0.438034229,0.541860179,0.578104378,0.092180061,0.16017486,0.132840505,0.550632528,0.478989905,0.401904942,0.195774976,0.313545413,0.276786855,0.163976586,0.222298054,0.151671639,0.481300436,0.340380591,0.482530321,0.35311973,0.144540566,0.151374685,0.261557011,0.262537198,0.283179076
7.141909986,7.141909986,7.141909986,7.141909986,0.528423127,0.327263235,0.783765178,4.263296791,0.69993784,7.441134349,6.576357259,6.713192138,4.249137461,0.598349104,2.022632969,6.38398221,6.459755756,7.282336832,5.231793402,6.725587617,5.242960574,1.053403151,4.994574064,5.294458977,9.943844857,10.50743161,9.702164529,5.100318391,10.25074397,10.54781991
0,0,0,0,0.00887221,0,0.056175543,0.026327787,0.045419324,0,0,0,0.037374654,0.726413376,0,0.441654861,0.023807534,0,0,0,0.013755688,0.017002945,0.04020231,0.053912961,0.007974705,0.008412896,0.010156267,0.018156221,0.015992505,0.029489175
0,0,0,0,0.007108459,0.005822434,0.007988909,0.014292714,0.005775424,0,0,0,0.007926074,0.012870852,0.007203885,0.0077503,0.00953094,0.008372068,0.002104826,0,0,0.008153058,0.007199829,0.007079191,0,0,0,0.000985727,0.005528629,0
11.80881201,11.80881201,11.80881201,11.80881201,4.990482876,9.202725693,12.92379769,12.29727301,11.48681443,11.37355336,11.10020418,11.6670387,12.96652745,18.36808651,13.82629197,19.29236232,27.5862069,30.88087631,10.63034946,8.944336764,9.570616231,6.523452421,4.250251918,7.255362663,19.75042159,17.41108719,17.48951774,16.25598337,14.24831919,14.60534578
0,0,0,0,0.016931391,0.019425516,0.053538579,0.054751658,0.025495789,0.01571471,0.008529004,0.008384433,0.018999455,0.019041483,0.102350057,0.049068379,0.035724224,0.040390689,0.011441258,0.02301193,0.013378337,0.047841874,0.068215642,0.053315577,0,0.035626409,0.014276144,0.027217004,0.014961975,0.032506075
0.064007164,0.064007164,0.064007164,0.064007164,0.054086064,0,0.07055359,0.128379414,0.003957288,0.016860413,0,0,0.057248351,0.012880631,0.011419653,0,0.070338797,0.00658859,0,0.012134121,0.052297729,0.085951756,0.075170529,0.250216409,0.155074199,0.075849882,0.066308233,0.061383737,0.062545465,0.027382805
1.402550436,1.402550436,1.402550436,1.402550436,1.416094064,1.813288205,2.741179845,3.249307139,2.486226892,1.452384946,1.295377205,1.076432201,2.322902165,2.182787349,1.159373821,2.429209332,2.430032954,3.394979461,1.453848936,1.547050313,1.603024032,7.490269457,4.431439423,4.402568371,2.526644182,1.08751296,1.451889901,3.000960226,2.270748374,1.952930898
0.001453611,0.001453611,0.001453611,0.001453611,0.001681404,0.00210206,0.004962425,0.004284295,0.005251918,0.000960081,0,0.000394819,0.001672457,0.001821834,0.000827518,0.001306637,0.002073876,0.00211319,0.000671833,0,0,0.003078574,0.003683823,0.001284471,0.002979427,0.003129295,0.002740241,0.00135841,0.000723713,0.001100595
0.020301885,0.020301885,0.020301885,0.020301885,0.162803569,0.113398925,0.227899417,0.203932993,0.167302174,0.010053415,0.000732946,0.033184522,0.106278877,0.123107749,0.158032818,0.076466474,0.079388313,0.135235052,0.023692353,0.040752368,0.03569428,0.258578591,0.273021471,0.181346017,0.147335582,0.07673135,0.087757028,0.072805377,0.063511242,0.022517542
0.076032617,0.076032617,0.076032617,0.076032617,0.802408305,0.281372929,1.046868725,1.851382412,1.48659304,0.249732282,0.366944139,0.453380428,1.399108206,1.25834316,0.623726896,1.089647257,2.516358311,1.095280694,0.330766037,0.350973219,0.744817951,1.840452948,1.382044028,1.70901308,0.248347386,0.219762507,0.849875451,1.238504357,0.409043315,0.633398859
0.163741099,0.163741099,0.163741099,0.163741099,0.375591164,0.459623192,1.694464098,0.356769232,0.862268923,0.374753248,0.157832051,0.032369122,0.181633477,0.294457707,0.634024896,0.148051575,0.586667815,0.370625285,0.1854883,0.199748847,0.135219654,1.442489472,1.334547709,1.496865636,0.124688027,0.300555325,0.233936225,0.161433553,0.321310482,0.365932236
3.914514754,3.914514754,3.914514754,3.914514754,1.578267658,2.939031965,4.548809638,8.240746871,6.246987798,1.25316423,2.086147322,2.10113053,3.350684987,5.829714209,4.23972086,13.9814931,17.66654462,17.8391602,2.042675168,2.136987797,2.086790753,2.632202415,1.586737462,2.077526754,7.235919056,7.320547853,8.935218851,2.875336621,3.228948529,4.159499823
0,0,0,0,0.111172609,0,0.166514963,0,0.0064178,0,0,0,0,0,0.017041871,0.116876782,0.133359754,0.127450479,0.040090012,0.099967241,0.003673755,0.150203797,0.220699946,0.165182402,0,0.00421392,0,0.158487896,0.073173151,0.004511153
0.007320837,0.007320837,0.007320837,0.007320837,0.0101183,0.122256528,0.239066832,0.250735426,0.246613135,0.038796496,0.047570808,0.039778621,0.173320824,0.192623697,0.198906073,0.121724082,0.220741347,0.12616157,0.008799711,0.039607163,0.028935909,0.257050715,0.262130843,0.266596908,0.105519393,0.114407801,0.204431173,0.006067765,0.069186047,0.055177874
0.025659351,0.025659351,0.025659351,0.025659351,0.019516629,0.023085578,0.017099914,0.024742483,0.021975664,0.025197724,0.046945186,0.045722764,0.028811815,0.039399082,0.032516032,0.05972957,0.049067609,0.075421269,0.083410799,0.077256968,0.021610858,0.020835207,0.019399659,0.131527229,0.01544941,0.019204244,0.016230099,0.092287144,0.061406095,0.166188877
0.636954631,0.636954631,0.636954631,0.636954631,0.726307311,0.595547794,1.479606081,0.878973903,0.839380444,0.373088882,0.265103921,0.32971809,0.699836572,0.671862866,1.412278386,0.477789932,1.711981736,0.394559562,0.242803756,0.361319647,0.257734718,1.163913104,1.245368576,1.287286564,0.745969646,0.712847183,0.614593164,0.547372373,0.437024689,0.530824255
2.113882742,2.113882742,2.113882742,2.113882742,0.854912231,0.811208829,0.008200402,0.010605462,0.65647698,1.265524404,0.738115805,1.152312924,1.52658233,1.246781136,2.055262165,4.46478848,3.845355274,2.859698768,1.136249782,1.5589255,1.481592709,0,0,0,2.215682968,2.547190007,2.336422571,2.275664397,2.605670671,2.492423622
0,0,0,0,0.007397528,0.054566076,0.062700067,0.040181232,0.035836477,0,0,0,0.045511773,0,0.008664278,0.066348654,0.066265481,0.064750342,0.029898067,0,0.022562723,0.039761535,0.041208046,0.043091558,0,0,0.029730942,0.045594149,0.047551802,0.046277336
3.156272334,3.156272334,3.156272334,3.156272334,8.751794304,7.746082041,11.00965675,11.37238581,11.15268352,1.983820816,1.752133396,2.173085256,8.470633335,9.463219151,7.983968314,11.619174,11.02552284,12.67567321,2.677578794,3.817668095,2.459441285,10.01165248,7.244981009,9.520095125,7.293086003,4.269494079,5.502142868,5.310846227,5.121101069,5.501406067
2.631891645,2.631891645,2.631891645,2.631891645,22.74750147,25.81667282,17.52557606,22.38344321,23.08262162,1.774291354,2.254594,1.874630707,10.90268951,13.80597659,14.7150132,22.62073418,21.64681557,22.66544957,3.332574306,3.11634954,2.695775365,21.37286472,26.00186032,29.43353151,10.72849916,13.42383069,13.40600003,6.941931571,6.545795217,3.349168646
0.114199609,0.114199609,0.114199609,0.114199609,0.44253052,0.522346545,1.422105364,1.301274108,0.920988769,0.287380495,0.679362337,0.461035465,0.739765551,1.069650167,0.821821954,1.277603429,1.799564927,0.921040621,0.439543512,0.626149982,0.400710308,0.779371733,0.746918844,1.028052319,0.364350759,0.757172419,0.648616032,1.031889625,0.885635953,0.847366697
6.705356605,6.705356605,6.705356605,6.705356605,20.56058786,26.01290834,20.17401281,20.01305322,19.49778183,6.961822803,2.17972881,2.654577923,15.10057906,13.64683099,19.25688419,23.28425659,20.73876241,10.49128252,3.956226476,3.632578963,1.765846461,9.493721685,9.084567088,10.95743163,20.69645868,20.37785585,20.75100955,6.404349176,4.934420809,6.370846643
0.112508503,0.112508503,0.112508503,0.112508503,0.033363482,0.179476285,0.771201836,0.307507496,0.684133891,0.011635465,0.09288388,0.057555903,0.060950709,0.382294573,0.211033572,0.402417374,0.487229964,0.339260612,0.182153047,0.123799514,0.112188179,0.745139564,0.621637858,0.465750297,0.328482293,0.229987534,0.263673356,0.24269903,0.091124766,0.460643787
0,0,0,0,0,0.056476222,0.14125251,0.116536923,0.086223486,0,0,0,0.051469846,0.012040419,0.025562052,0.018488962,0.017151866,0.192131447,0.034035656,0,0,0.09315405,0.131923882,0.088608799,0.015270995,0.015393114,0.012401869,0.049778715,0.077992395,0.068666557
3.750742657,3.750742657,3.750742657,3.750742657,14.85859309,19.01684205,22.64078784,23.2479829,21.87688928,3.375179016,4.842285744,3.290090469,11.42202853,13.17572167,13.45379102,19.93077847,21.34872601,20.19351894,4.095396279,3.354808769,4.394508171,19.85465833,18.25633672,24.10844233,11.85514334,10.26901557,9.412993363,4.346865547,10.28697785,8.233270538
0.138117912,0.138117912,0.138117912,0.138117912,0.057252139,0.082120064,0.356802754,0.077780195,0.324202352,0.044621776,0.181220878,0.18217151,0.316788734,0.351174897,0.333119578,0.061207252,0.066286157,0.317371063,0.036484188,0.287270345,0.038263924,0.310951877,0.355980157,0.04188157,0.244468803,0.261821112,0.240975972,0.231652817,0.219166759,0.253351353
0,0,0,0,0.251450068,0.489544608,0.36271154,0.493714588,0.416113897,0,0,0,0.679458467,0.515881005,0.75211241,0.734949698,0.881087252,0.850698311,0,0,0.206080706,0,0,0,0.190455312,0.513618677,0.143242616,0.478539301,0.367064367,0.364335053
0.044235687,0.044235687,0.044235687,0.044235687,0.098263519,0.065315822,0,0.308037192,0,0.055922691,0,0.031053454,0,0,0.475631837,0.189408748,0.244605742,0.583094477,0.104187149,0,0.138823422,0.175845046,0,0.132585018,0.397183811,0.049911224,0,0.23955122,0,0
0.027145526,0.027145526,0.027145526,0.027145526,0.447930307,0.61906005,2.003442012,0.798346592,1.080186309,0.189157108,0.180880582,0.217571134,0.817202349,0.900495652,0.658129008,1.861449348,0.610721747,0.741688727,0.375021766,0.65589255,0.485111606,0.506848851,0.646655298,0.621355529,0.369173693,0.350824172,0.406680798,1.059988882,0.937382894,1
1.442072724,1.442072724,1.442072724,1.442072724,10.80335327,8.426425183,1.899646238,2.088516,1.944839449,1.190137665,1.165737396,1.086345672,5.561204931,1.084203361,0.199019238,10.17108118,9.627603438,10.78083067,2.063972568,0.269334716,0.893081679,1.502366758,1.585419735,1.298853746,9.26762226,9.701686122,6.60483035,4.137204081,1.092651273,1.174707183
0.007504068,0.007504068,0.007504068,0.007504068,0.08405128,0.058348561,0.105595181,0.156124138,0.311702245,0,0.014598712,0.01303431,0.188053588,0.093318761,0.14009619,0.086713412,0.176458679,0.146154267,0.323211487,0.001266182,0.014277973,0.254227044,0.273544686,0.317507729,0.044838111,0.035377919,0.039753686,0.182775127,0.243772732,0.259849292
0,0,0,0,0,0,0,0.000594016,0.000363167,0,0,0,0.000358594,0.000397404,0.000340456,0.08967595,0.000335342,0.000402501,0.000375491,0.000318146,0.000200897,0.000307741,0.062762577,0.044274911,0.000278179,0.000285696,0.00025552,0.000561653,0.00077473,0.000477476
10.02040693,10.02040693,10.02040693,10.02040693,22.08692757,21.34826404,23.9238933,24.07657892,22.12212297,6.487155999,2.824721219,0.409144028,12.98327381,13.24283126,12.24632214,20.98344781,22.89603481,24.0073026,4.009804841,6.773224864,6.178112331,21.34385441,20.59917836,19.3293698,12.02833052,14.10717809,15.17274457,11.49946935,12.00636504,10.94834412
0,0,0,0,0,0,0,3.855052449,2.749512513,1.21647077,0.8936574,1.260074318,0,0,0,2.853863673,3.299661849,3.208032862,1.014211661,0.09221834,1.013494545,0.581366676,0.51695605,0.558116528,1.481804384,1.156368185,1.330342085,3.03373788,0.704866086,0.56779152
0.001376064,0.001376064,0.001376064,0.001376064,0,0,0.012798929,0.013245429,0.008861792,0,0.002492409,0.002699221,0.006041402,0.003673004,0.003032441,0.007732009,0,0.005063989,0,0.003242882,0.00160211,0.011783602,0.006745795,0.013002426,0.008138111,0.0079228,0.005213126,0.006142994,0.004825995,0.00383706
0.001587263,0.001587263,0.001587263,0.001587263,0.074607053,0.000654562,0.071616789,0.070432554,0.065967864,0.014873495,0.008261478,0.023494269,0.033288945,0.02335989,0.025669559,0.018885282,0.004590579,0.031019626,0.01293797,0.031462423,0.008084976,0.054587739,0.030175955,0.034288704,0.027192243,0.002178653,0.021267773,0.037672642,0.043402127,0.026068201
0.126486822,0.126486822,0.126486822,0.126486822,0.168147558,0.215643031,0.171155942,0.581360373,0.306950843,0,0,0,0.147985392,0.249705197,0.143076198,0.020156735,0.023183786,0.319543587,0,0.05056646,0.03884366,0.359089656,0.519397721,0.561160523,0.123372681,0.106723081,0.013780886,0.008069367,0.125205279,0.141302864
2.608987661,2.608987661,2.608987661,2.608987661,5.638637274,6.304561126,3.555024381,5.02908599,3.757525183,0.921955436,0.758546673,1.057747607,3.06175978,3.964834575,4.027913995,4.62510984,4.783389692,5.071839343,0.842613553,1.712756954,1.35454682,3.375833442,3.416014262,3.438002378,6.282124789,3.357972456,4.0654155,2.772238627,2.571503362,2.692549212
0,0,0,0,0,0,0.074408643,0.214375573,0.060152079,0,0,0,0.038891915,0.0404249,0.053662769,0.058610548,0.179922031,0.081277955,0.005965683,0,0,0.252950591,0,0.013818977,0,0,0.051521668,0.004890224,0,0.019926557
0,0,0,0,0.083635496,0,0.123747968,0.224042527,0.121709143,0.021685783,0,0,0,0,0,0.104664383,0,0,0.027213791,0,0.030737793,0.15951224,0.18156732,0,0,0,0.062576393,0.067794873,0.051529263,0.064728206
0.000513686,0.000513686,0.000513686,0.000513686,0.011737156,0.171454033,0.009606272,0.009686817,0.012717922,0.003905067,0.001246414,0.000968093,0.008309828,0.008302223,0,0.011184836,0.012575244,0.197005933,0.001191985,0.001722175,0.008064476,0.010206408,0.012504651,0.011829536,0.174013491,0.001846045,0.001828014,0.003067238,0.01064105,0.009778988
1.445051964,1.445051964,1.445051964,1.445051964,4.100058048,5.047573611,7.261497275,7.157707551,6.842701317,2.778329699,1.677660855,1.385522394,4.380081916,4.074702561,3.981516409,6.566540538,6.399965539,6.995527157,1.322166709,1.318022986,1.351935393,5.413517839,4.635687156,5.067491082,4.745193929,4.535109701,4.362941531,3.04687782,2.621238841,2.897998744
0.16034511,0.16034511,0.16034511,0.16034511,0.627815201,0.641348084,1.00384358,0.806783893,1.026899071,0.274336512,0.267106434,0.251697107,0.628392147,0.409291802,0.533515654,0.504079766,0.46310711,0.776357827,0.157681128,0.147061232,0.177276674,0.820024852,0.683784203,0.974325803,0.520472175,0.654905368,0.460879117,0.167613657,0.310936295,0.557580473
0,0,0,0,0.74659251,0.448029093,0.455817956,0.399485438,0.832159674,0,0,0,0.459596877,0.359822447,0.483345907,0.283431666,0.515936161,0.572761296,0.280455952,0.053248615,0.031852872,0.935099094,0.862568793,0.747129608,0.131860034,0.344763032,0.838085808,0.2361435,0.259575113,0.302850356
0,0,0,0,0.001351459,0.001653419,0.001433235,0.001740525,0.00133964,0,0,0.000214682,0,0.001410107,0.001591249,0.001836522,0.002072153,0.002371702,0.000506476,0.00061452,0.000693334,0.034160611,0.001155453,0.037795006,0,0.001274065,0.000995235,0.001281014,0.001424832,0.001278661
0.041976287,0.041976287,0.041976287,0.041976287,0.491704578,0.461063452,0.929802084,0.849500099,0.760496939,0.053512586,0.026942307,0.083089326,0.499243387,0.122883411,0.221803093,0.48722271,0.256512094,0.580794158,0.169803233,0.090917529,0.099816547,1.303762154,1.011065034,1.011652794,0.554317032,0.426109915,0.38293132,0.357507454,0.353741871,0.08123652
0,0,0,0,0.129089101,0.140268789,0.022151257,0.02037249,0.015669582,0,0,0,0.103498578,0.151569885,0.101838929,0,0.197841866,0.158515746,0.052346063,0,0,0.116265599,0.017706379,0,0.098903879,0.119281898,0.095875172,0.066567515,0.162267166,0.121518279
0.029468645,0.029468645,0.029468645,0.029468645,0.140351256,0.092495342,0.307008318,0.3513966,0.178186122,0.08528391,0.038903722,0.057638624,0.17765672,0.217837729,0.107423614,0.162236609,0.140717224,0.223076221,0.008260043,0,0.100410647,0.325708456,0.181945198,0.111691795,0.211163575,0.134367589,0.191898875,0.141862262,0.164443955,0.062549485
0.235721605,0.235721605,0.235721605,0.235721605,0.084587659,0.57646434,0.649947414,0.27937685,0.562896482,0.110658392,0.040891838,0.043716435,0.448076186,0.173871361,0.505356469,0.148139447,0.339287945,0.315162026,0.234659844,0.391512653,0.166595941,0.526943328,0.405608092,0.502011891,0.381871838,0.417228078,0.304627667,0.530492603,0.767469415,0.501255904
2.249067911,2.249067911,2.249067911,2.249067911,4.338368634,3.792386422,6.735251936,10.58124687,10.17242994,0.098696892,1.918093294,1.544269226,4.028610052,3.42278083,3.451527725,9.163603106,7.091774537,10.81898676,1.929089034,2.259288581,1.489557559,3.438882523,3.543329974,3.996575505,4.959865093,1.789295623,4.858663531,3.500422355,3.791469194,5.642831791
2.291431671,2.291431671,2.291431671,2.291431671,2.150195067,2.838213717,2.992064251,4.406693088,3.882015344,0.410479054,0.876524789,0.699076931,1.222847689,0.435809677,0.515107507,6.356903323,3.261409895,6.299406664,0.873622031,0.863080451,2.1967318,4.389840588,3.783040074,3.784256837,4.718381113,4.258244872,3.976142218,3.370900086,2.803648187,2.942091899
0.080251772,0.080251772,0.080251772,0.080251772,0.194356323,0.112016275,0.007632087,0.010057415,0,0.05848762,0.070895503,0,0,0.151675343,0,0.108788982,0,0,0.049272004,0.052234446,0,0,0,0,0.131957841,0.141337061,0.088915879,0,0,0.117664564
0,0,0,0,0.174906291,0.101927249,0.030983842,0.030101872,0.02301961,0.071205181,0.08328098,0.077405166,0.301293303,0.392821191,0.451471143,0.033970554,0.502272287,0.219224099,0.061061923,0,0,0,0,0,0.440489039,0.206196299,0.366964244,0.083281231,0,0.201709122
0.007119178,0.007119178,0.007119178,0.007119178,0.083264711,0.043411257,0.214035759,0.211859517,0.183567639,0.007716722,0.005027224,0.002958679,0.101099611,0.104351578,0.022101094,0.161555153,0.079124685,0.150910087,0.048671926,0.01693238,0.037829121,0.293777771,0.269048911,0.359762188,0.100527825,0.079206175,0.092944781,0.071243024,0.072923785,0.098215797
0,0,0,0,0,0,0.007246964,0.009511828,0.004941118,0,0,0,0.004138168,0.008202518,0.001268899,0.011310726,0.00208835,0.002176906,0.00173393,0.002158008,0,0.002478254,0.00502713,0.00300157,0,0,0,0.002448072,0.005967982,0.00545977
0.686826765,0.686826765,0.686826765,0.686826765,0.617429612,0.750105769,0.365120948,0,0,0.133575032,0.11425318,0.435050355,0.331275347,0.409368499,0.571142965,0,0.519106593,0.690059334,0.200865291,0.094747618,0,0,0,0,0,0.132582826,0,0.405143348,0.337457291,0.314863352
7.712270853,7.712270853,7.712270853,7.712270853,12.04458424,9.495998776,15.24027154,20.90596949,15.47646012,7.639439018,5.827443589,4.35076616,15.03722535,14.00155311,15.77989438,10.30611696,9.636735661,12.32697398,7.076362565,5.806966777,5.220502308,25.61610653,18.8950469,21.66563615,14.66947723,12.60414961,9.607321337,12.2898873,14.44671002,16.73492233
0.145560846,0.145560846,0.145560846,0.145560846,0.43088498,0.816159725,0.608069605,0.772448236,0.567188072,0.050040641,0,0.103815701,0.379032746,0.677557594,0.330724255,0.711403619,0.437106119,0.82360566,0.067515437,0.099851219,0.157573463,0.799853014,0.981978141,0.694982164,0.360961214,0.096736471,0.442127087,0.234165289,0.188829494,0.371324433
26.49112686,26.49112686,26.49112686,26.49112686,53.03310519,51.64414759,58.9272397,62.89195146,53.19527585,26.71629659,26.34940579,25.34959755,40.65532756,41.51590977,39.93210109,44.17445259,49.60348058,49.97900502,19.30830331,19.96396495,20.93580461,56.32062198,65.29532594,57.74268728,45.24957841,46.66742221,35.31477728,47.68354403,46.41518792,53.4318945
0,0,0,0,0.200080097,0,0,0,0.269535674,0,0.044627245,0.030845993,0.08969796,0,0,0.228466905,0.240659932,0,0,0.088995659,0,0.426838408,0.34295791,0.475300832,0.180573356,0,0.026583943,0,0.010678938,0.426652469
0.698915935,0.698915935,0.698915935,0.698915935,0.63442094,0.951454213,0.926015871,0.95640412,1.115183201,0.584592359,0.608934087,0.247810502,0.378326574,0.397077857,0.535250849,0.54737012,0.894010209,1.172578731,0.131540244,0.357511397,0.176101532,1.460398505,1.032885048,2.838145065,1.042934233,1.06069955,0.520817539,0.518926568,0.417681583,0.706473367
1.403618141,1.403618141,1.403618141,1.403618141,3.243471883,2.793385603,6.499856583,4.3402919,5.184478751,1.52373334,2.034055809,1.682007379,4.477331881,4.846846329,4.285929838,3.492279827,4.352796743,2.596257417,2.42897518,1.772269389,1.736337344,5.604018895,6.782226184,4.596813317,4.345699831,2.961228011,3.877895193,6.002064848,3.741320401,5.068665192
0.410739041,0.410739041,0.410739041,0.410739041,11.70331772,12.03103762,15.03986997,12.93593515,13.36779094,0.437173417,0.621878436,0.460667813,6.781873575,7.906084922,7.336476801,12.9372523,10.86131513,10.47539936,3.548361172,3.329147443,3.307371404,15.73171262,17.2872258,18.13307967,6.690219224,5.914396887,6.907616852,9.079554397,7.068086631,9.539820351
0.117127186,0.117127186,0.117127186,0.117127186,0.718441622,1.368085623,3.261879721,3.887023392,3.652619658,0.645012709,0.628723627,0.758360798,2.913867199,1.907772249,3.165220671,4.119756828,4.415343858,4.604655408,0.823740574,0.913843466,0.778884007,2.181962354,3.067204093,2.283947681,1.984822934,2.075730674,1.465861093,1.854753121,2.397498071,2.117154012
1.585489551,1.585489551,1.585489551,1.585489551,2.64733543,1.588247473,11.98202505,12.87369586,13.23853234,0.811062227,1.536568766,1.680037816,1.94877227,3.535141457,3.14975481,4.227175726,7.468607982,3.256595162,0.607538476,1.731729956,1.155817279,12.15628823,14.03709015,5.106302021,5.65851602,4.362006221,4.462581034,2.374719332,3.631516588,2.901275016
0.61708155,0.61708155,0.61708155,0.61708155,3.060059128,2.52657731,2.679797304,2.041221706,3.623498156,0.841072419,1.223234386,0.873396447,2.743377116,2.301475452,3.025273482,3.829600273,5.072002412,5.513829302,1.015109099,1.511288253,1.641673141,2.371883204,1.910472056,3.759904875,1.941146712,3.822547946,2.355298377,3.425336982,3.481483523,3.870095831
0.009693035,0.009693035,0.009693035,0.009693035,0.020215002,0.018156286,0.034699302,0.02600997,0.021374501,0.007259473,0.002956521,0.008609488,0.007549785,0.00633898,0.024134289,0.023633951,0.030444765,0.039936102,0.012784468,0.004548743,0.003151861,0.030251955,0.029976358,0.033111058,0.020907251,0.018096114,0.008554144,0.013578612,0.028794225,0.010648429
0.670742313,0.670742313,0.670742313,0.670742313,1.718536118,1.874679317,3.60894923,4.344075444,3.893766125,0,0.460996806,1.038222666,1.792445978,1.876288264,2.089211618,3.924645374,2.54203192,2.649931538,2.685079765,3.015615189,2.696167079,3.513342327,4.097163011,4.32627824,1.338313659,1.216459102,1.223585475,6.113104564,8.52419266,7.652824419
0.00711229,0.00711229,0.00711229,0.00711229,0.020385995,0.090401563,0.082420882,0.098856424,0.120099796,0.027536868,0.009584577,0.00998595,0.134570143,0.150400261,0.108751415,0.128710794,0.073135325,0.044153355,0.031867072,0.007515902,0,0.170992588,0.052891249,0.180887515,0.024821248,0.025495406,0.022008881,0.022472186,0.069855616,0.06573839
0.065169584,0.065169584,0.065169584,0.065169584,0.414829614,0.225724856,0.49289607,0.3339923,0.320047003,0.105030513,0.122515837,0.095174569,0.195204084,0.309509429,0.265918521,0.211932644,0.221723492,0.248744865,0.104315737,0.069333352,0.076506956,0.910981854,0.85933261,0.650482759,0.236627319,0.149525477,0.191249052,0.227956306,0.205499835,0.236109974
4.339013407,4.339013407,4.339013407,4.339013407,14.51228676,20.65873923,17.02610192,21.72132311,18.67352413,4.97645374,4.560101565,4.68729894,12.16855315,9.601464906,9.226518295,14.86092929,11.23694243,19.9780922,3.073121074,3.67339139,2.743564466,18.55963795,17.83001318,13.10211653,7.744182125,7.849596414,8.612009345,13.47609181,6.316268048,5.680918448
0.0463091,0.0463091,0.0463091,0.0463091,0.083387106,0.081137086,0.301807056,0.176736883,0.220812507,0.03281123,0.038712633,0.054915374,0.059046063,0.099235909,0.015592041,0.035627567,0.156614185,0.131441351,0,0.043370369,0.05868136,0.388970279,0.220389892,0.342848989,0.090494098,0.018833189,0.171166432,0.081040221,0.119964455,0.211346821
0.003556834,0.003556834,0.003556834,0.003556834,0.009943347,0.072778173,0.124482264,0.059817822,0.073055799,0,0.009318622,0,0,0.02571256,0.024888721,0.023569392,0.040204183,0.067264263,0,0.015052824,0,0.174442881,0.054805829,0.135275149,0.029573356,0,0.036267851,0.029804561,0.025670947,0.066775876
0.06976588,0.06976588,0.06976588,0.06976588,0.679257169,0.756892998,0.717468209,0.723148665,0.769982714,0.078012309,0.157478666,0.126654762,0.744749107,0.621492326,0.76893625,0.945555297,0.612513731,0.608306709,0.26758375,0.24106631,0.24129579,0.573553232,0.945411208,0.676128419,0.48608769,0.549582562,0.276685285,0.567125602,0.652843602,0.825388375
3.674797868,3.674797868,3.674797868,3.674797868,1.723125937,1.557731949,2.151448513,1.268754552,1.10339836,2.43694118,3.816423224,2.74885437,1.567863124,2.17492594,3.222934742,15.15467245,16.58497922,21.90780466,2.994092985,3.168491169,2.395591912,0.321975796,1.091020076,1.252451843,11.86104553,9.420120131,9.753995637,9.565010216,5.959026783,7.901411527
0.001087371,0.001087371,0.001087371,0.001087371,0.05012262,0.049575573,0.07166842,0.066028509,0.088863154,0.027979408,0.041590754,0.026952822,0.073542764,0.049946792,0.078836288,0.056437064,0.072444377,0.04868827,0,0.001424613,0.042640674,0.054788877,0,0.053328894,0.078961214,0.0586621,0.038639704,0.057365225,0.062856828,0.061748164
0,0,0,0,0.042422524,0.071595359,0.157626924,0.737601801,0.075230545,0,0,0,0.328834009,0.272292368,0.375631837,0.054132669,0.361722199,0.093161114,0.081786035,0,0,0.166126591,0.179937602,0.142909869,0.065726813,0,0,0.190644651,0.170753885,0.315504955
