K1M1,K1M2,K1M3,K1M4,K1M5,K1M6,K2M1,K2M2,K2M3,K2M4,K2M5,K2M6,K3M1,K3M2,K3M3,K3M4,K3M5,K3M6,K4M1,K4M2,K4M3,K4M4,K4M5,K4M6
7.582770371,7.394643187,7.710560803,7.591710401,7.467747099,7.487785264,7.537027914,6.889744095,7.337315831,7.859530419,,7.287446085,7.531148838,6.683169491,8.170575204,8.089433293,7.570243797,7.613553078,8.001654918,8.49846857,7.705102366,8.409150113,7.705300929,7.818976179
8.036305867,7.872891541,7.968015618,8.100259985,8.245080818,8.147385331,8.25726472,8.083422771,8.24259352,8.572606867,8.146753175,8.375556282,8.484893729,8.902793462,8.868872125,8.483404929,9.329773818,8.58297312,8.606877483,8.745222563,8.739628911,8.633182725,8.718138136,8.588880991
7.205598313,,,7.61387002,7.145875401,7.593896209,7.30604255,7.48709965,,7.593183343,7.203035267,,7.524035702,,7.640538855,7.839417674,7.8078898,7.336199612,7.636961779,7.651128199,6.63623545,7.426355185,,7.81076573
7.84009281,,7.320259804,8.295977957,7.469446534,6.9248631,6.818033622,,,7.241893785,,,,,,,,6.910442935,7.042655832,,,,6.883499017,
7.314637997,7.266803201,7.195986988,7.294634551,7.230765066,7.446756799,7.405966064,7.273824208,6.716562791,7.457007567,6.670574001,7.354794734,7.339195315,,7.75928405,7.493550693,7.858607094,7.538688253,7.506355391,7.77975983,7.409527977,7.579517069,7.875912646,7.485576234
6.639883917,,,7.161293121,,,,,,,7.034239126,,,,,,,,,,,,,
8.673662986,8.603243403,8.622281966,8.773577029,8.621568807,8.633437805,8.708716574,8.455241325,8.65998698,8.951020717,8.670003032,8.767162936,8.774306904,8.278378083,8.950873706,8.943715018,8.663620373,8.903873548,8.840863526,9.01037108,8.754806132,8.707416448,9.013642024,8.692746509
8.4821837,8.517163728,8.594374618,8.59781694,8.652808322,8.593414415,8.64887297,8.616020424,8.573171092,8.793732374,8.64119103,8.751221999,8.663666625,9.094827838,8.914697769,8.688860324,8.880227417,8.604181401,8.844829522,8.89152564,8.818700572,8.778971444,8.725940434,8.882656904
6.516684205,,,,,,,,,,,,,,,,7.034985632,,,,,,,
7.628331447,,,,,,,,,,,,,,,6.560257731,,,,,,,,
,,,,8.888492898,8.231937862,8.367822791,8.140568886,,,,,,,,,7.70457669,,6.688326027,7.895903239,,,,
8.454927258,7.205447247,7.638585177,7.609002549,,,,,,,,,,7.969288367,,8.461613693,,,,,,,,
7.583403667,7.480400254,,7.672214412,,,,,,,,,7.914646117,7.866422456,7.745953376,8.575316371,,,,,,,,
8.725341593,8.552172437,8.640211833,8.62997817,8.681102808,8.655861693,8.641092869,8.574255679,8.713698914,8.757373898,8.492663625,8.653745143,8.593554656,8.334440979,8.811801284,8.696381128,8.784981259,8.757003753,8.771031605,8.754740441,8.681807873,8.539670617,8.939607328,8.750956805
6.508851204,,,,7.772276387,,7.34236786,7.298945997,,,7.517835733,,,,,7.576788283,,,,,,,,
7.632286505,,,,,,,,,,,,,,,,,,,,,,,
7.65536747,7.480400254,,7.672214412,7.697136064,7.99847692,8.087453845,7.447637762,,,7.637237767,,7.914646117,7.644770459,7.745953376,8.438176135,7.61502355,,7.804614135,8.323384243,7.78409142,7.389536555,7.947011846,
7.05790731,6.776136844,,,,,,,,,,,,,,,,,,,6.847883728,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
7.5490777,,,,,,,,,,,,,,,,,,,,,,,
,,7.556933553,,,,,,,,,,,,,,,7.680228177,7.814766473,,,,,7.714985102
6.706814985,7.17831156,7.093413056,7.191251471,6.876632586,6.980732051,7.16612805,6.18545269,6.51964874,7.556209292,6.953535023,6.918047586,7.356014555,7.279457112,7.589336507,7.568272859,7.376346794,7.769504084,7.614047832,7.654764257,7.355590388,7.034116468,7.760293571,7.259522255
7.076988168,6.817636655,6.885803061,6.996154689,,,,,,6.768862107,6.877040184,6.91003797,7.06133975,,7.240865488,6.933006597,7.216360065,7.110774389,7.072927493,6.963311611,7.12775525,,7.314894004,7.039308112
7.163979643,,,,,,,,,,,,,,,,,,,,,,,
9.238301351,9.202215377,9.100421391,9.182560373,9.333008771,9.322206727,9.280305642,9.205194867,9.396471689,9.593937105,9.285287852,9.215167571,9.462744607,9.156514731,9.657382251,9.633153652,9.293790411,9.579963763,9.61585986,9.57125528,9.081319663,9.414343887,9.687384932,9.201645706
7.941547385,7.931841019,8.052561892,7.866609311,7.932517635,8.087652027,7.946412187,7.92432969,7.9922275,8.247026415,8.074640104,8.250228074,8.046839188,8.070837109,8.21978953,8.186713154,7.743865133,8.084417128,8.172040954,8.279202289,8.165735742,8.180833708,8.420376409,8.173529981
7.120984228,7.668256862,7.232266782,7.402164817,7.831370142,7.654265791,7.015589008,6.922285471,7.46108276,8.128374991,7.420952972,7.440081433,7.936295138,7.962691035,7.75528078,8.065656197,7.757234135,8.073360562,8.075454114,8.05658387,7.795756611,7.389776498,8.157590729,7.610318373
7.847611574,7.417020084,7.502798457,7.937560941,7.931529239,7.689709914,7.613274916,7.74172645,7.578636421,7.528581426,7.254096119,7.352388319,7.819289836,7.914940985,7.901917943,7.702463176,7.924916967,7.614155618,7.713187901,7.672673078,6.952970551,7.670924836,7.865092114,7.533510961
,,,,,,,,7.860170525,7.061968173,,,,,7.718951987,,7.592314572,,7.843271853,,,,,
8.047514307,,7.55255471,,7.398243375,8.056497406,7.631876848,7.67815625,8.162784401,,,,,,,,7.536485162,7.626413131,7.709853298,,8.229109923,,,7.446913972
7.810562647,7.57528504,7.588734723,7.80854838,7.840162511,7.955000873,8.008413637,8.209567323,8.01597856,7.970973875,8.004789329,7.991822845,8.048015245,8.464198684,8.206150511,8.119336676,8.229749443,8.017721057,8.192260594,8.342302144,8.175048208,8.167312346,8.033029611,8.280515758
8.321914758,8.509092513,8.383273391,8.566478378,8.492408502,8.504288754,8.491479637,8.337307845,8.431473783,8.764629715,8.458432598,8.536190172,8.744490812,8.968127238,8.937977855,8.822379941,8.644759697,8.820632276,8.790234983,8.954995814,8.692619132,8.690129078,8.981596141,8.660580123
7.859744914,7.962959326,8.035138643,8.053689742,7.653304558,7.933883869,7.900711569,8.027736608,7.868177152,8.239109773,7.770640336,7.888120077,7.990954258,8.377017329,8.403257663,8.191896654,7.850699925,8.237549967,8.010163772,8.476370789,8.080809581,8.018383206,8.459674258,7.975640513
7.728423327,7.721893093,7.560007513,7.696000659,6.635523612,7.695833034,7.504699015,7.540357879,7.342019951,7.977028478,7.532794264,7.454004252,7.89512823,8.233788854,8.332839006,8.076650134,8.078288105,7.959476193,8.043584735,8.294832605,8.12375356,7.692567523,8.058099063,7.962894231
7.360539173,,7.557939945,,,,,,,,,,7.550748544,,,,,,,,,,,
7.929754374,7.850630944,7.932315778,8.043733364,8.09082033,8.030366972,8.125440768,7.794275567,7.734784074,8.219841259,7.982078213,8.144903938,8.183165487,8.079120291,8.250242377,8.227548852,7.785555052,8.189212942,8.114908718,8.275471016,8.042254587,8.119280789,8.353927309,8.111487319
7.844366654,7.474053482,7.446850034,8.040667776,7.547629782,8.194031809,7.719313833,7.939017229,7.853906943,7.892532452,8.128541472,7.667167785,8.065196513,8.166744518,8.130132272,8.068682676,8.118324837,7.974282217,8.050314535,8.267435771,7.862413521,7.850171258,7.944945222,7.960481071
7.368502968,7.478671662,7.606764602,7.511152501,7.193230971,7.588389468,7.531475082,,,7.710426254,7.502396961,6.76916867,7.552453852,7.97150584,7.827464402,7.607340811,7.671612522,7.61801945,7.706187266,7.895025984,7.52048037,7.443407009,7.687341022,7.650610722
8.133474832,7.922456997,8.070922878,8.093041182,8.14097136,8.168591879,8.254187376,8.465853509,8.101170928,8.327919507,8.194827215,8.268105415,8.285429832,8.129942989,8.292288813,8.229738426,8.035759839,8.238205789,8.19240965,8.325892823,8.241640714,8.17983309,8.354811324,8.296952901
8.295539721,8.753520661,8.748763851,8.899255649,,,,,,,,,8.0156538,8.108448398,8.384575935,8.627901633,,,,,,,,
,,,,,,,,,,,,7.147331208,,,,,,,,,,,
8.642007597,9.234692617,8.672379533,9.212113114,8.96125509,9.005308888,8.897074611,9.198995195,8.977799173,8.967859986,8.93835824,9.511046507,9.127581954,8.894408527,9.466589606,8.96081659,9.473033842,8.75415755,9.226790684,8.943459773,9.369923023,9.219706072,8.147333511,9.250248445
6.233404238,6.449430002,6.581452982,6.812671408,6.171875532,,6.762173891,7.055859212,,6.103683559,,6.835886032,6.344847271,7.396473436,7.082555084,7.267485806,7.355918886,7.041377638,6.825899616,7.264193557,6.624342941,,,7.296533095
7.006590916,,,,,,,,,,,,,,,,,,,,,,,
8.215311,7.953740046,7.803073634,7.867072894,,,,,,7.915367913,6.704603842,7.067931625,7.935798605,8.40990939,7.803220245,8.17408385,,,,,7.406448601,7.333385761,8.277815349,7.427577821
,,,,7.388806885,7.42438623,7.054056094,7.620504101,,,,,,,,,,8.060275494,7.754178646,8.049568926,,,,
7.599801942,,,7.536559077,8.351702401,7.638041263,8.95975082,8.344420772,,,8.030315027,7.958508139,,7.531641477,,8.120522238,,,,7.378254589,7.823865651,7.890960513,7.29316099,
,,,,,,,,,,8.245841696,8.135730455,,,,,,,,,7.823865651,7.855671811,,
5.878579312,5.565682121,7.815357201,8.000824909,,7.876790967,,7.936819313,7.905889168,7.431546015,,7.270207481,7.474621722,7.378557359,7.888904227,7.423771182,8.187655758,7.877504662,8.0874693,7.795392542,7.332059339,7.316954738,6.781911886,7.726393676
,,6.646563351,,,5.67185409,,,,6.86871142,,,6.855493177,,,,6.676901061,6.87243623,,,,,8.244416595,
7.33016574,6.525270048,,,,,,,,,,,,7.179208419,,7.553006253,,,,,,,,
,,,,7.809041248,,7.782096754,7.779331072,,,,,,,,,,,,,,,,
7.140960647,,,,,,,,,,,7.164812029,,,,,,,,,,,,
6.280211668,,,,,,,,,,,,,,,,,,,,,,,
6.464312834,,,,,,6.584908296,,,,,,,7.040154944,,,,,,,,7.021994713,6.478498511,
7.611188278,7.614371638,7.717683842,7.164223853,7.527473633,7.42892878,7.461353226,7.645961907,7.802841406,7.5587099,7.671619408,7.548375154,7.671339251,7.304929043,7.174766056,7.758720939,7.965103466,7.660560292,7.512813118,7.87049635,7.7760478,7.611985057,7.648004246,7.81576818
7.384953664,7.598334134,7.75093155,7.510224686,7.78731133,7.856274,7.576981534,7.748801555,7.717633733,7.638729302,7.924508681,7.420333015,8.014149071,7.503310058,7.650515404,7.940838363,7.841887832,8.01215487,8.441321395,8.123538959,7.697585797,7.576686313,7.514159593,8.085348004
7.716760424,,,,7.419243657,,,9.010144988,9.046759352,,,,,,,,8.384563281,,,,9.243226415,,,
,,,,7.390889685,,,6.400376293,7.213458629,,7.031927961,6.547642968,,,,,,7.050139833,,,7.571575769,,,
8.167465253,7.980997295,8.124038281,8.154113012,8.178404028,8.145471652,8.197061907,8.011137232,8.101335244,8.431983409,8.197492362,8.277558679,8.212445333,8.081925712,8.31903315,8.244923191,8.394537785,8.167483775,8.306491777,8.295860996,8.330688176,8.114680222,8.2746879,8.307215214
8.936923483,9.117861638,,,9.252175908,,9.091479498,,,8.964478965,8.712270999,,8.948197287,9.239689529,8.757520587,8.833450428,8.144949348,,8.664823619,,,8.456445073,,
7.339562125,7.348846289,7.290964854,7.723245264,6.762056461,7.749554502,7.629643507,7.166925552,7.140860157,7.849743167,7.574829645,7.426696951,7.753517071,8.009247254,8.177386317,8.063544016,7.899921417,7.884183,7.940523311,8.010296309,8.065690127,7.707118373,7.949319036,7.926602999
7.302604243,,,,7.708483498,,7.771871681,7.12164817,,,,7.148464448,,7.967107716,,7.0715539,,,,,,,6.470905378,
7.94103682,7.850872687,7.912297982,7.906717891,8.198138022,7.925515019,7.860767708,7.696538005,8.06933251,8.022571298,8.074341219,8.106793268,7.54376768,8.017269571,7.643168773,7.959720294,8.020368306,7.853909703,8.099353243,7.367843848,7.982009589,7.644668868,7.83016344,
,6.595639859,7.034626043,7.262033488,6.824065352,6.20017022,7.107767806,6.860912719,,7.109255983,7.425308116,7.107539366,7.124747994,7.288568913,7.647307121,7.527301637,7.442585367,7.362928963,7.399659263,7.586355257,7.334912036,6.90144586,7.51563914,7.3372338
8.581980041,8.511062955,8.042739317,8.759306765,8.748021541,8.733979796,8.588660277,8.229936467,8.490304284,8.687082762,8.690856696,8.592184725,8.238702426,8.343118808,8.315167609,8.625374771,8.538090528,8.599793197,8.698227449,8.022590054,8.381671085,8.441224294,8.392506236,8.606249886
7.866431585,7.983458134,8.057788446,8.24145425,8.153803038,7.997802012,8.21762757,7.419068456,7.676573044,8.404227138,8.130480909,8.246250756,8.099859078,8.222781422,8.363673548,8.325847628,8.153493426,8.319510294,8.446341927,8.383897583,8.12214897,8.0975925,8.522876371,8.465884952
7.826655943,7.854862871,8.023815849,8.22827735,8.153803038,7.963058135,8.275427637,7.419068456,7.744732918,8.366484972,8.130480909,8.22199359,8.02525651,8.202471185,8.265985876,8.294165785,8.143017558,8.29156138,8.412288287,8.329079498,8.144232415,8.094791129,8.431771486,8.465884952
10.37531784,10.32514406,10.4653906,10.3443102,10.38186038,10.49250128,10.4463036,10.74878991,10.73122491,10.51200768,10.45858233,10.45727356,10.50288451,10.26438955,10.50364333,10.45070667,10.57471423,10.38955728,10.53548807,10.47558904,10.52445315,10.4200702,10.41688036,10.54678835
,,,,10.24582158,10.33523047,10.31398067,10.64388544,,,,,,,,,10.41466399,10.27111028,10.38422372,10.34197651,,,,
10.23025247,10.20033595,10.37255477,10.17788253,10.24582158,10.33523047,10.31398067,10.64388544,10.63210788,10.38561857,10.32695306,10.29984095,10.48270686,10.10373822,10.3390592,10.30318634,10.41466399,10.27111028,10.38422372,10.34197651,10.37348825,10.26403746,10.33040351,10.39502366
6.954169483,,,6.690692129,7.42494804,7.494196978,7.333144943,,,7.652008684,,,,7.957239747,6.946770057,7.556727066,7.278458931,7.465758138,7.683493802,6.784568765,7.361160425,7.029292241,7.37109173,6.375305112
8.229822625,8.400096325,8.528559711,,8.421476875,8.45335109,,8.739088679,8.407263332,,,,8.394828773,,,8.521965848,,,8.465718442,,,8.373657381,8.576623859,7.274262546
7.960842515,,8.058477673,,8.226770495,8.17136737,,7.821521201,7.854810947,8.109876496,8.080291249,8.178334156,,8.011376943,7.494462313,7.91538392,8.148251095,,7.606410594,,,7.893889162,,
,,,,,,,,,,,,,,7.820585734,7.622946413,,,,,,,,
7.761456303,7.748984101,7.881263213,7.680383874,7.333105682,7.660128188,7.401422717,7.435449163,7.632383437,7.986014667,7.151744323,7.561794063,7.208397661,7.851401814,7.932087328,7.968317169,7.861602584,7.922149972,7.969548823,8.040179523,7.678625207,7.746072629,7.997700962,7.685085945
7.417954187,7.373633817,7.609648804,7.31116743,7.060217881,7.703283847,7.360758083,6.984139051,7.043802636,7.751618075,7.113025035,7.471821283,7.842504506,7.954714889,8.183505241,7.916330826,7.660831155,7.888446497,7.774307782,8.221343689,7.614903632,7.784813142,7.898984937,7.354212985
7.739857296,6.833158975,7.733108776,,,7.413602757,,,,7.468719597,,,7.614188852,7.650634305,,6.923098285,7.313262198,7.788036255,6.945811621,7.5289737,,,7.480709635,
7.570103999,7.718996229,7.416950099,7.544358578,8.117496353,7.424202531,7.729206747,7.547089975,7.338244675,7.841908387,7.471060004,7.2992961,7.765722171,7.920623954,8.088507361,7.783644702,7.994856896,7.834716902,7.855302606,7.99557039,7.822707682,7.858920881,7.963194072,7.945547224
7.398438172,,,,,,,,,,,,,8.133433423,6.756514483,7.954492561,,,,,,,,
8.0225012,8.177724494,8.073582297,8.055006244,8.297590988,7.953137957,7.880182259,,8.071062482,8.399850574,8.073499625,8.295644393,8.157725047,8.385824725,8.406636764,8.100859572,8.086575464,8.326343376,8.484674831,8.120049521,8.384566538,8.229865994,8.285171999,8.323086913
,7.216007303,,7.464540939,,,,,,7.398060919,7.472519158,,,,,7.360962509,,7.614822452,7.154001335,7.20151238,,,7.328809468,
6.962668401,7.139030996,7.111760307,7.194376046,,,7.301203146,,,,6.952696021,7.376778005,7.193310821,7.165950251,7.560506373,,7.137210533,7.236256207,7.463660056,7.269843337,,7.157114434,7.62658065,7.305780966
7.52102692,7.667626295,7.571991601,7.934325049,7.678953756,7.928142305,7.825290381,7.871617986,7.756704895,8.020913185,7.659412489,7.683894881,8.041859467,7.953528717,8.287664046,8.092791757,8.057558546,7.991455414,8.146420669,8.181334259,8.041473532,7.860503368,8.111479324,8.493396567
8.723920091,8.784614214,8.78521884,8.771403424,8.772124293,8.867117317,8.864960181,8.854250713,8.784347759,8.980261011,8.888401035,8.946753001,8.908443967,8.958413533,9.197083229,8.982572499,9.030538392,8.935121837,9.049417863,9.110000089,9.015031722,8.972908341,9.041568126,9.071296765
8.723920091,8.780338329,8.784887983,8.781898053,8.771932457,8.866910443,8.86351887,8.853669873,8.780125358,8.977476158,8.890442088,8.946753001,8.898853137,8.942482395,9.175947783,8.962415623,9.032839883,8.924943174,9.045031843,9.092689388,9.015031722,8.972908341,9.034606257,9.071296765
6.568071799,,,7.471765989,6.751113285,7.684971061,7.428512735,7.221573236,6.99206978,7.488727677,7.262208534,7.489734058,7.414309595,7.629876759,7.73624039,7.755878602,7.632970896,7.402245322,7.525469851,7.782144242,7.477610995,7.372505342,7.127841456,7.4834073
7.436984635,7.753916072,7.728460485,7.900206775,7.707636045,7.899440243,7.690833152,7.676763874,7.608198405,7.838166413,7.842811551,7.57769436,7.854823185,7.854153534,8.183667494,7.94823443,8.171240486,7.99857249,8.047988498,8.15574922,7.871037465,7.85795801,7.9174453,7.849049804
8.355005283,8.471621979,8.460977191,8.5235562,8.513525592,8.695659702,8.595142744,8.467159949,8.543123234,8.696846696,8.391546229,8.516874196,8.604245102,8.880331842,8.81168275,8.799696591,8.732302138,8.669133999,8.761839117,8.706049145,8.744160088,8.646650458,8.838018579,8.70355116
,,,,,,,6.818577921,,,,,,,,,,,,,,,,
6.926340034,,,6.831501431,,,,,,7.155249932,,,,6.807363927,7.277395328,6.892542359,6.062421346,7.189926484,6.760987691,7.620326137,,,7.26793999,
8.370339259,8.426691732,8.438446004,8.526642637,8.435799557,8.547222493,8.46689784,8.472636752,8.374321265,8.564474839,8.528262826,8.489528396,8.516562519,8.713119592,8.767886783,8.644376027,8.583487327,8.538430019,8.65391983,8.738592515,8.523445975,8.491244276,8.611608358,8.566559825
7.420553256,,,,7.256744475,6.830768272,,,,,,,,,7.468032382,,7.057736066,,7.728472379,,,,,7.437732735
6.430887046,,,,,,,,,,,,,7.485173704,,7.195344466,,,,,,,,
8.769046035,8.760790435,8.812602764,8.888669458,8.902393713,8.928419323,8.883356173,8.718419905,8.916409974,8.906295203,8.864186489,9.001040745,8.699313309,9.045609859,8.908136634,8.774528082,8.880319811,8.753368148,8.90101575,8.739175557,8.791242357,8.830864513,8.744078436,8.893153774
7.155110325,7.193945574,7.233497431,7.605999172,7.208350831,7.647903775,7.528012294,7.417367748,6.958658853,7.599320143,,6.712762397,7.533661136,7.894635303,7.787532862,7.826344094,7.652974096,7.437146876,7.493247744,7.739527143,7.330034992,7.104700212,6.565273908,7.348230732
,,,,,,,,,7.629116895,8.217954144,7.704540829,,,,,,,,,7.438142366,8.157880673,8.125833931,
8.447675253,7.205447247,7.638585177,7.609002549,8.705590291,8.231937862,8.274884085,8.140568886,,,,,,7.969288367,7.645702668,8.435684263,7.70457669,,6.688326027,8.013398256,,,,
7.216179921,7.465751405,7.543779829,7.490268558,7.75429117,7.600558823,7.693565073,7.584357527,7.570729428,7.964386208,7.873680941,7.771301477,7.934800355,7.819724373,8.149824991,8.031601507,7.802812205,7.908592313,8.07227397,8.200912108,7.912600741,7.678678966,8.187920019,7.812632201
,,8.31524145,7.141610059,7.517970749,7.993803659,7.515403279,6.783954931,7.852781881,8.151380461,,7.973644691,8.049059435,8.672981242,7.59043667,8.179385749,8.534999852,7.419241114,8.40765655,6.859643363,8.597527215,8.491704406,8.124880299,8.208323213
7.944045974,7.852908931,7.745648931,7.995942596,7.881360907,8.291124534,7.972025668,8.067048039,7.970788195,8.093052248,7.869355611,7.914859448,8.036679235,8.033273161,8.362260086,8.075171972,8.358593916,8.200581628,8.318131193,8.292613337,8.155719231,8.147739464,7.999592447,8.200130051
7.831511116,7.784895449,7.890985952,7.985732949,7.623633866,8.013658961,7.837504364,8.00329273,7.499354314,8.059873147,7.907545914,7.609989929,7.996338514,7.92681289,8.205930231,8.076357158,8.213066162,8.01455616,8.139224192,8.231232942,8.15747025,7.942835715,8.195243823,8.060354781
