iBAQ control_1,iBAQ control_2,iBAQ control_3,iBAQ     0.1% FA_1,iBAQ       0.1% FA_2,iBAQ          0.1% FA_3,iBAQ        0.2% FA_1,iBAQ          0.2% FA_2,iBAQ            0.2% FA_3,iBAQ             0.5% FA_1,iBAQ           0.5% FA_2,iBAQ           0.5% FA_3,iBAQ 1% FA_1,iBAQ 1% FA_2,iBAQ 1% FA_3
0.724630418,0.686679973,0.770237264,0.402534443,0.359173871,0.261290736,0.531256513,0.157532063,0.659596791,0.777486568,0.61574456,0.317653623,1.738728751,1.766503298,1.116545455
0.047670035,0.036859614,0.046416027,0.029667484,0.021045698,0.027941365,0.027407567,0.04317948,0.010004114,0.08572271,0.096045113,0.091822363,0.161166543,0.186385914,0.252745455
0.328784209,1.396939454,1.530937427,0.100376368,0.071655002,1.567616115,0.679450972,0,0.647911952,0.074472546,0.62522309,0.202994798,0.188556295,0,0.27770303
0,0,0.063049546,0,0,0,0,0,0.038535281,0.03817193,0.029490229,0.033398175,0.07492609,0.068173292,0.06689697
1.810852195,1.786294079,1.669225401,1.311418805,1.527308906,1.583846549,0.963745464,1.031881748,1.178495508,1.719171799,1.335093061,1.678353314,1.955407736,2.287408483,1.137939394
9.425652162,7.557152362,7.160967667,1.895238424,1.700699876,2.183666923,6.590492616,3.589160206,4.34745937,5.696566636,6.753753168,4.213888261,5.010963291,5.602589702,4.199333333
1.058047273,1.109993347,0.846301465,0.552549981,0.719774942,0.626366436,0.638963745,0.567219767,0,0.273004849,0,0.279574757,0.246433851,0.213069523,0
0.168367716,0.099922821,0.166207258,0.009943717,0.009636339,0.031122017,0.104487801,0.052002753,0.104121237,0.05908531,0.053953237,0.046085501,0.273786647,0.222702245,0.440751515
26.94507085,31.29953426,33.16178181,14.66178654,14.62947715,13.35642802,19.69745967,17.89797841,17.21319344,24.79360503,23.47376157,22.85697052,35.66149298,34.55678587,39.57636364
0.462718895,0.553186959,0.630204699,0.26762888,0.335288871,0,0.359922389,0.29931889,0.326606322,0.540184773,0.566486195,0.603362738,0.627124908,0.760029043,0.694545455
5.319413124,5.399866933,5.757559898,2.926418287,2.7745986,3.009815242,3.077790953,3.219839142,3.546458205,3.252588127,3.424869145,3.319309357,4.889627987,4.302414231,2.709030303
0.726857652,0.772215569,0.852349384,0.171983012,0.145924249,0.15034642,0.404800402,0.374240997,0.623822259,0.667736863,0.754443061,0.76622182,1.880758808,1.901676045,1.841393939
78.1647596,89.41051231,100.0523378,53.54994648,61.3421161,60.34321273,47.08131221,55.08876168,57.25159432,62.38959507,57.69125786,51.18841891,32.07009116,29.50202699,41.61272727
3.345193352,6.003459747,6.292742498,3.843306516,1.344037327,4.100205286,1.355538788,3.087312514,4.836041967,5.610339405,5.557298619,4.615426374,7.884331116,5.24686876,4.844848485
9.162838609,8.394411178,9.105024424,2.4457719,2.428159737,2.968501411,5.339513492,4.338743569,6.1043681,6.65312541,5.408941614,4.827022544,11.36302045,10.64197979,8.901212121
0.213257607,0.32786161,0.346214236,0.243092435,0.246919171,0.334731845,0.175049405,0,0,0.391744201,0.123004934,0,0,0.360791432,0
0.18300064,0.278483034,0.359368458,0.002077069,0.06882805,0,0.161438683,0,0,0.172768969,0,0,0.268009362,0.00913838,0.217915152
0.091071578,0,0.110147709,0,0,0,0.059244727,0,0,0,0.060830571,0.063876951,0.176391968,0,0.093175758
2.439544531,2.214557552,3.559723191,1.498567038,1.591601482,1.579291763,1.274118788,1.710455764,1.818898718,1.882453152,1.833555799,1.819316897,2.973823602,2.636594663,2.230848485
14.00540104,15.23619428,19.71737613,10.06526018,8.832853026,7.541698743,8.608386332,8.516049562,11.36391689,12.7578299,13.48830931,13.40993742,19.26028578,16.71870273,18
0.968512486,0.433788423,0.276849267,0.413418045,0.493488404,0.033921606,0.347375229,0.357495834,0.271062196,0.548931988,0.391841265,0.360165875,0.305500123,0.52806922,0.436284848
0.048195662,0.232558882,0.15209351,0,0,0.046071337,0,0.090964423,0.075540012,0.187229721,0.059850323,0.110665762,0.382372506,0.427191868,0.15870303
6.087585957,3.26003992,6.253198418,2.563447395,4.065596267,3.020592764,2.644533075,3.038765307,3.234793938,5.260974971,3.107698307,2.547719219,6.155949741,5.793368427,1.830606061
0.195406331,0.23617831,0.119423122,0.196015331,0.160539317,0.244245574,0.050711078,0.136982827,0.127058904,0.248302975,0.127672211,0.082280027,0.218033999,0.222048769,0.296836364
0,0.064846307,0.061525936,0,0.028197475,0.023568771,0.030317272,0.034509094,0.043255846,0.056626917,0.04213207,0.048975948,0.071575511,0.070224481,0.106806061
0.464617612,0.365876248,0.448697371,0.3159076,0.351976122,0.338234539,0.237404333,0.230678936,0.250065144,0.281096842,0.079649654,0.301596924,0.162299828,0.220566346,0.155745455
0.888666166,1.289687292,0,0.544829253,0.649313847,0.567847062,0.550055693,0.649931164,0.622450799,0,0.860446631,0,1.240268539,0.442947903,1.404727273
3.07981848,2.992308716,3.471621307,1.600911571,2.035336901,1.580061586,1.598433402,1.741830302,1.968936433,1.144673044,0.952352385,1.892000302,1.043914757,0.79433654,0.669151515
6.700075169,7.867997339,7.896603861,6.461793446,6.070536572,6.400372081,5.902482843,3.244185204,3.320784475,6.232603853,5.445535942,5.801824625,6.765829022,6.416167484,7.637575758
0.977532782,1.599787092,1.175796697,0.363564794,0.698504186,0.91711573,0.40995293,0.906963264,0.763148872,1.493644345,0.690732936,0.534045088,1.486881005,1.533188116,0.897090909
6.846515772,4.827944112,5.836240986,2.686509444,2.623027309,2.224339235,2.884193885,2.845518441,3.965850648,1.583999476,1.270603057,1.170956797,0.729366839,1.250801718,0.774969697
3.335504886,2.551217565,2.834670854,2.179966161,2.453341567,1.347767513,1.909812799,1.380769509,1.536720839,2.161381208,1.947058206,2.018668476,4.365607292,2.81381981,4.011212121
0,0.071856287,0.064770877,0,0,0,0,0.046811101,0.028428993,0.090898965,0,0,0.063100517,0,0.137787879
0.352938556,0.407398536,0.170307048,0,0.154261013,0,0.16072006,0.1605246,0.190687787,0.448597825,0.394552844,0.329801704,0.518760779,0.273715738,0.229430303
0.163261783,0.110413839,0.04454408,0.076088533,0.032243036,0.060855787,0.024668176,0.089841316,0.059185353,0.023964094,0.0664517,0.017409636,0.03417221,0.116252193,0.050243636
0.256209805,0.272324684,0.315038381,0.081129795,0.265054206,0.223178086,0.065113722,0.204934425,0.190235205,0.341305202,0.322246052,0.204116716,0.489356984,0.48043202,0.543636364
4.279684846,3.995954757,4.250116306,1.65753945,2.316179498,2.238067744,2.215946247,2.369393522,2.247068504,2.523260385,2.240112783,2.142079469,3.590909091,3.403400496,3.553151515
0.108650018,0.155459747,0.128634566,0,0.020781529,0,0.073723546,0,0.068341219,0,0.097622868,0.05313549,0.288765706,0.255224784,0.145406061
1.550488599,1.735036593,1.553210049,1.362314837,1.009125841,1.342378753,0.697689627,1.168321136,0.740108345,0.822893461,0.422832461,0.482117168,0.701897019,0.673503963,0.556187879
0.416024945,0.818469727,0.854966271,0.500908118,0.907232057,0.756735951,0.318084151,0.323585247,0.479853254,0.487943913,0.527336263,0.383364246,0.353898744,0.573576572,0.58189697
0.707369359,0.049545176,0.043790998,0,0.056242624,0.141775725,0.02504689,0,0.261057396,0.198512646,0.251858962,0.032910804,1.810236511,1.700187572,1.146060606
0.100481639,0.373551564,0.213235636,0.175677635,0.025047345,0.092924044,0.115144982,0.205883632,0.042906124,0.080277814,0.141242107,0.192113398,0.311646957,0.315084407,0.098048485
0.585372644,0.270302063,0.491143289,0.324312006,0.18546727,0,0.226359096,0.406137236,0.080346979,0.264952169,0.321892107,0.57091759,0.81824341,1.273854904,1.23630303
0,0.209490353,0.084193999,0.047359553,0.056507479,0.033743906,0.077568179,0,0,0,0,0,0.002523713,0,0.044467879
0.318082352,0.287515635,0.253814841,0.128614343,0.142692466,0,0.143164098,0.109238461,0.201179456,0.427368628,0.321340192,0.218701651,0.318865484,0.358340897,0.347466667
0.21978897,0.217538257,0.27814608,0.112219882,0.108659256,0.120079548,0.068419388,0.172965727,0.136062539,0.526359586,0.593350031,0.316833296,0.571433851,0.746778,0.529478788
0.746735711,0.713027279,0.715166318,0.238997272,0.491148621,0.354112138,0.320577773,0.420846315,0.399033121,0.29353951,0.272759722,0.290184724,0.171791082,0.176722938,0.19169697
0.161351931,0.185777778,0.172354036,0.063652498,0,0,0.063398369,0.117245127,0,0.142189752,0.139190425,0.174084295,0.477913279,0.285944213,0.666484848
0.464021827,0.604710579,0.601186322,0.368509375,0.238301084,0.273299974,0.271474255,0.104398232,0.494678736,0.242936706,0.065695817,0.190116866,0.237201281,0.602329521,0.463593939
0.066633258,0.075555556,0.251029309,0.106536377,0,0,0,0.116049562,0.020323665,0.129537413,0.071394934,0.086110231,0.22165558,0.116603134,0.084769697
0,0.028053759,0.028460689,0.014613446,0.006977494,0.031441493,0,0.021552786,0.007820064,0,0,0.022618714,0,0,0
2.521506723,0.656340652,0.751570133,0.056115466,0.322519555,0.178656659,0.401113866,0.375320629,1.264760337,0.266970253,0.157265624,0.233925959,0.100486573,0.189017971,1.765575758
10.31988641,13.01503659,13.38625262,3.398294258,3.766707836,3.736463947,6.963889188,5.694442432,6.316875814,9.766085703,8.937414701,9.1225213,20.10963291,19.48629515,17.42484848
0,0.193745842,0.005051873,0,0.12012488,0,0,0,0.051279572,0,0,0.043657091,0,0,0
0.292263148,0.338719894,0.342835543,0.148019751,0.150967476,0.143411599,0.132046998,0.154945294,0.21069053,0,0,0.123284325,0.081276176,0.084625159,0.074581818
0.035667474,0.052522688,0.066009537,0,0,0,0.035780964,0.012192595,0.030515669,0,0.038963361,0.012216844,0.173423257,0.164524717,0.160884848
0.099785629,0.172726547,0,0,0,0,0,0,0.069272441,0.143002228,0.17303118,0.173221745,0.228141168,0.087777576,0.384315152
0.91890086,0.66081171,0.868574087,0.081599392,0.105180458,0.173973569,0.420495131,0.358474024,0.463718028,0.730376097,0.678554824,0.331092513,1.330684898,1.565619895,1.361818182
0.028529191,0.044595077,0.045652477,0,0,0,0.023302792,0,0.016436261,0.123253833,0.039082142,0.029376159,0.112774082,0.047001876,0.070272727
0.016045547,0.069461078,0.059996511,0.007177238,0.016857417,0.00820503,0.012049872,0.047824795,0.013115271,0.056778928,0.056796197,0.039917967,0.024419808,0.06575301,0.164393939
0.016367939,0.058443114,0.180419865,0,0,0,0,0.046026375,0.038775286,0.01755078,0.013725872,0.01616105,0.041180094,0.209178919,0.184666667
3.880564604,3.616393879,5.12357525,1.375781223,1.65335529,1.382473698,2.463008875,2.241286863,1.583076185,3.432839733,2.988796737,1.689512177,9.875585119,7.053911781,6.593333333
0.085013503,0.122491018,0.237060944,0.030958876,0.034875806,0,0.092874852,0.056360409,0.069464445,0.143152929,0.08741845,0.230952273,0.537903424,0.440618382,0.374472727
23.06133244,20.93359947,21.96266574,19.18372984,20.32729518,16.51526815,9.971614387,10.70574596,11.64232325,13.9011925,13.66948123,12.49129156,12.41869919,12.79361046,13.82666667
0.079395306,0.057144378,0,0,0,0,0.023375373,0.043394682,0,0.136083082,0.11516415,0.155126291,0.084201774,0.072142555,0.081806061
0.016467051,0.030326547,0.021104908,0.023433583,0.020783587,0.02717475,0.014401926,0.009468879,0.009306727,0.040566767,0.046688363,0.102390108,0.049769648,0,0.057161212
3.413792143,4.502621424,3.679169574,0.659058734,1.06202827,0.823004876,2.206029248,1.577929136,1.865528355,1.849102346,1.478050902,1.55265023,4.701712244,3.805167302,4.457575758
0.49864974,0.577937458,0.642358688,0.135527088,0.115404144,0.063473185,0.116021702,0.300166655,0.415476925,0.795570698,0.755582885,0.549860514,1.847622567,1.525927271,1.587454545
0.560371948,0.788502994,1.046231682,0.130886364,0.196658433,0.235379779,0.237145629,0.35308311,0.566275801,0.565784301,0.269646205,0.406719445,0.680586351,0.789314455,0.892848485
0.005337732,0.001217033,0.010498953,0,0,0.002151719,0.003018073,0.00251576,0.00268429,0.006096514,0.00477544,0.006139787,0.007010347,0.009237611,0.006933939
33.82109747,29.37005988,43.38799721,20.86253928,23.57211472,20.51064922,16.19632784,17.27628433,17.86806556,30.6309789,27.47754098,28.74643746,40.93927076,42.0995946,37.11333333
0.173167404,0.337612774,0.128215864,0.447553607,0.324660354,0.368257634,0.089252991,0.213325121,0.00149448,0.073411086,0,0,0.103948017,0.103079809,0.249854545
23.16434199,23.51137725,27.58432194,6.906529471,6.880746535,5.703425712,11.70708922,11.16875589,12.44531304,16.82675927,14.44876044,15.97285682,34.7049766,35.49464513,32.64969697
0.030037028,0.032146374,0.049618516,0.018509029,0.018250995,0.034155119,0.018301894,0.017098036,0,0.024651422,0.097346911,0.028618563,0.022739591,0.028185999,0.028282424
1.734235363,1.659401198,2.061642242,0.933531301,1.079868259,1.185591481,0.81815242,0.706832838,1.055818419,0.83055956,0.769080792,0.561200332,1.414141414,1.80952381,2.129333333
0.077864083,0.077508982,0.13289137,0.028919582,0,0,0.046277173,0.044613434,0,0.053071681,0.055107458,0,0,0,0.056538788
0.059506111,0.05146986,0.084368458,0,0.002387196,0,0.031869498,0.029539164,0,0,0,0,0,0,0.012345455
0.007730171,0.026811976,0.026318911,0,0,0,0,0,0.009463073,0,0,0,0.029429662,0.056117263,0.05818
0.010886161,0.030559148,0.013727611,0,0.014717991,0.013434052,0.00025118,0.016785016,0,0.031330101,0.001899606,0.012539546,0.154188224,0.116264295,0.095690909
0.008374398,0,0.001809491,0.063643521,0.054134074,0,0.003274191,0.000487414,0.003307276,0.145885205,0.009775485,0.214358742,0,0.006771949,0.003981697
0.054983713,0.273580838,0.287020237,0.092268913,0.019676136,0.028287144,0.092817362,0.114056952,0.07757663,0.014948893,0.088288315,0.098143708,0.403701651,0.283699401,0.315484848
0.661098583,0.155076514,0.907943708,0.304519872,0.363400576,0.073351296,0.04157091,0.251604956,0.502660632,0.968418294,0.715569087,0.899645631,1.157304755,1.804743753,2.165030303
0.37460397,0.866214238,0.933356595,0.245329926,0.221531494,0.140627406,0.358276742,0.366727049,0.278564081,0.38324597,0.288693253,0.177576717,0.403812515,0.874326859,0.442157576
0.108249116,0.098725216,0,0,0.072547002,0,0.051227768,0,0.043979291,0.067900668,0.0438688,0,0.112527716,0.114884734,0.216866667
3.688521395,2.928063872,2.175157013,3.084631056,4.629682997,2.884590711,1.515216845,1.006738642,1.518823287,4.03348185,3.041048637,2.929412652,5.108524267,2.559750711,4.246969697
0.178813441,0.152569528,0.135060479,0.025167639,0.116220667,0,0.068297223,0.061639012,0.084296784,0,0,0,0.023550136,0,0
0.747905008,2.001277445,2.063154222,0.942094541,1.314738576,1.996792404,0.848334591,0.651988986,0.708564767,0.371045735,0.219361999,0.474571364,0.726718404,0.641314213,0.52650303
8.672290431,9.099667332,9.72319144,5.554435275,5.623850693,5.621182961,3.949480795,4.476487211,4.17760406,2.955313851,2.644690073,2.728070572,2.422025129,1.941731712,2.884969697
0.175856789,0.352425815,0.177901838,0.314947688,0.015711541,0.349942263,0.04202508,0.021192667,0.259288212,0.304901061,0.363075723,0.211626329,0.596544715,0.069474194,0.141478788
2.153345026,1.88417831,2.318736916,0.906460412,0.572478386,0.921221452,0.786820452,0.949351496,1.151546321,2.291573844,2.302863056,1.933921436,2.893446662,2.664609427,2.795575758
11.32715276,17.37964072,15.28727611,8.481751321,6.19431865,5.692327431,5.527720887,8.457358162,5.949735994,4.999475822,4.143077823,8.10133454,9.354520818,7.552489865,10.93212121
0.197215958,0.478419162,0.241335194,0.337053279,0.235323178,0.21945086,0.138370881,0,0,0,0.099650554,0,0,0.137405458,0
0.153590022,0.184420492,0.16140963,0.053344843,0.054245231,0.061637798,0.071034458,0.081023114,0.072687376,0.141573844,0.138206578,0.072538641,0.23967726,0.314467235,0.274284848
0.382466104,0.163827013,0.217614562,0,0,0.02896972,0,0.113839577,0,0,0,0,0.122776546,0.308349973,0.226054545
0.257896935,0.176596141,0.181274715,0.072497497,0.006154247,0.011913652,0.092623334,0,0.089371186,0.254016512,0.154955982,0.300402624,0.126065533,0,0
6.604860937,7.008915502,7.209816236,2.734021615,3.076917799,2.867333847,3.066077396,2.922324469,3.184804224,5.079609488,3.725902485,3.812410465,9.599655087,8.274944031,9.26969697
12.8856594,13.29021956,14.41905094,3.340561445,4.590503637,4.437772646,5.998850203,6.302586769,5.580058973,5.25475036,6.454999475,6.352710548,12.85353535,13.6497852,11.48060606
0.202483365,0.212801065,0.393318214,0.056199026,0.043761493,0.087297921,0.138960152,0.085616984,0.12960982,0.234831608,0.363297689,0.267788585,0.243859325,0.278435288,0.262175758
5.040062363,4.192202262,7.209816236,4.20959221,4.390901606,3.635168078,2.183751931,2.137453808,2.871562779,2.029681562,2.205318176,1.67515645,1.780734171,1.55013009,1.811757576
0.428469612,0.655116434,0.757618051,0.265191119,0.345306711,0.457781627,0.328511372,0.195210492,0.279146952,0.719827021,0.464046073,0.592831184,0.99919931,0.605615054,1.051272727
0.308677859,0.147289421,0.559351012,0.287103346,0.142507205,0.105780087,0.166821171,0.175893051,0.095508469,0.076071288,0,0,0.088784183,0,0.04982303
1.472980874,1.854424484,2.05722261,0.326418287,0.430238781,0.442340262,0.862994503,0.327555974,1.127820064,0.164362469,0.229392444,0.527790093,0.392356492,0.335929086,0.177733333
8.666165539,8.871324019,9.681321237,3.649666793,4.637436531,4.738324352,4,3.111223824,4.588150586,5.737321452,4.845149002,4.978360854,8.630204484,7.944575543,8.416969697
0.717503271,0.999973387,0.945045359,0.243589655,0.348202278,0.054133308,0.391225612,0.497862474,0.254817253,0.37554711,0.197597372,0.135860665,0.303362897,0.339607914,0.289690909
0.911606671,1.203512974,0.936147941,1.002244398,1.006655688,0.790672312,0.496345801,0.363857691,0.449831996,0.853099201,0.842509411,0.614943829,0.790157674,1.170024808,0.621333333
0.002704029,0.05699002,0.004095604,0.001405062,0.000287992,0.000252143,0.023128885,0.002265488,0.001964205,0.001444241,0.001393104,0,0.00061124,0.00048071,0.000616424
0.20491105,0.346187625,0.162520354,0,0,0,0,0,0.101865185,0.104527585,0,0.039586217,0.294376694,0.361245235,0.304872727
14.19193185,15.24045243,17.43196092,6.084596526,7.149718677,5.736784706,5.988573892,6.639953627,7.365425495,9.733979819,8.969209772,8.075397723,16.69315102,18.46251588,16.99393939
23.19273922,25.55103127,29.59002094,10.11429163,11.64127899,9.978829869,9.99317308,11.51873053,11.65398066,18.8389464,15.80874964,16.38302043,25.90724316,23.60137956,25.93393939
3.825329213,2.906081171,6.160735055,1.519975139,0.831686565,1.355337439,1.849304732,1.886167669,1.704450387,1.550124492,1.623708325,1.734147629,2.758006898,3.325830459,2.296909091
0.229889474,0,0.573802047,0.202983322,0.195059695,0,0,0.163147598,0.175814304,0.223057266,0.216380461,0.260658976,0.273355506,0.268990137,0.271618182
11.75422478,13.30938124,15.13142591,4.616553296,4.538561822,4.716897614,5.770471776,5.688573292,5.406432147,4.871773031,4.530377791,4.803498454,3.814116778,3.598717251,3.427515152
0.362281801,0.510318031,0.629390556,0.2626843,0.251022369,0.217134976,0.212683698,0.206427071,0,0.445157909,0.383754518,0.367554852,0.463753388,0.549307194,0.564315152
0.175873493,0.249351963,0,0.141852837,0.085728009,0.035710162,0.066411555,0.11339758,0.085140232,0.295446206,0.10858317,0.267070798,0.309035477,0.287057542,0.356145455
0.857818982,0.900545576,0.731158409,0.283277511,0.378056814,0.274615089,0.423793611,0.256358235,0.351025166,0.09135762,0.031638496,0,0.086320522,0.046364736,0.08510303
0.30239706,0.350584165,0.434566178,0.251441594,0.64078496,0.327976649,0.145916424,0.153952612,0,0.11345171,0,0.152080223,0.214745011,0,0.151381818
0.090175116,0.071712575,0.078686904,0.079348089,0.028958419,0.028672697,0.034411987,0.029844214,0.0350024,0,0.050864916,0.034182312,0.078547672,0.084098748,0.087618182
0.00068944,0.015112176,0.006681205,0.000434605,0.037208728,0,0,0.003977465,0.00217829,0.018434019,0.019132834,0.035495438,0.051013181,0.070224481,0.060690909
5.078871906,5.508449767,6.955105839,3.300714754,3.282283519,2.965614575,2.87751069,1.934352583,2.389014606,1.613484471,1.472471767,1.571590138,1.515151515,1.577358262,2.177090909
0.099952671,0.056457751,0.01627646,0.003939919,0.038103472,0.033937644,0,0,0.023523281,0.030817717,0.031125576,0.033312524,0,0.087971199,0.046064242
8.625518528,9.382834331,9.681902768,2.892648735,2.927336352,2.114511162,3.918795588,3.281646258,4.103065213,2.674944306,2.137168739,2.756178843,2.519154964,1.858776547,2.179818182
0.044008463,0.088282102,0.046195045,0.029086703,0.032786469,0.023613677,0.027544824,0.026135063,0.019031749,0,0,0.023094021,0.029045331,0,0
0.236548902,0.19128676,0.306047918,0.032029281,0.027625909,0.053842058,0.156379577,0.063588146,0.078660084,0.202326039,0.252548855,0.243208927,0.166395664,0.475942397,0.311230303
0.118750522,0.258469727,0.202070249,0.021825213,0.000610189,0.000415955,0.125457224,0.049173973,0.059720908,0.28472022,0.204628283,0.232810073,0.440785908,0.360234767,0.380193939
11.36390211,12.94211577,9.767969295,9.148164773,9.793467819,9.817808571,3.722180303,5.376494457,4.654872111,1.283449089,1.351530513,2.757988389,1.048718896,0.724329884,0.99030303
0.869734681,0.686413839,0.703884624,0.199095335,0.48135035,0.302200411,0.28866372,0.206912543,0.413385449,0.33855327,0.235781454,0.122126216,0.79440749,0.786591638,0.804969697
8.391659011,8.896872921,8.45894394,3.182486793,3.828873336,3.141005902,3.494161187,3.444388088,3.395323322,2.432184511,2.513130465,1.372540149,1.907181572,1.537363103,1.716181818
1.833291573,1.401304059,1.316701559,0.303981216,1.655550981,0.788170387,0.448083073,0.600876748,0.770691902,0.236581051,0.644060171,0.622423283,0,0.231923519,0
0.185801386,0.170262142,0.190712957,0.001239115,0,0.055565178,0,0.016642997,0.127141192,0.038189621,0.03722603,0.027199276,0.029662478,0,0
0.03329547,0.02985815,0.013318795,0,0,0,0.009657576,0.009213825,0.0112542,0.049372952,0.034632632,0.03722838,0.106768909,0.152072366,0.086375758
0.073721429,0.366839654,0.45599558,0.095473223,0.077796075,0,0.122726456,0.135453953,0.092443256,0.077270345,0.226794847,0.191667044,0.520041882,0.265547286,0.500242424
0.633926334,0.435858949,1.137415678,0.20667104,0.158384795,0.22870798,0.282656031,0.268147236,0.292696976,0.702725724,0.883183107,0.681233507,2.085181079,0.85647728,0.759515152
1.282329686,1.348928809,1.362060944,0.254031283,0.408830795,0.289883244,0.660335597,0.38515325,0.467791264,0.727558642,0.57580875,0.555626932,1.348484848,0.999515944,1.669939394
0.093148473,0.118275449,0.122604094,0.167466593,0.072835186,0.037781627,0.035565377,0.036663285,0.054285812,0.198139169,0.057201734,0.030864812,0.177956393,0.165523083,0.103515152
1.200033409,1.128835662,1.402942545,0.150706122,0.454775628,0.472523736,0.504588409,0.349807985,0.558513337,0.356087013,0.16574231,0.152345623,0.21991254,0.162824469,0.30210303
0.073381776,0,0.027291812,0,0,0,0.018959434,0,0,0.015675534,0,0.030894368,0.104570091,0.084110849,0
1.297586236,1.451922821,1.845022098,0.958323262,0.902497598,1.107967667,0.489605117,0.550394899,0.679969828,0.436450007,0.548333008,0.49197919,0.645540774,0.732740364,0.494175758
0.444940004,1.122129075,1.18440335,0.533683229,0.228804721,0.183147293,0.291847221,0.348474748,0.3868957,0.21280304,0.269478231,0.545770942,0.199716679,0,0
3.619922604,3.180146374,3.790009304,2.234798522,2.284410594,1.627983064,2.12590277,0.909716687,0.9118837,1.356178745,1.228909519,0.476278368,0.386129589,0.409517759,0.383151515
0.252958044,0.335856287,0.392934403,0.354048548,0.151434061,0.140620991,0.120211275,0,0.123726257,0.471733718,0.363195705,0.276872502,0,0.234930719,0
1.962860881,1.544165003,2.00343103,2.087980387,0.710786332,1.636066205,0.711954296,0.639953627,0.699513132,0.661184642,0.661877409,0.977576717,0.808265583,1.043988625,0.64569697
10.84774075,9.787358616,9.766806234,3.885086841,2.48305201,2.380805748,3.592109518,3.605680748,4.094630734,1.095793474,2.4135459,2.997391239,1.55413895,1.779633327,2.537939394
0.450903422,1.743606121,1.094847639,0.266199372,0.801152738,0.587676418,0.282023643,0.53479458,0.39451416,0.838749836,0.751503517,0.38291186,1.342818428,1.672414836,1.214
1.43951669,0.451145709,0.955454757,0.20506198,0.973514478,0.722671286,0.177097481,0,0.517616403,2.346219368,0.324189751,2.156374877,2.087706332,1.987656562,1.77969697
3.422701077,3.42754491,3.691265411,1.308518352,1.474886785,1.68725943,0.786245554,1.65198174,1.397174793,1.112829249,0.612984987,1.050682349,1.424304016,1.254432141,1.18230303
0.578746624,0.724790419,0.826064201,0.572535479,0.493193358,0.43624583,0.202867306,0.328150134,0.241692382,0.553715109,0.651439027,0.441384302,0.637225918,0.498989532,0.607454545
0.04292213,0.081202927,0.075337288,0,0,0,0.021976214,0.027012535,0.023200302,0.032603197,0.026428904,0.080566991,0,0.029096025,0.143012121
1.081934352,0.782381903,0.433269365,0.135064397,0.173802662,0.238869643,0.294707341,0.161510036,0.366769526,0.245321714,0.371750379,0.549251301,1.45719389,1.235130393,0.922060606
1.134719786,1.584298071,1.447429635,0.582769932,0.717579251,0.678278163,0.593359922,0.46274183,0.429273812,0.977919015,1.407921772,1.247078338,3.420546933,1.777999637,1.902969697
1.889696261,2.272308716,1.540939753,1.07199337,0.751063538,0.776558891,0.832812332,0.431852764,0.768291847,0.903878915,0.828891522,0.570061072,0.89781966,1.027409693,0.963030303
0.278387483,0.319510313,0.394551058,0.068938918,0.095862495,0.075301514,0.199425102,0.096630679,0.056639237,0.12203512,0.091257855,0.176985599,0.217128603,0.233000545,0
0.194749297,0.212518962,0.223098395,0.085811954,0.08291478,0.073909418,0.076195609,0,0.073037098,0.124662561,0.119153531,0.152279273,0.12325696,0.148732377,0.163181818
1.815863471,1.270578842,1.432426146,1.169987224,1.144846988,1.161662818,0,0.569596406,0.495343894,0.044251736,0,0,0,0,0
0.281121412,0.124385895,0.294394045,0.131390491,0.233964594,0.112900949,0.077560993,0.030478951,0.137475142,0.070410169,0.094071419,0,0.089868194,0.105046288,0.141551515
0.471338289,0.466826347,0.468457781,0.139228618,0.094977357,0.198107519,0.090769286,0.282385334,0.11985874,0.520482243,0.412784018,0.448447561,0.451903178,0.5794034,0.568945455
1.596759375,1.549913506,2.090544313,0.390663306,0.600343077,0.476988709,0.607545543,0.470299254,0.745114174,0.214146246,0.159659253,0.157382191,0.147825819,0.085768742,0.119066667
6.040257245,6.986560213,8.771807397,4.407444494,3.719088788,3.685270721,2.497933959,2.755235128,2.326064596,4.958327873,4.435652474,4.536831788,4.730845036,6.149331397,5.498242424
0.903811353,0.975435795,0.883054199,0.609025931,0.947577878,0.899409802,0.416959506,0.256503152,0.283871631,0.105189359,0.191370338,0,0.15443459,0.312676227,0
0.110437373,0.206722555,0.218242615,0.053746072,0,0.008411599,0,0.032401275,0.090722074,0,0,0.062031215,0,0,0
0,0.074501663,0.106844615,0.018827389,0.006494785,0.010264306,0.043091517,0.04229621,0.008265103,0.023530992,0,0.024750358,0,0,0.066527273
0.141061834,0.042826347,0.250203536,0.043836194,0,0.097093918,0.049687758,0,0,0.117684445,0.108031255,0.159927618,0.132735896,0,0.083436364
0,0,0.138224006,0,0,0,0,0.042994711,0.05157375,0,0,0,0.07006036,0.110612936,0
3.717698154,5.340785096,5.804314957,3.878181002,2.723342939,3.846420323,2.022852215,1.390551409,1.632723034,0.706788101,0.602006689,0.071163387,0.470731707,0.66660616,0
0.603580278,0.392026613,1.015759479,0.136031214,0.088266776,0.047401848,0.152384032,0.425114122,0.099410272,0.356722579,0.317116847,1.010027897,0.775067751,1.26635203,0.901212121
2.538489379,2.362741184,2.705571063,1.748213114,1.392136682,1.370926354,0.773238475,0.82551989,0.959199067,2.681758616,2.39554869,2.43974968,0.944567627,1.127427845,0.984424242
