DMSO,2.5 nM,25 nM,250 nM,2.5 µM,25 µM,PD of PD
45585000,38322000,62961000,87697000,43309000,110273000,72265000
30333000,27901000,42841000,54288000,36724000,39596000,25410000
1898000,1793000,3316000,3543000,2510000,4319000,1381000
4211000,3542000,4066000,2676000,4333000,4277000,2092000
18414000,9327000,15320000,4805000,8460000,28549000,11325000
33643000,24694000,56656000,23602000,26119000,92149000,12626000
5812000,14100000,14582000,17836000,17032000,14034000,14419000
1637000,2141000,601000,252000,1003000,169000,4082000
27954000,22533000,90929000,23466000,38016000,71255000,11414000
2776000,5021000,8594000,9959000,5445000,7166000,3622000
4452000,4094000,6139000,5340000,5454000,5452000,5806000
150662000,144974000,271922000,164727000,138974000,382235000,132080000
796971000,931204000,1217422000,866122000,493583000,427500000,352914000
1952000,0,0,0,306000,4613000,2107000
7052000,7519000,10649000,10586000,8819000,8547000,7235000
85585000,86777000,132806000,120458000,87095000,156602000,89603000
1865000,2476000,4669000,5136000,6131000,2919000,4719000
10730000,6715000,12816000,15575000,5935000,36221000,11406000
23739000,15881000,40008000,26460000,20339000,81790000,26022000
8209000,8337000,11046000,13136000,8938000,15192000,8735000
62322000,57725000,80697000,86138000,61760000,89179000,61172000
40790000,43817000,40070000,55374000,41662000,36941000,11655000
7141000,8629000,12028000,12587000,11112000,16495000,11194000
67477000,70313000,112776000,75515000,80758000,54447000,39720000
767798000,867879000,1274819000,1370079000,811870000,661488000,185363000
4629000,7482000,13129000,9395000,12787000,15739000,8751000
10189000,8003000,11397000,6206000,8055000,25855000,8495000
838000,607000,348000,245000,506000,56000,957000
2505702000,2848648000,3525020000,4494329000,3127115000,4965910000,2210378000
5939422000,6768374000,7857650000,10213432000,6807354000,11299641000,5172693000
10865000,16212000,14897000,12126000,13089000,14892000,17432000
31025000,31052000,42674000,48795000,36251000,46472000,35289000
7164000,7534000,11385000,11588000,8081000,8830000,8796000
1068000,2117000,26000,172000,156000,4213000,2050000
5014000,6682000,9391000,8129000,8515000,10427000,6189000
174012000,150785000,241548000,215577000,151041000,324433000,112750000
777774000,787771000,1168201000,1076495000,827416000,1285278000,660300000
41040000,35751000,45649000,42126000,41122000,30533000,15918000
359352000,377354000,422419000,559764000,512318000,455812000,377614000
396693000,439261000,555712000,581937000,469314000,649661000,415867000
715807000,630904000,1110642000,873687000,875577000,1269913000,598051000
179229000,199965000,357791000,225800000,275433000,363193000,162485000
300895000,310713000,384970000,379562000,318486000,444696000,305955000
173476000,119589000,277497000,173508000,261253000,346787000,123718000
11288000,17228000,34754000,29514000,17676000,38649000,8383000
326220000,207485000,408206000,243382000,234852000,396002000,303150000
195666000,166674000,305138000,248530000,196598000,335285000,131375000
75386000,81506000,119722000,125648000,94559000,183007000,70286000
576872000,648249000,948415000,871844000,829177000,961257000,660965000
310096000,295085000,433292000,410570000,310267000,506210000,256826000
67535000,123970000,138218000,109046000,98123000,151661000,103962000
17863000,28465000,35549000,32657000,32157000,30443000,23808000
318396000,292196000,521228000,412756000,440751000,558906000,294662000
282235000,342956000,539886000,452433000,365829000,515512000,327952000
19086000,15915000,26551000,22749000,38904000,36910000,15396000
542669000,531149000,943286000,652589000,637089000,887390000,491875000
285386000,274140000,464009000,425118000,341687000,553944000,261418000
441795000,472975000,622812000,583481000,519884000,895807000,472531000
171894000,132568000,273402000,165546000,159083000,398738000,110937000
242965000,252085000,408601000,313966000,381495000,407114000,277081000
651325000,574349000,939807000,714373000,843289000,966038000,703121000
103767000,81746000,139841000,119630000,92566000,183484000,70377000
486441000,486492000,659629000,621934000,626197000,664568000,481990000
10946000,18049000,27531000,17036000,26374000,16022000,14099000
84258000,118700000,145034000,182500000,114528000,161717000,65156000
6797000,9694000,18372000,9710000,11100000,11914000,5853000
863306000,586446000,1497513000,795738000,1018479000,1529093000,618033000
464564000,376502000,574481000,590274000,494932000,616344000,345160000
1097139000,884446000,1713401000,1065303000,1027977000,1754022000,817805000
1668334000,1479779000,2622221000,2021044000,2256631000,2488686000,1387490000
504998000,324141000,821451000,430731000,488898000,706979000,380039000
581650000,535884000,855233000,899750000,725576000,895596000,517576000
1544792000,1791035000,2668035000,1735765000,1656365000,2803858000,1444438000
949117000,802955000,1330457000,613575000,617131000,1744015000,651432000
2027778000,2123835000,3012760000,3542808000,2369707000,3070715000,1954662000
448695000,582429000,938725000,1044002000,708480000,985706000,541721000
362718000,434763000,312487000,562273000,599847000,319528000,478942000
454302000,495162000,736141000,713042000,613676000,767493000,464299000
271927000,319269000,421056000,422884000,305331000,345953000,305701000
790424000,831406000,1284374000,1099605000,1071922000,1274530000,872860000
777803000,848886000,1076873000,1146106000,1029789000,1161515000,874184000
61910000,49103000,82905000,60688000,37625000,253203000,38300000
160237000,185400000,294751000,204118000,212507000,289357000,197958000
1125511000,1231562000,1693252000,1791290000,1482348000,1841126000,1517385000
1413000000,1581503000,2200909000,2102712000,2017356000,2319645000,1826412000
340031000,360081000,164147000,437244000,502303000,211524000,510966000
717026000,776020000,1237749000,1201643000,988736000,1091987000,780715000
173640000,163735000,126503000,255155000,197346000,123024000,202852000
188976000,229079000,438949000,285943000,261525000,387223000,194803000
163072000,275630000,389023000,305714000,296727000,450388000,237956000
173796000,164976000,260603000,211216000,208564000,380813000,195014000
256220000,306280000,228295000,431768000,414935000,211466000,345801000
2622000,12543000,15279000,20165000,6907000,24209000,2509000
723607000,767122000,709500000,1202511000,1147343000,778482000,944076000
3067647000,2656734000,3931513000,3710680000,2921798000,4101484000,2653304000
572658000,671179000,1085221000,1066560000,761930000,1067565000,676826000
216269000,280506000,172178000,406436000,400925000,208901000,354701000
584323000,548755000,970106000,712861000,721220000,919180000,512035000
17484000,28623000,29715000,38048000,47482000,3640000,14471000
3757359000,3842191000,5662220000,6184676000,4128345000,4996899000,1321271000
3253747000,3886841000,5469431000,5483987000,4256088000,5122243000,1778342000
647392000,688749000,882633000,839688000,658282000,883906000,325734000
180802000,194407000,294221000,184103000,184478000,336493000,80450000
47266000,57248000,79328000,78433000,75573000,67481000,13999000
30895000,26503000,50434000,45953000,32220000,53363000,13956000
40389000,46436000,94455000,90587000,67254000,134177000,37747000
1218609000,1158274000,1901533000,1642189000,1535655000,1853857000,1168263000
2206655000,2167551000,4184070000,2157952000,2300550000,3527097000,2038455000
34459000,33071000,36719000,52927000,58984000,32227000,44087000
2896000,2454000,2429000,1911000,1372000,1370000,1470000
24240000,31208000,49926000,37030000,30037000,57200000,24764000
7619000,7665000,15442000,6988000,10323000,22566000,5521000
2443000,3739000,5120000,3438000,4027000,5498000,4062000
1247000,1192000,1525000,1318000,1056000,1520000,1186000
135178000,147673000,258866000,175708000,202672000,264002000,139307000
25204000,31036000,51209000,61791000,49256000,47472000,31242000
17783000,23292000,35888000,30304000,39200000,41128000,22329000
35064000,33259000,47475000,32352000,28366000,62961000,20446000
89120000,88142000,128113000,134063000,108598000,126587000,90634000
18012000,14732000,20131000,25308000,19759000,23530000,16745000
1512000,3709000,2760000,1325000,2041000,10068000,1550000
31377000,40839000,36136000,50631000,46467000,60941000,36977000
23703000,10634000,13090000,9339000,25667000,10827000,9859000
10238000,25572000,18313000,27772000,88275000,19184000,11868000
16348000,20238000,32853000,22934000,39505000,28560000,16877000
14842000,12590000,15952000,29829000,11956000,22313000,16993000
124785000,98128000,187432000,163719000,131801000,142671000,121726000
241900000,300003000,495237000,453876000,369936000,426475000,316149000
19824000,24080000,32170000,55897000,28155000,49056000,34026000
89940000,81454000,90375000,39390000,187414000,81972000,88959000
6681000,5663000,8923000,9887000,9607000,7595000,5744000
1408000,4894000,4042000,5744000,7977000,5131000,4174000
3585000,4025000,11160000,9527000,7173000,8596000,4138000
10119000,7186000,12999000,7823000,6355000,14588000,7016000
10403000,11007000,15620000,27997000,19306000,29533000,13443000
8806000,5449000,6967000,10747000,5846000,11714000,7880000
112659000,106760000,122049000,145163000,96348000,167616000,95389000
66127000,69734000,89258000,110060000,86634000,167541000,101634000
79849000,77415000,104514000,158398000,86514000,203105000,125132000
11688000,6849000,10151000,18612000,13833000,14340000,10362000
39094000,43334000,63782000,67232000,58840000,48136000,45091000
10192000,9412000,15700000,13987000,16417000,13504000,11701000
9622000,12942000,22029000,13010000,19366000,13614000,6111000
1394000,4675000,4501000,2756000,6233000,5479000,3140000
66741000,64639000,107484000,121096000,107200000,108332000,69136000
84435000,95774000,138814000,178446000,153707000,122896000,76092000
112193000,119318000,142978000,184311000,126328000,161392000,96086000
16262000,15910000,25613000,22950000,16007000,43861000,12891000
5553000,5462000,6950000,3822000,5475000,7143000,5816000
243199000,238081000,335644000,388881000,230892000,519896000,273456000
28779000,28513000,38465000,43233000,32736000,32355000,28788000
56798000,79085000,129356000,110788000,75564000,91240000,39973000
9578000,9743000,11684000,11537000,10876000,7312000,10507000
137881000,153898000,233459000,237029000,194388000,157101000,141874000
577163000,548854000,975543000,985805000,741280000,820204000,544760000
188604000,470201000,473784000,722119000,737350000,49562000,103918000
181074000,171115000,216439000,235282000,173173000,312705000,178919000
11384000,14205000,15175000,13515000,67685000,23303000,20542000
16093000,15829000,20395000,14539000,14515000,36925000,14869000
7814000,9782000,18063000,10191000,11184000,33756000,7256000
27096000,23416000,40035000,43992000,19842000,54141000,18840000
10450000,11957000,13022000,12771000,10227000,11087000,12046000
15254000,19203000,20925000,33634000,27424000,24866000,13202000
33050000,42093000,53075000,60990000,72286000,60702000,24805000
3729000,6501000,10219000,9547000,39294000,9957000,6846000
19106000,38990000,74280000,37025000,45357000,60060000,52562000
164069000,150503000,201152000,195852000,190862000,255945000,164194000
242593000,211340000,350759000,147519000,198373000,466516000,166085000
203138000,225188000,292169000,319645000,269100000,309859000,226820000
15571000,21077000,32602000,31318000,29778000,26965000,19330000
5609000,6201000,13203000,7183000,1880000,9692000,5955000
2179000,559000,5153000,772000,1532000,8400000,0
7912000,11427000,17369000,7457000,10037000,16752000,10314000
11595000,13646000,47213000,15715000,23741000,39730000,12505000
58946000,57941000,107141000,44457000,63507000,104588000,52535000
266289000,249588000,329332000,413606000,296508000,497319000,334061000
3804000,5001000,7077000,10118000,7903000,12158000,5228000
10213000,13534000,21178000,26056000,18638000,23308000,18260000
65113000,62323000,100325000,108325000,62083000,98429000,18410000
112375000,109713000,175382000,198236000,155106000,171515000,137217000
77458000,228182000,217466000,371064000,591382000,63309000,69638000
183330000,211788000,297056000,309648000,243706000,292892000,91051000
29980000,25520000,45324000,42435000,44683000,44083000,17339000
121666000,48470000,60122000,27130000,52814000,249563000,35216000
203763000,140182000,167018000,193308000,149385000,218521000,113101000
187054000,125505000,169909000,176338000,155366000,213776000,103624000
28167000,31705000,52523000,52099000,44627000,49079000,26003000
34644000,43451000,57620000,74598000,56728000,107437000,64858000
44583000,43774000,70938000,72109000,55773000,74893000,54194000
18210000,17179000,30371000,26243000,20369000,24466000,15702000
96386000,114025000,229330000,126187000,338441000,188351000,75596000
3520000,3838000,6832000,5314000,2365000,10766000,2326000
143885000,200360000,298599000,322147000,211598000,319606000,168639000
72409000,74039000,119853000,119080000,90365000,101783000,72703000
291001000,338399000,545994000,583414000,467362000,439068000,294919000
7282000,12283000,24103000,16239000,10289000,22657000,5389000
12502000,14078000,25637000,25410000,22044000,22407000,14778000
17410000,16561000,23592000,26362000,22182000,22885000,17195000
9692000,11611000,16781000,19576000,11990000,19902000,5537000
4355791000,4838088000,7486841000,7296234000,5571045000,7795378000,4684143000
41011000,44967000,72841000,79826000,56486000,61314000,52597000
34552000,51855000,71751000,70447000,70144000,68872000,40293000
1289763000,1605694000,2599442000,2566024000,1946787000,2270101000,1439733000
334556000,432596000,627797000,652337000,502096000,641934000,368569000
42052000,47631000,81263000,78179000,69312000,73386000,50776000
170042000,148568000,214961000,224492000,132612000,269018000,157827000
28293000,27734000,54397000,52616000,43690000,41116000,32879000
5595000,3624000,13512000,11726000,13772000,8449000,3274000
82358000,91854000,131764000,126742000,129438000,147602000,78302000
1606000,4150000,8972000,6210000,6168000,9152000,6177000
47277000,44856000,83570000,69766000,41009000,74920000,38214000
7271000,9082000,13008000,12573000,11648000,17259000,10415000
3398000,2793000,4864000,5568000,5000000,7853000,4823000
72737000,69154000,98260000,97596000,66233000,97588000,58261000
15335000,12498000,18538000,13048000,12135000,32254000,8493000
64467000,57451000,94581000,64340000,68707000,118670000,53210000
171552000,153998000,180748000,274050000,199569000,286794000,166744000
75029000,78504000,108078000,126309000,97009000,146637000,74839000
817000,342000,239000,190000,599000,861000,3872000
53734000,49925000,68156000,75243000,47822000,77583000,51944000
5776000,6102000,7536000,4825000,1857000,5782000,5276000
183871000,120718000,237966000,217770000,210639000,345444000,151537000
2891508000,3297576000,4581792000,3399163000,3751646000,5671105000,2242819000
882000,1276000,1270000,522000,1125000,2254000,530000
572000,372000,1044000,847000,441000,1469000,387000
2637000,3511000,5711000,3614000,4927000,8373000,2805000
76667000,73576000,116739000,109000000,94500000,107457000,82543000
7886000,3409000,7452000,4681000,4396000,22260000,5825000
2939000,3284000,4632000,1684000,2883000,5856000,2553000
13880000,13996000,19183000,18934000,17217000,20015000,15590000
7545000,14561000,22546000,26507000,23727000,31961000,18207000
10938000,17086000,20088000,23069000,16783000,19733000,16264000
10207000,10554000,10953000,13934000,12898000,8612000,12954000
16615000,17505000,28680000,28362000,24475000,32015000,19736000
66069000,58262000,85686000,83377000,62970000,84326000,62222000
5801000,9287000,10679000,8937000,9570000,14495000,4868000
16618000,15322000,19823000,20426000,17209000,13102000,18304000
194766000,223865000,356638000,295942000,232630000,371841000,177594000
4460000,4847000,6563000,8497000,6045000,9567000,5377000
12821000,11735000,14837000,13357000,11773000,17802000,11208000
13948000,14528000,17927000,37072000,13811000,19202000,15833000
17145000,20070000,28303000,37470000,28294000,37487000,20156000
115618000,113043000,107381000,168854000,120299000,165715000,107156000
92324000,92458000,95424000,119398000,97224000,167520000,80946000
52970000,57962000,90556000,97400000,85509000,93581000,62716000
7695000,9561000,13571000,15351000,12200000,13579000,12232000
6746000,5174000,10023000,9320000,9086000,10303000,5775000
4706092000,5375120000,8671344000,9190957000,7462775000,8765523000,926639000
35877000,36840000,44153000,46982000,36356000,49416000,39296000
5997000,4989000,4569000,2593000,4129000,9650000,5966000
29530000,27827000,42138000,40612000,37559000,41910000,37070000
96510000,78653000,103814000,138872000,104665000,141216000,73393000
1762000,1224000,2188000,1970000,1177000,7887000,930000
9344000,17077000,17583000,22612000,15329000,23733000,18117000
6033000,6390000,18148000,5882000,3215000,18743000,5303000
183723000,173871000,269859000,200366000,207183000,327075000,160552000
146540000,136979000,227748000,224695000,198200000,271397000,144852000
131669000,127617000,204539000,211317000,165366000,209051000,130792000
16398000,12967000,25900000,23317000,15754000,34509000,16121000
135172000,156063000,218554000,235082000,177749000,214229000,125643000
12371000,8977000,17228000,6951000,8570000,21210000,10647000
1402000,1479000,1719000,1826000,1794000,2378000,1815000
9200000,9499000,20084000,8801000,6151000,40567000,6943000
4026000,3626000,7764000,5884000,5996000,6735000,3923000
10015000,7612000,10566000,6915000,9972000,17717000,7619000
38482000,40998000,55944000,51128000,41278000,58193000,44882000
1012734000,979882000,1506530000,1038380000,1152648000,1225297000,695883000
19319000,38860000,58338000,59983000,44850000,38888000,11462000
251538000,276096000,399658000,365922000,329236000,390231000,175587000
1013026000,891160000,1114578000,1236143000,942845000,1295660000,475328000
419985000,370334000,472142000,524664000,443890000,501406000,399132000
3669000,6617000,6526000,10546000,6566000,8781000,5753000
40773000,39937000,48411000,56395000,40620000,69641000,41436000
1133454000,1217838000,2068581000,2144472000,1635505000,2028204000,1286421000
269025000,215213000,362938000,295120000,263954000,434597000,207751000
667170000,553086000,1011359000,756763000,590067000,1141707000,151826000
28359000,30962000,38362000,25571000,26499000,49759000,26079000
846320000,720732000,1357189000,1011505000,605465000,2319403000,509129000
8368000,4279000,8896000,7184000,7736000,11374000,4390000
871605000,903084000,1222390000,1483339000,1135699000,1013191000,380931000
135217000,155379000,202678000,200440000,173299000,182853000,178758000
17191000,17996000,26904000,25123000,27212000,50000000,12074000
91137000,100274000,148685000,188437000,151682000,166502000,158043000
11879000,10692000,9726000,16837000,17313000,22140000,20595000
57072000,56245000,93158000,104918000,77994000,81184000,70613000
12640000,13653000,15532000,16973000,19235000,21627000,17795000
3212000,3978000,7699000,7432000,7871000,6375000,7269000
437072000,469149000,607889000,638565000,501267000,556934000,233357000
16683000,3234000,1906000,2346000,2712000,4670000,51414000
32053000,39596000,58798000,59232000,47180000,25889000,7593000
106668000,121278000,154848000,138659000,130609000,110889000,55744000
21390000,19110000,16706000,16492000,15063000,7535000,16901000
150216000,174813000,228214000,218048000,148515000,74746000,101622000
28059000,22309000,35610000,37496000,28801000,36375000,23652000
108200000,124847000,195630000,206607000,201248000,181688000,111601000
8365000,5360000,9707000,12303000,4732000,18205000,7447000
14212000,18224000,23005000,25627000,18262000,24554000,20160000
43628000,47968000,56997000,73528000,62337000,37178000,30316000
4127000,5145000,7010000,8678000,5799000,9762000,4760000
2633900000,3040547000,4202513000,4942781000,3431727000,4212409000,1495950000
19299000,13201000,12508000,20157000,13205000,22686000,21490000
8093000,5867000,10511000,5286000,5233000,8765000,5680000
17525000,21102000,30325000,37523000,21833000,31998000,22831000
87465000,102859000,150207000,185468000,142866000,137963000,25051000
251683000,330237000,648505000,548232000,462856000,703874000,266705000
11319000,9438000,15624000,28659000,1678000,73185000,2637000
19169000,19018000,27557000,22225000,25304000,39228000,17702000
5917000,3806000,7033000,8237000,5134000,8460000,6165000
1515000,2000000,1652000,2620000,2080000,1313000,1259000
169890000,156491000,202940000,247697000,161262000,275002000,147758000
152038000,194146000,278659000,307052000,240861000,218938000,67268000
8707000,6829000,9462000,11980000,7460000,4970000,2486000
2808000,5333000,5202000,6621000,7139000,4941000,3996000
11042000,9651000,8868000,11258000,7090000,17481000,9239000
5938000,5451000,6097000,8432000,5243000,6794000,4378000
46514000,66749000,77785000,167251000,33223000,121352000,37723000
33958000,37718000,50831000,59719000,65530000,43476000,42138000
341324000,346035000,450546000,594302000,504687000,425495000,336189000
10442000,12106000,22141000,23130000,19810000,25607000,16973000
86118000,123675000,130728000,163597000,140145000,171483000,110961000
11973000,8334000,8827000,13761000,7431000,20065000,11213000
5785000,6065000,10436000,12022000,23563000,15312000,1924000
19135000,16656000,26552000,23988000,28399000,22291000,18547000
126811000,136111000,219176000,200171000,161000000,203840000,144902000
207400000,213362000,364348000,390584000,302851000,363911000,195827000
23838000,21242000,37349000,34054000,23911000,37946000,22922000
4147000,1777000,2761000,2278000,1886000,3687000,5925000
167899000,135829000,197958000,202184000,144945000,298223000,147379000
6398000,6964000,7978000,15261000,9200000,12732000,6312000
123424000,126961000,163644000,198877000,113860000,261701000,88706000
48159000,36311000,47549000,62574000,37134000,63790000,38862000
2893000,1747000,2467000,4799000,1413000,4650000,1635000
31335000,32152000,50766000,49661000,27437000,68723000,27538000
104567000,86653000,126583000,97179000,68864000,166778000,99835000
9989000,14387000,18363000,19376000,17062000,18330000,12687000
55438000,59805000,83797000,101753000,78625000,158262000,82567000
12089000,13322000,22476000,16534000,16458000,28963000,11059000
13992000,13059000,19663000,19798000,14327000,23595000,13501000
81004000,54480000,97253000,88664000,73305000,104190000,51883000
14113000,13175000,21841000,19931000,19395000,26187000,17508000
8033000,5669000,16912000,8932000,15664000,15924000,5190000
4330000,4742000,6839000,8169000,6988000,6423000,5255000
618361000,616082000,1188810000,934041000,826312000,1045285000,715440000
50249000,62384000,85454000,75419000,65392000,98149000,52012000
30510000,23322000,36821000,33170000,23967000,66492000,22268000
26724000,26282000,39033000,45938000,35067000,48681000,29595000
76121000,64132000,118910000,139213000,84291000,119926000,75001000
4135000,5008000,9295000,9694000,5642000,8325000,4547000
52384000,55051000,85986000,84525000,74304000,92494000,65699000
1840000,2690000,2744000,3629000,3511000,3026000,2557000
5869000,87560000,67468000,131793000,125969000,6222000,5585000
215616000,205833000,273605000,265578000,186165000,462402000,182202000
118769000,99112000,132545000,132487000,91025000,189627000,85824000
72304000,57574000,89441000,79603000,65467000,106490000,61843000
10544000,10275000,13854000,7921000,6440000,2780000,7007000
18265000,24544000,34650000,32637000,34165000,41931000,9997000
76079000,104060000,116352000,139199000,88123000,145427000,85866000
2347000,5719000,7247000,7432000,4968000,9245000,5208000
1805000,1677000,2988000,1145000,2529000,4195000,1412000
12147000,5065000,8159000,6691000,878000,30834000,3038000
31821000,17081000,29303000,32800000,16676000,41630000,19571000
16134000,18180000,17965000,42787000,16356000,29998000,13531000
204967000,253402000,332106000,289774000,329127000,506364000,221294000
47757000,37903000,46320000,63422000,44491000,74557000,51591000
194950000,182660000,221305000,328241000,263360000,263508000,165130000
6024000,5475000,4872000,7061000,4547000,16226000,6944000
25115000,40650000,42662000,59553000,52758000,48738000,33519000
6387000,4845000,7629000,7900000,8790000,6955000,5792000
65054000,68570000,123043000,107138000,76942000,139268000,61462000
12507000,15844000,16809000,18642000,10734000,20681000,11398000
9463000,10680000,14745000,14849000,11656000,19053000,11760000
2125000,2323000,3740000,4079000,2018000,4304000,3282000
161299000,276136000,324963000,309117000,253382000,318501000,258871000
55980000,48743000,70015000,59251000,18858000,87603000,30127000
35512000,46154000,68464000,86984000,47809000,61863000,23124000
46529000,57081000,68616000,99522000,65826000,91752000,48101000
58074000,73436000,98679000,102308000,94221000,100453000,67862000
634586000,575012000,782515000,872847000,658692000,798216000,473494000
39905000,24370000,51878000,47815000,31766000,97220000,20224000
5543000,1352000,2172000,389000,236000,47091000,340000
4772000,5928000,6060000,6860000,6781000,8679000,5235000
153981000,153382000,222868000,279057000,239569000,231276000,115218000
125911000,157829000,207786000,226518000,176184000,275619000,83672000
9358000,8193000,22851000,7882000,11852000,22578000,5660000
20210000,18636000,22224000,17331000,21836000,25846000,24378000
1076000,3367000,3714000,2826000,683000,4562000,3404000
276403000,294142000,384876000,416602000,389670000,415086000,248728000
9631000,7183000,7225000,5552000,3581000,12120000,8367000
5897000,6435000,9366000,9561000,5506000,11969000,4963000
73452000,64752000,70771000,59924000,46099000,74654000,42736000
5159000,3023000,3261000,6437000,2379000,5114000,2989000
3744000,5208000,4537000,2822000,5513000,12796000,1075000
711478000,721281000,1083238000,1029568000,842136000,1015380000,158765000
42162000,48622000,71142000,56799000,58508000,65119000,16909000
1381000,2050000,1171000,2646000,5750000,2672000,3539000
28811000,36026000,44057000,42871000,32524000,57324000,19417000
40748000,34916000,42743000,65491000,32584000,56403000,32957000
54384000,40820000,46746000,76942000,31761000,93486000,33490000
3184000,3646000,4310000,6011000,5365000,6483000,4517000
1826000,3853000,3005000,2814000,3420000,4729000,2467000
2114000,2217000,2896000,2591000,2450000,3340000,2648000
56793000,55872000,71570000,95079000,69627000,105853000,65355000
145946000,112990000,137237000,210470000,137836000,293753000,148398000
56995000,56099000,66095000,98008000,71021000,92467000,75054000
33434000,41440000,56945000,50142000,44609000,67271000,31822000
716604000,830504000,1211449000,1360749000,905214000,1456090000,967558000
11993166000,13198007000,19716854000,21983994000,15774919000,17532110000,13476302000
6379587000,7231288000,11872160000,12151555000,9057140000,10224444000,8102275000
583051000,648339000,1043716000,1115113000,796619000,975287000,778167000
4116000,3045000,4500000,5353000,3889000,7350000,5811000
98631000,108607000,131633000,164471000,124657000,156232000,91715000
22597000,18999000,38591000,32625000,19654000,27080000,13124000
58470000,51280000,58469000,40994000,48398000,105142000,36524000
31980000,41489000,44334000,38218000,53564000,51362000,29889000
147448000,145780000,166313000,180371000,178599000,199690000,77294000
217823000,241506000,377213000,290706000,288231000,508523000,97187000
27605000,25487000,34654000,36742000,32265000,50187000,24294000
656988000,690940000,885110000,1033984000,687099000,1234267000,647988000
136365000,129900000,172159000,188192000,137760000,193193000,121436000
42112000,53415000,67514000,74078000,64977000,86341000,53618000
115338000,122471000,174920000,190929000,149219000,202625000,145874000
70318000,72246000,111331000,117746000,85342000,133161000,80814000
115086000,103369000,165584000,185529000,125692000,218632000,104465000
93115000,89521000,144546000,149148000,106920000,123219000,85933000
11689000,9382000,12744000,10552000,8773000,16761000,6467000
224773000,146668000,239467000,218521000,241937000,208025000,177717000
6604000,5798000,7442000,7377000,6909000,7797000,6499000
399681000,403744000,660508000,710427000,587492000,700031000,68120000
10180000,15620000,27131000,28677000,21293000,24097000,14763000
15123000,16538000,24759000,15619000,13968000,27249000,13732000
53187000,60099000,74192000,75213000,47255000,54573000,43304000
11117000,7666000,11653000,11545000,9283000,16483000,8477000
92891000,77853000,79363000,107296000,90024000,130583000,88555000
5254000,6047000,2670000,10447000,7774000,11528000,3344000
2458000,3724000,3542000,5536000,5901000,2701000,3510000
47933000,47400000,78839000,80304000,56637000,55748000,34332000
291848000,332513000,438506000,543297000,461699000,544972000,218421000
29229000,37597000,46119000,53928000,47679000,50400000,29615000
9096000,11600000,14868000,8721000,5140000,14868000,8350000
34514000,37260000,44623000,57380000,48574000,45431000,23743000
428957000,500447000,652660000,842226000,625777000,590749000,353079000
400013000,409814000,702275000,568599000,534751000,765212000,217637000
2441000,1014000,2238000,2172000,1201000,7754000,1380000
8337000,7313000,10426000,8938000,9953000,10431000,7998000
34325000,26035000,56801000,36797000,21540000,104524000,20913000
5216000,7694000,14716000,15830000,12294000,13174000,7201000
8683000,12839000,12635000,17295000,11011000,14021000,5597000
