LFQ Intensity Lysate I,LFQ Intensity Scrambled I,LFQ Intensity Norad I,LFQ Intensity Neat I,LFQ Intensity Malat I,LFQ Intensity Lysate II,LFQ Intensity Scrambled II,LFQ Intensity Norad II,LFQ Intensity Neat II,LFQ Intensity Malat II,LFQ Intensity Lysate III,LFQ Intensity Scrambled III,LFQ Intensity Norad III,LFQ Intensity Neat III,LFQ Intensity Malat III
359500000,175980000,371920000,256350000,363800000,393860000,284350000,467840000,313900000,366680000,363170000,360090000,426430000,397970000,266660000
0,151720000,0,0,0,0,0,0,0,111360000,0,865050000,0,0,266840000
0,11641000000,1066200000,363820000,2548300000,33808000,6267200000,717760000,697650000,687570000,0,893340000,435430000,280120000,272800000
649800000,171130000,562760000,0,190790000,594670000,192950000,365940000,341560000,116520000,722210000,205830000,707150000,363430000,275290000
793280000,164540000,564190000,114790000,274050000,923030000,374320000,512780000,565600000,316420000,670350000,303040000,605170000,304740000,275680000
0,268170000,0,0,0,0,90441000,115950000,70111000,0,0,0,0,0,276530000
565900000,257080000,404110000,198310000,252750000,510640000,262810000,304950000,333150000,299030000,636310000,258230000,352710000,355530000,278630000
1063100000,68243000,604000000,294930000,312120000,1524100000,417320000,626910000,625200000,340440000,960300000,841270000,335750000,253640000,278700000
996300000,160660000,784550000,0,330040000,1318700000,530240000,1066600000,1009000000,586760000,1028100000,512540000,731600000,387920000,279430000
648430000,545770000,767090000,251330000,603990000,608010000,568730000,760730000,703400000,579800000,483680000,276030000,544610000,427260000,281500000
287390000,36910000,155990000,0,61814000,342260000,200650000,366830000,407800000,444480000,153030000,0,187610000,106120000,281860000
132130000,0,149080000,0,0,180270000,255900000,182690000,179300000,0,309470000,305050000,189790000,199580000,284470000
742370000,117510000,391840000,70974000,191460000,1032300000,405740000,924760000,662400000,655000000,582350000,94208000,461920000,191420000,285710000
157440000,115550000,397970000,0,141650000,376470000,430180000,443560000,432530000,231100000,323130000,314040000,421790000,300380000,286330000
239940000,94241000,198780000,0,131720000,123670000,154620000,228780000,192540000,194320000,238030000,0,276550000,202340000,287350000
0,575010000,291890000,310300000,592640000,0,507360000,208020000,213210000,342840000,0,920590000,140630000,568070000,291070000
259100000,126190000,462530000,149010000,276770000,557680000,288630000,674250000,433910000,282340000,619090000,336210000,729320000,385040000,291690000
134680000,0,134230000,0,129130000,173510000,0,334120000,266680000,301690000,194810000,0,284300000,304210000,292180000
417490000,0,324010000,0,0,282320000,0,664370000,0,0,438100000,259280000,471370000,338020000,294420000
740510000,179540000,397620000,0,192720000,698440000,570860000,418920000,394910000,446200000,739850000,243700000,430670000,440310000,294910000
3762900000,932860000,3464200000,118760000,1105300000,2671900000,1153800000,1637500000,1715800000,446940000,1867200000,2901200000,1028500000,690220000,296790000
1940100000,172250000,1379700000,0,283210000,1161100000,350520000,954890000,999310000,314090000,540230000,526410000,797830000,390480000,296920000
1061600000,226390000,723910000,275510000,308630000,1210100000,284350000,479930000,469720000,201860000,727560000,242410000,678740000,382610000,296980000
85660000,199100000,103600000,129820000,128040000,126040000,238340000,62099000,88494000,190140000,47804000,2467400000,60550000,69396000,299020000
173160000,0,164410000,85571000,357170000,82734000,188680000,549400000,317460000,682950000,74291000,45209000,236530000,300910000,299860000
2875400000,200030000,2356400000,148490000,555530000,2906200000,881350000,1959600000,2144800000,3130800000,1622500000,182090000,1172400000,444210000,301160000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,301270000
474700000,104650000,703040000,100030000,229890000,573020000,298930000,423880000,369830000,296180000,264400000,1303100000,328380000,221970000,303130000
515120000,0,485320000,78659000,126440000,738780000,341610000,804290000,623910000,699870000,541230000,159070000,550790000,346170000,303790000
290080000,0,162020000,0,162940000,322830000,190430000,169480000,152910000,174410000,278540000,275170000,154940000,177840000,305920000
0,4166300000,910160000,267010000,1209700000,26457000,2019900000,450230000,454990000,439610000,0,1708900000,191630000,158900000,306480000
0,405550000,101030000,0,246810000,0,250720000,0,0,292900000,0,0,145030000,0,306530000
2570300000,450620000,1995600000,132710000,689590000,2425000000,624040000,1702100000,1456400000,531920000,2733500000,133190000,1577400000,685200000,306880000
1121900000,142540000,954940000,0,221680000,1058200000,226590000,692910000,757130000,92903000,911510000,269050000,848180000,464000000,307740000
841460000,586680000,921600000,244350000,466700000,834010000,441690000,605090000,569890000,252190000,420200000,353660000,456900000,397650000,309460000
589360000,126810000,691510000,103100000,213520000,408570000,146980000,410030000,295830000,218980000,178500000,236730000,460820000,205300000,310360000
0,0,0,52465000,744420000,0,30501000,33332000,51159000,286740000,0,0,49648000,130020000,312880000
0,695910000,291840000,587280000,619360000,142070000,616790000,198870000,220600000,344660000,155610000,579160000,166440000,300030000,313170000
761930000,188200000,832480000,134570000,310050000,1113200000,411680000,935130000,836700000,242510000,1007700000,453880000,784940000,410370000,313900000
0,1256200000,654200000,429510000,865230000,0,999960000,269120000,496160000,496140000,0,3630800000,78520000,669620000,314440000
961980000,219240000,664530000,158260000,296840000,768220000,340850000,655980000,473530000,302550000,676340000,135120000,476630000,276330000,314710000
0,56228000,52666000,0,292870000,0,49228000,165860000,107560000,237000000,0,38564000,137780000,232930000,314920000
274350000,262590000,369470000,314320000,171020000,425870000,418190000,512070000,530330000,304200000,444030000,325120000,487820000,389960000,315020000
2833600000,307260000,2008300000,203220000,550860000,2722200000,424580000,723370000,846060000,228180000,2546200000,458370000,919860000,351100000,315300000
574940000,247580000,445970000,0,210550000,458660000,321940000,507970000,494240000,379750000,388500000,287980000,499420000,290810000,315930000
556450000,28237000,485630000,59748000,69647000,633540000,162210000,587420000,529260000,702660000,629520000,227980000,607400000,313280000,315990000
85768000,108160000,82867000,0,108830000,209440000,262940000,87315000,144760000,217690000,256300000,149420000,192170000,301670000,318090000
185740000,0,185840000,0,249440000,129200000,143030000,254130000,217210000,287920000,143450000,46679000,220820000,301450000,318450000
806660000,201350000,551500000,209450000,279270000,677060000,1261200000,3018300000,1743900000,1376500000,515230000,155430000,871530000,466260000,322430000
2143700000,406060000,1429900000,280720000,634150000,1210400000,438030000,622460000,745930000,386710000,833160000,441130000,560540000,487290000,327590000
1237300000,222890000,590810000,158940000,222770000,1234500000,389520000,812180000,644150000,356360000,1246800000,715500000,771850000,401340000,327770000
1379700000,351980000,671470000,152940000,324720000,948290000,175470000,416160000,380420000,175030000,919590000,450480000,573600000,333530000,328680000
156330000,243290000,265140000,405140000,289950000,333790000,316980000,372440000,313480000,281560000,342060000,159100000,425010000,426800000,330600000
0,1397800000,258510000,705480000,428690000,0,615770000,0,311770000,354470000,0,0,0,362100000,334490000
186630000,0,67644000,0,121500000,38646000,0,122950000,162240000,224450000,0,126030000,142750000,313540000,334530000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,346610000
584360000,257230000,727820000,0,516880000,732770000,446080000,573510000,741280000,478830000,373850000,399480000,588570000,359140000,349680000
782090000,166180000,618350000,148440000,221110000,737000000,248350000,498530000,463970000,229140000,842910000,291270000,803000000,418540000,352220000
1209600000,474230000,1073700000,318810000,588000000,894910000,481180000,711420000,712080000,400620000,692550000,848440000,642730000,430720000,355590000
76764000,0,89203000,185230000,141150000,92708000,160130000,197760000,251050000,359920000,84951000,0,170140000,639070000,355930000
904570000,454860000,846430000,591970000,454360000,1574600000,288050000,459100000,445220000,197270000,1197200000,511350000,570330000,400070000,357810000
597170000,124240000,644510000,0,154630000,966270000,489440000,847880000,879870000,361740000,829220000,384250000,1126400000,718020000,358110000
0,723280000,231960000,726810000,649270000,0,593840000,236310000,279460000,418490000,0,696340000,179210000,453050000,361400000
1229500000,236870000,1243600000,140720000,305050000,1286700000,446570000,942320000,899050000,192300000,1175100000,669730000,1217200000,542000000,362300000
1049900000,244320000,956310000,161680000,272600000,1181000000,446860000,1114500000,992760000,498760000,673470000,460930000,705940000,400950000,362540000
471500000,151630000,377480000,79453000,235650000,635360000,307960000,636840000,504680000,588490000,512220000,150670000,467160000,293860000,362960000
834000000,150900000,490280000,100810000,207740000,586640000,349870000,609090000,539370000,402500000,622780000,382730000,627720000,399190000,368190000
525560000,71397000,522140000,106190000,123080000,910630000,362440000,871310000,600270000,491270000,408790000,609990000,673310000,404340000,371990000
362930000,425920000,584150000,0,486050000,467520000,543040000,763710000,520410000,666720000,270350000,486620000,464980000,387290000,372700000
1579100000,186720000,1716300000,530910000,208410000,1533900000,745760000,2143900000,1480400000,1004200000,1422600000,779070000,1732100000,883230000,373530000
753980000,249080000,543070000,517560000,348260000,1007900000,0,619370000,520390000,483530000,909020000,400620000,659180000,284790000,376480000
387390000,84443000,183410000,177340000,254370000,261650000,150740000,250990000,257480000,402100000,245160000,0,218110000,258210000,378980000
2455500000,394250000,2342000000,58884000,680910000,2022300000,533400000,1542800000,1410100000,260980000,1992700000,193490000,1293400000,503470000,380560000
147090000,0,158410000,457110000,124610000,349410000,247050000,397980000,327890000,304160000,594650000,182360000,576720000,427370000,382260000
847400000,161090000,1021900000,430080000,281470000,1255200000,1127000000,1886100000,1833400000,887600000,924560000,267590000,1499700000,915610000,383060000
119860000,242000000,148490000,256640000,226300000,182760000,419460000,417040000,475340000,520240000,261250000,209810000,442380000,449710000,384120000
720610000,308030000,679900000,130720000,336560000,652060000,348530000,607390000,619710000,484670000,674770000,232450000,648430000,727800000,388240000
735730000,239580000,607560000,168910000,323190000,659540000,541040000,914450000,571430000,654120000,644660000,228280000,852370000,572140000,391870000
190060000,168840000,156610000,187660000,178290000,181930000,388540000,361990000,339580000,363650000,250600000,344750000,439450000,451660000,392670000
0,0,0,0,0,0,0,0,0,230130000,0,0,0,0,394520000
216430000,169620000,202710000,139590000,348510000,216520000,297500000,307890000,241640000,475560000,0,144780000,266560000,296460000,399810000
524520000,177030000,777520000,254920000,259380000,475420000,619170000,1186900000,933930000,484640000,384020000,419480000,955220000,459230000,400170000
224000000,305330000,287390000,610550000,466180000,284510000,497480000,529870000,535700000,413000000,232810000,277180000,375690000,428350000,400660000
257640000,0,337650000,0,160190000,291140000,169780000,418220000,372510000,273810000,246130000,42523000,451230000,246090000,402140000
794710000,135770000,431640000,0,212920000,1044000000,365570000,625640000,493330000,348690000,651350000,301040000,739670000,477130000,404070000
7417100000,1004700000,5108600000,446210000,1723400000,7690000000,1578200000,4558000000,4366600000,1462900000,4173700000,1616700000,3209400000,1572900000,408120000
1342600000,322470000,718290000,209680000,366870000,2108100000,532220000,794270000,727760000,466520000,1674100000,665200000,651010000,444240000,409680000
1421800000,289100000,1183900000,158210000,332530000,953720000,257860000,608320000,570290000,288310000,886560000,363950000,955320000,576140000,412230000
795260000,323250000,1276800000,306190000,439950000,625070000,377020000,862630000,736680000,285620000,460110000,608370000,969350000,464480000,412910000
505220000,330340000,743160000,198310000,506350000,842390000,340930000,733440000,504970000,441910000,740550000,330920000,643340000,452790000,414160000
1043200000,237990000,643690000,248570000,362220000,889510000,353800000,598030000,547270000,424860000,553040000,299550000,575060000,501840000,414850000
585390000,419330000,778150000,0,618410000,1046200000,686430000,1532000000,1045000000,678540000,1281100000,685420000,916710000,534630000,422440000
1871600000,220510000,1624500000,525080000,548080000,1968600000,668920000,1270900000,1262700000,418420000,1998500000,494160000,1618700000,671670000,423660000
78261000,36560000,75214000,137110000,324740000,70361000,108790000,183560000,174790000,339270000,73534000,72601000,178800000,329500000,425030000
713190000,172530000,465110000,489910000,236120000,883050000,321420000,567540000,541910000,403000000,1099200000,480680000,528800000,295720000,431970000
1050600000,342860000,773290000,337100000,405570000,1344700000,644320000,1372400000,1119300000,761510000,773970000,646140000,1059800000,700000000,432380000
762340000,222710000,573800000,204590000,318310000,1167200000,526110000,792540000,815990000,591720000,1238500000,391920000,832250000,435140000,432720000
154570000,218260000,294750000,0,254450000,243700000,380820000,383620000,461020000,476350000,173770000,543840000,376360000,468590000,436620000
1142300000,225900000,1053900000,236120000,424340000,1005400000,718440000,1234100000,1135200000,879210000,842270000,650390000,942510000,477880000,440240000
160620000,0,144640000,212850000,151720000,186070000,135380000,305820000,472520000,393210000,135610000,73905000,277910000,854090000,441750000
771740000,229590000,640620000,653060000,398820000,724030000,0,597110000,0,375980000,0,554960000,575890000,518320000,456720000
188580000,0,165070000,0,313130000,217350000,0,390310000,352500000,618810000,172990000,0,252750000,468070000,461080000
192010000,911070000,571510000,279510000,884820000,229950000,406040000,498540000,474750000,421370000,290290000,254220000,562260000,520250000,467420000
710430000,318440000,752450000,176130000,385670000,792800000,708730000,920680000,1078400000,505960000,591170000,475110000,872720000,419700000,470910000
0,0,0,0,0,0,0,0,0,206370000,0,0,0,0,472570000
845520000,410230000,1453200000,258340000,524750000,1681400000,606920000,1319300000,1349200000,470750000,1395000000,312550000,1037500000,624370000,475880000
701020000,135530000,979700000,439600000,217330000,801340000,712190000,882420000,955380000,523690000,961340000,844730000,1017200000,679490000,478830000
84306000,0,0,64868000,197770000,73830000,141550000,368410000,209690000,1042200000,0,0,126660000,113170000,478990000
0,4629700000,1031400000,173770000,1705400000,0,6184900000,678480000,622370000,811190000,0,7502300000,200640000,247630000,486020000
4081100000,481110000,3235900000,234440000,684580000,4069900000,497260000,2146100000,2229300000,199840000,3698000000,568010000,2364100000,671380000,486270000
95093000,41603000,71807000,111290000,210370000,111350000,247770000,484640000,329900000,953660000,122100000,125130000,224980000,258090000,488720000
0,803320000,794230000,796740000,684210000,0,2045700000,505920000,1389600000,1177700000,0,1177800000,214460000,431040000,491410000
473120000,0,410790000,259140000,187160000,522930000,488130000,874030000,581360000,806200000,473150000,188780000,600420000,424070000,494670000
872490000,271410000,537750000,0,243090000,1191400000,601740000,924090000,954040000,617830000,688380000,466820000,970260000,533340000,498520000
771870000,321300000,772010000,584200000,432280000,764110000,433550000,545280000,745460000,548060000,629350000,387370000,650530000,664780000,502250000
2823400000,400170000,1596500000,129980000,610210000,2707000000,480140000,1128400000,1141000000,401400000,1495000000,1062300000,982420000,459730000,503680000
0,52140000,73166000,0,323850000,68599000,237300000,419140000,278330000,1129100000,0,0,184130000,214280000,508650000
865040000,482920000,995160000,347820000,579940000,1169000000,446360000,970710000,976280000,411960000,1060800000,617860000,833010000,419050000,509190000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,510630000
1661200000,397670000,1111100000,82534000,525190000,1706300000,512190000,1012900000,996710000,501460000,1619600000,372010000,1257100000,668870000,519800000
316940000,154880000,213140000,0,352620000,356180000,366850000,514750000,403060000,612180000,226680000,0,431590000,432820000,523320000
868530000,212560000,772980000,247430000,261120000,1043600000,473630000,945630000,821060000,456830000,1257200000,495110000,893610000,444790000,529440000
2599900000,109940000,2573700000,0,252580000,2095800000,2320400000,2294100000,2327000000,129740000,1766900000,150180000,1444900000,294620000,538380000
504410000,0,473480000,0,213680000,377550000,360800000,1517000000,919480000,1698000000,174730000,80142000,786740000,520920000,542250000
707930000,465670000,880680000,0,477060000,970990000,535880000,795350000,685310000,525570000,633400000,429130000,757590000,398950000,543730000
267150000,0,364100000,330580000,174730000,249760000,917530000,877350000,690040000,974820000,191860000,370330000,746780000,605900000,560730000
0,1274000000,521500000,386290000,1401500000,0,950250000,353680000,444070000,592390000,0,1565800000,226640000,733830000,567290000
954210000,72598000,891100000,415890000,121220000,1957000000,758820000,2178200000,1460000000,540010000,1801800000,170320000,2239100000,1227900000,568920000
599100000,141680000,511570000,147260000,286660000,501480000,492580000,1216700000,829660000,1692700000,305520000,140430000,592180000,441310000,569140000
0,1109900000,402320000,1077800000,1092700000,0,732320000,387580000,410730000,647440000,0,621930000,247310000,764990000,582660000
1025400000,250220000,1026400000,266430000,683920000,1346000000,874070000,1320900000,1244900000,931580000,1092500000,594620000,1148900000,786730000,592680000
0,0,0,368390000,0,0,162860000,59328000,84696000,573050000,0,0,0,0,597240000
3418500000,878990000,2888900000,316640000,1147400000,3317000000,861520000,1535300000,1638900000,790640000,1535100000,726210000,1189600000,636770000,601150000
0,1888400000,256750000,203750000,422660000,50798000,730420000,548150000,370180000,506970000,0,502540000,216620000,263560000,601890000
165830000,4377100000,3922900000,267780000,4040800000,40232000,730040000,1923500000,970470000,1134500000,30113000,341240000,1592000000,1325800000,603370000
193970000,105380000,216670000,172320000,335400000,268730000,441540000,446920000,459230000,691830000,330220000,266180000,350370000,343760000,610970000
0,2851100000,3130400000,1218200000,2815000000,0,771770000,3635500000,1467700000,1163300000,0,213330000,3312000000,1688200000,610970000
403980000,353630000,549840000,0,375240000,530730000,701120000,1083900000,946800000,619110000,271280000,487890000,676040000,588240000,611040000
19486000,0,32551000,0,1338400000,52225000,178300000,177630000,66683000,748880000,0,74673000,67091000,122970000,614380000
972430000,340180000,1072800000,354190000,394420000,1707300000,510150000,927020000,790330000,390620000,2291300000,836880000,1483300000,723730000,617340000
91745000,0,91554000,120260000,197280000,36792000,274020000,853420000,381720000,1620800000,0,66261000,297090000,277970000,622180000
805660000,484860000,836860000,828150000,474170000,1004800000,730000000,747680000,711160000,703010000,1119400000,509340000,793900000,679580000,623770000
400980000,36754000,481560000,133790000,137250000,294190000,215380000,765340000,543880000,945360000,455790000,39810000,528290000,284360000,624830000
92122000,0,150110000,116370000,140630000,40480000,187780000,605780000,341860000,1829200000,60050000,0,242260000,289620000,627070000
0,948650000,441170000,1246700000,1334900000,0,1114700000,412870000,417390000,632100000,0,1195600000,247130000,592510000,627730000
308140000,0,265920000,443340000,0,231000000,479360000,938010000,583060000,1098300000,420230000,0,492530000,387180000,636130000
418830000,2978800000,969100000,1224400000,1511200000,547660000,1253800000,586270000,722410000,648540000,296930000,2572100000,411310000,714000000,639060000
580530000,396860000,1093900000,354690000,448220000,1321800000,528230000,640010000,796940000,381270000,1173800000,892940000,960930000,707820000,641620000
2401100000,570160000,2976700000,146430000,1044300000,1901400000,1177200000,1270400000,1411700000,799000000,1519400000,4119100000,1180200000,625930000,641870000
87334000,0,116720000,153670000,230930000,146860000,316100000,610840000,427850000,1630100000,88989000,56572000,252470000,393490000,646570000
677550000,111700000,478630000,0,599350000,320820000,259140000,403270000,515640000,824320000,240290000,144780000,352440000,489140000,649640000
0,919770000,747380000,1293500000,1187000000,0,982810000,348210000,373340000,577130000,0,693270000,278440000,473170000,654270000
1090300000,128160000,651420000,199510000,433480000,865420000,464090000,857030000,776260000,706640000,662680000,345780000,878160000,641720000,657260000
0,336500000,378950000,590960000,288220000,140170000,1056800000,175270000,205590000,38993000,0,9416800000,171800000,78940000,657680000
969100000,349460000,1388100000,438550000,603210000,2119300000,794450000,1917500000,1508000000,808370000,2061800000,959200000,1674800000,856540000,662610000
905600000,198750000,812850000,0,453540000,762150000,1077400000,1081800000,1094700000,1078200000,1092500000,627660000,647880000,601350000,667940000
0,1603000000,715670000,1589300000,1703300000,0,1236900000,452760000,475870000,744220000,0,1205000000,231030000,897150000,673710000
1121100000,400670000,2002400000,391790000,543820000,1577000000,722070000,1668000000,1321700000,586640000,1338600000,469720000,1201000000,901090000,674400000
2484100000,123240000,1701600000,247540000,304130000,2794900000,1124600000,3112000000,2461400000,1610300000,2354400000,444780000,2454300000,1022800000,686340000
1277200000,1361200000,1591500000,319750000,1434400000,1246100000,902040000,1014000000,948240000,784440000,1052200000,1083500000,964570000,842240000,692250000
994220000,1736000000,1268300000,1249100000,1489500000,726480000,924540000,611080000,723980000,750550000,536480000,1659800000,592290000,986390000,708450000
0,1046200000,480250000,1373800000,1052700000,0,814990000,384750000,443000000,565090000,0,1353200000,258230000,844690000,710950000
748810000,387320000,1147800000,397230000,606140000,1470900000,765250000,1617000000,1119200000,908700000,1191700000,794860000,1268600000,794460000,715010000
82541000,983640000,360160000,520050000,660190000,111870000,712670000,276370000,310760000,356900000,0,2138000000,308370000,546530000,717310000
0,1492700000,853510000,1343200000,1230000000,0,1034400000,366230000,498030000,633100000,0,2429600000,243700000,828000000,735070000
43009000,12032000,54221000,121030000,259280000,171330000,313450000,719830000,434100000,899150000,108350000,46791000,435420000,510360000,748770000
678950000,0,483670000,456660000,329860000,549710000,469740000,697340000,587900000,547460000,428070000,478120000,678830000,548610000,752240000
290470000,132030000,351010000,88660000,619720000,210840000,225830000,270980000,0,426180000,178990000,199560000,417700000,307030000,765130000
0,2026200000,657600000,1438700000,1566600000,0,856290000,433210000,491750000,843120000,0,770410000,310500000,1248700000,765730000
1515600000,375950000,1171500000,266600000,532520000,1715700000,1076800000,1253000000,1234000000,651300000,1910700000,1213500000,1491000000,933660000,771830000
436640000,272830000,327140000,279580000,203000000,318670000,1143900000,755990000,656710000,955020000,470050000,931520000,827670000,540520000,772030000
409840000,172950000,409190000,399480000,569710000,748810000,417710000,715350000,538580000,658500000,478230000,211140000,497490000,423500000,785400000
699670000,23882000,450730000,57319000,122640000,655920000,685310000,1606000000,997720000,1807500000,403090000,67687000,1018300000,689540000,788270000
1693800000,598190000,1697300000,234700000,693290000,2702800000,789320000,1852300000,1478600000,729010000,2162000000,987750000,1535800000,909830000,791600000
1524900000,519200000,1493700000,448490000,624950000,792400000,583750000,1103300000,1043900000,577890000,635280000,816350000,1246600000,846720000,794030000
338530000,137680000,430210000,166160000,772330000,512420000,377270000,408570000,345520000,491500000,429340000,152330000,480780000,827240000,799490000
2179400000,1409500000,2180200000,630310000,1525900000,1659900000,1231000000,1082400000,1226800000,642360000,1365800000,2174600000,1100900000,1089300000,805810000
104110000,16818000,136630000,121490000,776670000,141610000,225600000,484160000,273400000,781870000,42480000,70207000,361670000,204980000,806740000
0,2078900000,679420000,1458000000,1868300000,0,1517600000,600260000,639890000,1006200000,0,1113000000,472760000,942520000,825520000
0,3321900000,1092900000,1371800000,1762700000,0,1099700000,485880000,752370000,710900000,0,1682100000,477570000,838400000,828890000
1451200000,495840000,1458200000,474140000,535590000,1960900000,1182400000,1600000000,1743100000,983080000,1538500000,1357000000,1689400000,940270000,832000000
665300000,1853700000,1009100000,1670500000,1607200000,426510000,1053900000,717220000,778050000,856310000,759820000,1018500000,832880000,1086500000,832930000
1449800000,356150000,1396500000,0,545480000,1841200000,925710000,1672600000,1645300000,744920000,1502900000,1129900000,1793400000,880690000,833380000
632650000,33214000,525810000,128340000,351340000,440780000,306520000,766690000,517110000,746630000,529970000,119750000,582610000,470360000,839080000
547670000,3902100000,2382600000,1667700000,2810500000,119380000,1719700000,1188000000,1138000000,1327400000,128730000,677780000,1114300000,1127300000,845690000
112630000,82257000,146710000,151280000,566330000,143960000,360960000,847910000,525180000,1528400000,210920000,32211000,436630000,467540000,846990000
649880000,217950000,488850000,206100000,568520000,617350000,384870000,577890000,568460000,892480000,819840000,216410000,605980000,592280000,850430000
0,6775500000,1699300000,4936500000,3395700000,0,1130800000,713170000,710010000,1350400000,0,952580000,477190000,892720000,851080000
1696800000,621730000,1895000000,305600000,731570000,1485300000,758640000,1732800000,1693900000,741340000,1719500000,418010000,1914300000,1286800000,856470000
3817200000,1286600000,4443300000,536970000,1595500000,4233700000,1647700000,2826500000,3209900000,1427800000,2466400000,2213400000,1802000000,1148600000,857150000
0,1391900000,687660000,695620000,1824100000,0,786010000,210900000,404400000,856090000,0,419950000,338290000,734170000,859580000
0,2177600000,794500000,1341100000,1724500000,0,1326500000,597190000,701770000,1034500000,0,1375600000,495320000,833190000,860290000
439560000,137950000,226290000,224540000,350280000,422330000,386970000,534060000,452000000,764110000,373090000,281410000,676520000,763090000,861910000
975560000,620610000,977410000,731920000,701750000,1431800000,1216000000,974310000,1076400000,761600000,1598400000,679670000,1105200000,963050000,868330000
437990000,93320000,323920000,330180000,520450000,326050000,344040000,942200000,479820000,1847700000,249460000,180250000,504300000,844680000,871290000
0,1406200000,675640000,1402700000,1018400000,0,4935800000,467310000,720170000,879100000,0,30175000000,252500000,871470000,878660000
8241400000,2347000000,8402200000,455650000,2331700000,5738000000,2460400000,4840500000,3992000000,1043500000,4989200000,4299400000,4395600000,2018400000,891620000
587330000,172220000,422110000,0,620390000,450850000,353050000,481030000,646330000,839420000,558520000,166120000,449330000,874100000,895550000
876780000,365000000,532320000,608280000,426750000,1269000000,1384600000,1359900000,1273000000,1212900000,1399700000,806760000,1231600000,0,898670000
2442200000,851960000,2624600000,450350000,974200000,2204900000,902620000,1446800000,1545900000,684250000,2074700000,828660000,1823600000,1163800000,911030000
686450000,34918000,570090000,251920000,202070000,596350000,479700000,1473100000,925080000,2081100000,467140000,114920000,672740000,749870000,914100000
3146700000,593820000,2157500000,0,1145800000,1021800000,738450000,1076800000,3549200000,809710000,0,371750000,912440000,1052600000,923240000
1294200000,603690000,1361300000,313740000,735760000,1192500000,992520000,1370300000,1167400000,648270000,1363400000,1150800000,2058100000,1373600000,934770000
797890000,2011300000,1573800000,1770100000,1747800000,487160000,1447600000,708810000,1145300000,1074600000,474450000,2313500000,513300000,791520000,941710000
978630000,66413000,973450000,33072000,747010000,1008300000,451300000,1161200000,745920000,998260000,761010000,260040000,871830000,434360000,944750000
1946700000,440080000,1671800000,0,633100000,2365000000,969570000,1843600000,1577400000,916680000,2231900000,1113200000,1798600000,1004200000,948730000
1328800000,1759300000,1629400000,815720000,1400700000,1531700000,1867900000,1078900000,1260700000,855070000,1276800000,10599000000,709140000,870530000,958770000
763260000,678490000,1173500000,418100000,614560000,1176000000,1071700000,1665700000,1658700000,866480000,918570000,1083700000,1506300000,1137400000,962800000
7200900000,1353800000,6330500000,768450000,1924700000,2928600000,981310000,2297800000,2221500000,987640000,3129400000,1145300000,2511200000,1233500000,964180000
0,2267600000,754630000,2154400000,1972700000,0,1602500000,612270000,746540000,1061100000,0,2900500000,379490000,1120500000,975090000
2196000000,579170000,1576800000,651910000,625780000,2202900000,881540000,1425900000,1398200000,849810000,1555100000,972070000,1520700000,919470000,976580000
1785100000,1070800000,1470100000,181360000,1225400000,1221800000,1087800000,1608500000,1540300000,1005000000,1025000000,781260000,1601000000,1259000000,979140000
0,1530100000,613220000,1173300000,1062100000,0,3206000000,519670000,858190000,1146500000,0,12285000000,166160000,510850000,979520000
12447000,12631000000,1729900000,405150000,3586500000,116750000,3430500000,1482600000,1603000000,1776000000,0,2291500000,445120000,402170000,1001500000
0,75705000,16133000,65579000,2000900000,0,82970000,259410000,88580000,732130000,0,0,152440000,89671000,1007300000
830390000,3161600000,1014900000,541030000,1414300000,563370000,2994800000,688790000,567390000,880440000,386370000,2534200000,492840000,500000000,1013400000
0,94192000,102240000,0,1269000000,0,173000000,243280000,187350000,899230000,0,65506000,99377000,453980000,1020600000
0,2564100000,1179600000,2417700000,2217200000,0,1402600000,603250000,763600000,1142700000,0,2992800000,466570000,1165400000,1022800000
1387300000,448860000,1191200000,583520000,668640000,1219300000,832060000,1148400000,1115100000,1235200000,979960000,658290000,1054500000,913360000,1025100000
1905600000,1466400000,2212600000,620540000,1348100000,2114900000,1564700000,2258500000,2214100000,1739400000,1377400000,929690000,2374500000,1622400000,1027600000
1887200000,734550000,2326000000,377670000,867260000,2303900000,1209400000,2027500000,2112300000,1249500000,1851900000,1319400000,1562700000,1263200000,1038000000
3026800000,931000000,2308400000,1138700000,916850000,2360500000,2348100000,3737600000,2702500000,1738600000,627680000,989350000,1935900000,1420700000,1042800000
1228800000,623410000,816080000,405870000,566820000,1350400000,841280000,810610000,968980000,1037800000,978260000,1349000000,715490000,713610000,1059200000
0,0,0,0,126400000,0,0,0,0,308580000,0,0,0,0,1069600000
1545100000,842750000,1623600000,573310000,909230000,1102400000,1204800000,1075900000,1227200000,945600000,1066700000,1076500000,1489300000,1368500000,1073200000
2100700000,385460000,1937100000,338610000,1141600000,1656600000,1659300000,2884700000,2364300000,2008800000,1575400000,301580000,1866000000,1268500000,1084000000
192230000,0,237870000,180820000,1210800000,250330000,440890000,319940000,366900000,1103400000,205750000,217080000,320260000,385070000,1100500000
245030000,111450000,213060000,561360000,409330000,284390000,442320000,753370000,1045600000,1091700000,317700000,245770000,611400000,2645300000,1112800000
