msInspectTop3normPeakIntensity,msInspectTop3normAreaIntensity,msInspectAllnormPeakIntensity,msInspectAllnormAreaIntensity,msInspectTop3absPeakIntensity,msInspectTop3absAreaIntensity,msInspectAllabsPeakIntensity,msInspectAllabsAreaIntensity,msBIDTop3normPeakIntensity,msBIDTop3normAreaIntensity,msBIDAllnormPeakIntensity,msBIDAllnormAreaIntensity,msBIDTop3absPeakIntensity,msBIDTop3absAreaIntensity,msBIDAllabsPeakIntensity,msBIDAllabsAreaIntensity
0.000196375,0.000126014,0.000196375,0.000126014,390293.3,12288.425,390293.3,12288.425,9.45E-05,8.15E-05,9.45E-05,8.15E-05,2200535.5,350378.7879,2200535.5,350378.7879
0.000318793,0.00023765,0.000318793,0.00023765,563641.903,14281.86512,563641.903,14281.86512,8.41E-05,0.000132513,8.41E-05,0.000132513,2102692.86,442148.7603,2102692.86,442148.7603
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.001620096,0.001557841,0.001620096,0.001557841,1420372.827,100122.1995,1420372.827,100122.1995,0.000183571,0.000168076,0.000183571,0.000168076,1387787.62,374090.9091,1387787.62,374090.9091
0.001641767,0.001590065,0.002062026,0.00200355,2388370.97,157601.173,3181445.47,206036.2522,0.001465522,0.001064883,0.001597001,0.001175454,15206614.5,2568539.326,16400784.66,2828089.888
0.027758401,0.02938574,0.031771069,0.035604859,71481408.94,4385742.608,79152347.79,5068601.107,0.025479444,0.042241004,0.038593516,0.072769316,453876425.9,169967959.6,688056970.5,294365763.9
6.37E-05,0.000264766,6.37E-05,0.000264766,194074.388,49388.53174,194074.388,49388.53174,0.000743886,0.000879608,0.000751575,0.000956858,14931334.3,4192039.801,15085662.11,4560199.005
0.018410188,0.01290918,0.038480793,0.030783494,59922766.43,1394357.256,131043062.5,3457106.053,0.014297689,0.008028464,0.038511195,0.02655651,376992049,27110848.51,1024273392,89745871.49
0.000181423,0.000117221,0.000181423,0.000117221,385006.94,11579.92912,385006.94,11579.92912,NA,NA,NA,NA,NA,NA,NA,NA
3.06E-05,1.67E-05,3.06E-05,1.67E-05,29283.24,307.3421208,29283.24,307.3421208,NA,NA,NA,NA,NA,NA,NA,NA
1.51E-05,6.86E-06,1.51E-05,6.86E-06,35150.3104,1601.356778,35150.3104,1601.356778,NA,NA,NA,NA,NA,NA,NA,NA
0.008025863,0.005079143,0.008202042,0.005678166,15475337.69,453789.7717,15865412.25,514298.1866,0.009793477,0.005862334,0.016079611,0.010587674,168544655,19845275.59,274580567.3,35531535.43
0.018190871,0.011952453,0.01969437,0.013008373,23492614.31,563037.4554,27055341.55,637783.9328,0.008452112,0.004585916,0.009953242,0.005563984,124581694.2,8288207.547,148647870.6,10962735.85
0.006872494,0.004437938,0.006872494,0.004437938,4498299.97,34822.53689,4498299.97,34822.53689,0.000868082,0.000429371,0.000868082,0.000429371,13395074,299625.4682,13395074,299625.4682
0.001228373,0.000835072,0.001228373,0.000835072,3505480.95,66757.54418,3505480.95,66757.54418,0.000402277,0.000346914,0.000408293,0.000379174,7470335.5,714224.1379,7563862.64,775431.0345
0.004475684,0.003628502,0.004834574,0.003956108,13090457.66,298625.3022,14466319.52,333570.8121,NA,NA,NA,NA,NA,NA,NA,NA
0.003140746,0.002217718,0.003754852,0.002749799,5743766.75,157647.4444,6866837.63,195470.6649,0.001528451,0.00085193,0.002193668,0.001487301,28912229.7,2853472.222,41495503.1,4981597.222
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00129513,0.000809444,0.00129513,0.000809444,2319966.8,44549.59036,2319966.8,44549.59036,0.002599266,0.00113691,0.00287355,0.001257932,41868239.5,2319036.145,45818266.5,2518072.289
0.002569077,0.002093815,0.002933218,0.002365964,4923985.126,110649.4979,6324698.256,139052.536,0.001154457,0.000652976,0.002127775,0.001444958,32976076.38,2027996.032,49883894.78,3474821.429
0.000680505,0.000547235,0.000778184,0.000644186,1218989.5,13857.10643,1393962.11,16312.11286,0.000108227,0.000058563,0.000108227,0.000058563,1898433.5,62527.71619,1898433.5,62527.71619
0.000306553,0.000272625,0.000306553,0.000272625,267420.08,11010.06409,267420.08,11010.06409,NA,NA,NA,NA,NA,NA,NA,NA
0.001778758,0.001712939,0.002163837,0.002339543,3302349.02,117191.9848,4006576.78,158707.221,0.000194054,0.000409762,0.000194054,0.000409762,3676611.38,1295792.88,3676611.38,1295792.88
0.002950974,0.004406439,0.004008533,0.005559157,4099345.6,208268.5118,5757341.994,269012.6876,0.00734653,0.003789794,0.008709354,0.005440309,114225323,7905924.171,134091487.3,11121611.37
0.005516294,0.006597175,0.010443591,0.010548546,17627476.1,320643.4228,31202849.23,494130.106,0.004270842,0.00381638,0.009461689,0.008671645,83601004.87,4322628.726,182647812.4,9791869.919
0.000202108,0.000139175,0.000202108,0.000139175,369612.47,10249.22842,369612.47,10249.22842,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,9.37E-05,3.99E-05,9.37E-05,3.99E-05,1586792.84,68266.38478,1586792.84,68266.38478
0.000475304,0.000314865,0.000475304,0.000314865,1052360.48,23900.83432,1052360.48,23900.83432,0.000247307,0.000114758,0.000247307,0.000114758,2946664.5,167455.6213,2946664.5,167455.6213
0.001790972,0.00134134,0.001790972,0.00134134,3745562.05,81197.30575,3745562.05,81197.30575,0.000532328,0.000318098,0.000532328,0.000318098,10125688.5,759770.1149,10125688.5,759770.1149
0.001875149,0.001397505,0.002220725,0.001692492,2417214.4,74473.88791,2913904.796,88436.29135,0.000867179,0.000862043,0.001046365,0.000991635,23280460.19,3141057.935,27837627.09,3563224.181
0.000162954,0.000145116,0.000162954,0.000145116,626823.75,13954.49452,626823.75,13954.49452,0.00012477,5.48E-05,0.00012477,5.48E-05,3771565,168555.7587,3771565,168555.7587
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000107186,8.47E-05,0.000107186,8.47E-05,91369.695,1164.308405,91369.695,1164.308405,0.000440551,0.000285166,0.000440551,0.000285166,2794396.8,121552.7066,2794396.8,121552.7066
0.00054929,0.000606736,0.00054929,0.000606736,514797.23,20479.71273,514797.23,20479.71273,NA,NA,NA,NA,NA,NA,NA,NA
0.001842006,0.001391605,0.002305497,0.001801438,3905993.54,120941.2315,5072097.653,191190.0744,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000327477,0.000268068,0.000327477,0.000268068,661489.275,9840.008445,661489.275,9840.008445,NA,NA,NA,NA,NA,NA,NA,NA
0.000523339,0.000321149,0.000523339,0.000321149,1040130.6,32422.49804,1040130.6,32422.49804,NA,NA,NA,NA,NA,NA,NA,NA
0.004345985,0.00323205,0.004393715,0.00332915,1281749.66,39920.3231,1295826.629,41119.63549,NA,NA,NA,NA,NA,NA,NA,NA
0.002018526,0.002621989,0.002018526,0.002621989,4047386.16,385085.6393,4047386.16,385085.6393,NA,NA,NA,NA,NA,NA,NA,NA
0.003625332,0.004212747,0.003711429,0.004270019,8026763.2,948125.9649,8217388.58,961015.8,NA,NA,NA,NA,NA,NA,NA,NA
0.000731587,0.000658775,0.000731587,0.000658775,623632.425,3761.904298,623632.425,3761.904298,0.000290244,0.000383653,0.000380749,0.000477026,1841006.94,67969.21255,2415076.32,84511.54529
0.002671912,0.001825064,0.002693418,0.001847653,10277851.1,187131.9513,10360576.08,189448.1189,NA,NA,NA,NA,NA,NA,NA,NA
0.024639184,0.021324736,0.037499378,0.033347006,63607214.92,1984356.176,85118008.21,2664702.681,NA,NA,NA,NA,NA,NA,NA,NA
0.000168141,0.000121046,0.000168141,0.000121046,646775.25,11034.72617,646775.25,11034.72617,NA,NA,NA,NA,NA,NA,NA,NA
0.002018526,0.002621989,0.002018526,0.002621989,4047386.16,385085.6393,4047386.16,385085.6393,NA,NA,NA,NA,NA,NA,NA,NA
7.24E-05,6.45E-05,7.24E-05,6.45E-05,220498.69,15695.53571,220498.69,15695.53571,NA,NA,NA,NA,NA,NA,NA,NA
0.030815074,0.043261473,0.034408451,0.047127309,45899169.3,2574713.502,52298339.91,3012716.538,NA,NA,NA,NA,NA,NA,NA,NA
0.000846835,0.000521267,0.000846835,0.000521267,1620411.75,77011.94633,1620411.75,77011.94633,NA,NA,NA,NA,NA,NA,NA,NA
0.00845918,0.005361589,0.018318141,0.011640641,11070587.19,103303.754,23332789.43,220536.6532,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000560747,0.001141692,0.000560747,0.001141692,618421.12,57007.12264,618421.12,57007.12264,NA,NA,NA,NA,NA,NA,NA,NA
0.000531719,0.000416201,0.000531719,0.000416201,1618963.1,84809.61957,1618963.1,84809.61957,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00177468,0.001221994,0.00177468,0.001221994,2193450.5,5699.071704,2193450.5,5699.071704,NA,NA,NA,NA,NA,NA,NA,NA
0.000878623,0.000607888,0.000878623,0.000607888,2029864.5,65612.75699,2029864.5,65612.75699,NA,NA,NA,NA,NA,NA,NA,NA
0.01053014,0.007372366,0.01053014,0.007372366,12878404.38,881668.225,12878404.38,881668.225,NA,NA,NA,NA,NA,NA,NA,NA
0.000334254,0.000212159,0.000334254,0.000212159,655519.472,4509.633548,655519.472,4509.633548,NA,NA,NA,NA,NA,NA,NA,NA
0.003670932,0.003649538,0.004640493,0.004355358,3008660.95,336882.7873,3419847.51,371008.4318,NA,NA,NA,NA,NA,NA,NA,NA
0.00054929,0.000606736,0.00054929,0.000606736,514797.23,20479.71273,514797.23,20479.71273,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,3.29E-06,2.15E-06,3.29E-06,2.15E-06,57623.51,6310.97561,57623.51,6310.97561
0.000484866,0.000528323,0.000484866,0.000528323,1819654.03,45426.43339,1819654.03,45426.43339,NA,NA,NA,NA,NA,NA,NA,NA
0.01851224,0.015354192,0.044856999,0.035563503,32109244.68,390997.7443,76653979.22,886569.2868,0.006997872,0.003915669,0.033584666,0.027553192,121654753.5,3971428.571,581986221.1,27789246.56
0.002846703,0.002636567,0.004862955,0.004754164,4902667.301,83264.79986,8452143.656,150887.2353,0.001384726,0.001153711,0.003468995,0.002542182,22294386.56,1389473.684,57290615.59,3163587.482
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.011891617,0.005545982,0.041506739,0.022977165,19053313.41,117051.3477,68667638.31,514691.5398,0.004692558,0.001544839,0.025757555,0.017713147,87017779.2,1509977.324,466669778.6,16541126.13
0.00162375,0.001110061,0.001639421,0.001193542,3059441.98,100458.8543,3092698.613,109712.1535,0.000180312,0.000170086,0.000180312,0.000170086,2894127.67,548031.4961,2894127.67,548031.4961
0.003845325,0.002808871,0.003845325,0.002808871,9314532.3,419564.1626,9314532.3,419564.1626,0.004241808,0.002538212,0.004890977,0.003599639,73771407,10369458.13,85305424.42,14740886.7
0.001892459,0.001312706,0.001892459,0.001312706,3761240,141400.0586,3761240,141400.0586,0.000873555,0.000528798,0.000873555,0.000528798,13479517.9,1648953.975,13479517.9,1648953.975
0.005358228,0.003833244,0.005358228,0.003833244,4670139.2,411676.022,4670139.2,411676.022,NA,NA,NA,NA,NA,NA,NA,NA
0.002578785,0.001588151,0.002578785,0.001588151,2411002.646,230093.8205,2411002.646,230093.8205,0.004084251,0.00173688,0.004335494,0.001826042,28406583.7,7663953.488,30106480.9,8056976.744
9.62E-05,8.29E-05,9.62E-05,8.29E-05,83844.66,6091.133459,83844.66,6091.133459,NA,NA,NA,NA,NA,NA,NA,NA
0.000199034,0.000156323,0.000199034,0.000156323,199217.72,11651.92331,199217.72,11651.92331,NA,NA,NA,NA,NA,NA,NA,NA
0.002342869,0.001875791,0.002342869,0.001875791,5133694.59,165671.9935,5133694.59,165671.9935,0.00141401,0.001670113,0.001430059,0.001685409,24934787.2,4433436.533,25182441.8,4468730.65
0.006379417,0.004847812,0.006379417,0.004847812,6182107.34,487061.107,6182107.34,487061.107,NA,NA,NA,NA,NA,NA,NA,NA
0.001215749,0.000830831,0.001286466,0.000904507,1552257.09,13241.25173,1761625.676,15825.8587,0.000768657,0.000603378,0.000797442,0.000619758,7683695.7,265547.8776,8353992.4,283909.1807
0.002490276,0.001771796,0.002490276,0.001771796,734450.58,8213.967073,734450.58,8213.967073,0.001337518,0.00059452,0.001337518,0.00059452,3386233.8,124525.7453,3386233.8,124525.7453
0.000363563,0.000252184,0.000363563,0.000252184,603477.949,7005.535722,603477.949,7005.535722,3.33E-05,0.000039371,3.33E-05,0.000039371,587755.44,52104.66439,587755.44,52104.66439
0.000568869,0.000404559,0.000568869,0.000404559,2188226.917,40456.05525,2188226.917,40456.05525,0.000231233,0.000233421,0.000231233,0.000233421,6989709.5,746730.038,6989709.5,746730.038
0.015541664,0.016549532,0.029922876,0.030569106,56330787.65,1586017.736,102767771.2,2821816.514,0.012220518,0.008331198,0.032101115,0.02872131,345091620.4,25568654.1,924442404,86510475.25
NA,NA,NA,NA,NA,NA,NA,NA,0.000116873,0.000219959,0.000116873,0.000219959,1803428.92,722158.5903,1803428.92,722158.5903
NA,NA,NA,NA,NA,NA,NA,NA,0.000131562,4.84E-05,0.000131562,4.84E-05,3540585.5,185000,3540585.5,185000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.77E-05,6.28E-05,7.77E-05,6.28E-05,280024.0306,10050.93731,280024.0306,10050.93731,5.38E-05,2.49E-05,5.38E-05,2.49E-05,1446624.5,115705.1282,1446624.5,115705.1282
0.01202987,0.011853832,0.032177897,0.029421533,38441797.94,793258.3853,103048243.3,1972535.753,0.007831722,0.005183554,0.034339981,0.026894368,155197536,8231343.284,681569753.8,42798675.37
0.006750638,0.004625743,0.009807122,0.007325731,25967188.5,579321.2476,37606282.25,913976.3415,0.004453615,0.002216658,0.010249942,0.006529119,134623952,8880952.381,309625763.8,26103333.33
0.003639885,0.003635948,0.003639885,0.003635948,7793057.11,509387.3427,7793057.11,509387.3427,0.00604778,0.007681706,0.007132565,0.008349124,65179191.2,20083146.07,74998589.6,21583707.87
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000397393,0.000595849,0.000397393,0.000595849,843329.56,54290.24369,843329.56,54290.24369,0.000279034,0.000254393,0.000279034,0.000254393,5288846.3,804207.1197,5288846.3,804207.1197
0.065071769,0.065744539,0.110338481,0.108481329,124396964.4,4971462.793,216891348.3,8298476.977,0.052338077,0.045699516,0.166267985,0.188023624,985090125.6,135338165.7,3124336965,547705352.8
0.000484866,0.000528323,0.000484866,0.000528323,1819654.03,45426.43339,1819654.03,45426.43339,0.00023384,0.000421016,0.000245817,0.00047161,6598048.95,1052007.299,6894718.92,1159124.088
0.005084185,0.003490156,0.0083792,0.007203831,10881969.84,296753.7582,17874501.84,608860.4418,0.002545379,0.001700454,0.003748299,0.003121449,48799976.6,5470149.254,71720267.26,10015522.39
NA,NA,NA,NA,NA,NA,NA,NA,0.000755636,0.000586062,0.000755636,0.000586062,10882070,191662.6737,10882070,191662.6737
0.001582623,0.001084152,0.001582623,0.001084152,3145445.06,115811.9129,3145445.06,115811.9129,0.000134059,0.000082654,0.000134059,0.000082654,2068613.8,255601.6598,2068613.8,255601.6598
0.002999726,0.002364311,0.004117594,0.003118902,6045355.24,254057.159,8462736.89,339041.4111,0.00300001,0.003104533,0.007026379,0.006124339,46850363.62,9608606.557,109369463,18869262.3
0.000327477,0.000268068,0.000327477,0.000268068,661489.275,9840.008445,661489.275,9840.008445,0.000220809,0.000127335,0.000220809,0.000127335,3407223.11,135378.0314,3407223.11,135378.0314
0.000208916,0.000176189,0.000208916,0.000176189,194480.567,4394.080302,194480.567,4394.080302,1.38E-06,8.60E-07,1.38E-06,8.60E-07,24340.89,2155.172414,24340.89,2155.172414
0.000507281,0.000401477,0.000507281,0.000401477,927709.94,27581.47483,927709.94,27581.47483,0.000237,0.000131656,0.000237,0.000131656,4483102.5,426174.4966,4483102.5,426174.4966
0.106495346,0.155070662,0.107379156,0.156387476,109048406.7,12348782.38,109942463.9,12460007.37,0.137960202,0.172799799,0.155904375,0.236900189,844959620,338499996.3,962059877.5,468439910.7
0.001964732,0.001589491,0.001964732,0.001589491,1827389.39,116487.1375,1827389.39,116487.1375,0.001444101,0.001184803,0.001444101,0.001184803,9522105.1,2460130.719,9522105.1,2460130.719
6.05E-05,4.51E-05,6.05E-05,4.51E-05,51568.305,288.5476938,51568.305,288.5476938,NA,NA,NA,NA,NA,NA,NA,NA
0.000957857,0.000760061,0.000957857,0.000760061,872723.27,73670.66087,872723.27,73670.66087,0.00048793,0.000329723,0.00048793,0.000329723,4087725.2,1095652.174,4087725.2,1095652.174
0.000102118,0.000174669,0.000102118,0.000174669,344466.4,10097.47376,344466.4,10097.47376,0.000187147,0.000265554,0.000187147,0.000265554,3679176.3,335982.009,3679176.3,335982.009
0.000231187,0.00012535,0.000231187,0.00012535,285740.6,5328.082237,285740.6,5328.082237,3.96E-05,0.000123021,3.96E-05,0.000123021,616407,237500,616407,237500
9.34E-05,8.98E-05,9.34E-05,8.98E-05,336833.65,10814.41398,336833.65,10814.41398,0.000108573,5.36E-05,0.000108573,5.36E-05,2921915.5,187469.8795,2921915.5,187469.8795
0.001762693,0.0011486,0.002525741,0.001807209,4460418.3,171411.365,6105828.12,234929.308,0.001605451,0.001082012,0.001742574,0.001228852,28149748,3883966.245,30877886.58,4403797.468
0.001681751,0.00143131,0.002197783,0.001918228,4437543.89,77986.89218,5921774.733,108441.3154,0.001457501,0.001114952,0.002720461,0.002341981,26745950,1373299.32,52172393.12,3525561.224
0.016887137,0.015604665,0.033018184,0.032002223,36086528.53,1316091.622,68526787.41,2599192.812,0.016767607,0.008049068,0.034531888,0.020068779,312739643.9,23723342.94,662668454.5,61924898.76
0.003947525,0.003290292,0.004804583,0.00441929,7027466.72,230373.7443,8452503.2,306472.502,0.004227159,0.004802605,0.00666566,0.007008625,80032698.5,15634228.19,126159469.2,22775167.79
0.00207268,0.001895495,0.00207268,0.001895495,4589072.634,251982.8575,4589072.634,251982.8575,0.00228906,0.002600304,0.002395498,0.002894702,27274211.56,6645077.72,28542426.78,7397409.326
0.000207407,0.000629752,0.000207407,0.000629752,459215.77,133533.4017,459215.77,133533.4017,0.000110477,0.000665435,0.000110477,0.000665435,1316338.66,2712396.694,1316338.66,2712396.694
0.001382421,0.001226105,0.001382421,0.001226105,1204894.2,117478.3529,1204894.2,117478.3529,0.001074856,0.000525987,0.001074856,0.000525987,9004816,1970588.235,9004816,1970588.235
0.000220154,0.000131548,0.000220154,0.000131548,467200.62,11022.72381,467200.62,11022.72381,NA,NA,NA,NA,NA,NA,NA,NA
0.002365949,0.00264351,0.002365949,0.00264351,5888898.23,337361.0719,5888898.23,337361.0719,0.001558346,0.001845139,0.001558346,0.001845139,28944542.3,6406324.111,28944542.3,6406324.111
0.001013491,0.000690557,0.001305973,0.00089919,3085847.9,134852.2708,3976389.71,175594.3359,0.001066159,0.000684813,0.001451053,0.000894641,21400024.5,3416666.667,29125640.5,4463541.667
0.006965974,0.007352536,0.00978991,0.010074344,19115235.23,1190926.513,26864838.31,1673437.095,0.005919024,0.00389839,0.009016103,0.007707724,103618665.2,14923184.08,148703851.1,26698308.46
0.002002748,0.001456253,0.002132527,0.001600465,5828313.05,290989.0281,6197472.32,319406.0197,0.001531651,0.001061489,0.001776791,0.001358731,29758912.3,5568539.326,34365707.3,7107303.371
0.003213563,0.00252316,0.003213563,0.00252316,3212637.898,211010.3028,3212637.898,211010.3028,0.003592897,0.00162552,0.004514398,0.002214898,21917667,3317241.379,27539075.43,4520000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0.001313976,0.001214316,0.001313976,0.001214316,20275510.5,3605577.689,20275510.5,3605577.689
0.00052158,0.000448621,0.00052158,0.000448621,1485302.31,100213.0662,1485302.31,100213.0662,0.000411163,0.000436199,0.000429252,0.000445062,7360957.2,2210596.026,7724044.54,2266821.192
0.000386322,0.000254172,0.000386322,0.000254172,1176262.5,52943.8,1176262.5,52943.8,0.000322068,0.000112744,0.000322068,0.000112744,6464571,600000,6464571,600000
0.001170071,0.001044926,0.001170071,0.001044926,2139814.5,72763.12245,2139814.5,72763.12245,0.000434305,0.000343136,0.000434305,0.000343136,8215325,1125850.34,8215325,1125850.34
0.000143044,0.000103657,0.000143044,0.000103657,392696.28,12624.01103,392696.28,12624.01103,NA,NA,NA,NA,NA,NA,NA,NA
8.84E-05,6.87E-05,8.84E-05,6.87E-05,195648.55,11829.40805,195648.55,11829.40805,0.000619572,0.000722814,0.000619572,0.000722814,7382219.32,2392617.45,7382219.32,2392617.45
0.000450841,0.000340765,0.000450841,0.000340765,1372709.08,60266.87736,1372709.08,60266.87736,0.000477396,0.000451356,0.000515729,0.000559924,8962320.4,1883018.868,9731752.65,2373584.906
0.002756217,0.002295934,0.003855151,0.003472124,7651973.11,378822.9583,10789139.02,571702.4927,0.001879181,0.001445636,0.002472676,0.002134611,31942646.2,6563106.796,41476307.3,7994660.194
0.000319593,0.000593696,0.000319593,0.000593696,635188,70760.47454,635188,70760.47454,0.000409818,0.000438764,0.000409818,0.000438764,6323752.9,1513888.889,6323752.9,1513888.889
3.01E-05,3.57E-05,3.01E-05,3.57E-05,82547.24,4906.301167,82547.24,4906.301167,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0.000056701,9.17E-05,0.000056701,9.17E-05,1080372.9,346126.7606,1080372.9,346126.7606
0.001097067,0.000877323,0.001097067,0.000877323,2428991.53,143372.3892,2428991.53,143372.3892,0.000717784,0.000786681,0.000717784,0.000786681,8552416.94,2471337.58,8552416.94,2471337.58
3.53E-05,6.96E-05,3.53E-05,6.96E-05,35302.71,4521.322193,35302.71,4521.322193,0.001035645,0.000706307,0.001035645,0.000706307,6317720.5,1117647.059,6317720.5,1117647.059
0.003748753,0.002829635,0.004307869,0.00321671,1105609.8,132618.2575,1270508.3,150759.5041,0.00039921,0.000155908,0.00039921,0.000155908,1010692,330136.9863,1010692,330136.9863
0.00085257,0.000989143,0.00085257,0.000989143,251446.11,36784.67391,251446.11,36784.67391,0.000776207,0.000400011,0.000855157,0.000508167,3047925.3,997826.087,3582090,1443478.261
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.68E-05,1.09E-05,1.68E-05,1.09E-05,60456.023,1504.438017,60456.023,1504.438017,9.22E-06,5.77E-06,9.22E-06,5.77E-06,248207.94,23057.85124,248207.94,23057.85124
0.000585304,0.000399821,0.000585304,0.000399821,1242105.2,33502,1242105.2,33502,NA,NA,NA,NA,NA,NA,NA,NA
7.56E-05,6.23E-05,7.56E-05,6.23E-05,207672.728,7977.581159,207672.728,7977.581159,0.000250657,0.000186515,0.000265396,0.000200781,5636610.7,745289.8551,5979824.36,803985.5072
0.000755056,0.000606829,0.000755056,0.000606829,2298974.935,123654.1299,2298974.935,123654.1299,4.02E-05,5.65E-05,4.02E-05,5.65E-05,806309.03,294184.7826,806309.03,294184.7826
0.002725449,0.002477466,0.002725449,0.002477466,2725463.967,209578.0706,2725463.967,209578.0706,0.002557953,0.001858703,0.002557953,0.001858703,15604219.5,3846153.846,15604219.5,3846153.846
0.00176077,0.001501052,0.002351944,0.001925688,3898478.9,242216.8176,5207384.25,310738.0377,0.002702812,0.001656288,0.003670986,0.002172902,32204077.7,5137735.849,43739905.2,6740251.572
4.51E-05,3.59E-05,4.51E-05,3.59E-05,95691.375,3035.388288,95691.375,3035.388288,2.80E-05,0.000030161,2.80E-05,0.000030161,533022.23,93693.69369,533022.23,93693.69369
NA,NA,NA,NA,NA,NA,NA,NA,7.75E-05,0.000186599,7.75E-05,0.000186599,1466718.1,649819.4946,1466718.1,649819.4946
0.002094556,0.0017357,0.002114527,0.00176541,5750168.15,216612.6996,5804993.78,220320.4678,0.000500929,0.000341336,0.000500929,0.000341336,11664623.26,1369611.307,11664623.26,1369611.307
0.000240151,0.000146811,0.000240151,0.000146811,477297.3,16576.87719,477297.3,16576.87719,0.000120043,6.60E-05,0.000120043,6.60E-05,1852347.5,215789.4737,1852347.5,215789.4737
0.000593893,0.000711986,0.000593893,0.000711986,1754389.979,182296.5331,1754389.979,182296.5331,0.000871507,0.000721512,0.000871507,0.000721512,13097814.34,3688888.889,13097814.34,3688888.889
0.001724774,0.001757607,0.001724774,0.001757607,3818781.8,308869.0479,3818781.8,308869.0479,0.001970896,0.001378719,0.00228563,0.002010091,23483278.5,4657534.247,27233351.6,6790410.959
0.002440641,0.002229685,0.002440641,0.002229685,2442896.41,170375.8377,2442896.41,170375.8377,0.00176695,0.001233503,0.001999627,0.001470403,10778881,2295597.484,12198277.6,2736477.987
0.000496859,0.00098023,0.000496859,0.00098023,433053.72,74842.50781,433053.72,74842.50781,NA,NA,NA,NA,NA,NA,NA,NA
0.000993769,0.00106826,0.000993769,0.00106826,866152.09,108751.7688,866152.09,108751.7688,7.18E-05,0.000125085,7.18E-05,0.000125085,601535.5,497916.6667,601535.5,497916.6667
0.002774014,0.001934273,0.002774014,0.001934273,2417782.47,160201.3576,2417782.47,160201.3576,0.001789372,0.000791728,0.001789372,0.000791728,14990810.25,2563983.051,14990810.25,2563983.051
0.002494444,0.002478465,0.002494444,0.002478465,2197999.18,182319.1993,2197999.18,182319.1993,0.00110469,0.00096457,0.00110469,0.00096457,9254752.95,2730370.37,9254752.95,2730370.37
0.001884621,0.001364846,0.001884621,0.001364846,1642603.4,101822.3015,1642603.4,101822.3015,0.001127854,0.000634324,0.001127854,0.000634324,9448809.5,1850381.679,9448809.5,1850381.679
0.001354777,0.001084529,0.001418205,0.001171887,2692603.58,104963.7639,2818665.25,113418.5515,0.001524947,0.000839958,0.0018961,0.00117943,23530930,2353383.459,29258063.4,3304511.278
0.001439906,0.000936285,0.001439906,0.000936285,3188063.36,129151.8661,3188063.36,129151.8661,0.000846815,0.000691793,0.000846815,0.000691793,10089825,1834408.602,10089825,1834408.602
0.000819866,0.000604765,0.000819866,0.000604765,1815246.82,81237.97277,1815246.82,81237.97277,0.001353828,0.000899006,0.001353828,0.000899006,16130895,2321465.969,16130895,2321465.969
0.000401151,0.000297978,0.000401151,0.000297978,401521.447,26045.39676,401521.447,26045.39676,8.31E-05,0.000104763,8.31E-05,0.000104763,506927.75,223021.5827,506927.75,223021.5827
0.000434665,0.000390796,0.000434665,0.000390796,435067,37984.092,435067,37984.092,0.000302271,0.000272722,0.000302271,0.000272722,1843938.2,645600,1843938.2,645600
0.000188715,0.000317879,0.000188715,0.000317879,511277.35,43139.89279,511277.35,43139.89279,0.000867622,0.000370556,0.001372699,0.000820563,20168034.13,1626162.791,31929249.83,3606782.946
0.001415574,0.001370315,0.001415574,0.001370315,1384354.38,119738.9281,1384354.38,119738.9281,0.00350211,0.001855999,0.003743304,0.002200704,21363841.3,4068148.148,22835192.1,4823703.704
0.004484121,0.003426014,0.004669608,0.003561704,4488263.9,438154.3053,4898946.8,474800.5705,0.004508919,0.002781295,0.004508919,0.002781295,27505654.2,8663157.895,27505654.2,8663157.895
8.72E-05,0.000284473,8.72E-05,0.000284473,265556.903,57967.40326,265556.903,57967.40326,0.000402747,0.000557454,0.000496731,0.000750058,8083969.6,2902173.913,9970425.32,3904891.304
