P12_C1,P12_C2,P12_C3,P12_O1,P12_O2,P12_O3,P17_C1,P17_C2,P17_C3,P17_O1,P17_O2,P17_O3
370331.5017,309812.6095,249285.5101,417735.9924,364105.1905,319555.7231,366930.6435,444465.0494,415062.8793,330119.881,322548.6844,508517.6153
203734.0611,345120.5166,243114.0212,303470.0746,475279.4165,219876.3313,418692.7495,287372.7244,288909.1309,226741.3472,224954.8652,483084.3881
599272.9247,476356.2585,555906.0206,592524.9881,522543.6273,551007.2475,629747.9336,686094.5003,572348.584,503747.1949,561192.9055,555008.8177
129167.1716,210994.3712,157474.3458,153886.0627,137824.8809,91853.21131,175181.2991,140943.8143,148894.0066,177442.2792,71361.39098,87272.71866
150622.1011,216250.2454,151299.4318,124837.4483,151613.7867,131779.3199,129877.3068,127935.7373,143309.4341,149499.5832,153341.8251,146899.8434
182670.6786,198167.4897,129894.8029,136324.5156,104890.2189,158290.6083,171104.1556,128027.1598,131652.9507,204757.8116,224377.0948,149884.8455
1254428.223,1291220.413,2378790.054,2252809.396,2160090.636,2070107.664,2873534.516,3468402.444,3554913.93,3121256.7,3896634.565,4116936.329
841471.8786,1136170.984,1129715.487,1064040.923,1182153.795,808993.4475,1602561.492,1497274.89,1480137.39,1410004.344,1789790.452,1734606.572
35569.97838,45342.32965,210096.9363,11626.06795,34305.1284,26323.54898,17317.3536,1531.598121,47741.03862,25621.12935,7071.487021,18794.26275
132631.3133,3311.584929,7046.942519,43355.65416,6733.013423,42670.20511,45269.51337,53400.56283,29732.42175,87298.47913,41639.94129,52447.43052
47807.73597,49030.84286,66430.04026,34001.60972,75200.5522,74516.45943,64252.99923,91741.60382,36925.08215,135039.2794,80684.75665,73307.84413
402138.3268,289440.4807,321058.1063,306314.7646,263173.4086,321829.028,317539.4324,231266.4839,226574.4483,403654.5879,257736.2071,252681.4406
193516.6777,111295.3646,63901.81584,175002.1772,145656.9172,236086.5799,151117.9429,131596.0459,165562.4962,131875.8118,155203.3428,160324.6877
58803.43432,40974.9916,32776.45227,41013.42383,32633.39456,33330.25133,30978.11416,28692.03183,39008.77695,33395.1631,64359.63805,28452.52332
67218.40687,45302.83078,40738.2052,62196.94391,46865.07407,39237.18987,14063.24749,53575.44192,7260.878048,58444.34036,86877.07187,10662.67959
9502.463534,48966.53867,48827.33593,5882.50196,2992.782526,2110.171346,14328.34476,72197.30199,1288.076508,9588.633508,60194.08599,9521.804937
40697.87103,25338.49052,21040.11411,75647.13066,22311.28482,20142.68214,57697.54633,42768.31162,32139.83077,53497.71701,32554.3342,33840.78973
413875.6674,385258.3389,339525.574,560433.9371,578387.1462,319167.9395,522734.7174,154703.8308,508585.7493,455638.2976,468070.6764,463000.6793
51944.52638,15847.59252,90017.51169,76129.98382,69322.16971,91566.99356,56858.19704,32577.21702,84085.95658,58114.43939,25361.5661,69872.83471
143791.6425,52107.17165,102970.3933,162289.8453,103274.2913,98422.6087,111214.1219,98557.23871,144092.3876,112516.8388,133528.0705,91051.08528
473368.3633,321913.4533,381808.5343,443311.0104,286156.0309,427212.1977,372180.5393,343929.227,360726.848,449952.6732,662152.2061,315456.9787
21717.85955,25318.09399,41789.26988,195317.3509,30482.33692,4719.378227,15021.62524,9035.49222,41529.99568,19431.47487,11570.2545,3418.425422
99904.62149,122432.6025,201341.583,119543.9886,121767.3715,201749.8365,117818.3896,172150.2165,142511.9153,74047.90683,121084.1342,120311.3172
724428.5902,1048240.5,760076.9655,726662.4941,863373.0593,835219.0799,1124004.274,999893.6163,1166677.816,649495.6158,964069.7529,916803.527
9631.810299,26505.55411,10900.86902,68472.66954,46466.64522,29137.61568,60460.9408,71406.13922,52851.72234,24690.09885,51237.5023,13160.25512
95417.72495,83767.77162,93436.65454,42228.43988,33335.41173,78380.03321,64648.38116,41916.95847,15777.4973,106642.9328,64266.02085,51541.76741
120726.4323,154990.2973,107989.8324,128725.3504,87802.09557,85034.33517,89463.41492,66544.94755,65618.57728,89200.4667,106866.5042,74876.45404
85411.27961,73816.4878,59452.47249,50399.02082,38739.63277,56621.2097,44313.68745,33326.00837,41475.95496,52566.06701,45591.63846,44173.27777
52901.73701,46657.27712,53116.00904,45895.25784,42334.33977,46249.17895,36253.42616,35561.31816,34986.34608,43174.53856,27938.16271,40937.19003
148030.0581,87479.43344,94531.3988,76985.5015,80370.54568,92243.95654,97257.11418,89388.58858,68155.37349,82266.10476,76580.32114,77733.25289
77065.83596,76187.1595,44181.6708,9656.037856,16312.56799,14119.80586,41267.34536,45293.64318,15541.07368,144359.7836,45650.28529,59328.76385
116814.0494,108349.0032,103254.1626,87858.50265,132714.424,133215.5769,131739.3316,10526.89989,114736.9319,114243.0047,125616.496,55797.8073
43151.64602,56534.95998,77760.73525,71272.05894,44164.31566,74953.06389,71964.91024,73461.35615,41746.94833,80697.28709,109017.2618,69645.58716
407178.2866,337664.0872,385880.2426,389166.7315,436812.8575,360803.8116,523804.9024,544598.1022,471499.8793,454321.6809,501374.8374,575449.3685
218544.8665,181717.7722,138150.3509,77295.7245,102474.9495,68387.88014,102769.7628,92126.88917,79189.50908,183489.7051,102337.2882,119684.9406
128143.2738,122353.5059,92584.01259,87916.81948,66221.84197,106668.9112,65952.34536,73913.80665,33826.35175,74088.11082,88599.22929,80228.89322
7179.62078,8400.469588,7934.175529,61206.31498,38342.21293,4799.372212,8007.030864,56084.17363,39449.65985,19984.81493,8620.421298,37087.74417
37775.22923,38399.24031,30162.87568,29723.84754,29045.47548,29596.42802,33393.79722,24129.33045,31293.54111,42872.32997,31656.15619,35828.63269
72030.50408,72501.52745,75835.94046,78413.32652,82999.03196,76415.40413,89147.99882,76222.82522,74681.45919,48775.87521,92174.51593,80965.04251
159759.2721,141452.8439,171219.8477,157246.9311,102265.9254,199406.6939,97582.09646,104854.9168,94846.46869,97369.07118,149019.6509,89372.04395
67517.83394,57655.84931,23728.65947,130828.2854,30468.98253,111759.6535,24443.16259,66442.96203,35674.61272,48120.06854,123174.3345,128367.2987
59163.58996,65327.6387,100193.1297,125082.9418,106000.758,75793.07699,168875.7306,251561.8616,166398.9493,60212.21497,70920.2725,119170.2625
3798.600202,23310.59011,14437.90213,36558.47219,43039.09143,12190.56241,44541.24098,45941.25818,4113.719231,24264.88558,40984.91498,33381.83346
101948.8752,111635.628,137780.248,6316.473761,118324.613,134387.3607,100394.9062,113283.148,125184.9947,5562.359469,82741.95455,121914.5642
97482.73649,85954.89869,61911.21651,92712.67171,83613.62373,63739.70675,88005.43529,43472.65146,32555.34355,62020.71574,103593.9138,57144.06023
143839.3371,114686.0957,129742.3106,141972.2917,129744.7213,129326.8902,164636.6659,132444.8536,151597.0081,160463.3129,142210.2593,162626.0379
53343.78005,61496.18205,72403.4939,77678.13485,63147.48946,76962.04182,70002.80514,62537.31855,83998.20616,142805.3198,78521.92891,69971.04484
889850.1893,990135.3221,1227760.488,1198088.102,1192325.203,1158062.43,1173185.323,1182959.82,1197963.93,822017.3632,1130166.927,1153456.297
609424.4195,525856.507,107391.365,62456.42758,599482.6297,60557.55527,542863.7749,39869.24781,277008.2527,500306.39,420485.9307,389060.7097
270804.3962,694856.8472,455843.9765,226900.7519,241583.2334,159568.6572,251304.979,176651.4743,186581.0266,720152.486,271291.3517,344347.7507
18763.14726,16827.7384,14721.74307,15652.65056,14495.03741,13073.49864,19969.14016,16943.59782,20402.36569,12290.93831,11621.29243,12555.90604
328188.1142,338222.1441,110066.5873,279978.6831,402033.5285,94692.01526,260370.163,235943.8841,274850.5306,538918.4535,350916.8893,321814.1398
47102.98014,38437.9886,29137.86517,74811.34436,43316.39034,42827.44722,39429.59196,21569.87112,54369.50457,39343.9634,53673.5136,44416.98158
213647.2631,126738.2753,185003.2886,20613.75751,200765.9987,137964.1691,57946.47437,216057.3108,121001.8426,381490.0738,354088.0799,388797.0739
106734.1032,92975.0827,68419.94524,28229.38189,78253.47485,50896.36496,60298.34684,55287.44953,44607.12718,163957.3012,173043.6993,128403.3166
107268.9209,106330.2717,75670.98153,64756.33685,99793.15243,123335.1922,78065.61211,205938.527,83457.8709,49490.08856,192965.6409,168404.6783
313393.9099,221415.1657,265597.1142,246987.122,240333.2605,201741.9993,313411.4513,330863.0337,257752.9654,506558.0122,417820.2837,460231.9107
445214.6938,589214.6095,353019.9932,472227.8752,459456.5643,440618.5791,555699.9965,341918.0856,362163.3648,576530.944,531320.9763,442985.8562
103749.7933,107834.1002,105956.7653,115840.6966,90451.57896,90315.53108,31507.08566,139667.8976,118013.5877,153182.1519,156560.8684,168214.1983
966065.5263,1265734.314,1045176.296,983008.9036,845060.0249,1010411.471,1063952.441,934320.8859,790687.3007,1152804.476,978382.4149,931703.8177
308289.7478,369254.0528,261751.6187,255600.3185,230592.3903,228245.0644,171467.5024,210519.124,172898.4433,287112.2704,219844.0262,196165.2825
90668.34543,43019.7684,1951.42561,44128.93499,54399.47254,46933.30403,32274.66248,44530.09193,21489.50492,56786.87964,51809.30586,4946.812466
615805.6238,563330.1861,629268.9687,661762.8599,397750.5994,561070.2953,556634.6289,621917.5395,504774.559,430519.9139,654932.3081,592626.3739
29000.18675,20420.72974,7646.75106,3040.397143,17617.88147,7378.611136,21709.77719,9374.657698,14239.90665,13354.34043,12799.16889,9356.872245
492156.8874,640349.0252,497040.3972,585860.9764,518344.6142,520051.3229,506265.3171,617017.0409,585713.0315,582960.5467,429208.3269,511672.4731
171861.5174,274564.0347,229770.0003,237553.5933,163615.9687,265045.5091,274172.1799,269913.0549,260934.7948,240566.0652,250807.1011,295497.2313
862932.7935,905540.7244,1075346.166,935854.0405,977325.7398,922519.3269,897648.7091,945206.4836,876931.1956,735659.9338,835230.4094,969643.4902
693285.3719,697132.8851,515035.4694,345244.6078,484834.9829,510806.6199,601778.8005,530103.5314,493565.9907,794048.9074,605663.4498,481249.2732
261760.104,228740.5504,375633.7405,384504.6387,376853.3868,389443.6542,252729.2457,395845.9833,428168.7235,276718.6891,380717.5554,324708.1997
97208.83304,66023.40139,66126.59213,70636.12192,76853.94063,66548.18221,63152.99989,56761.32788,59574.79775,91690.69347,76305.83958,70792.4594
472452.3382,385623.7438,404681.7567,349812.5898,364435.8482,363541.1839,403982.1275,397828.3189,384918.3636,451286.1307,351738.3332,249625.5971
393365.7962,358081.9381,351111.725,328995.3632,327996.075,345138.4803,272597.0827,308339.971,301362.7692,329384.5663,331583.5887,314829.7419
167389.9236,121653.9472,140399.5965,103599.8612,88110.25913,124260.4508,111374.0028,84744.15558,86798.62536,137657.3752,111332.1182,41294.18828
207291.3805,370036.9047,336997.3329,445032.7638,301407.5109,403118.4238,436834.6319,469116.6368,476514.2141,309291.6625,396207.7621,227544.4565
33032.6871,30288.13153,14172.44763,13620.76999,30984.08449,21088.37569,74487.74934,57056.31625,25826.43722,31894.17804,46317.35689,15751.7876
24671.27152,37714.27957,47048.61439,35586.1618,17829.87067,46240.4664,15563.03465,13092.53202,28342.05243,54681.57785,52007.80813,11352.59941
31424.22164,47416.59395,45248.92078,39962.35615,40356.80667,53545.73622,44909.23207,44881.60868,42347.8364,24905.53593,46364.79666,41887.3658
160951.238,154966.3969,219129.7108,180368.8416,216368.069,166325.9802,155599.7272,111851.6259,183250.6883,44974.53766,150098.5047,228256.6178
249818.561,75286.86522,54610.46256,95340.96624,50774.84417,48534.38283,305256.2705,214560.0534,61620.01554,251778.8529,34653.95704,167716.2021
2243.045046,8727.852144,44511.83611,35307.84917,34816.79699,53130.2865,10302.04641,11635.11871,33583.52897,5573.766313,40068.19,6422.258552
216548.6054,302632.8075,257792.3096,307275.4261,396971.5024,358724.7572,378171.7302,327864.6196,374421.9765,249966.5767,320475.9551,369873.801
564192.28,489543.0987,909905.9776,926987.7698,960472.038,1071708.325,829643.4435,868683.9597,753155.9685,780985.2353,947622.5456,853445.1351
1513572.302,1531670.079,1963781.861,2187048.148,1862376.781,2093838.178,1787777.945,1576679.8,2023195.225,1614543.828,1933874.802,1897136.723
198211.7842,175513.4292,143566.8998,172418.0966,140005.1762,109956.5258,121161.8484,146277.7493,117275.211,184228.4733,99730.68047,131459.2765
90482.20399,90189.19362,72702.98472,57585.1928,74005.99804,80257.66264,69455.63471,68498.26416,74112.51371,83017.71413,67516.67312,68359.22741
523113.1332,369576.0949,399467.7969,392532.2681,430286.4492,519040.7616,328925.7876,458153.8424,402873.2974,444958.7188,474369.6732,378623.147
112095.7611,122398.0307,158269.1699,209693.4165,115369.1262,106236.7588,210639.3364,190090.7545,212428.5759,441891.939,784594.2663,860232.0259
64301.35118,123277.2148,36151.34231,54276.66462,174316.1795,84099.16991,168300.8331,50211.32106,61604.0013,144957.3039,60507.43306,277836.656
381290.0428,577809.4644,334836.9786,312662.6368,246579.755,182167.0356,340784.2659,265401.5709,248247.456,443478.6665,299162.3004,208420.349
4474.833726,645.3591242,3196.558831,1247.530184,8551.97771,2874.448202,5748.406335,6586.115615,11074.26489,2646.054241,13481.36213,18748.30267
5262.686819,14667.01301,19445.45157,14793.51602,16138.0697,2789.09277,18064.254,16379.64104,7812.849846,54477.96551,72704.31016,70129.84117
220645.3377,51390.0628,255216.9711,297949.5364,223934.3647,243947.8831,223435.065,335077.9894,296998.4032,319841.151,392108.3747,528173.469
254445.6932,301563.2993,285496.1927,234812.3438,272371.1511,275750.4714,325052.5164,285850.3736,322720.7644,122740.3459,289666.7782,317367.9824
92464.11524,64635.14518,112908.3816,116575.04,84143.42004,188347.6345,92173.38763,119299.5507,84396.13637,128083.9614,68813.78258,102452.3976
32630.56093,125995.859,18567.75327,16636.98463,19622.54689,25793.26102,59330.01347,40922.90403,38102.29809,4720.140071,37568.7099,14301.45487
242906.848,365972.9468,250179.8391,442186.9267,323876.8937,320731.3943,297505.1471,329194.5701,327929.7732,241334.2405,364490.0498,286041.9943
159298.0501,190191.477,176011.7225,131040.934,137123.5197,114189.3724,150938.5444,175075.3193,147300.1974,261732.598,215832.8666,207012.2096
326344.3956,271777.781,183636.1765,168819.5847,145444.1187,119918.3744,142632.4138,112744.8439,74804.3107,273423.1135,183189.4672,144254.476
15779.12335,40983.39541,31035.27176,41054.20253,66834.69128,11046.67437,89328.71846,147605.2061,140583.8703,140963.5813,169479.5937,178401.2285
134408.1278,170825.5546,145882.8177,125115.7516,124973.6749,136260.4698,142871.548,99686.14,105299.5757,98316.88352,134725.5438,109598.5104
89420.21571,84438.85873,63490.84594,56530.19727,59501.38612,41003.81361,54483.35386,45475.18157,51627.31171,78954.2957,60217.93015,42827.11868
445674.4386,462036.1981,595430.1092,611999.9337,544035.9345,638487.8535,540111.7344,571323.1499,526097.0674,394457.9154,537309.3453,531469.6755
196550.4058,189790.7032,75376.53013,20279.55914,49585.2201,36028.65574,71568.24602,31232.48212,38815.20217,111632.3008,41892.96809,30136.63954
55922.57172,2468.72332,62080.21768,44278.12162,4004.185882,47195.82654,5904.216018,47646.63241,9030.76903,36751.159,18236.47678,38404.51313
451719.3667,226977.0966,336490.2642,322445.1947,240333.6776,374896.6692,258202.9721,280390.9918,224284.7762,281834.2063,293148.9212,196104.8238
320740.4833,215128.1475,232995.8192,315903.4344,276026.7241,262462.666,254474.3584,271573.5666,246012.1234,249871.386,273653.6232,218173.4628
383685.9539,288860.3186,337767.9928,359522.0052,414491.5193,399295.5859,340394.1151,403073.4431,385967.4497,329086.0979,379039.8128,319437.8716
120074.9522,120083.6939,150489.7663,154235.4972,142292.6558,155235.0382,138919.705,156899.9074,168176.2294,116764.7708,141896.4726,148372.345
289417.4835,202273.8896,318402.1919,477696.9037,259603.2328,449974.7698,240619.8956,379995.3996,349969.3198,266529.4119,342849.3862,238400.4276
116691.4982,137108.483,154146.9648,204523.7125,209639.8458,198065.7931,142078.672,217180.0451,237137.6278,119043.8868,270068.7671,203828.4319
141135.584,171970.422,137167.5353,183156.0088,78797.87893,189060.1218,129927.4023,248621.7271,217349.3148,178348.6703,123017.0799,220539.4412
15090.29768,18846.13586,13293.14467,9283.946666,12331.05441,3140.252427,12195.67257,8461.80391,7604.187176,20644.07051,6787.988538,10187.06808
34392.323,61606.43418,55709.94292,42344.31886,34312.40304,35686.22155,67306.17367,40799.67989,48284.8811,30981.80061,31450.65138,32473.03112
49950.94756,48384.6396,75214.0233,76906.56325,67888.57179,69519.03313,61047.14005,48309.18647,66691.73438,38218.66856,38007.19106,63364.53638
43880.60641,50512.65465,71663.57536,92837.7536,92790.17099,99750.84939,71666.37933,68834.15478,86809.21069,55448.1909,67328.14033,60024.39832
32747.60548,79901.69661,44210.79557,34527.61096,62327.20706,27377.74137,45062.09823,37152.73729,52279.75024,63253.07433,43160.38229,88517.62018
377972.0157,365551.2861,434629.9525,311148.9767,327547.3977,354579.5087,421228.3979,319600.9133,358660.7396,277877.1581,295112.9015,335373.5239
74398.43095,77625.83695,81381.03468,74048.055,92716.12608,124416.5568,80358.75323,68869.33966,103853.6443,98398.15145,78984.05683,61394.54076
23557.5353,29051.13296,31331.63497,30943.09655,33119.23274,24332.58783,24974.66113,8481.482298,51475.94537,25338.90309,7740.07466,22621.92126
31379.4748,58344.25449,9927.126224,18597.05392,63123.84558,12358.74718,22316.97802,18569.04826,19418.32918,35679.95293,13297.36952,38404.30917
16584.30445,13036.26234,12459.79779,17499.64205,16014.15778,16685.44477,10016.96252,40023.131,22236.42584,7377.680243,7083.045985,15972.3699
103910.3863,99801.08635,103940.2182,195352.8901,114394.7785,183066.7815,95529.03247,96557.56218,125588.1596,96444.37987,88437.04025,60613.5742
57992.47261,51896.18144,33433.40016,67587.47488,36195.29292,48875.51691,59190.58024,41251.05418,54467.19249,50362.98666,63923.97284,51962.50304
