X380.1,X380.2,X800.1,X800.3,X380.1Fe,X380.2Fe,X800.1Fe,X800.3Fe,X380.1P,X380.2P,X800.1P,X800.2P,X380.1FeP,X380.2FeP,X800.1FeP,X800.3FeP
705.2015518,499.3600945,403.2326898,432.5066006,452.3594779,605.5156821,422.2946095,436.7972727,225.4571903,231.5354078,276.2121688,241.2922482,218.466035,264.6940789,281.5033315,305.2314105
47.73244112,56.90814031,42.82266847,45.10543826,51.30784512,55.36503347,41.59482657,34.92553893,38.91348607,33.41917538,48.7681076,22.77095719,34.18369112,62.72145877,56.3370463,36.72609108
243.9891355,238.1040125,280.2092002,231.3549736,202.886415,261.5315393,250.7210027,230.4365455,292.6915753,343.5570094,298.4369436,278.9775165,252.7271232,269.8018306,193.5416609,216.8863647
199.746752,213.8031762,227.5130574,249.370538,131.3180679,131.1332367,128.3820886,171.8672568,164.0899567,147.0509438,154.9765493,165.8773237,188.797171,118.6902967,103.085361,98.77624722
267.1599687,231.4765117,275.8930814,260.280998,220.1140948,244.3480807,168.5217026,161.4496047,215.3403182,212.7391754,258.5517238,219.9417016,286.8592163,297.2451742,292.5732492,247.2711116
39.02041778,32.36429563,29.78968241,32.81121261,34.14269766,59.17969128,29.62974526,22.44355938,38.21577075,45.90618289,53.47287824,37.28577786,47.18639326,64.36632794,46.82627188,38.48183784
46.70904079,49.66207275,53.37318099,58.35765552,45.80499275,43.36111029,50.81117298,66.17849541,54.29493737,52.80689757,46.02950977,52.37764033,60.96306575,47.48477589,71.0189795,53.41601324
2.729067552,1.41386684,4.598218024,1.995815852,2.720159979,3.009730012,1.657325451,1.464232216,1.649145294,1.051537475,1.404409146,1.997452386,1.367347645,3.030022163,1.247314678,2.272142868
128.9484418,133.0581246,120.7102756,127.3064405,103.8350723,121.5091,116.9222895,102.4962551,76.65354183,100.2575261,89.28531147,101.0267029,88.10362656,71.0323767,103.4751469,91.15424069
188.7517587,192.3521652,205.3682651,177.4413347,173.1835187,194.6175418,202.0724373,185.4774153,184.5139869,187.4036944,173.1285375,158.1094533,169.1899218,198.942598,149.7817043,160.5165657
5.589340274,3.976500487,10.57872245,6.333388971,11.88115853,10.88402365,5.153877927,3.984631932,3.742291244,4.403313176,3.827014923,3.906129109,4.953410336,1.731441236,7.899659629,7.374136399
11.7559833,9.87497621,10.07094377,9.819413993,7.47262339,14.41870657,11.5406443,6.625050683,15.79373762,19.09197728,19.2404053,9.676547112,9.365041417,8.787064272,4.989258713,7.663318218
42.69416257,49.55161441,40.7351339,44.09422489,25.01296532,30.76224047,21.42396315,30.31680802,19.25059987,21.0307495,23.80473503,24.72402175,24.5864586,25.4954722,17.77423417,22.98995465
141.6753434,150.4221768,103.2201212,108.5989932,96.89397442,119.8642476,93.25487356,110.2974923,74.46525288,82.57855233,125.6595084,114.9644817,149.0150943,160.7210327,69.22596465,102.6595459
6659.712057,5284.393589,4201.896766,4245.552703,3624.535006,6425.773575,3396.728935,3027.600154,5028.878287,5435.265766,8013.383037,5053.732087,5659.168113,10282.38021,4507.951162,4316.431118
276.1081613,261.6537321,204.0706085,250.1422535,279.2697578,363.792366,227.41739,261.6654982,126.3181866,156.4819205,179.2377173,189.0921592,187.2750293,259.240039,274.4092292,262.5770922
177.9142116,173.5521546,118.0303326,138.7225072,164.2101173,225.6247603,129.9181463,108.7612487,138.464776,131.4421844,226.0747623,130.2782834,142.4879442,200.4143231,125.6409681,130.0698513
2.414175142,1.524325187,2.567103314,2.421589901,1.875972399,3.079723733,0.90950787,0.720114205,1.173430305,0.328605461,1.228858003,0.310714816,1.160955548,2.467303761,0.883514564,1.611155852
184.5007111,231.1672283,276.8804289,277.3119599,406.1480244,299.0831707,528.3634383,256.0486074,311.9104609,511.6387027,324.7345048,315.5530891,146.0224089,172.1052588,407.0923281,396.2410603
89.42944439,103.101821,114.3348322,117.380583,111.3389619,87.77212639,120.1763065,124.6997764,82.71097935,96.34712115,66.11256056,105.5098738,68.75436743,61.5094499,128.2655261,116.2510915
156.0554301,126.5189905,115.942798,123.0220891,122.0320046,160.6005933,143.7022434,139.0540529,132.8513391,134.2024702,162.4901382,124.2415384,125.4605962,153.3624075,115.4285792,122.6544032
102.5499615,108.4921883,98.53727336,95.95882617,109.9319826,100.7909585,110.7982698,79.8606653,264.148676,302.1198608,300.2275652,232.4590698,226.4895278,276.9007396,205.053336,182.3291372
158.7844977,157.9112527,218.85261,192.6095352,242.688296,256.9119537,304.1394316,242.3424337,234.3689177,237.2202822,167.5109009,173.2457036,228.3212577,348.5391208,250.4244074,265.6961246
211.3977711,245.2396217,302.0718932,275.1298679,299.9054542,249.8775847,359.4981439,320.330802,233.5126307,234.6900202,240.0486333,257.1387038,238.9246517,191.1078264,285.9209043,272.5745208
52.27214003,54.83152339,44.57168391,42.28468519,47.71223135,48.08568647,55.27786718,51.56017705,52.51893474,62.76364304,51.43648498,49.80314615,46.67041301,54.28068274,52.07538782,50.131734
190.6411131,210.1138674,356.3195819,297.1104532,221.1146134,225.204798,296.3378752,320.4748249,279.5301273,228.7751219,267.329281,243.7779667,311.5230719,269.022682,242.8365764,255.8019752
204.8637536,198.2285493,196.200039,193.1683636,163.553527,229.2294369,238.2102167,270.6189181,241.2509279,274.089815,303.879029,274.0504673,258.7898911,267.637529,247.3061207,206.5377867
1902.291289,2204.549779,2882.744182,2651.667552,1842.736422,2045.81148,2153.512522,2673.255958,1920.683409,1890.730101,1974.915252,1927.186449,1988.613657,1681.142868,1812.919913,1588.579014
101.3166329,121.7030066,245.0596317,212.8870242,184.0641586,141.4573106,202.9213113,208.9771422,189.1759938,149.4169031,123.8688867,149.3206628,247.4383257,198.942598,286.2847044,249.997683
85.57201237,87.12954401,102.9662318,89.54560457,97.55056476,110.6250764,129.2309626,135.3574667,125.779043,145.7693825,108.4554963,122.7323521,116.8953241,172.7112633,114.0773216,140.7489227
243.9891355,203.1108082,145.2247018,140.2659381,205.3877115,244.4530713,196.4536998,183.3890841,186.9559905,274.2212571,265.2928877,248.2611376,158.8445179,173.7934141,117.3255369,157.0670397
888.1540419,923.3655048,772.9237769,781.8542074,687.0748912,763.9464701,641.2434706,646.4225177,953.4279802,1192.67352,1101.899416,1121.014667,1108.609352,1262.437091,1044.833929,849.8847118
28.28783482,23.52762788,26.94047983,23.4974053,32.07912803,26.03766429,22.41431616,19.3470683,25.05432273,14.72152465,21.66301108,15.84645559,21.77436627,19.91157421,29.54576644,27.55489623
12.77938363,15.81763527,27.53288829,21.87414174,11.7560937,11.44397342,7.943035394,10.99374352,8.658012793,6.243503758,10.56817883,6.480623295,15.86639248,9.999073137,8.939088528,7.973155882
135.0363617,134.5603582,135.1819679,105.9112946,103.2410144,106.950406,111.4652422,105.3527081,130.0921922,179.2214184,154.8361084,158.9972099,155.0778621,141.8916093,133.2547848,134.5315136
20.41552457,18.49072727,16.22070775,13.1989955,15.72690195,28.97740058,14.26916791,16.41860387,12.08316071,13.17707898,14.32497329,12.56175611,11.19677128,19.4787139,9.874574537,11.09218836
161.7234935,188.3093897,219.1629192,206.0746395,216.049488,242.2832659,230.2065474,140.3262547,132.3121955,184.1505003,122.4293673,142.8844273,123.2934792,156.2192855,205.5730504,196.4990464
230.7374133,225.0699276,235.2143674,191.3588239,209.2647211,206.7614524,181.4569256,176.0919268,251.748372,267.2876819,300.648888,254.6529852,282.9119674,273.5244292,175.0658122,181.2756892
24.19423349,19.19766069,25.13504453,22.29991579,25.57575704,19.94821054,37.83552737,34.18142091,32.15833323,30.26456295,22.01411337,30.89393023,22.52253762,18.39656313,20.94449231,32.59492223
31.75165132,26.75301161,38.70401919,28.60669388,21.44861776,22.60797195,20.777202,17.01869904,16.71345327,17.58039216,25.27936463,18.06584713,26.88257068,26.14476266,21.5161782,26.48079233
1.941836527,2.783550341,3.780130154,3.698912046,2.094835846,2.624764545,2.950847754,4.368692842,7.484582487,2.891728056,2.35238532,3.551026463,4.231037996,4.674891337,5.431015995,4.317071449
8.528336099,5.213633972,5.92408457,5.721338776,7.222493737,8.084274799,8.16535954,6.769073524,10.52915841,10.74539857,9.830864023,9.143893143,10.37120289,6.449618604,9.120988585,7.560038997
3778.918846,4374.72492,6623.04192,5678.282376,6580.317118,3973.858525,6744.506135,5801.816124,3241.521932,4138.555757,3085.135792,3901.601551,2546.156109,1951.161129,4634.397687,5316.628408
65.62882641,60.3765324,68.86043065,55.1111284,53.52774579,74.40332564,57.07667163,47.98360984,33.3000492,38.51256002,42.48337667,34.75567151,36.6861953,53.28510403,37.75725474,42.6130067
177.3369088,205.0990585,192.2224393,188.3784056,156.7062277,176.3491806,127.1492002,146.8552901,105.7990135,128.9776434,149.710015,139.1558495,102.9896566,88.260217,97.68033075,112.9668122
327.1207317,323.0685729,397.1111357,371.6475226,383.7614205,365.0872498,347.0075692,388.9576857,427.9214894,413.2542277,456.4329725,424.6139893,535.6390906,518.2203619,455.6856291,431.6245215
60.30189648,64.35303289,67.25246484,57.16016601,56.8732299,55.88998638,58.7137858,76.30810189,80.17383275,65.98397656,83.94855671,74.43839223,102.6026714,108.5180795,81.85502576,66.22263668
38.70552537,42.17299684,37.51920228,46.38276041,47.9310948,43.18612598,54.95448661,58.83333052,65.17295344,71.83315376,58.45853071,66.53735835,62.58840352,63.71703748,53.14080244,49.98714309
76.51885559,86.33424392,128.6936848,95.24033247,71.84974289,83.74748742,119.5497566,113.946071,130.9484792,144.6849844,117.9352581,107.2409992,156.3420137,154.141556,135.6974427,107.4517018
292.3513615,259.3120151,209.627964,218.5019195,117.404606,386.4703316,123.9962395,219.9948895,284.9849925,331.9900972,457.5564998,310.1821616,220.504157,289.4969746,175.8713696,120.2376694
150.2036795,134.9138249,97.83202519,106.7096209,115.5286336,134.9828913,113.6480611,117.7386725,135.3567714,130.1277625,175.6213637,128.3696066,108.7944343,172.9276934,121.3793096,118.6678252
275.6620638,337.0084163,378.0130154,369.358987,329.076825,233.1840822,393.9381752,418.122311,334.9667806,441.9086239,310.5850827,408.4124311,403.9093345,297.8944646,501.0567006,452.383645
472.1286865,447.3563048,465.0124289,514.1221635,465.241155,509.134328,536.6702769,660.2247066,343.5296504,391.73057,352.7875775,350.9745781,397.4337825,306.1188105,487.8299678,405.7634045
486.0364346,477.6881669,462.8120546,430.3777304,376.1949984,400.1191073,444.2440661,353.0959984,595.1511651,674.3312664,578.4059069,565.1014738,471.4253494,477.4449208,495.3918131,499.4170024
553.213482,531.0616401,447.0709156,485.3558044,612.9427152,636.5229006,634.0482528,736.6768314,658.1358296,590.6025949,719.1979238,657.383774,659.0615649,594.1440601,529.7709239,614.1602172
107.1946245,121.9018316,194.9588022,172.0925482,419.998954,359.4527552,398.8090951,602.9756274,508.0318935,328.5726004,223.265944,256.6060498,247.8769089,351.5691429,391.0331517,549.1769312
35.45163714,34.33045421,32.46962543,33.02409963,28.98377357,34.54190141,41.65546042,36.43777876,52.7726494,69.30289171,45.92417908,36.22046992,32.79054447,32.85409745,41.26532727,29.22801962
29.59988652,32.05501226,48.26718429,31.45405783,38.33236936,27.96249162,29.2861534,24.69991722,37.99377042,23.03524281,28.93082841,26.36637149,43.54873254,28.91506864,32.06638152,38.21331187
391.3587833,384.4171388,545.0157805,501.0828333,324.230563,419.017412,400.9717028,384.6129967,320.314759,402.9688767,401.8014567,350.7526389,351.3825457,397.6254798,410.0287148,345.758177
104.3081108,109.6630468,85.78638657,89.35932842,77.97791939,78.28797717,78.72295893,87.63789871,104.6890118,91.28659705,171.1623647,120.7348997,105.8533469,100.856452,101.8900178,75.8482601
13.43540949,11.24465971,15.68471915,14.92870257,6.315773744,36.11676014,9.155712553,7.513191535,8.784870123,7.492204509,9.058438993,8.833178327,4.05044491,4.84803546,1.117386066,4.998714309
281.5925375,250.298614,176.4530904,199.6880287,217.6127983,264.6812567,197.3227851,232.2848386,186.9877049,190.2297013,223.5117156,226.2891614,179.8965119,219.7631789,149.339947,183.7130788
105.7513676,119.6263897,124.405776,121.2923821,124.5645673,118.1494014,145.3595688,143.0626887,137.2913457,131.6393476,158.0662494,151.62883,138.7986855,109.5569442,141.4143017,150.002741
36.13390403,43.05666361,44.26137472,36.9358987,36.55019558,32.79205838,42.72665858,43.75893984,25.27632306,30.69175005,24.57716006,30.18372494,31.810182,29.73750323,47.60584356,39.67987681
169.018501,154.6416856,140.2033348,134.5179884,137.4149782,181.1787473,152.1505609,105.8087805,158.0008049,178.8928129,196.4066191,158.8640464,160.4440567,166.781077,106.5414621,135.3577474
231.5771264,233.0008369,210.5588916,219.5663546,217.8941942,227.8295625,195.8675725,216.8023832,188.7319931,197.7219058,217.2972051,195.3508433,197.259247,213.0538441,204.5596072,220.5837608
241.9685759,254.5181229,230.5315196,240.0301198,213.4231266,236.7187651,205.3870882,215.7222119,178.805407,215.2694375,181.9412049,204.2284095,172.7243865,178.2951613,210.3804091,228.1024881
3748.3218,2955.224704,1933.000585,1923.32782,2408.060704,3519.844252,1929.531051,1786.171273,1367.395163,1744.204926,2274.300171,1629.03339,1116.116864,1980.81206,1532.897768,1826.348437
471.0528041,533.0940737,443.6010946,529.0242552,496.6949589,575.4533789,354.2634208,292.4143747,122.7344671,163.3169141,153.0805969,164.2793618,133.3034959,164.0973431,205.8069219,253.0340921
77.56849695,78.97771801,76.05396191,85.04836618,81.69859798,74.01836017,82.62373713,81.51692797,87.65841523,105.3509108,93.91986165,97.07618594,90.29654259,77.52528134,92.97691498,72.97709775
208.7211856,202.6910665,189.3450268,222.546773,266.137951,193.5326391,233.2786629,268.2425412,242.4560725,248.1299835,254.584268,269.4785207,244.1618512,210.5432543,288.7273623,223.7647608
827.8259044,824.9471178,538.6967569,549.1953008,205.8879708,628.3336353,299.5514697,373.7392722,405.4360276,413.517112,816.9799106,353.9041749,214.8799724,441.5608012,202.4547637,167.766767
442.6600051,370.1459204,304.3851072,306.8500346,103.8350723,354.5181979,123.1271542,106.3128604,122.0050374,124.4757486,367.0423304,102.2695621,87.20066113,207.8162343,100.3048887,75.31120815
107.58824,124.5528319,117.3250844,144.204348,113.2462005,157.3808821,136.2442789,178.8283608,290.566715,205.1155287,296.2601094,206.8916793,267.5873542,337.8474711,219.5273834,157.6247475
537.5738256,632.2856692,655.4858528,625.6483533,376.6327253,485.3364628,476.2183205,725.1550041,919.9693593,742.9112261,884.8479826,665.9062375,735.3234448,690.1524766,594.55333,456.886619
51.1700166,65.23669966,103.67148,95.0806672,63.09520503,39.72143678,55.56082519,69.99510069,124.922756,102.5249038,80.85885659,100.7603759,119.2946323,87.48106844,106.3855478,82.00370169
13.22548121,10.27262626,8.180878693,7.371213214,9.035933723,20.50816031,20.83783586,18.17088176,24.35660742,27.3728349,28.19351361,16.64543655,15.8921915,18.05027488,16.91670532,11.83579876
1437.431369,1408.829939,1660.520905,1445.263397,1398.56869,1506.369871,1324.708318,1163.464517,1143.047975,1281.199832,1242.937205,1098.998303,1089.59548,1405.886997,1316.098886,1377.393662
822.1316,987.0778793,789.2573243,859.2386407,648.3985936,1072.478793,673.4198379,436.4372156,579.5477134,877.573744,775.0231873,658.1383671,564.5339843,819.4911369,651.5919908,602.0145808
1277.570989,1716.478527,1374.52867,1739.100712,1145.218617,1541.7167,1174.235293,902.8791898,997.6060454,1416.51956,1163.026324,1155.015745,1025.691327,1210.580426,1221.250999,1162.924031
1226.374731,1469.825038,901.0814731,1164.758131,868.7940843,1441.555685,817.526307,633.7245039,813.9800598,1257.573099,1082.904782,996.0185351,754.6211059,1040.985757,787.5492907,827.8655818
5145.446941,5481.561739,4051.594277,4872.904152,4021.115571,4793.170028,2882.675087,3237.969517,2897.009138,3008.941624,4160.210993,3203.247809,3251.526901,3895.569637,3085.908486,3097.633028
148.3668071,148.2571932,150.0203893,165.9986571,144.793803,155.3510642,128.1395532,147.6954234,200.8468682,199.4306542,214.2426153,207.5574968,187.8426076,170.3738176,151.9125335,164.0487151
104.7017263,110.5908969,105.589755,103.1703741,120.6250253,150.4515037,108.3931268,105.2086853,80.17383275,77.7809126,94.06030257,96.80985895,99.19720179,110.8988112,113.5576072,107.6169486
694.4164868,673.8842826,548.3445518,639.5392317,801.728071,874.3615653,491.7001656,470.5466251,401.4400217,249.181521,646.3441993,444.899228,492.0387601,655.3937938,508.5146029,553.969087
134.4065769,125.5027737,120.0896572,132.4157291,152.4540236,140.2674173,106.6953787,109.7694086,75.86068352,91.45089978,83.45701351,93.88026212,98.24263834,95.61884225,104.4626043,126.7029487
1672.760963,1571.358351,1288.573024,1425.544736,1531.356269,1878.106524,1188.625729,1452.710389,807.6689076,886.7746969,1076.479611,921.0918767,1096.303223,1485.187006,1292.036107,1299.293915
3341.008468,3412.743177,2374.542355,2684.585208,3187.933697,4222.581213,2460.966605,2960.341488,1574.616612,2212.434847,2271.140251,2035.714696,1961.524694,3651.306564,2557.228962,2468.208142
100.5818839,90.64211944,85.75817664,88.21506067,107.4306861,104.430632,92.56768983,88.26199768,70.59610431,85.93032803,76.39985755,81.4516695,78.97077625,80.5553035,110.4653062,82.80927961
131.3363759,114.5453057,99.18610167,95.10727808,117.7485343,128.1235067,107.8676333,113.9940786,98.59985997,102.1634378,119.3747774,102.6246648,94.5533796,114.6646958,88.97511372,103.2172537
96.51452361,102.2402459,73.43043875,73.02024931,96.17485166,112.6898911,81.77486311,88.33400911,108.0190167,125.6258677,139.3524975,120.6905119,86.58148484,123.9711925,78.94462485,89.3365264
248.7387627,205.4967085,133.1790631,153.1722139,178.2173779,245.6079677,161.1243719,173.7395538,183.0551276,268.7006854,259.6050307,205.2937174,168.6739416,222.4901988,191.6447032,183.0727476
66.20612917,60.8846408,98.93221233,73.02024931,62.032154,63.8692706,57.07667163,60.34557035,67.51981405,67.85702768,56.21147608,63.29704671,112.8190802,87.52435447,94.01634388,79.42172115
237.7437694,226.9698112,336.713683,279.6537172,299.5615259,237.5936866,295.9942833,278.9002315,252.9852309,275.8314239,270.4892016,231.1274349,257.2161513,238.2463141,225.088328,270.0131961
233.8863374,216.8076432,194.3946037,216.7988233,184.0016262,254.0072143,189.258482,177.7961971,198.3097216,249.8715925,263.0458331,220.3855799,197.0528549,297.8944646,208.79528,215.2132413
113.3612675,120.2449564,148.7509426,120.4142231,116.9043467,107.5803495,128.2203983,118.5788057,220.4463257,167.8516694,149.4993536,155.1354686,214.131801,170.4171036,213.004967,156.1375267
172.875933,197.3448825,238.0071501,219.1938023,190.3173999,200.846983,285.5652597,311.9774773,426.0186295,392.5520836,316.4836011,309.7826711,384.3020853,386.4576838,292.313392,259.9744558
434.6302487,527.7037063,703.781247,729.2178906,572.7031073,421.0822268,368.128363,384.3729586,90.5444195,93.58683527,93.28787754,121.1787781,150.9242212,127.3475029,249.151107,269.1249948
260.494746,258.4062567,204.1834482,215.6013338,259.1655869,244.6630525,192.9773586,214.7620596,183.4991283,179.3528606,211.433797,202.2753449,174.7883074,159.8120261,193.0479322,208.5827153
643.0627829,580.2376961,526.7075382,515.2930422,603.6879181,688.4932386,569.4125602,675.9231963,596.388024,529.5477003,583.2511184,476.3258122,524.9325006,758.2846892,504.3568873,455.5233333
47.47003078,48.09356423,73.85358764,71.39698575,66.722085,60.75455001,71.68943141,64.78627461,76.20954117,64.70241526,59.12562506,62.80878057,72.98540542,53.15524594,75.09873792,71.32463021
244.9600538,270.3136665,322.2984106,349.4274394,303.4385356,253.1672896,252.9644554,271.2430171,232.9100584,231.7982921,193.6680213,224.8243629,366.1911787,224.8276445,304.1368957,289.4710014
71.58554117,78.22660125,78.76211486,80.71079306,92.26657583,82.31261614,71.32562826,63.89813376,50.64778912,57.63739785,46.34550182,50.38018795,49.53410336,65.49176475,72.37023707,67.75116915
355.9858693,401.3835409,340.3809735,455.7911189,332.2347119,325.7857753,300.3599211,367.8103319,336.9647836,311.222232,564.2564847,414.2272369,358.270882,286.1639503,207.7038797,243.5117479
32603.19912,28923.76114,21229.23916,22694.39544,26745.6447,30657.84483,24741.84786,34102.23236,21361.37899,24518.99505,33227.09154,32020.89287,26318.08829,41204.44896,28756.55407,26310.81539
144.5093751,142.0052507,139.4416668,139.8135532,137.7276403,141.842276,170.1992393,164.7861338,163.8679564,163.1526114,159.6110995,152.8273014,153.0139412,134.6195561,147.001232,158.5955722
224.0984317,219.9225686,165.9307878,173.7424227,141.7297148,133.5130232,121.7123642,171.5071997,116.3916005,122.6684186,144.8648034,148.0334157,344.6748026,351.9587172,205.1572789,161.3221436
2125.418802,1429.088,1283.269558,1237.645326,1266.4377,1503.220153,2408.316205,3922.366058,4089.468042,4549.674049,5331.839324,4081.461041,3843.046652,3648.449686,2886.961794,2938.252533
25.61124933,20.98708591,35.00851882,19.10661043,20.41683294,22.25800334,20.23149728,19.63511398,31.55576091,25.46692322,21.48745994,21.92758841,21.30998405,25.58204426,29.54576644,28.25719494
81.03231346,96.87197021,94.70072335,104.1815875,104.9606557,69.39877457,121.7123642,161.04154,91.55927814,63.78231997,170.1441681,123.9752114,120.816774,87.04820813,148.404461,140.1085916
58.33381892,50.67828954,45.89755046,45.29171441,45.83625895,47.56073356,44.46482918,39.7503041,30.88975993,31.11893715,46.09973022,33.24648526,31.75858398,29.30464292,34.3531251,42.98481189
473.1783278,446.4284547,530.1491492,466.7814115,717.152982,558.864867,940.8353628,998.9664285,196.1848613,232.2912003,207.5716718,226.5554883,344.9843907,464.7188277,617.9404802,765.2990296
171.1177837,151.6372186,278.9397535,201.2048488,205.3564453,350.983515,151.1399966,77.82034172,239.5066396,243.6609493,272.5255948,187.3166459,318.5404032,346.8942516,212.7451098,206.7856568
76.44013249,84.78782706,91.08985275,106.0709598,101.7089702,79.96782648,81.31000354,60.44158558,89.0855602,51.29531245,74.92522795,59.2577541,78.04201181,91.11709504,72.37023707,79.48368869
34.53320094,35.67804604,50.91891738,42.73707012,42.45950863,44.90097215,35.55165206,32.40513921,26.70346803,27.50427708,25.80601806,29.20719266,41.20102243,35.92740564,57.27253231,36.00313653
148.7604226,119.5601147,85.84280642,78.74158809,57.06082714,83.5025094,58.41061651,58.18522774,50.80636078,51.09814917,97.00956177,68.31287158,56.37084159,54.80011512,40.0180126,51.82551323
106.801009,110.8339053,103.1072815,90.82292671,72.53759943,53.33521556,63.58470572,63.73010711,65.96581175,57.80170058,64.11127752,62.72000491,55.31308209,66.87691774,42.7984849,62.25671458
362.3624406,395.6397068,415.1090688,456.5894452,504.1988485,449.0797152,359.296031,408.0167084,266.2101076,241.0649661,280.1796247,276.0479197,307.9886073,319.7106242,409.1971717,376.2462031
16.79426186,15.53044357,27.42004858,19.00016691,17.72793917,17.04347111,18.93797497,19.63511398,21.59746048,19.3220011,12.92056415,17.57758099,27.3469529,23.54760081,21.49019248,22.41159102
175.5525185,180.8865888,177.1019187,205.1166478,215.7680921,209.4562107,234.2892272,226.0438488,214.1668879,207.6786513,200.5847363,231.1274349,216.8664963,203.141343,241.9790476,218.0844036
208.4062932,160.1204196,153.4055804,153.8907076,159.8641146,196.7873472,123.0058865,121.5552777,162.9482408,157.9277845,234.2905558,185.0972544,213.2288356,190.2853918,206.1967078,190.7360658
861.9392488,729.8866645,631.8459343,625.8878512,692.5152112,824.736017,570.1401665,640.3255508,438.0066472,674.1669636,603.9661533,573.9790399,623.9491093,706.6877404,580.9368114,641.1160939
1481.595029,1363.564109,1895.283914,1542.818876,1299.235951,1661.33597,1074.047949,825.4189052,966.8114285,1018.184021,1378.778679,1009.068557,1342.038814,1411.817184,1050.966559,1131.733707
8.423371963,11.6864931,21.15744489,16.28585735,12.78787852,8.784212011,15.98712722,14.35427648,9.704585767,9.33239509,5.266534298,8.611239173,9.339242405,7.488483345,10.44626043,13.21974032
268.2883332,342.7964337,332.7642933,422.6339649,443.6987386,425.6668155,464.2330279,622.778768,692.5775947,520.1824447,618.7124494,572.647405,604.4192571,559.4286633,569.736965,476.7162295
129.7881549,176.6449883,184.0415607,207.0326311,221.80247,180.0238509,204.7403271,267.1143623,241.5046425,153.4587503,251.9861111,227.5764085,247.1029386,192.5362654,247.5659779,221.9883582
8648.992374,6756.074328,4760.030162,3993.414633,1860.808289,2773.956162,1844.138368,1161.832258,2292.375387,2865.735364,4030.619139,2270.393157,2313.268426,3832.588462,1789.844592,1638.483534
167.2341107,161.6668365,133.235483,152.1876114,137.1335824,149.9265508,155.6673247,160.4414448,232.2757718,242.6094118,252.9691975,251.6346127,195.1695271,217.5123053,174.1822977,167.1470917
361.8376199,427.4738024,438.9464567,445.6789852,515.2045532,480.9968521,466.0722549,606.2641489,476.0321319,468.2299213,425.2199792,491.062572,524.8809026,438.8337812,506.4617308,475.1670412
770.6991731,703.4208446,499.7106385,530.9668493,427.1276491,569.153944,319.6010654,365.8660236,413.8403257,494.3211949,559.5166038,489.5533858,458.7838334,518.0039317,318.0912287,335.5955016
50.04165213,53.57229823,103.6996899,91.06242462,64.28332088,64.28923293,46.10194334,38.88616705,24.16632142,27.86574309,21.20657811,23.56993815,50.74665694,33.15709967,67.35499263,62.05015614
1.049641366,0.927850114,1.579755885,0.957991609,1.500777919,1.364877563,1.556269021,1.248197955,1.585716629,2.398819865,0.877755716,2.530106355,2.73469529,1.212008865,1.091400344,2.334110401
2099.72883,1981.203001,1432.584699,1425.385071,645.9598294,949.5348219,412.5123471,591.5258115,1053.550128,1403.112458,1952.620256,1642.349739,789.2949783,692.143634,440.6139101,347.6998263
1186.094744,1383.733803,1004.640113,992.4260852,471.5569287,864.8074223,372.6354798,519.5143911,913.2776351,996.3646181,1446.120098,1124.521305,533.8073608,538.3916523,457.7644869,345.1798133
2089.416103,1409.669423,958.6015133,920.4436602,511.4838746,712.746063,298.9047085,440.4458514,701.1721789,945.7265166,1270.849836,1062.644669,548.7449888,490.7337323,383.7571494,242.7474817
149.9412691,137.3439085,150.3589084,144.4438459,126.5968707,138.7625523,150.6549258,146.4232216,174.0799715,166.8658531,154.1339038,144.2160622,158.5607288,159.0328775,126.5504684,140.7076111
67.99051949,59.42659062,78.28254611,62.58878512,53.84040786,64.28923293,62.0284367,42.15068478,57.11751296,48.66646876,48.34678486,45.71946571,69.3219457,89.25579571,58.13006115,76.44727958
819.1663631,765.9844522,666.2338348,705.7204853,685.8242429,957.3741186,823.4482138,1097.21401,1873.429054,1601.984483,2302.704346,1610.789992,1688.674341,2209.622019,1107.771349,961.2403682
365.6163288,341.3162918,275.7520318,279.7335498,229.8066189,378.4560506,276.3893359,279.7643685,252.9535166,227.2963973,361.7406858,252.4335937,244.0328561,234.2639992,240.4978614,231.035618
41.14594155,36.91517952,25.4171438,27.59548052,27.42046323,41.05131749,33.34862188,35.98170643,33.99776452,47.15488364,61.37267969,46.38528317,33.22912767,43.24274487,34.97678244,29.78572741
458.9819284,475.4789999,483.9977094,484.0784822,419.1860326,484.3215539,420.7383404,509.7928493,379.6522752,404.2832986,373.5728329,402.7307888,460.4091712,480.9510893,581.9762403,489.1923595
52.06221176,52.97582316,71.6814233,47.42058465,49.96339823,56.90489534,41.19060085,36.07772165,37.96205609,46.79341764,44.16866765,40.659253,50.28227472,54.02096656,46.74831471,50.56550673
3681.590851,3637.680554,3729.126607,3493.343013,3921.751567,3702.702849,2659.299954,2834.441521,2293.263388,3232.951967,2669.922228,2763.586345,2611.16962,2719.618035,3128.031342,2929.349865
150.3348847,127.9991324,156.649722,133.9325491,138.8532237,152.5863122,111.3641858,94.02291132,107.2578728,113.2374418,116.1095262,107.1522235,137.844122,148.1247977,128.2135546,148.7220786
831.6833364,764.6589521,891.7439874,748.563999,342.0523008,386.0503693,247.8510001,370.4267469,667.1109857,632.8612572,852.1603597,634.5240411,409.198132,270.1914049,287.4540619,250.1216181
218.5615735,215.084493,232.5908442,230.2905385,170.4008263,226.7446598,126.1588471,109.3853477,237.730637,232.751248,311.252177,202.0977936,278.5519344,248.2021012,189.6697883,152.8739033
