run1,run2,run3,run1,run2,run3,run1,run2,run3,run1,run2,run3,run1,run2,run3,run1,run2,run3
9406.016456,10647.57391,10304.17788,8199.896679,8489.389413,8599.221669,815.7440374,857.2416382,835.5337097,754.5869031,801.5626588,828.810592,416.0783521,387.9664811,427.3953314,133.890762,153.98837,155.8616208
20925.29607,23093.44986,22168.82709,10262.91222,10680.83614,10375.72014,2900.706075,2693.26723,2688.583273,16503.80537,15760.57171,15539.94202,4601.857057,4616.930314,5084.72525,2304.369938,2050.017777,2445.192289
26982.5818,28521.88136,26497.02472,18163.01438,17804.00605,18066.4452,4094.960377,4235.740347,4708.521574,5834.113056,5476.342803,5331.966224,2759.740573,2283.866125,1929.841361,697.3352595,774.7542865,231.5162879
8571.272065,9671.798382,9346.530694,5389.222535,5843.232048,6810.109029,1673.432371,1455.622047,1649.202997,2445.998503,2257.923148,2046.311434,940.9000464,751.7175287,795.8211889,222.5531286,202.4782686,161.3296571
19055.6359,23385.88436,21435.0506,11268.11482,10725.48492,10382.24851,1692.553622,990.6296659,1106.197091,4164.261814,4039.421938,3745.871813,1435.882968,1159.235771,1118.09426,849.3884391,827.5918479,696.3086678
29034.28742,31595.02343,28682.90211,21170.18979,21515.40624,22870.6089,3023.102903,2878.715755,3355.041699,3951.444098,3670.8858,3387.669998,1581.390036,1427.109595,1496.916011,681.6076777,494.0765973,527.1032783
62992.53291,75619.73919,69760.15501,82861.08964,72715.02783,79433.23151,15236.19786,2716.900897,2891.085116,11634.91092,12130.71928,9472.730461,4402.019467,3973.030601,3731.119683,1714.648168,1742.683524,1462.230495
3846.158706,3850.968623,3406.587858,1877.405411,1901.419015,2367.723216,497.3963608,422.111403,490.6322017,1445.317057,1311.094131,1405.435675,248.649725,236.4696535,243.0944967,186.993685,180.2810984,143.0045366
33111.24337,39638.54527,37081.81394,21501.91721,20328.76844,19377.40474,4829.120462,4126.53703,3909.344046,3227.717412,3708.040565,4745.137054,305.3819912,287.5516226,183.7490998,641.4716831,481.6604033,319.0018451
4410.336973,5191.919275,5087.541236,3837.642491,3147.701382,3722.349532,604.1637102,429.4183435,653.8709343,1842.052456,1578.227717,1566.746158,518.8482059,434.0552572,238.4336238,307.2234511,253.9330539,90.42018972
5574.884995,6764.65558,6222.075008,3887.537542,3565.089823,3805.55664,985.9257387,610.6545761,703.3352855,860.923578,710.5073535,622.8275571,504.766869,497.2017177,410.119722,64.67609375,90.1812013,92.77276605
143094.8168,156814.0558,149581.2324,106929.5832,103341.6895,102842.609,19564.24392,18159.06844,16981.82006,38439.32026,38352.71017,32377.48468,9243.992988,8515.072224,7972.072533,4321.262139,4436.21823,4194.356318
47441.53742,50965.70666,49024.36208,18067.19611,18229.87414,19304.52291,5462.790006,5221.775876,5473.126406,12762.0713,12630.73423,12252.42303,3043.56024,2552.672389,2503.108431,1710.265085,1879.404669,1361.668327
4488.161557,5493.192233,4384.259836,1824.468519,1406.806132,1520.408449,393.0078591,403.4336879,383.4936667,14064.77902,13855.9014,13779.77736,4165.546461,3804.408632,3728.493818,1821.019243,2566.06282,2032.130114
20368.80119,23985.17689,23153.05223,11860.23356,10909.9474,11878.3917,2649.348316,2334.273578,2592.315019,10552.03488,10827.00614,11144.98219,3738.599655,3459.441356,3324.738789,1223.634279,1296.701778,1510.203801
3870.066413,4329.358105,3881.763627,3383.541474,3226.907329,3635.493713,431.5371357,383.7863513,445.9109903,1197.090051,1407.187184,1343.670622,319.0854502,218.3022884,222.8705582,199.8222937,168.3244363,143.9821351
81269.30067,87509.46966,86915.91773,46219.4933,40684.61071,46833.32206,7685.175982,6947.931823,7431.391395,25193.06773,25567.72239,25189.54198,9565.859931,9090.20471,9296.24854,3774.327103,3527.10786,3701.168138
3962.855685,4814.392702,4127.546989,2970.651567,2582.471035,2686.725791,353.1071966,264.2433862,402.4830421,1317.6019,1340.407567,1132.200884,365.1000184,370.8075423,291.9971818,183.8851715,198.7663904,183.6862871
5353.393088,6380.244171,6460.38832,4178.752325,3564.89325,3993.908138,681.5991331,610.8313632,880.5382864,1465.162055,1627.156988,1682.813354,581.7700278,545.6075358,436.5136237,115.8028922,227.3442057,172.3416166
129403.781,135741.1746,137646.2214,67225.29965,68359.18735,71645.52397,15171.21842,13631.73265,15504.74829,29351.04243,30381.3548,29011.36611,11317.77486,10425.96377,10627.09148,3378.220355,3589.542774,3300.826095
15612.44015,18503.69271,16047.44998,9910.159157,9563.303055,9364.899116,3796.066846,3303.007586,3307.98823,823.3593218,795.5606976,613.6280446,314.4898181,238.1724347,108.6941488,10.7845959,17.44058698,0
111509.2687,122718.2229,119433.5252,86074.83084,83033.54636,87147.04111,14450.0462,14116.85448,14057.81377,45746.5373,41716.26312,31520.06704,12445.39952,12274.1965,11623.36169,4251.073911,3782.364908,3683.98339
1084.08803,1265.10996,1245.305519,1156.740165,1237.873667,1086.989474,95.19774482,44.39301837,131.9851218,1815.23778,1721.653218,1672.648656,552.4332517,436.3880522,324.4818908,230.1719567,279.309908,234.9815096
87832.18773,97106.52814,92942.77893,68683.15074,60153.33685,65136.02649,10985.42896,9819.589599,8983.035518,34948.08668,35196.03935,32693.31856,9526.334472,9642.543406,9355.517834,3815.224673,3907.90564,3746.64893
2933.296055,3172.235522,3279.039522,1275.053227,1304.048606,1339.974497,238.1832738,163.9632295,283.5071637,350.7075745,416.5253596,315.5677738,139.9889738,41.00234074,36.96507093,48.01098767,67.95145448,42.25924653
12803.56298,14984.73074,14285.89998,8036.607138,7281.885144,7962.379487,1320.628484,972.7019609,1076.612173,2929.254908,3060.724174,2618.960049,1306.315334,1185.298602,1001.716527,466.7515721,365.7046877,340.8515131
6257.20978,6801.01849,5982.668949,2801.795534,2503.561164,2839.577396,651.0244898,664.8287693,682.9821348,2279.052949,2299.275238,1986.263441,420.7395115,399.9578187,340.2786896,302.7604512,212.8389275,209.3049801
23502.82126,24409.12334,25893.79652,6533.163942,6980.964452,7645.330122,1785.682769,1791.027731,1718.923924,3200.617248,3537.52804,3394.319231,785.7437082,809.1327619,561.2023246,365.9561448,632.1057199,463.4637747
1631.243995,1773.958403,1305.53084,1109.214755,916.5761968,1114.985108,77.79622632,104.9459068,111.7500334,5436.808398,5303.141952,5257.609561,2206.829156,1856.096975,1303.732564,928.8763675,780.0529537,698.4634029
20991.45027,21230.35997,19517.68535,10972.64673,11825.3064,12447.36777,4262.87806,3533.589629,4072.377787,1294.984329,1258.200608,1105.028066,280.0702861,257.8560092,72.07504079,57.03814931,9.775039835,9.02086904
180172.7063,188789.819,177746.7473,60166.56131,61557.68465,66525.37903,21840.62588,21096.69397,21307.32677,44927.35533,44660.01401,41864.10746,9817.965234,8055.478648,7408.786283,4392.88857,4496.654135,3556.42473
6438.824957,7762.625457,7369.661087,3638.393987,3564.059367,3165.973716,937.9664119,569.3146067,895.427328,332.0959919,689.2115772,577.6534655,65.48820899,63.15330956,19.49285775,72.95353088,40.2746195,0
7211.911508,8403.947191,7936.934528,3358.962386,3148.13769,2828.257458,607.0607122,584.3929252,556.6181221,1164.110583,1058.144443,1142.055914,124.8262484,64.32475562,70.87126604,149.2902595,177.7616312,102.7541259
25580.86657,25566.89355,25155.52842,26841.41816,28293.07446,28744.59688,2655.920274,2762.200745,2916.893838,66789.89077,68781.13685,65108.77167,24625.2166,23221.52973,23583.99532,6193.111596,5985.786534,6362.441144
10912.10544,12489.39338,11528.91663,6009.567224,5694.843044,5753.495093,1475.782316,1322.752088,1293.199587,1511.511921,1654.995412,1572.358368,361.1818675,362.2050744,311.2093537,116.8086454,126.4128093,148.4777566
7115.438446,7086.074311,5686.971273,3680.445549,3366.324752,2929.699357,1493.179288,1140.950483,946.6214583,133.5878362,137.636261,36.01724021,10.77883358,0,0,0,7.286237032,0
2193.335579,2419.422228,2073.024566,1270.16118,1315.776076,1274.66893,38.40688708,52.89824556,29.01847693,1813.389752,1599.30632,1436.961867,611.3017915,424.8335937,400.1834346,303.7984293,253.696102,301.0157289
7453.190101,7878.044349,7636.457646,4565.878268,3971.581159,4122.693917,874.7872295,560.3624991,702.648918,400.1121982,276.6061544,219.8208643,21.61389003,11.17812102,5.537750226,16.90950491,71.29688433,0
6082.652745,7009.451636,6808.031714,5382.249673,5349.017158,5218.039811,1226.775167,958.220609,1052.238956,198.3747102,244.9980705,113.8686392,19.39471022,35.7214869,0,13.16853916,0,0
3795.357435,4223.902159,3900.28615,1181.272971,1274.45159,1481.17968,241.203118,191.5860442,271.4832631,357.927946,467.2894585,418.5884482,72.31454337,21.29457321,29.98525518,58.15196351,49.74482962,44.17499471
7783.194011,8078.235158,7643.076663,4023.620439,4175.350049,5059.376905,729.3837619,485.9385722,857.1045835,5866.486095,5917.932732,5728.850482,1890.209551,1613.169675,1794.376269,489.7759199,635.3810008,468.9534633
41555.73928,39852.41004,46040.90535,20199.32684,18886.16645,21845.81377,2510.522903,2270.713837,2046.43383,15192.80922,13901.85894,13433.42816,4374.73416,4491.437417,4927.788684,1688.221662,1805.189498,1747.495116
51663.69343,57964.23295,54935.54423,16842.74472,16556.12996,16699.39791,6084.199978,5037.518407,5437.152233,14905.91806,13287.45891,12438.01395,1182.483232,1136.239886,1229.193358,1155.679379,1011.741599,932.7750856
6134.865369,6200.798113,6212.899535,3116.906299,3124.813643,3304.924528,840.1729228,764.0979024,809.1569446,1143.243402,1050.821116,1069.757001,207.0760272,115.1588463,174.7148303,19.55818133,22.61874701,108.7746452
24261.83876,27765.72139,25908.22983,14680.21623,13227.62931,14202.79532,2701.895017,1983.813129,2149.513415,4157.384843,4156.516376,4439.759843,1151.92457,983.9032666,1063.578349,352.7275786,421.2654052,278.2890844
10489.50085,12103.06121,11109.10777,5924.474226,5552.468004,5927.363749,1151.847969,930.0075079,1109.208942,4829.26926,5050.943803,4521.885559,1640.272354,1396.870228,1439.073202,350.9027609,415.8584858,284.043648
29324.58604,30944.21463,30319.06827,19014.20595,18739.93225,17925.22707,3274.161515,2754.556762,2732.946343,1470.710673,1471.065084,1178.632624,689.2223713,588.0067334,256.482363,115.6622311,122.8222348,49.94406396
7261.819994,8091.638007,7765.410125,3293.169578,3117.999191,3416.852079,304.8098178,320.9230354,321.7333402,1255.518338,1145.833204,1174.855657,160.2988818,124.4864702,47.28919687,184.6717876,161.3968095,62.42848454
7014.586475,7316.344785,8045.58772,4326.146993,3974.482415,4443.637127,817.0229316,614.8392792,745.7321971,1802.487819,1242.02485,1535.510053,694.4420836,785.53788,806.760802,75.48823977,88.96686707,88.0992899
7190.123054,8087.57404,8627.321215,5941.371943,5587.325835,5681.000007,728.4977568,508.5663632,727.499406,1855.298518,1970.660816,1601.426095,193.023014,330.30938,134.3690675,172.7808547,175.5092067,51.05421017
150557.8202,164988.5766,162088.7645,51001.6121,48483.81697,51967.15287,9051.082563,7796.124574,11120.23487,39313.29789,40424.0864,37244.82037,6739.940433,6049.233497,5454.580252,3546.866161,3924.235306,3469.574728
9232.129379,10837.65185,10099.11057,7192.978419,6510.561745,7442.45413,968.4929007,626.4461011,632.2576802,1530.355238,1602.229221,1698.36865,482.044809,410.5810277,448.6787442,96.4846847,155.1666152,110.7925236
5077.701411,5973.958086,5673.09649,2679.093055,2537.063794,2506.189695,403.9799641,280.312819,359.7843677,2097.77251,2112.486874,1848.115569,361.9066881,284.6760485,301.6339013,264.5152686,141.5481398,96.84027938
14783.24955,16276.16502,16628.94036,6038.986752,6371.378234,7251.857057,1274.783938,1059.022705,1195.402794,530.0119632,533.9230424,548.0329622,219.2072231,122.7738156,134.1016126,24.48369833,34.64785195,49.48717374
3013.577107,3270.708753,3230.417509,981.2624155,1176.90877,1411.673809,224.0042351,191.785936,393.803739,587.4805955,571.9148128,559.510309,55.12262216,46.4516462,14.00343678,53.14956961,44.27652817,0
895.3295871,949.4710857,781.7892012,426.1704156,527.2159454,586.735326,76.93841937,93.42829681,144.5292635,193.5560713,175.4842534,110.5986532,42.68287067,10.96817653,50.96049264,9.505563497,0,0
6534.689388,6950.227883,7714.042655,2159.543269,2181.019581,2710.200257,499.5855772,345.8693817,360.1225953,3038.160012,2987.630732,2473.499778,187.4066655,191.317897,126.7346942,194.279237,307.6638618,185.9069107
3247.946626,4144.051087,3687.952997,2984.799756,2390.029919,2824.01395,419.8144652,289.526733,280.9460025,1152.081295,1155.418955,1231.342011,297.0815602,294.2277072,217.4374288,42.96505817,75.05331295,41.4701476
3030.31249,3546.351207,3198.100813,2286.19077,2363.935857,2469.863399,164.3640553,71.28005731,169.9189079,1744.152303,1729.015243,1160.605256,438.0376466,361.6162836,370.5465775,124.1068169,108.4484489,157.8244608
26796.8375,29539.50062,30228.31697,11628.24588,11401.69182,12495.98863,2537.311045,2005.241305,2097.578861,7410.975455,7372.587009,7612.331899,1280.250916,1136.749902,1119.114271,319.7542043,419.6491792,496.6981109
4583.210476,4559.89471,4218.630681,2236.605682,2451.670223,2764.067143,472.7113984,321.5181437,85.89222099,2660.851875,2812.492672,2675.946344,317.3405001,277.0095124,277.9504339,161.3890589,216.1036691,125.3136824
24069.58973,27484.39383,25443.48854,8010.754978,8579.519924,9455.671741,2905.475626,2412.705928,2362.867414,5751.572113,5742.887035,5484.973777,421.5440503,368.1314036,244.8073553,169.2012355,208.7940039,29.78886544
7085.930947,7356.324697,6735.526921,2192.349233,2466.590834,2663.434153,465.2254396,317.6225236,383.2910923,2203.871098,1929.687176,1981.336795,351.589197,303.6333035,326.7610812,125.6808024,147.0631622,100.1285607
110006.3138,124189.9739,116055.5054,32971.1812,30672.47938,32546.00563,8555.508748,6916.040788,6753.126882,31405.49241,30872.57607,29921.94968,4114.377038,3407.633891,3033.824089,1658.023452,1551.591068,1272.057263
45380.05623,54088.21861,48604.53712,27207.16654,23703.27058,25616.74597,2286.183009,2082.870811,2079.127779,8712.775281,8697.959822,8645.331221,3322.103952,3050.138337,2989.580483,587.2469798,575.6076899,597.69935
29526.11861,31144.1502,29583.16903,6736.009633,6906.771553,7354.257856,1135.458011,869.7847157,841.3896586,2063.432945,1920.195136,1526.349709,259.2958518,239.001164,230.6887543,117.4749287,197.0029145,94.94928415
23516.65839,26333.67967,25588.09084,7534.386621,7791.376741,8191.608319,1337.961221,867.0083613,1106.275821,5478.745449,5597.155296,5407.899735,770.4910797,599.6920668,584.4659504,391.9249459,333.6888065,251.6721999
269955.0151,297829.4616,283698.8005,87092.17538,84318.40867,90665.16419,14643.84452,12961.90708,14920.18205,50709.80721,50320.76604,48329.0622,6371.95962,5607.40097,4912.112647,2154.534784,2580.243835,2002.743533
19863.19068,23249.77555,20714.65998,4653.366087,5059.732451,5460.01761,1331.865347,1140.047046,1232.263702,9815.204815,10590.56276,10597.18871,1070.602306,964.4701359,830.4573537,399.1364905,355.9779047,217.4525894
11991.06018,13185.47797,13816.36935,4056.857606,3901.496588,4430.382253,713.10331,360.543614,663.2551045,546.8149531,565.8772178,494.3409511,36.51031306,154.6480091,337.5482194,22.81662818,32.79843962,17.40045378
1907.051077,1946.308394,1953.216449,872.5582641,1032.761612,989.2515338,118.7978384,98.76547202,183.4628101,284.8655053,238.8846582,201.003047,15.62415182,0,0,0,14.24306321,0
9046.798017,8331.781398,10431.8648,5555.871928,4896.799066,6374.674763,387.7742124,385.9291535,250.0644601,3795.938704,3775.549784,3317.291162,1582.316128,1359.050489,1349.015492,120.9618359,192.0072797,192.0619959
5598.647195,6340.635391,5743.080394,2918.234099,3262.079718,3434.283786,382.5300262,134.8856479,302.037806,403.0976276,535.4931123,474.1344139,79.13604621,23.68667349,42.2568365,7.92555198,11.28284819,8.287103455
3751.619258,3980.28791,3881.971703,1745.143137,1668.611155,1582.830376,91.80013951,69.86351579,123.04332,1799.032355,1948.636962,2018.249687,434.5128992,439.7802699,398.909509,64.76060322,57.61097478,119.0642348
1758.14782,2206.559214,2112.058304,561.6601125,452.2322788,569.5142295,70.01393034,18.72871401,60.4404769,2666.64855,2813.944498,1986.998852,566.6237285,395.5550942,374.2560062,102.6744655,128.9402064,56.74857831
14759.61617,16388.99507,15243.7205,4517.432553,4319.244042,3752.433265,593.6671609,335.4457815,496.9278921,994.0463825,1116.506346,1087.613932,43.72986665,9.54573734,0,52.75454859,20.5165428,10.91945236
6091.93799,7111.376007,7127.802405,2675.887216,2023.093268,2294.501337,178.1982199,58.93033984,150.6301272,530.2374985,671.4949028,514.3118141,280.4002393,183.9981384,159.0879246,21.60098543,0,9.850962076
1747.19779,2008.013009,2181.064161,912.1149709,1132.240876,1156.323842,33.31409048,20.36510325,17.43547398,472.5313037,511.0024771,438.5322074,79.62399314,57.16903513,23.91190085,21.05315756,0,8.295151424
