C1_lung,C2_lung,C3_lung,V1_lung,V2_lung,V3_lung,V4_lung,V5_lung
0.622693956,0.755530179,1.068491817,0.792736173,0.633162796,0.789695024,0.709497809,0.746389091
0.371759951,0.102868758,0.5175668,0.117228352,0.407020748,0.056189638,0.571907878,0.08785478
22.55267906,20.10084915,74.08894348,33.30166245,20.13172531,24.28007889,28.9779377,28.06287193
0.840486348,0.766609013,0.367387027,0.408627689,0.270631284,0.505964041,0.342650115,0.303200215
12.767272,6.622252941,18.53531837,8.842234612,11.53026867,12.08871078,9.826024055,11.13955116
0.235607877,0.375280648,0.165950775,0.224005803,0.072720028,0.162381053,0.173734114,0.164974481
0.430181384,0.612609923,0.091976829,0.311895639,0.445067257,0.555370867,0.291436076,0.224511459
2.580625296,3.349368811,5.137824535,2.942111731,2.82724905,3.467605352,2.392674208,3.356839418
0.401312232,0.422503561,0.20286715,0.071973376,0.116669476,0.410963356,0.441823483,0.053819176
44.01389313,46.72236633,38.94225693,56.6431694,69.63986206,67.69326019,61.56267548,79.54547119
2.593052864,1.928411007,3.273593426,3.099532604,3.771720886,4.834767818,1.807588577,1.351104498
0.096754156,0.053435896,0.388204634,0.161137074,0.643602848,0.506518066,0.340626746,0.328593165
1.914743423,3.101843834,4.018174171,1.738985538,0.515029371,0.664157212,1.110888243,1.881903052
1.854341984,1.811439514,4.7014575,2.842464209,1.841472745,1.644179344,1.519161701,1.438544273
0.094512105,0.324505866,0.65786767,0.257911265,0.126673281,0.178588182,0.099468447,0.320914745
3.907371759,3.6058743,5.063072205,5.623706818,3.672925711,2.847933769,3.343698025,3.624327183
119.7993011,78.9834137,94.08988953,81.07424164,106.1308746,109.7510147,76.76743317,70.04389954
0.122257344,0.075585775,0.812745273,0.786299944,0.553706527,1.0559901,0.829067528,0.091561414
8.554611206,11.12701988,10.65455055,4.742165565,6.565653801,3.850867033,2.00421977,20.26620865
1.943381071,1.4455446,0.090095393,1.698835373,1.811834335,1.451375365,0.090724096,2.271842241
28.99806786,27.77135277,32.5280304,30.03907776,29.60482025,29.8781147,22.73658562,23.52945518
0.635893464,0.0750174,0.161147043,0.473680168,0.47288394,0.602691948,0.620953262,0.928844452
0.369536847,0.348750383,0.0656543,0.364397347,0.3558366,0.552111864,0.407892942,0.392983556
15.07487583,9.319077492,21.04419518,14.17056179,10.37520981,13.59144974,5.401563168,8.490159035
0.358267099,0.670506835,0.757428527,0.397134304,0.731046796,0.79510498,0.409760684,0.533736885
6.986877918,10.27862644,22.32946777,14.67626953,13.02059937,11.5486908,9.578029633,8.081633568
0.094818532,0.052465603,0.111529082,0.469044536,0.690197587,0.815245748,0.543995559,0.624362767
2.654341936,2.679487467,1.591338038,1.795111537,1.17408216,1.24429667,1.444037199,1.422578573
1.33269012,1.805918574,2.825125933,0.895486951,1.183471084,1.647307992,1.025076151,0.893903971
0.237078369,0.200191408,0.155459449,0.088862002,0.204547375,0.210800424,0.16853556,0.270479321
7.540718079,9.69192791,17.07390785,7.247336864,4.002242088,4.243253708,3.401529074,9.254815102
305.8162537,303.1175232,368.3469238,237.0431061,122.078186,102.8744583,174.5849457,185.0183563
4.811656475,5.134160519,4.034712791,5.234081268,5.322659492,7.452093124,5.755395889,5.755097389
3.83481288,4.568809986,8.600728035,5.561642647,3.547155142,3.869443417,3.505465031,3.842041731
0.196395203,0.199234411,0.198835462,0.180365488,0.154151469,0.176802263,0.258031279,0.119321719
0.136124983,0.215472952,0.297986358,0.286732823,0.34067753,0.845424354,0.223951995,0.432915598
0.08809346,0.159601003,0.10646756,0.260443509,0.172744796,0.110223562,0.163942307,0.207412928
2.678463936,3.715263605,5.839095592,2.471649647,3.919562578,6.060162067,2.195628166,2.365795612
26.32265472,28.81702995,34.44496536,28.03463364,18.86701584,19.17090607,18.23567963,36.77428436
0.86723274,0.564724505,1.265043855,0.605624139,0.58653307,0.526821792,0.662147224,0.598697245
0.501582444,0.291067004,0.759297252,0.35394606,1.156039834,0.651316643,0.888212562,0.339085937
24.52721596,19.57009506,29.08101463,11.38839912,21.90443039,17.95463753,12.0092001,10.05663967
0.284550369,0.358647734,0.294629097,0.46984911,0.255752504,0.439773172,0.340184033,0.344573051
0.254724056,0.079848737,0.206282347,0.336621732,0.224138156,0.250681162,0.284535855,0.341149807
18.42647552,22.8079834,21.79265022,19.4207325,15.14504051,15.32329559,19.56938362,19.09126663
18.34851456,31.64747047,33.84788132,14.44142437,18.35271645,28.16256332,22.09325027,19.04488754
0.508413732,0.139758542,0.101487011,0.070771448,0.770809948,0.580335081,0.399834007,0.270971388
0.070881553,0.299285948,0.174894512,0.037184961,0.142173484,0.240310922,0.221641526,0.389655918
0.935275972,1.144061208,1.206737041,0.952800512,1.212934375,0.765936673,1.688226461,0.867141008
0.200930163,0.16406934,0.306802452,0.152260378,0.123136215,0.19868663,0.150961548,0.207469553
0.480084896,0.411608815,0.128280252,0.466669232,0.357272983,0.320476472,0.181772992,0.606379151
1.848861456,1.610843301,2.533731937,1.649605393,2.037135601,1.502183557,2.590792894,2.536427259
0.612041712,0.546321154,0.226908758,1.470691919,0.479785591,0.966529787,0.696561992,1.108821869
10.19915009,4.934668064,8.76658535,6.894490719,2.434241772,1.962749362,3.025560379,4.741574287
0.511115432,0.67819941,0.286829561,0.679449856,0.495936096,0.409855306,0.506364167,0.773789227
0.236055523,0.107966773,0.168863133,0.246917009,0.376961887,0.455905408,0.293556303,0.016465707
0.569780052,0.084129803,0.103351347,0.931078076,0.728489339,0.969560683,0.562119544,0.730706573
49.91895294,41.00260162,118.2536011,82.76379395,39.61952972,38.75635529,49.11455536,55.73491287
13.142416,11.65261841,13.30171871,7.503638744,8.059137344,7.983966351,13.4618845,7.67912674
0.82497108,0.472266197,0.669828057,0.760554731,0.919457674,0.85696131,0.564921141,1.02531147
1.129563928,2.057086945,2.550691366,0.306471229,2.423031092,1.402848482,1.467107058,1.911852121
8.279430389,7.857852936,15.35694122,15.06014919,14.89980507,24.1852417,13.83612537,12.11944103
0.12903221,0.494313389,0.990562439,0.048712719,0.07108096,0.053161979,0.62621057,0.412737161
0.070838004,0.180986583,2.847738504,0.058408543,1.997337461,0.91669929,2.349301338,0.113443598
8.214975357,12.32581139,20.1485672,10.56739044,15.6309557,15.56609344,10.67169476,12.27732754
2.494133472,2.605543137,1.880209208,1.939161777,0.894128382,0.94052285,1.768054843,3.430472851
0.447433472,0.355710536,0.202690423,0.387058467,0.328405261,0.271447659,0.254842311,0.340717912
10.54650688,9.260555267,5.982525826,11.78147125,9.81221962,10.00325871,9.753736496,6.693217278
0.383763045,0.355500728,0.325682104,0.101896413,0.104712501,0.126231909,0.182090491,0.166694969
23.48166847,15.09919453,19.87992668,31.71673012,34.07230377,19.26183128,20.26909065,21.75127411
0.6404863,0.786079705,1.008503079,0.930541754,0.750525475,0.685308337,0.675221384,0.807490766
3.391007423,4.183812141,2.510745525,3.380392313,4.385159969,3.54647398,3.142709017,3.007965088
8.682747841,4.409069061,12.96019363,12.51666546,9.505675316,4.384696007,11.21403027,7.210775375
0.323434949,0.772203565,0.094860345,0.465903014,0.506130874,0.441728592,0.435251832,0.686845064
0.068752393,0.066656478,0.163666278,0.093951121,0.880850554,0.276916325,0.176380068,0.084367298
2.46507144,3.506091595,2.518594503,3.970577002,2.12899375,2.270238638,3.520683527,4.53943634
42.06098175,50.59075546,36.3665657,54.80423737,75.36083221,96.11199951,84.14846802,84.22189331
0.571285248,0.532665908,0.106033713,0.120638788,0.936133683,0.83926481,0.49941197,0.639726698
0.911501348,0.433067113,0.157029554,0.682093322,0.379168987,0.161685318,0.463060349,0.518372953
12.52798176,15.37487698,13.00831699,9.988890648,15.49782658,13.60611343,21.80997276,11.70631695
19.99035072,49.16264343,52.03700638,28.43919563,21.77690315,25.02476501,14.92736435,21.3983326
1.203898191,1.614303112,2.022519112,1.8470999,1.992642999,1.79152,1.162596941,1.73601675
0.802238584,0.043833777,0.186664701,0.924143732,0.069850303,0.739994824,0.518123984,0.100811116
0.938749552,1.543045402,0.118193679,0.088673159,0.060186025,0.908845067,0.108126588,0.08982908
1.300771952,3.205859661,2.451364279,0.403399289,1.182595253,1.806022644,1.76552999,0.069521904
3.908143997,4.669660568,0.238312468,3.805608749,2.143918037,3.714639425,2.877421141,4.141532421
29.4094944,27.26747513,21.53195953,20.15247726,11.18904114,15.92686939,18.04095078,22.18705559
0.207892701,0.336206704,0.269203812,0.352547705,0.596903026,0.698898494,0.388904244,0.383106738
1.641798615,5.108763695,1.810268998,2.228066683,1.341472745,1.451896787,1.334601641,3.292941093
0.46507141,0.40498364,0.258904487,0.042107139,0.121342607,0.051544812,0.059403844,0.114435211
1.433153272,1.00150907,0.153635427,1.615585089,1.464055538,1.004399776,2.532546997,1.731626987
0.80393672,0.788361728,1.167678952,0.764998853,0.972288311,0.691565692,0.683868289,0.923959196
13.12350368,8.620853424,17.82377052,7.935791016,7.920403957,8.766131401,5.719770908,9.17233181
2.46854496,4.137804031,4.20477438,3.644242048,3.910104036,4.101486683,3.119811773,4.731661797
2.024430752,1.834554076,0.488693655,2.463604212,2.676429272,3.350606441,2.197426796,2.24242425
113.2690048,97.87625122,183.4143066,93.15760803,53.14953232,46.82244873,58.2630043,72.51486206
0.370694697,0.115306318,0.445757776,0.375986516,0.401135087,0.581899405,0.423076928,0.245681092
2.556773424,2.800802469,3.076060534,2.34468627,2.03846693,1.927682161,1.740107894,2.596325159
0.689347744,0.914203703,0.547888219,1.117270708,0.453440309,0.786044896,0.758093536,0.621282876
0.257549196,0.355283588,0.065132961,0.37404415,0.288407356,0.412755847,0.511656106,0.454297632
1.213971496,1.044977665,3.086385489,1.738104343,1.92674458,1.720245004,1.507574797,1.637567163
37.52721024,50.16010666,51.00915146,85.23485565,85.83940887,67.45535278,153.0783234,70.0403595
0.082019284,0.121631607,0.417445332,0.440387726,0.26659891,0.235520139,0.097267412,0.06512548
3.500501871,3.476315022,6.293682575,4.989272594,6.974846363,3.301720858,6.608674526,3.183304787
0.258452326,0.428392649,0.55690527,0.378472924,0.315999866,0.393657953,0.237576112,0.299373418
0.376572758,1.012403727,0.88576895,0.916826308,0.78184557,1.058760285,1.422143102,1.592148066
0.100410856,0.219305068,0.103226639,0.066308685,0.078335896,0.305201411,0.297347128,0.480918974
2.483249664,1.859619379,3.214352369,1.721668839,3.053215981,2.998142242,4.82083559,3.588572264
3.589347839,2.854466438,6.731918812,2.59650588,2.734410048,2.485497475,2.37738657,2.790533781
0.706754148,0.149467885,0.147134677,0.176213995,0.660629213,0.776430726,0.47917822,0.107589394
55.75453568,65.8176651,83.00785828,54.46709442,53.4858551,35.74502182,50.13489532,43.16764832
0.497182578,0.763001919,0.379613966,0.679909587,0.262020022,0.179833159,0.427123696,1.051685095
0.446700156,0.389598459,0.61371702,0.80522567,0.431789517,0.454797328,0.426950753,0.416949868
0.273597062,0.097506106,0.41580078,0.17811133,0.465842217,0.129823357,0.213482305,0.155111849
387.4179077,279.7748108,249.7570648,250.4060822,247.4215088,249.7164612,283.4013367,295.2740479
1.272250175,1.563951492,1.784993291,1.391157746,0.883302927,0.997392774,1.29939127,1.183446527
1.951022863,2.44403553,3.710287571,0.732281089,1.620375514,2.179116249,2.105008364,1.96410358
1.953454375,2.200780392,0.320650309,2.218642235,2.124474525,2.256355047,1.830208898,2.548038721
0.104664758,1.100408554,1.646888375,1.224465489,0.407125831,0.392549872,0.327099472,1.049631715
0.120721735,0.212830797,0.082897909,0.160359368,0.252606481,0.544550955,0.215097547,0.333496153
0.107488215,0.089418411,0.111482479,1.056470752,0.707819521,0.785751581,0.057274368,0.097302414
1.62794292,1.877286673,1.435946465,3.488965988,6.535874367,11.7540102,5.862271309,7.208297253
0.232677341,0.192594498,0.241166711,0.147837028,0.057336248,0.122679569,0.081322633,0.329924226
0.95793134,0.756339967,0.760091543,0.399509609,0.543021262,0.4295398,1.149003863,0.660542309
0.134833843,0.583863974,0.124003634,0.055873308,0.247502103,0.54722333,0.270458668,0.654878199
4.799305916,6.472081661,6.827695847,6.477663994,4.290218353,5.61400032,5.400871754,5.479325771
1.80142808,1.562552929,3.20117712,1.487817049,0.851912856,0.74762094,1.170724988,1.148081183
2.056464672,2.564429998,3.654129982,3.188338041,2.11011076,3.059444666,3.83266449,2.89832902
1.469779968,1.486179113,0.500420511,0.890583098,0.461217761,0.564691722,0.931101263,1.132717371
7.730220318,0.206587195,2.095169067,5.447858334,2.335306883,2.32310009,6.328859806,3.369052172
10.86259937,9.854982376,8.522238731,10.03294659,6.435328007,4.712227345,7.238517761,7.234848499
0.453531474,0.597960889,0.132808343,0.310616046,0.622442544,0.696063101,0.455001384,0.592785299
1.941837072,3.898192644,5.441973686,3.063443661,1.889083505,2.862143278,2.180063725,3.035188198
100.8722458,94.66303253,162.0818329,112.7116623,64.1991272,81.67449951,97.03583527,94.09869385
0.515360892,0.325466514,0.125228643,0.121713109,0.13835685,0.588547826,0.500484228,0.651939988
483.442688,415.4365845,454.0273438,558.7313232,255.1044159,114.9165573,221.9736023,179.7437286
0.081043594,2.613456249,0.314712077,2.225270033,1.561974525,1.290640116,2.211261749,0.070147693
0.150528759,0.186484605,0.280148566,0.111684531,0.276625544,0.162047356,0.201276302,0.109898046
0.443998426,0.351481467,0.145975709,0.486744314,0.227385789,0.382088393,0.339637518,0.504141867
0.410613686,0.459015787,0.4283638,0.358857572,0.591087401,0.839623272,0.520268381,0.516956925
16.74141502,17.86153221,33.05503845,10.81602955,11.98220158,16.61289597,16.86081696,17.06987953
1.706754208,1.274062276,2.305970669,1.429315686,1.762261629,1.128014565,1.224370599,1.298959136
15.62639999,6.457726955,9.036160469,9.234926224,8.626332283,11.85634232,15.4669342,13.04552555
1.158162951,1.55747354,1.207437873,0.718335807,1.038852215,1.114424467,1.377006054,1.248902559
0.28743729,0.389119923,0.23177512,0.307286799,0.326478392,0.25632903,0.253282398,0.649143279
1.196101904,1.411351204,2.367080927,1.960118055,2.544702768,2.772422075,1.675532699,1.901054978
0.098475493,0.095777459,0.11439991,0.09244886,0.100602582,0.124956258,0.088084534,0.084228978
0.066788122,1.993374705,1.914221525,0.083318815,0.812955439,1.174683928,1.129980683,0.151867017
0.25453493,0.301332384,0.112276219,0.225549757,0.126163095,0.180295944,0.036289807,0.293745428
3.985333681,3.201553106,8.58157444,2.191287994,1.253293157,0.813420713,2.004358292,2.151904583
3.944037199,3.560160398,7.973275185,2.525017262,2.117712975,1.984356642,1.161455512,1.444279194
0.40177539,0.159063637,0.415736288,0.232629701,0.112447307,0.10316328,0.353832334,0.425056607
3.025048494,1.573999763,1.561764121,2.687150478,1.532791495,0.786957443,1.625830173,2.190526724
0.07261797,0.318583697,0.122097574,0.126220778,0.262794286,0.349856615,0.192646667,0.28320232
1.24083364,0.686848938,1.574238539,0.765113831,0.672855914,0.420121253,0.692688167,0.494442046
0.091961071,0.322106093,0.078197703,0.250965446,0.328139007,0.3014144,0.132887751,0.254099399
5.639521599,6.656115055,3.493038177,4.280131817,4.063200474,3.706818104,4.987548828,5.08850193
17.12195969,15.01895332,14.48420715,10.96697617,9.291619301,14.74123383,12.41318321,19.90937233
8.434967995,0.145562008,16.42263222,8.199372292,15.6278019,7.763003826,11.04074478,0.096626639
0.41740638,0.281898499,0.184217229,0.204497755,0.161424488,0.128717318,0.205281541,0.459643126
7.531069279,4.081121445,8.137730598,5.43981266,5.698570728,4.402294159,3.682899952,4.048428059
0.056927204,0.478817731,0.269084156,0.473718464,0.099971108,0.288704216,0.08123526,1.049136162
1.118873,1.440943718,1.470426083,1.344073296,1.39122057,1.233737469,1.185078859,1.64567399
0.58182168,0.443667412,0.308963358,0.037319254,0.594415665,0.819221735,0.757436335,0.894682765
0.226700142,0.640582979,0.113355033,0.110381022,0.060559709,0.075788282,0.086332142,0.208282426
7.67850256,8.248740196,9.242663383,7.495594025,9.011000633,10.5924921,10.36213398,6.178135395
0.423234284,1.139497161,0.932022035,0.7995556,0.995375514,1.141311407,0.640633702,0.794604897
0.30242762,0.272420764,0.312348157,0.448662907,0.385404974,0.419567227,0.22739695,0.320426226
4.720185757,5.530935764,7.290225506,5.677725792,7.074341297,6.509581089,5.240039349,4.540852547
52.48552322,49.95767212,43.14053345,39.71343994,31.31446075,39.06921768,56.47136307,50.27258682
6.951756477,9.63377285,15.33872032,13.40280437,5.928040028,9.227937698,12.57851505,5.620220661
6.359707355,6.969708443,12.52242374,4.942150116,4.887541771,5.451049805,5.265288353,7.210421562
0.301563114,0.281865358,0.16372709,0.559075952,0.090632014,0.543801367,0.062431041,1.265399337
0.524122,0.616732299,0.186595276,0.519462109,0.629764557,0.153689235,1.066235542,0.273537934
2.132844448,2.833044767,3.728742361,2.129491806,2.510895491,2.885412693,2.21070838,3.152683258
3.775492191,3.14269948,0.186342493,0.072929233,3.795543671,6.579976559,3.507886171,3.045418978
39.89964676,46.28069305,67.44065857,43.92766571,17.13179779,26.42256546,32.99115372,28.38218689
1.3290236,1.332364082,0.129468888,1.70324111,1.456943631,2.749380827,1.763385534,1.66988802
27.23195457,28.20015526,49.21509171,34.24296951,39.57049179,39.82530975,36.98118973,38.66822052
0.2301801,0.519710004,0.719213784,0.402612835,0.498913944,0.31034416,0.892155528,0.430756152
0.956850648,1.124590516,0.297533184,0.691096485,0.632567286,0.731684327,0.561635315,0.587439835
0.721111536,0.079104878,0.131886661,0.586736679,0.119715936,0.756322503,0.503735483,0.306719035
0.114322647,0.056816712,0.212645739,0.063318886,0.629484296,0.58704865,0.174107671,0.166999429
0.431995362,0.65302366,0.639553308,0.728181779,0.644688904,0.648904979,0.559490919,0.630734921
0.237676561,0.195123106,0.354589194,0.165348694,0.14257288,0.146972373,0.155687675,0.052781213
0.840331972,0.118697792,0.06012113,0.078388371,0.292453766,0.101463303,0.453099072,0.347631693
0.105749868,0.339835823,0.207862988,0.171297222,0.083894961,0.117365323,0.168286517,0.051924758
66.64994049,55.63326645,78.63484192,81.18917084,46.53166962,39.3038826,65.64056396,50.25133896
0.37977615,0.847804427,1.051392198,0.484215766,0.313726157,0.344316274,0.55834949,0.607689023
3.18680048,2.347123384,2.550551176,1.983947635,1.502592564,1.563225269,2.09113884,2.880168438
3.344847679,2.905627728,2.316436052,2.657880545,1.621426463,2.091350555,2.424045563,2.421056509
12.73292255,15.67852974,22.27667999,16.28993988,23.68553925,26.88599777,17.48685646,14.33517265
2.152952433,2.318745613,6.652494907,2.472530842,3.554162025,4.943619728,3.809145212,3.558481932
2.530258656,2.898560762,3.605307341,2.540533304,3.182034731,3.265545607,2.768296957,2.468528748
2.097684383,2.475505114,2.318491936,1.695387244,2.235075712,1.948963642,1.979316592,1.819385409
0.630760312,0.627958357,0.078194335,0.353976697,0.518217444,0.198139116,0.775837064,0.268889815
1.272365928,2.347234011,2.208652496,2.634242773,1.514924288,2.171522617,1.710673809,1.364131927
0.513199568,0.816666007,0.567557395,0.479503483,0.673801839,1.027245522,0.584878266,0.82320869
3.550405264,5.9935956,5.189683437,2.480537891,3.76576519,4.775453091,3.528984547,3.161604404
4.1810112,5.866980553,5.954494953,4.303884983,3.163572073,3.052242279,3.865523577,5.646418095
0.367468178,0.290938199,0.272649974,0.281472683,0.562780261,0.262045383,0.202459186,0.37779665
0.318178326,0.271879703,0.491496891,0.301946193,0.677165031,0.729859233,0.461676806,0.64942652
1.053222775,1.311752439,2.708185434,1.717531204,1.731642365,1.502737641,1.906786084,1.486795425
15.23697567,13.24561119,25.1719265,9.159834862,8.965456009,10.99302769,21.35445595,16.20008659
2.535237551,1.892819047,2.748738527,3.437590837,4.199481487,3.087505102,3.458148718,2.974228144
8.27093792,6.737089634,11.49411392,8.850662231,8.991381645,8.116934776,7.105353832,6.979962826
13.73716736,9.131731033,82.23694611,17.38219452,16.90512848,15.81931973,0.663772821,8.033489227
9.5905056,9.508999825,10.35320473,9.663627625,8.727577209,7.710858822,8.466034889,7.912064075
0.599459648,0.768670142,1.108577728,0.915025651,0.399138153,0.316256046,0.604593277,0.500247777
0.767039776,0.514188945,0.540085971,0.734732985,0.859830439,0.58704865,0.428956836,0.527116954
0.350439996,0.179664314,0.361381054,0.361826688,0.377312213,0.433613628,0.262102246,0.377655059
0.355646491,0.70738709,0.161252797,0.069550648,0.439496905,0.413570583,0.256934851,0.377761245
0.745812476,1.280724406,3.057886124,0.939008474,0.066001631,0.747751296,0.880499423,1.180720687
3.04843688,3.236519575,4.658942223,2.739560366,1.021545649,1.704471469,2.425636292,1.990548015
92.97569275,60.11261749,307.9845276,93.16909027,56.97519302,59.25237656,43.15856171,51.3912468
1.463257432,1.141889691,1.159222603,1.727530479,1.357973576,2.220310211,2.003424406,2.245539427
0.203145504,0.181331679,0.135165647,0.22445789,0.132826507,0.187074721,0.41605562,0.211944208
2.292319536,2.30693078,1.387450933,1.505593419,1.507392049,1.486246943,1.213994145,1.715731978
0.496835172,0.89697814,0.611614645,0.807754219,1.119079232,0.806511581,0.841761231,0.365264803
0.159691244,0.10527698,0.132069305,0.122638114,0.106109649,0.024691978,0.099387802,0.12819314
0.251686603,0.389598459,0.325137556,0.197402492,77.96033478,0.035741754,40.74087143,0.222698942
1.437514424,1.378004313,2.498738527,1.174354434,0.914763153,0.629611552,1.212230206,1.130062222
5.216518879,5.873973846,7.631750584,6.600260735,11.00055981,12.55670547,8.65661335,8.512105942
0.812273264,0.801906586,0.461633325,1.046203375,0.715176582,0.506746173,0.874896288,0.818464994
0.766924024,0.639810085,0.764670074,1.455060959,1.44471693,1.198898435,1.159760714,1.787489414
3.859205008,2.828738689,3.562604904,3.394146442,2.516430855,2.914385319,2.638765812,1.34689188
0.457776934,0.67606467,0.942580819,0.40042907,0.187321305,0.157886848,0.491110951,0.260333478
1.165148616,1.095513225,0.871472597,0.68956399,1.706628323,2.025224924,1.038392425,0.640470088
1.359938264,0.809599161,0.841478229,0.856026411,0.531915605,0.578184068,0.857291102,0.720688164
0.303516001,1.170709252,1.237992883,0.605317593,0.390660018,0.614489615,0.766048729,0.752867401
1.97722888,1.16378963,0.168187991,1.377595663,2.172400475,2.665428162,1.303230524,1.231839299
0.876572788,1.491295099,0.993832886,0.616159678,0.900434375,0.806641936,1.163288713,1.07504952
1.387379408,0.869998872,1.721407175,0.866561949,0.700987935,0.915656328,1,1.10329926
4.53531456,6.477602959,6.108204365,5.907593727,7.943175316,7.53193903,6.533966064,5.214174747
7.385179996,15.77165222,5.169127464,16.07731056,28.64419365,20.77988434,14.48187637,16.33141899
0.050554391,13.82936382,24.08661652,15.92559814,0.061154082,19.91331482,9.260169029,11.64471817
4.7715168,3.97695899,10.5858717,5.266646862,4.351176739,4.24618721,4.683523178,3.398116589
0.96391356,0.743457615,0.125289619,1.27572608,0.592593908,0.749902248,1.049529672,0.77810818
5.876496315,4.843020439,7.176228046,5.378515244,4.295824051,5.071373463,5.633646965,5.10124588
4.752605915,5.742942333,6.704354286,7.770286083,9.117502213,4.232173443,5.489070415,4.920348167
50.81822205,43.42817307,132.9097137,78.10128021,60.01962662,46.64319992,36.5522995,100.8071518
0.243887782,0.16849719,0.527424753,0.090877093,0.228433311,0.272037566,0.08937677,0.581173837
0.554959476,0.798262715,0.895860553,0.57202512,0.552795708,0.893788338,0.568310797,0.752442598
7.072945595,2.569803715,12.98355389,6.29415369,2.516710997,1.198572636,3.848575115,2.143585205
9.607872963,11.0165987,12.11455727,10.58884525,9.77473259,7.894016743,9.526839256,11.57745743
1.55326128,1.785637975,3.282517433,1.308597088,1.029953837,1.023986459,1.650352836,1.418542862
5.400617123,3.099893332,6.367033482,3.346295357,4.559277058,8.064463615,4.518193245,2.517735481
0.259621769,0.282678783,0.229933664,0.280480444,0.161515549,0.187905744,0.228853062,0.244144708
0.382809728,0.091483533,0.902868569,0.435943604,0.394829035,0.371822476,0.450850874,0.588891208
13.27441216,11.44429398,12.61493111,6.450080872,7.730872154,8.260331154,10.48941803,9.092325211
3.640563488,5.055761814,13.03354454,5.380431175,3.198745728,4.380458832,4.665883064,4.340484142
13.93979263,26.3068161,5.400858879,19.05715942,15.73465347,3.704862595,0.063264512,20.49879456
0.452373594,0.251161247,0.472528487,0.257769525,0.457153857,0.324296057,0.487583041,0.331796914
0.17107293,0.059133571,0.086287677,0.063808702,0.04494464,0.122640468,0.09570422,0.146505937
0.590659976,0.671500623,0.613576889,0.441958487,0.501015961,0.4352431,0.454205871,0.605741978
5.699729919,6.399205208,0.742431283,3.706727505,2.359129667,1.645548224,3.656613111,6.120432854
1.310536504,1.778276801,2.458418846,0.667918146,0.462093621,1.166731954,0.399315178,0.697677672
1.5329988,1.705804348,1.265184045,1.366255403,0.620060265,0.483281225,1.040675163,1.726210713
5.472018242,4.13817215,9.280974388,4.024595737,1.837654114,4.581540585,3.801189899,2.478086948
65.84716797,51.56612015,134.1244659,59.88430786,54.82063293,50.35849762,68.8157196,54.75785065
111.9104538,121.7122421,31.04466629,127.0439148,88.28827667,108.0106812,131.6788788,131.3225708
0.541605532,0.35049504,0.942020118,0.408742636,0.268623888,0.152271539,0.18533136,0.136795521
39.97298431,3.840406418,9.706129074,5.665850163,11.76884842,0.651186287,8.513075829,17.09147263
10.07950592,9.642238617,8.730143547,16.22519684,19.04393578,14.30419827,12.25754166,14.63183117
2.770474672,1.366999149,1.694916844,1.687265396,2.064251661,1.971092582,1.155713916,2.003504515
0.942531824,0.990172565,0.152580529,0.753467202,0.500175118,0.290063232,0.608501673,0.104737528
1.569393992,1.165556312,2.136423111,1.034518361,1.708309889,2.410311699,2.255637646,1.644080997
1.610883832,3.028157234,4.193748474,1.998352647,1.386456013,1.402326941,1.91432631,1.967962384
0.247012749,0.293956339,0.193811938,0.301325589,0.102225937,0.474351496,0.497855574,0.489981562
1.99228096,2.337958813,2.908288002,2.08719635,1.955227017,1.80266583,1.881087422,2.834147453
0.281045943,0.332323611,0.385451287,0.072028145,0.248381466,0.307704359,0.391947985,0.316061288
0.276839048,0.226335153,0.129680514,0.341084957,0.306866586,0.212250695,0.288738251,0.327074468
0.891972184,0.763112366,1.284199238,0.961535513,0.692684948,0.486768305,0.896306038,0.818925202
1.110999584,1.029813409,1.814193487,1.54727602,1.168266535,0.949843585,1.036317229,1.280232191
0.524932444,0.064585291,1.382405162,0.05530728,0.088395037,0.205149278,0.107560575,0.075202748
1.802701712,2.203062296,0.150821254,2.588422298,1.040148497,1.578510046,1.748616576,1.749822974
0.150640681,0.17041111,0.274070263,0.21603325,0.265467346,0.201469809,0.146122724,0.198194548
2.49266696,3.59074688,3.836338997,2.554938316,2.573815823,3.174455643,2.985992193,3.058446407
1.026553512,0.95542717,0.090873733,0.69477433,0.713284731,1.215715051,0.736718357,0.067776367
0.032622792,0.110081173,0.626752019,0.66833961,0.487107635,0.54510498,0.502801657,0.513133645
3.478541136,5.147778511,6.703419209,4.170178413,5.524103165,5.340242386,5.105838299,5.81598711
0.661790848,1.376458406,1.620818496,0.868285954,0.742327571,1.03692472,2.072288275,1.71608603
15.09455967,17.43752098,14.15436363,9.517661095,7.069086075,7.768544197,14.12873554,18.90399361
16.68004608,14.12492085,11.14884949,0.104651399,21.37016678,26.92120171,30.20406532,23.28695297
4.472790718,3.992785931,6.571668625,4.118458748,1.400609612,1.336983442,2.714962721,5.096643925
0.54901582,0.571312904,0.404947668,0.301103383,0.221153304,0.239297345,0.47616908,0.416560441
35.48938751,27.69075012,42.35469437,26.89372063,20.40288544,18.67488289,22.80264664,36.10166931
0.44094944,0.403621763,0.45329845,0.487970233,0.426043987,0.613642275,0.385583848,0.417976499
1.296951056,1.601604819,1.733087182,0.229373604,0.084572248,3.339199781,0.042671584,1.282674789
0.406291008,0.338286281,1.141001582,0.212991357,0.440582901,0.523921251,0.439367771,0.398612291
