Bcells_H9_cyt,Bcells_H10_cyt,Bcells_H11_cyt,Bcells_H3_cyt,Bcells_H1_cyt,Bcells_H2_cyt,CLL1_cyt,CLL10_cyt,CLL11_cyt,CLL14_cyt,CLL15_cyt,CLL16_cyt,CLL2_cyt,CLL4_cyt,CLL8_cyt
20.4725,20.1903,19.0016,17.3409,19.7908,20.0117,19.1429,19.7801,16.1168,20.8839,21.2985,22.2459,15.9844,21.447,19.6369
24.9006,23.7066,24.2627,24.6037,25.6668,25.3044,25.8009,24.3498,23.9939,24.5278,24.6247,24.5991,23.3878,23.4781,24.6127
21.8278,18.5173,17.7802,24.1471,24.6394,24.2888,22.1544,23.6937,23.4649,21.175,23.5146,22.3965,23.5877,22.7162,21.952
19.1214,18.3718,19.1134,21.7626,22.6625,22.7218,17.403,19.272,18.304,18.4812,18.1315,18.3673,18.456,18.5398,18.1636
24.1984,23.8212,24.2586,21.6776,19.6325,22.4715,18.2321,18.6008,20.0121,19.8871,20.2372,18.6847,20.3115,15.7289,20.8603
22.9142,23.9673,21.7859,22.1931,21.83,22.7771,21.7024,22.9012,20.9194,22.4649,24.2424,23.0942,23.3929,23.0576,23.246
20.9636,22.6647,21.3703,20.0333,21.1578,21.6968,22.7246,21.5345,22.3686,22.4596,21.5826,21.7323,19.6671,22.0883,21.8513
26.5405,27.8754,27.6735,27.952,26.6291,27.9014,22.8722,25.0774,25.9589,26.1049,25.5327,25.967,25.6912,25.438,25.8579
23.9987,23.9249,23.2078,24.3825,23.9418,24.2844,22.1742,23.9729,23.6011,23.6978,24.5731,24.6548,23.2131,22.5099,23.77
23.6747,24.2738,24.1822,22.5563,21.6899,22.6314,24.0592,22.7706,23.1973,23.3071,22.6422,23.0126,23.7982,22.2331,21.9773
26.3041,24.6346,26.0211,26.3131,26.2504,26.293,27.4318,27.4551,27.0941,26.8408,27.0356,26.5906,26.2602,27.1178,26.6054
20.8374,20.472,20.8358,17.7333,20.1779,21.0887,20.4209,20.08,20.1969,20.0402,20.1596,20.6376,17.7916,20.8965,20.5119
20.673,20.2207,17.885,22.4023,21.1818,22.5397,19.5984,21.1973,20.3028,19.8862,17.17,22.3578,21.8775,21.3399,21.4922
24.4642,24.4579,25.6914,23.6818,25.2272,25.0727,25.5706,25.1656,23.9576,24.8048,25.4772,23.5127,25.43,24.9555,24.3613
26.7873,26.9652,26.5086,26.1515,25.9679,25.6483,28.0125,26.9501,27.094,26.8945,27.1538,26.8933,26.5686,26.8515,27.387
23.3524,21.8439,21.313,23.1517,22.724,22.2049,22.8272,23.1569,22.0589,23.4225,21.946,21.1185,21.0497,22.3517,22.9562
18.9122,18.2234,18.6401,18.1117,16.9452,16.4847,18.8489,18.5813,19.3199,18.4064,19.0289,19.6465,18.2495,20.3317,18.6862
17.8885,18.0484,22.4202,22.6542,22.7567,22.6805,24.4987,22.7475,23.9451,23.492,23.2902,23.1319,23.9131,23.6079,23.8566
24.1215,22.903,22.249,24.2239,24.5871,23.9281,24.66,23.8906,24.2435,23.7734,23.9141,24.4151,24.1283,24.3812,24.7084
22.8315,25.3246,23.4697,22.9748,22.5483,23.2554,21.6857,23.5956,23.1034,23.3685,23.6866,23.5631,24.3554,22.869,23.6853
17.7461,17.0694,18.8695,18.3301,19.0233,17.8625,16.0591,17.9174,18.8402,18.2694,18.9051,18.444,19.1024,19.3242,16.0954
25.0952,26.7837,26.8599,26.4227,25.515,25.9885,24.8733,24.9543,25.257,25.7354,24.9357,25.4498,23.8438,25.2165,24.948
21.0941,19.2069,19.7426,19.7238,19.6283,20.4244,18.7972,16.0737,16.7874,19.8079,18.2138,17.7554,20.3989,17.1296,18.2637
17.4351,19.1108,17.6034,18.2239,17.3781,18.6679,16.9372,21.4209,16.7041,19.1952,21.4359,18.6347,24.2707,20.2055,22.9207
21.6387,20.1462,20.2713,21.1085,23.0055,19.0186,24.9115,22.277,23.793,20.5764,23.6366,22.2093,24.0766,21.5042,24.0084
18.6997,19.2518,19.0643,17.4527,18.6509,17.4216,18.5245,18.8281,18.9183,18.0194,17.7279,17.091,16.9002,16.899,18.9497
22.2354,22.3543,19.9857,21.7223,20.8092,22.505,26.8021,24.0055,24.7479,21.1494,22.7564,22.083,25.0881,24.0842,24.5589
23.0984,24.2575,22.6382,22.0126,24.275,24.9508,21.6128,23.528,23.8383,22.3293,22.5435,25.2997,23.2435,24.14,23.1068
24.4582,23.5667,25.7047,23.8276,21.9176,23.1606,20.583,17.6419,17.4779,23.13,19.6381,20.4675,19.3237,17.9588,19.6451
19.5681,26.0643,22.8458,19.2741,20.3573,18.3803,18.1885,17.3915,18.0589,19.3667,18.375,19.1583,20.9945,18.0979,19.3673
26.9609,24.6691,26.5468,26.8553,27.3275,27.0697,26.0676,27.5454,27.6465,27.0531,28.3891,27.5792,26.6304,27.4271,26.7399
19.2738,19.0646,17.415,18.3747,17.7607,18.7439,18.4636,17.7845,16.4837,17.1133,18.2354,16.5083,17.99,18.2717,16.775
25.0561,26.3327,25.4583,25.7521,23.0962,24.8148,24.6767,23.8479,24.6504,24.3755,23.9715,25.5156,25.2502,24.0194,24.3453
20.646,20.2153,19.4026,18.9796,17.5162,18.8562,19.8508,18.885,22.5852,21.3658,18.1773,21.7884,16.1327,18.4142,17.9124
26.1676,27.3152,26.6377,25.0519,26.218,25.9843,26.8468,26.5478,26.2063,26.6349,26.5338,25.5024,27.2567,26.2251,26.7887
26.8119,26.2565,26.1856,25.9816,26.6685,26.4889,28.3333,26.1202,27.2072,26.9252,26.8909,27.5046,26.6796,26.8328,27.066
23.5441,24.2575,23.7427,23.6327,23.6916,23.7597,23.8914,23.4487,23.639,24.0009,23.0441,24.0656,23.7463,22.7994,24.2107
26.4186,25.323,25.7152,25.467,25.7169,25.5758,27.3045,26.4977,26.4664,26.374,25.9029,26.4191,26.3358,25.1523,26.8127
22.8397,21.09,20.2098,17.6718,22.0767,18.2086,21.4763,21.2708,21.5239,22.8222,21.3767,21.0299,20.5295,22.4003,21.9019
22.3444,26.1228,23.6788,18.1099,17.1678,19.3545,16.9945,17.7231,18.5594,18.987,18.4057,20.6964,21.031,18.5464,17.3962
21.4529,17.4947,20.6079,19.0337,22.3021,20.3966,22.0877,21.1616,22.46,21.4963,21.5729,22.5035,18.3947,22.5921,23.0408
20.2261,18.745,18.182,21.6432,20.9865,20.3064,21.6674,19.9461,18.7446,20.0299,21.5021,20.3998,17.8014,21.0983,17.5972
17.6873,22.1667,21.4298,17.6317,18.4694,17.8177,21.2174,17.8203,17.2459,20.5165,17.2966,18.635,18.9522,19.8581,21.2282
25.1476,25.0495,25.66,24.4163,24.1805,24.4442,25.5605,26.1304,25.7695,19.5905,26.155,26.4884,26.8811,26.5631,26.7596
23.6488,22.0929,23.3637,23.8016,23.3391,23.1326,23.803,23.9599,24.2081,24.2401,24.7615,23.8306,23.5358,23.8759,24.085
22.123,21.7884,21.5644,22.4482,22.4592,22.3712,23.9583,22.5985,23.3497,22.7311,23.2642,22.5696,22.8646,22.4587,22.8487
25.4826,24.7739,24.4325,23.6409,23.3581,23.5766,25.7436,24.2152,24.0173,24.5704,24.0006,22.3506,23.3676,23.4682,25.7436
28.2767,24.5345,27.5062,25.5004,25.7355,28.3999,27.0455,24.1597,24.5586,28.1386,26.2424,26.3962,26.0916,22.0054,25.29
20.0239,20.1951,19.5941,18.0338,19.1522,19.6353,19.0661,19.2362,18.7448,17.7135,19.2508,19.8173,16.9096,18.3676,18.4269
22.6538,23.5533,22.9139,22.9195,21.7775,22.5432,20.7604,23.381,25.9341,21.7154,22.62,22.9642,25.1798,24.5378,24.2563
18.9587,17.2881,17.5584,20.6548,20.0279,19.1715,22.3557,19.4379,22.1393,19.2142,17.8727,18.5972,19.803,19.9511,18.5695
22.8251,22.2817,23.6532,22.3534,20.7481,22.1983,19.558,21.4887,21.5006,21.6734,22.1849,20.8861,20.8592,21.351,22.6495
20.581,23.3772,21.0369,23.322,23.7473,23.1045,25.1615,23.0014,23.8384,23.3564,21.9387,21.8203,23.8112,23.1731,23.602
19.0572,19.1315,18.6402,18.8553,18.7923,18.7352,16.9086,16.373,18.6803,16.6906,18.0526,19.3027,17.8363,17.4557,16.9869
18.5007,18.5667,19.3272,22.2384,21.7389,21.4758,16.9886,21.4425,22.3996,21.342,21.6467,22.5869,22.8941,22.8495,21.8184
20.202,16.8796,18.5855,20.987,16.752,17.4562,22.2577,20.6262,20.412,20.531,20.1088,21.1042,21.2597,20.9113,22.0641
19.766,16.8568,18.2983,20.4646,16.7288,20.1085,21.4745,21.1329,21.9116,20.6384,17.8678,20.9765,22.1606,16.9733,20.6666
17.432,19.8091,18.0429,17.8076,18.7948,18.2516,17.3998,18.1846,18.1547,18.8558,17.7214,19.8883,16.6476,18.6067,17.2963
23.6125,22.1061,22.5815,22.3399,23.0968,23.183,25.4455,25.2045,24.0476,23.5507,24.1307,23.4952,23.6067,23.3717,24.6723
21.5987,21.9745,21.1625,20.1533,20.249,22.2305,23.4023,22.9798,23.187,22.7365,23.0302,22.9019,21.7123,22.3502,22.3597
23.8112,25.4921,24.8502,22.7715,23.0263,23.9736,23.2376,20.4355,20.7298,22.2776,21.4014,23.4533,23.5501,21.6453,22.5793
25.6013,24.7271,27.0787,23.9033,21.8313,23.5241,17.5447,19.0731,17.9006,22.2283,18.2883,18.0271,20.5743,18.4516,17.9032
18.2636,18.502,21.0006,20.503,19.7341,19.788,17.8205,19.5682,20.4708,19.7309,19.377,16.5071,24.0234,21.4861,17.4288
20.7256,21.3293,21.2227,20.0609,21.1432,20.9385,20.1318,19.7448,20.6462,20.1848,20.1733,20.1297,22.2222,21.0236,21.4939
23.0646,23.4824,23.9931,23.0804,22.8478,23.3157,22.9724,23.0615,24.1126,22.5671,21.9355,23.9828,23.1144,23.997,22.5152
20.6709,20.0844,20.279,20.6793,21.6482,17.2353,21.6447,21.9797,20.5317,18.6417,19.7537,20.0171,18.2563,20.9715,21.16
17.5255,18.5063,18.3519,18.1168,18.4035,22.48,22.3061,18.6726,18.1464,19.1438,20.8271,17.9542,22.4648,20.603,21.4461
22.3255,24.2675,23.7662,22.5751,23.2999,23.5138,25.6319,22.781,24.893,22.6713,21.8313,24.6433,23.4384,22.8944,24.9545
18.3946,17.2222,16.8652,16.6881,18.7275,18.3288,20.6016,18.9058,18.5526,19.1864,19.2419,17.7654,17.4617,20.4108,19.2405
24.9527,23.2333,24.4222,25.6246,25.5602,25.651,26.1319,25.6504,26.1034,25.2968,24.9364,25.592,25.0363,25.7123,25.0313
21.5037,21.9127,21.4221,21.3948,21.9188,19.849,18.1284,19.2126,20.3103,20.1386,18.5965,21.1061,21.4179,19.8477,21.482
23.7393,24.4668,23.5802,22.2967,19.1119,21.0459,19.9567,23.3439,23.7443,21.1591,22.2,23.0275,22.5525,20.9901,21.4145
17.208,16.3717,18.2243,18.6579,19.1604,15.5581,17.8445,16.9577,18.1193,18.284,16.0634,18.0185,16.8988,17.4029,20.0764
19.643,18.3235,16.6973,19.5741,18.4079,18.4223,19.8887,18.7752,19.4017,19.3076,19.0808,21.0867,19.4212,19.6397,19.6813
21.9716,23.8153,24.866,23.6657,21.1375,22.7617,19.2359,19.2437,19.3045,21.104,20.45,21.2442,21.2389,19.9704,19.5088
17.2339,17.5915,17.8633,18.377,17.1008,17.1646,17.9763,21.0232,17.5995,18.7386,20.1129,22.2001,18.4858,16.7054,18.7885
24.3966,24.244,24.2042,24.8821,25.5562,24.6522,22.8878,24.546,24.2023,25.1697,23.2232,18.8518,25.2118,25.2193,25.1771
17.8074,19.0746,18.7958,16.1373,18.2218,18.2242,18.4199,16.5252,17.9272,16.5656,18.7818,18.437,18.4637,17.4419,17.5067
23.263,23.96,23.8665,23.0387,22.7197,23.336,22.5632,22.782,23.0632,22.6635,24.199,24.5364,24.5008,26.0944,24.6809
17.2392,19.8819,25.6892,22.1736,19.9937,20.7707,18.3556,22.6755,18.0233,22.3728,16.0116,19.8112,17.3798,17.4678,19.1123
18.8163,18.0434,16.7807,18.4232,17.3474,18.2309,22.3829,19.2827,18.9115,17.0208,20.1215,20.1813,18.3225,19.956,17.2512
25.579,26.1485,25.773,26.6529,26.6581,27.0555,27.01,27.1439,26.6567,27.044,26.1821,27.2577,26.4169,26.5818,27.0099
28.5845,27.9476,27.4873,27.5075,27.9538,27.839,27.3955,28.1667,28.0744,27.8835,27.8538,28.4097,28.5376,26.9318,28.6404
18.0252,22.3622,18.3653,18.1802,17.4767,17.7199,22.2175,17.1052,21.5046,21.9569,21.5103,21.5966,16.945,18.1634,22.875
19.8815,21.8342,20.6976,22.7012,23.0069,22.3135,23.6241,24.878,21.5219,22.5815,20.0767,20.0422,26.0305,20.2534,22.4348
23.2919,23.3654,22.495,22.2223,22.7406,22.7122,24.1443,23.2122,22.8331,21.9628,22.8351,23.3865,23.2167,22.1808,23.4541
17.3546,17.3616,17.1748,20.1286,20.14,20.3248,17.5673,17.856,16.593,17.2872,17.918,17.9906,16.8194,17.3935,17.5386
21.7461,20.076,23.0328,22.0455,21.6312,22.2502,22.5387,21.9771,23.2539,22.7156,22.7358,23.3372,23.1099,22.5258,22.0789
21.6431,21.669,21.4733,21.174,21.986,21.2649,20.1685,20.3544,19.6185,21.6089,21.4783,17.4552,20.8296,21.2904,17.756
17.7168,18.6576,19.447,19.4453,19.2799,18.9025,20.129,18.1149,20.3943,18.6167,17.626,19.5266,19.6826,19.844,17.9149
24.9707,26.5953,26.0235,25.5091,24.9543,25.4362,24.7092,24.6176,24.7003,24.8525,25.2782,25.1642,23.4801,24.0509,23.7707
18.2744,19.4648,17.9961,22.4835,21.8689,22.199,22.7263,20.841,21.2249,17.8487,17.0826,21.3522,21.5696,21.3676,21.7198
18.1899,18.526,17.6969,18.4636,17.2746,20.7819,16.6989,17.5618,18.8863,16.6243,17.8135,16.9269,18.2088,18.602,19.1874
21.3575,24.4803,21.2821,20.5241,22.978,20.645,21.6282,19.0955,18.3833,18.8067,21.2623,23.2037,19.2624,20.9884,17.4734
16.1958,16.9197,18.3155,18.0051,18.9864,20.0799,20.2483,18.2085,19.7483,18.3936,16.9243,19.2705,19.884,17.9275,20.0734
27.0959,27.4054,27.3181,26.658,26.4637,26.706,21.2138,24.7164,25.8436,25.736,25.607,26.5974,25.3106,24.5616,25.2744
25.388,26.2306,26.1041,25.9685,26.1863,26.1748,27.3153,27.0636,25.8908,26.4235,26.9002,26.4135,25.9789,26.3195,25.8828
26.4828,25.2448,25.6535,26.6249,26.72,26.3678,28.0972,27.3488,28.1851,27.0416,26.602,26.1112,27.6232,26.8661,27.5688
27.7699,27.4738,27.1998,27.3083,27.8591,27.8549,28.1986,26.9329,26.3974,27.267,26.7506,27.3854,26.6688,25.7466,25.7019
25.951,24.9323,25.3933,25.702,26.2863,26.3911,27.8637,26.3334,27.1824,26.3782,26.8776,26.5779,26.2174,26.4783,27.092
20.6209,20.4263,21.3288,20.0662,20.1661,20.1535,20.6679,21.3911,21.0684,21.8276,21.9852,22.2032,21.0797,19.0674,21.1183
17.5647,16.1405,22.5012,20.3109,17.9367,16.6404,20.1244,17.304,21.9549,21.6932,18.797,20.7852,17.1039,20.5727,17.3354
27.1334,25.9141,25.9783,26.1131,26.5621,26.7279,24.1197,25.4975,25.5505,26.5479,25.8108,26.6218,25.5699,24.6419,26.4132
16.9436,17.9709,19.7793,17.0251,18.5955,19.3418,16.6813,16.9822,17.1709,16.4436,17.3952,17.7928,19.2397,17.9053,18.9206
19.3174,17.7231,19.0319,19.0684,17.2427,16.0672,17.7591,17.686,17.3167,18.1527,18.5189,17.8917,19.1962,18.462,18.3288
22.3662,20.3117,20.517,22.1616,21.0594,22.1355,24.1409,22.0781,22.1236,21.1666,22.8346,22.8373,22.7842,21.9765,23.4488
26.668,26.461,25.9618,27.099,27.1108,27.5666,28.9304,27.5648,28.2016,26.9921,26.8123,27.2463,27.1012,27.5753,28.0119
17.3446,18.7803,18.4164,19.6806,18.3384,19.4769,18.1001,18.9892,19.5379,18.9003,19.3708,18.2827,19.1609,19.0219,17.5441
19.583,16.562,19.4096,17.4508,16.7928,19.2632,19.7095,17.0051,18.0586,18.4671,16.9773,19.3337,17.6393,16.8744,18.4698
20.7983,19.9485,17.9611,18.7023,15.9996,18.9816,22.9308,18.9249,21.8396,21.586,20.7825,22.6423,21.2197,20.4201,22.4011
23.4142,17.1383,18.6814,24.4973,22.7327,25.6468,23.6027,24.1234,24.4586,23.4065,23.5537,22.6265,24.8974,22.6384,16.8513
21.513,20.8018,20.3215,20.5412,21.1374,21.3124,21.2802,20.9182,19.9123,21.1124,21.0926,21.0776,18.0221,21.8925,20.6398
20.8899,20.6015,20.8715,21.3546,21.2586,21.3755,20.5784,20.1459,22.151,19.471,21.0934,19.2417,19.5216,22.8716,20.7082
22.9693,23.1212,22.6077,22.5839,23.6609,23.7084,20.8682,23.4664,23.0641,23.5096,24.9588,21.6676,23.4161,25.7364,22.0498
22.3918,21.178,21.4244,22.8717,22.5138,23.0764,23.4386,20.1957,22.1952,21.3696,20.7905,22.3995,21.6712,21.0436,21.7535
19.5522,18.9251,17.807,17.2441,20.3684,20.1688,19.5704,20.4105,18.4069,17.3205,20.7303,19.1523,21.158,17.7918,19.6221
23.1653,21.1151,23.0872,22.565,22.8877,22.9935,23.9203,22.1635,22.7154,22.4272,22.5664,21.681,20.0579,21.1229,22.4299
23.9829,23.1668,23.2164,24.0068,24.7669,23.8596,20.8064,24.6546,25.6744,23.63,22.6978,23.0967,25.135,26.0006,24.1204
23.632,22.3595,25.8653,24.7957,28.169,26.7645,22.7249,24.8371,23.1202,23.7702,25.0999,25.0562,23.7398,22.8044,23.6125
20.2729,18.0161,19.417,18.6897,17.9244,19.5591,20.784,18.814,20.5129,15.8858,18.717,20.4527,20.0337,19.2618,19.8014
22.1411,20.781,22.6454,21.4856,21.713,21.6773,21.7804,22.0322,23.0221,21.0971,22.5943,21.9875,22.3761,22.5562,22.7273
24.7342,24.235,23.7997,23.2998,24.5484,24.2731,24.9876,23.9553,23.4388,22.6749,23.5231,25.2108,23.2265,22.9999,24.344
27.4189,28.7547,27.5377,27.9114,27.9018,28.3431,25.6265,26.8219,27.1054,27.2244,27.3339,27.9878,28.1179,27.6763,25.9402
21.0117,21.8618,21.0639,20.9199,20.856,20.8287,21.218,15.9861,20.5488,20.8262,17.3407,21.0761,20.6691,20.1684,21.4158
17.8627,21.6363,19.9955,18.5238,17.8629,16.3708,17.7007,20.589,17.5131,18.3013,19.3163,16.4185,19.3881,17.9995,19.3322
26.2864,26.3723,26.1342,25.905,26.1969,26.2282,26.1266,26.1604,26.2302,25.9357,26.395,25.66,24.7784,26.1491,26.1805
19.0573,27.6469,24.1314,25.3144,17.8041,24.6546,17.4001,17.5692,16.8008,21.6,17.1076,18.5025,19.3811,20.2164,16.7752
21.2187,20.8915,20.8086,21.625,21.2644,20.3553,20.63,20.9699,21.1916,20.4691,20.2669,21.7553,20.5958,21.7343,20.8292
21.1578,20.6921,18.3345,20.088,22.7037,20.016,20.8737,19.7499,17.1951,20.6353,20.5962,20.7824,19.4641,19.5167,21.5168
22.789,22.8944,22.9394,23.0672,22.9078,23.612,21.6763,22.3481,22.6254,22.418,23.3405,22.8425,22.7108,21.9273,21.7179
19.6199,22.9127,19.1682,25.497,20.5177,19.6775,21.4822,20.5184,20.4238,18.1857,20.3445,20.0418,20.6054,20.4055,19.7138
19.1922,17.9355,18.4332,20.6576,18.6546,20.5462,19.1747,20.9654,17.8906,17.5616,19.3743,18.9966,22.1073,19.7811,18.2775
17.4892,19.0662,19.5295,18.3842,17.8823,18.8583,20.0432,20.1469,20.2141,19.031,19.8766,18.2459,19.2805,19.0164,17.7551
23.716,23.6729,24.0634,23.9868,24.1526,23.8924,22.1209,20.547,22.8952,23.3147,21.9814,23.8225,23.4721,24.0755,22.4629
17.8605,19.4504,18.5337,22.6979,20.0398,21.4304,22.1633,21.3825,22.5619,16.063,16.9082,18.2626,21.8163,20.4064,17.4242
23.9668,23.7264,23.9932,22.7634,23.9276,23.6615,21.6371,21.8239,22.0572,21.125,22.727,22.7004,23.176,22.6327,23.1352
20.8568,21.4907,20.8912,21.1887,20.9655,20.7522,19.2391,20.1316,21.355,19.9976,19.8359,21.7211,20.1407,21.418,21.8223
25.8219,25.1525,26.2759,25.1929,24.3043,24.7976,26.3207,24.535,25.6106,23.7499,24.2224,24.627,24.8834,24.9711,25.6873
17.9631,19.7972,19.4819,18.618,19.5983,19.7536,20.0328,18.8989,19.0864,19.3811,19.3113,21.4997,20.3365,19.1229,20.9573
24.9349,24.7804,23.362,24.5344,24.2775,24.2267,22.8381,23.3866,23.8972,24.5,23.4846,25.2006,23.2601,24.1121,23.5123
24.161,24.2116,24.7106,23.2813,23.0317,23.8473,21.6132,23.7966,23.3584,22.9157,23.0172,23.8468,23.9912,22.9809,23.7883
16.3481,19.395,17.289,16.8352,17.6107,15.955,16.4224,18.0195,18.8928,19.2477,16.9561,17.8362,18.1944,17.4707,19.4019
22.6247,18.4322,20.5532,22.6939,22.8807,19.981,20.7126,21.3294,22.1253,21.7916,20.7174,17.0137,22.0282,21.4841,22.3979
22.5078,22.0555,24.3021,19.8102,16.4287,17.378,23.2797,21.9691,21.0862,19.6432,22.7031,22.7977,23.0171,20.0782,22.1102
22.6721,17.9505,21.5284,23.1448,21.2746,22.5057,23.0571,23.6722,23.852,22.3991,22.1231,22.0935,24.5362,23.1759,23.9652
21.9571,18.863,20.9568,21.4895,19.5906,22.2987,21.048,17.0034,17.4117,16.6469,21.5326,20.6877,18.3584,21.4764,20.6268
24.114,23.5697,22.3977,22.9717,23.6431,23.5125,24.0759,21.1157,23.2647,23.3783,23.2592,21.4472,23.4603,20.9174,24.5158
23.6842,26.9602,25.1526,24.0722,25.049,25.8337,22.4127,24.1731,25.1294,24.1318,24.3521,25.7969,25.4495,25.4234,22.9122
22.9982,20.676,23.2585,20.7741,20.6491,21.2761,20.1891,19.5153,17.1552,19.9062,20.1377,19.9142,19.0294,19.3368,19.8685
20.7957,17.2053,17.0651,16.8124,17.0153,17.8131,15.571,22.8239,21.412,22.2411,19.7647,16.8631,17.5249,16.2619,18.6515
21.4927,20.4666,20.9489,22.3694,23.9604,22.6964,24.1203,22.389,23.4515,21.8106,22.4422,22.1352,21.5546,21.8472,23.6674
20.2398,18.8981,19.0304,19.6044,18.0977,19.7074,19.0795,18.2092,20.3109,19.921,21.5061,19.8649,18.8588,20.0105,20.0835
18.6585,18.9658,21.8502,19.953,20.1551,19.5773,18.7806,19.3336,20.1725,18.5851,18.7339,19.1861,19.5432,20.7865,20.9088
20.7638,20.3486,18.3671,17.3337,19.341,17.7269,16.1971,20.2124,18.2028,19.0068,19.4763,17.1639,19.6006,20.6614,19.4456
18.6345,17.9626,19.2168,19.7673,17.9089,17.2865,18.3196,17.436,17.2177,18.4915,15.796,17.9281,16.0053,16.9612,17.758
19.9183,19.4965,17.6414,21.0877,17.8269,20.193,22.1855,17.1633,19.1149,19.6437,19.1995,19.8424,17.8942,20.3699,21.387
20.3244,20.816,21.13,18.459,22.5542,17.9296,16.1633,16.8642,16.2107,22.4491,21.6415,21.0406,21.1738,18.2266,21.5043
17.9982,18.4225,17.6719,18.7698,18.7893,17.5328,17.6079,18.0859,18.2202,18.6756,17.7407,18.2869,17.4283,16.7133,17.5809
20.4722,19.6037,18.307,18.4634,18.9779,17.637,20.2983,20.2955,20.394,19.1308,20.7548,20.6786,20.6804,16.1715,21.3771
25.3663,24.349,25.0753,24.6459,24.6928,24.5777,26.5945,25.3204,24.9271,25.7342,24.104,24.8754,24.4074,23.4182,23.5353
24.6365,24.1031,24.4809,23.9359,24.2411,24.2244,24.5984,23.7061,23.7864,23.5107,22.8356,23.8701,23.8666,24.5698,24.0259
21.1444,20.1484,21.0283,19.6517,21.1646,20.219,21.4335,19.8402,19.5953,20.9221,21.4858,20.8844,23.0325,20.4138,20.8445
19.9703,20.8207,18.7068,20.9329,21.2604,18.1952,23.0364,20.4106,19.8542,19.807,20.1707,20.7815,21.1069,21.0766,20.3192
21.9282,21.2743,21.9125,20.7516,21.8415,21.3769,14.8349,20.7338,22.5467,21.4371,23.9361,22.3501,20.7539,20.5244,20.78
18.5506,18.9819,18.206,17.1782,18.4418,17.9717,17.539,17.6473,17.216,17.1856,16.5142,17.3662,17.5125,17.596,17.0168
18.8101,21.8925,22.0498,22.5822,20.2805,21.7777,19.62,20.7304,21.3215,20.3385,21.5762,19.8498,23.014,22.1827,20.8664
21.286,19.189,17.4406,19.7988,20.9955,19.1212,15.5969,19.9872,20.3398,19.4825,20.0502,20.8655,19.6185,16.6852,20.8709
20.3934,21.2308,19.9104,25.3448,24.7494,25.4791,22.817,23.9246,23.7102,24.2919,24.1094,23.4178,25.1047,21.487,22.7754
18.4996,19.5367,17.7648,22.4856,23.0204,22.6376,20.6238,23.0121,22.6782,22.6274,22.3865,17.0387,22.0603,23.8587,22.3028
19.1385,17.0721,18.7825,17.2695,19.6651,17.3193,16.8275,17.9459,17.8222,18.2258,18.4315,20.6026,19.2923,16.7593,18.081
22.7648,24.2371,22.9537,21.3056,17.8421,20.7662,17.8299,17.745,19.922,18.2489,20.0315,20.1791,18.9354,21.0569,18.2531
24.8515,22.8548,23.8477,24.2844,24.3403,24.062,24.63,24.4208,24.279,24.3862,23.34,24.0746,24.6469,22.6541,25.0781
22.8397,15.9045,21.1902,22.1087,18.7711,22.2103,22.0559,21.0711,21.0019,21.8506,21.1904,21.3196,21.3466,20.1925,22.672
23.0294,22.9541,21.9264,22.6973,23.9423,23.0044,22.7793,22.1655,22.7809,21.4054,22.023,23.4947,23.9167,22.7212,20.9567
18.7631,17.8506,18.7346,18.2804,20.3281,20.5171,19.5521,20.6835,17.6435,19.4746,17.3188,18.8482,19.5177,21.6293,18.3104
18.0449,20.867,17.9702,20.2042,17.8545,16.9364,17.8053,18.1009,20.4091,18.2005,20.6037,20.2749,17.0145,19.8948,20.5319
23.7138,22.6933,22.1517,23.1702,22.9054,23.6231,23.8258,22.7415,23.6993,23.1768,23.6344,22.8915,23.9055,22.4975,23.2539
18.0273,18.4353,18.9994,20.0982,20.2343,20.1943,17.0129,19.8446,17.374,19.9687,20.3035,17.7551,17.9494,19.0314,18.1846
19.1559,21.8627,16.4827,17.5477,18.3226,19.9251,17.6411,17.6773,17.0785,24.0947,16.3715,17.0619,17.3569,19.3704,22.8873
25.4528,23.6487,23.5,24.6055,25.0069,23.8618,25.7924,24.3879,25.3697,23.173,25.1925,25.1933,24.9517,24.6838,22.5534
18.8823,21.1376,18.4019,19.0322,18.892,18.0583,21.4468,18.7731,18.2843,18.4464,18.6233,19.3142,18.6848,20.3607,19.3365
20.3413,20.9373,20.8343,21.2416,15.7594,21.2759,18.8192,21.013,21.5883,19.0879,20.2923,19.8956,21.3719,21.3599,20.2032
21.4939,21.5069,21.281,20.2109,20.5988,19.5584,20.3855,21.6546,19.3368,20.9758,21.4778,20.9786,19.8556,20.4252,20.4132
22.5863,21.7332,22.1802,22.7985,23.5301,23.5896,22.0568,22.9283,22.159,22.6442,23.1393,21.5945,24.4619,22.6367,22.7676
22.2024,22.6623,22.4773,23.2632,24.1869,24.0397,23.562,23.7849,24.0508,23.1239,24.1066,21.9134,23.0686,23.1849,23.5674
20.9383,20.7697,20.3278,21.1308,21.3303,21.174,23.1473,22.7722,22.1071,21.2224,22.0647,21.4213,22.7166,20.4451,21.8988
23.9909,23.4034,22.1519,21.8224,22.6655,23.4851,22.2782,22.4372,22.8161,21.9258,22.5272,23.6207,23.4733,22.2259,23.9546
24.6623,23.7553,24.7067,25.9033,25.6183,25.8887,27.424,25.8922,25.9956,25.5075,25.8371,25.502,27.5605,25.7073,26.2043
