norm_FC_126_Control_1,norm_FC_127L_Control_1,norm_FC_127H_Control_1,norm_FC_128L_Control_1,norm_FC_128H_Control_1,norm_FC_129L_Control_1,norm_FC_129H_Control_1,norm_FC_130L_Control_1,norm_FC_130H_Control_1,norm_FC_131_Control_1,norm_FC_126_Control_2,norm_FC_127L_Control_2,norm_FC_127H_Control_2,norm_FC_128L_Control_2,norm_FC_128H_Control_2,norm_FC_129L_Control_2,norm_FC_129H_Control_2,norm_FC_130L_Control_2,norm_FC_130H_Control_2,norm_FC_131_Control_2,norm_FC_126_Napabucasin_1,norm_FC_127L_Napabucasin_1,norm_FC_127H_Napabucasin_1,norm_FC_128L_Napabucasin_1,norm_FC_128H_Napabucasin_1,norm_FC_129L_Napabucasin_1,norm_FC_129H_Napabucasin_1,norm_FC_130L_Napabucasin_1,norm_FC_130H_Napabucasin_1,norm_FC_131_Napabucasin_1,norm_FC_126_Napabucasin_2,norm_FC_127L_Napabucasin_2,norm_FC_127H_Napabucasin_2,norm_FC_128L_Napabucasin_2,norm_FC_128H_Napabucasin_2,norm_FC_129L_Napabucasin_2,norm_FC_129H_Napabucasin_2,norm_FC_130L_Napabucasin_2,norm_FC_130H_Napabucasin_2,norm_FC_131_Napabucasin_2
,,,,,,,,,,0.097126719,0.746918986,0.132247433,0.650520956,0.412605322,0.972002591,0.871748552,0.888163281,0.956448472,0.998665182,0.121360715,0.121063693,0.195535937,0.269578515,0.421000734,0.789239,0.9272175,0.960507337,1.059832301,0.998665182,0.114190647,0.142903519,0.159992622,0.231900761,0.443084213,0.793972761,0.99508197,1.029826275,1.127981772,0.998665182
,,,,,,,,,,0.142424736,0.184297376,0.308802798,0.415073546,0.808076757,0.929415286,0.967514625,0.947608016,1.098254756,0.998665182,0.109934508,0.150911799,0.279269657,0.351461171,0.58981077,0.648339727,0.886065837,0.885493024,0.914267946,0.998665182,0.137183088,0.152110339,0.325601985,0.42834921,0.742886395,0.877905435,0.950687316,0.961888678,1.008108663,0.998665182
,,,,,,,,,,0.081254286,0.080304091,0.088700572,0.100366409,0.129153751,0.538391567,0.498351922,0.794811798,0.863830966,0.998665182,,,,,,,,,,,0.324451632,0.486052206,0.505347132,0.557439505,0.615977253,0.688981409,0.825935092,0.863211634,0.984398879,0.998665182
0.574791022,0.650431892,0.655344659,0.625784176,0.732720266,0.82537525,0.920134037,0.942075515,0.95103399,0.998665182,0.539966041,0.649677242,0.700264982,0.690970818,0.774016975,0.864730492,0.944864351,1.004501262,1.023990052,0.998665182,0.426195396,0.569650486,0.570010494,0.60394981,0.703804844,0.845091934,0.896827905,0.931103357,0.947967005,0.998665182,0.429177697,0.48187146,0.539938134,0.607186417,0.704641731,0.884854853,1.014351948,1.009355685,1.040138278,0.998665182
0.57259603,0.547665578,0.838548707,0.809922969,0.858608315,1.078741326,1.057526184,1.100361585,0.999543156,0.998665182,0.492933529,0.664606781,0.80003034,0.827564752,0.890246139,1.104556899,1.059160203,1.09313737,1.059931706,0.998665182,0.4505798,0.627045833,0.739845456,0.72923825,0.827742977,0.988101412,1.028222206,1.007996425,0.995958644,0.998665182,0.350710295,0.465580603,0.525446689,0.633252449,0.779105482,0.877084571,0.963923878,1.063187527,1.050623081,0.998665182
0.268577775,0.526672619,0.383515928,0.566513134,0.681946667,1.2951882,1.098728649,1.296631274,1.016096877,0.998665182,0.261977908,0.392660445,0.545122178,0.66940905,0.760914683,1.30525362,1.154648906,1.221924768,1.005118753,0.998665182,0.271077028,0.454009919,0.397582774,0.552928639,0.642780455,0.79836184,0.914915405,0.970078603,0.992803186,0.998665182,0.319292178,0.477114419,0.552697006,0.631711472,0.694159573,0.842738397,1.003717045,0.952611353,1.044127841,0.998665182
0.313550029,0.169327562,0.384047277,0.236706279,0.435553545,0.581142289,0.661768137,0.712815792,0.895911872,0.998665182,0.758488284,0.547319821,0.700243083,0.557540137,0.450930092,0.505466994,0.450674138,0.614421817,0.685235114,0.998665182,0.344337613,0.265452643,0.334094831,0.28650432,0.39286604,0.519561694,0.696637977,0.792596696,0.807801947,0.998665182,0.49244312,0.341069731,0.487010851,0.378356267,0.468555044,0.509593805,0.618119816,0.675145783,0.839462139,0.998665182
0.08791789,0.098022475,0.174645781,0.193637824,0.342169647,0.622540655,0.871945452,1.259382254,1.017089146,0.998665182,0.104629338,0.147194541,0.132432544,0.161742366,0.251903584,0.548241945,0.752777582,0.899018085,0.980618769,0.998665182,0.116861947,0.143740934,0.167105495,0.207815258,0.335913146,0.625507332,0.842841507,0.948509503,0.98718067,0.998665182,0.219670634,0.226946735,0.217578617,0.288000447,0.390667359,0.640148109,0.860775692,0.977765167,0.976599558,0.998665182
0.162506745,0.132188874,0.125173819,0.156656514,0.256123154,0.440435454,0.617993202,0.756625157,0.901552116,0.998665182,0.188854972,0.184817913,0.183031119,0.223708962,0.316126343,0.498907045,0.722631612,0.874942236,0.95292442,0.998665182,0.151347449,0.16980028,0.155069928,0.202441433,0.342942727,0.649597838,0.79600343,0.92854759,0.9561541,0.998665182,0.168549838,0.16434482,0.157933536,0.199986154,0.340807518,0.582566445,0.812559659,0.903712793,0.957727781,0.998665182
0.100783355,0.099071028,0.110769467,0.15210961,0.221864066,0.456376613,0.605777507,0.433903715,0.786714666,0.998665182,0.097487879,0.126757367,0.126517773,0.15327349,0.258572082,0.403954938,0.707943391,0.861338616,0.947768626,0.998665182,0.12157024,0.159902997,0.168115335,0.243261662,0.338043552,0.600607105,0.792918248,0.907674992,0.932261274,0.998665182,0.11781237,0.14076273,0.158945876,0.215038762,0.320370377,0.52345536,0.783498513,0.880867166,0.935110112,0.998665182
0.770349872,0.520999655,0.808400877,0.746449739,0.724158613,0.860334854,0.905773219,1.123313293,1.01267578,0.998665182,0.223981738,0.262210529,0.369732288,0.450863485,0.574897058,0.762564637,0.899419428,0.980826051,1.014423329,0.998665182,0.490907363,0.62833561,0.620144348,0.618497388,0.696240126,0.793145196,0.914979773,0.972516219,0.995745237,0.998665182,0.522087851,0.581247481,0.614700819,0.604878854,0.621753855,0.746528291,0.852659098,0.919578136,0.982863371,0.998665182
,,,,,,,,,,0.155412659,0.384832553,0.597819531,0.552704896,0.626047298,0.979416645,0.823175915,0.995868841,0.93830841,0.998665182,0.413095896,0.583624956,0.563020047,0.609890287,0.586880165,0.74593107,1.000128316,1.106252991,1.066041759,0.998665182,0.139620812,0.286818963,0.368369164,0.455586948,0.49643769,0.74459011,0.871338923,1.009665964,1.097946061,0.998665182
0.113346219,0.10481873,0.136175319,0.153113274,0.242569848,0.421979257,0.756310686,0.72241795,1.082701713,0.998665182,0.160466185,0.196584993,0.192197555,0.205952043,0.288607773,0.571147439,0.855544574,0.993221093,0.996912519,0.998665182,0.1357193,0.151666546,0.169359744,0.202550971,0.320553202,0.643815262,0.883404913,0.976228708,0.94230499,0.998665182,0.159806387,0.168464623,0.190398099,0.219956199,0.339592889,0.568022462,0.874083073,0.965802164,1.030110184,0.998665182
0.185912197,0.172690298,0.190748322,0.210828654,0.362522552,0.590104327,0.849455452,0.938009185,1.048352196,0.998665182,0.098127464,0.105220176,0.09762424,0.159669636,0.252267074,0.745486198,0.865333096,1.07829628,1.055754631,0.998665182,0.130941581,0.168056746,0.18419939,0.269590609,0.353808856,0.648073624,0.827385454,0.938031468,0.941230738,0.998665182,0.28636053,0.25823546,0.310664177,0.32842821,0.369391016,0.587203238,0.87027194,0.951941582,0.9988721,0.998665182
1.596363462,1.662104039,1.689886112,1.520185838,1.540973592,1.36346088,1.37537496,0.904678734,1.077970896,0.998665182,1.587212282,1.858682317,1.89450998,1.734248216,1.470043789,1.384452564,1.227233526,1.145360182,1.088941765,0.998665182,1.384692167,1.867535958,1.766207763,1.435473085,1.510138617,1.299850285,1.220894844,1.125001386,1.058952699,0.998665182,1.367591094,1.533666553,1.49705112,1.41951159,1.384066004,1.219121351,1.238203941,1.038527958,1.003335853,0.998665182
0.204841884,0.369748897,0.527337125,0.606557319,0.895235289,0.949264348,1.052804268,1.28024698,1.175742126,0.998665182,0.150016682,0.297388327,0.46744673,0.583871335,0.774896039,0.877482417,0.978236626,1.019444032,1.021442501,0.998665182,0.139197113,0.234196242,0.385883241,0.462510768,0.615008526,0.695448756,0.859971776,0.924514242,0.994986629,0.998665182,0.151907232,0.279401864,0.417886606,0.585407661,0.65673743,0.878677767,0.950124546,0.960431041,1.058568458,0.998665182
0.33098629,0.53190194,0.584180591,0.599542936,0.782226815,0.854301949,1.007623769,0.987093372,1.087218408,0.998665182,0.306342012,0.475427504,0.619018551,0.655983508,0.696631827,1.095304889,0.956480615,1.014170679,0.980582024,0.998665182,0.133419167,0.254332715,0.308388234,0.368524474,0.478173998,0.680528224,0.876764979,0.877115896,0.837315242,0.998665182,0.338834439,0.554488359,0.673114002,0.751241142,0.769067943,0.898485125,0.916530966,0.928984585,0.93530265,0.998665182
1.781507065,1.178920779,0.81436491,0.637350943,0.664780351,0.823315104,0.911031811,1.004970236,0.996014712,0.998665182,1.014771352,0.857109672,0.553932121,0.550576239,0.568804783,0.766467265,0.813368307,0.924065972,0.901347177,0.998665182,1.554666924,1.300445905,0.91543046,0.674253065,0.793009591,0.739348113,0.977016363,1.061769968,0.998088544,0.998665182,1.769203212,1.23259834,0.856320304,0.868930701,0.813711588,0.832356001,0.883986445,0.915796982,0.967870463,0.998665182
1.661586653,0.811463599,1.348256872,0.677081879,0.772835279,0.845292034,0.906568691,0.816399922,0.970454548,0.998665182,1.292556513,0.94085019,1.025658411,0.651281985,0.686966739,0.492841985,0.732554697,0.754052816,0.903907065,0.998665182,1.593726643,1.919870901,1.377696702,0.913092206,0.905712802,0.886887998,1.061886102,1.211551519,1.079176981,0.998665182,1.374906429,1.097207993,0.873311022,0.820849497,0.953661386,0.837869418,0.898760045,0.976352968,0.877383427,0.998665182
,,,,,,,,,,1.415295296,1.246094079,0.835335958,0.634853205,0.478886804,1.432626168,0.74624057,1.042520656,1.015426358,0.998665182,1.314997143,1.685154057,0.933642127,0.865257685,0.711634128,0.733349617,0.782383397,0.923972081,0.890897931,0.998665182,1.17691682,0.851801627,0.798627857,0.667369472,0.547564572,0.696518464,0.833682099,0.961704811,1.088078981,0.998665182
0.29867523,4.094164971,1.057469304,6.69418261,1.259062556,1.503954596,3.80712226,0.923988432,0.958503272,0.998665182,0.177438138,0.315454639,0.280799689,0.357267583,0.474725279,0.767770916,0.767276114,0.90686909,0.955997513,0.998665182,,,,,,,,,,,,,,,,,,,,
0.034904855,0.048719365,0.055814021,0.113556292,0.440003501,0.711470873,1.022860999,0.659701812,1.038069822,0.998665182,0.05380438,0.071925622,0.094996034,0.168408011,0.472922921,0.835032403,1.021892814,1.13793355,1.048075072,0.998665182,0.147769044,0.162350318,0.167320645,0.228031847,0.441053504,0.703997906,0.952967486,0.965331834,0.963059424,0.998665182,0.167497922,0.153703949,0.17861092,0.218723083,0.459717929,0.734336204,1.000908183,0.969020468,1.030881131,0.998665182
0.401317854,0.656694362,0.436817134,0.56061739,1.173975241,1.708264018,1.723650658,1.89114732,1.271649142,0.998665182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.840117776,0.766344467,0.764976097,0.56618508,0.610300362,0.815742351,0.804590027,0.867721293,0.872997272,0.998665182,0.847692516,0.896887332,0.841713955,0.746374465,0.756825182,0.839565455,1.013229117,0.964564834,0.965650453,0.998665182,0.974283037,0.979711618,0.844069247,0.773491864,0.780091797,0.811485688,1.012910999,0.956615387,1.000664875,0.998665182
0.355664413,0.329503637,0.40107083,0.370063504,0.446617567,0.576567502,0.746442708,0.787075812,0.955549692,0.998665182,0.287970048,0.34553197,0.351729123,0.371758758,0.467270422,0.549137295,0.789906386,0.899815457,0.970325612,0.998665182,0.25707738,0.325266768,0.347377546,0.385403178,0.494137082,0.690840427,0.808851836,0.894530753,0.932633417,0.998665182,0.255783279,0.284118906,0.314679978,0.368064222,0.449347477,0.646777348,0.816655149,0.918100297,0.964586275,0.998665182
0.186882976,0.217074943,0.277958428,0.388539225,0.709114862,0.913558825,1.00937943,1.018157066,0.992245725,0.998665182,0.182046385,0.235680216,0.293402754,0.410211874,0.653700189,0.8960218,0.950101421,0.971257868,1.008028284,0.998665182,0.158275023,0.199857117,0.264468674,0.389226614,0.664183977,0.901351327,0.956316126,1.008910383,1.002677228,0.998665182,0.170135934,0.206548099,0.275055733,0.402764277,0.646227266,0.849855389,0.948105446,0.986675633,0.963661682,0.998665182
0.402168413,0.404574791,0.449366315,0.402672568,0.57718548,0.810932045,0.848788892,0.893819209,0.912008953,0.998665182,0.343188115,0.368721507,0.391606644,0.438142971,0.574734935,0.669553583,0.800771727,0.820499494,0.939060635,0.998665182,0.282527033,0.431542421,0.387234921,0.538959117,0.566738208,0.746865806,0.866098159,0.899246626,0.97327206,0.998665182,0.248870574,0.303314988,0.304142509,0.369950674,0.471201247,0.637594826,0.788646294,0.938784068,1.010351697,0.998665182
0.6451945,0.650866988,0.641029293,0.593226345,0.720105658,0.815533895,0.902168655,0.904569848,0.948616407,0.998665182,0.485548248,0.545063822,0.553673094,0.589968718,0.638133435,0.852800857,0.831571765,0.89333728,0.917400498,0.998665182,0.359167314,0.422147204,0.454909822,0.464208659,0.528675319,0.647277821,0.765726643,0.845139329,0.922071558,0.998665182,0.41185619,0.452304732,0.470425397,0.552427629,0.619187603,0.731062565,0.832957028,0.900703217,0.948116079,0.998665182
0.340089618,0.435981136,0.46018616,0.438956807,0.612711874,0.719148547,0.840771885,0.926558222,0.935233327,0.998665182,0.327462902,0.406227499,0.452067223,0.546135918,0.659158854,0.759663145,0.859538562,0.943323326,1.016880754,0.998665182,0.282722104,0.39052406,0.443025963,0.492094114,0.564951278,0.708997171,0.838948192,0.941935698,0.993660782,0.998665182,0.338034794,0.390469369,0.427456242,0.487360386,0.585263635,0.756921216,0.836957203,0.961154949,0.99016324,0.998665182
0.315239352,0.338332933,0.398422738,0.456693384,0.730929482,0.839910747,0.967230424,1.185544953,1.092400873,0.998665182,0.288375289,0.351661735,0.407924302,0.496068821,0.644010841,0.867792362,0.946327261,0.976769126,1.014932183,0.998665182,0.225405394,0.299484458,0.357512804,0.44527585,0.588911996,0.747876769,0.867096157,0.936247546,0.973843103,0.998665182,0.274691775,0.304528112,0.376618529,0.497026266,0.623546399,0.829730352,0.925678213,0.993105899,1.034054906,0.998665182
0.511237931,0.510300682,0.572319384,0.541919364,0.626989496,0.72638948,0.887483596,0.962376992,0.998722671,0.998665182,0.499043681,0.530907087,0.558047903,0.586488958,0.69854112,0.832434313,0.885897501,0.970921258,0.984208733,0.998665182,0.440606892,0.530672582,0.567576642,0.586152952,0.676433413,0.834130732,0.911374559,0.95769718,0.971196228,0.998665182,0.444665592,0.478348638,0.513635488,0.568562013,0.666579866,0.81989033,0.930112778,0.964144198,0.996919177,0.998665182
0.394939572,0.449651948,0.575612489,0.597999723,0.712307427,0.764837525,0.907615486,0.888447783,0.986707345,0.998665182,0.360879146,0.438408267,0.501110581,0.603633018,0.694076369,0.865949639,0.944267737,1.026291383,1.006061617,0.998665182,0.323497864,0.449283859,0.523018463,0.587713365,0.716375759,0.848413475,0.938063705,0.979428308,0.985027954,0.998665182,0.363179853,0.434381513,0.507350903,0.632713904,0.735923109,0.917203694,0.987403442,1.011708895,1.026905611,0.998665182
0.300488052,0.361629921,0.370812911,0.45178375,0.709565757,0.916841947,0.973614958,0.829252301,0.940103071,0.998665182,0.325329193,0.371814474,0.426794294,0.532665583,0.70313385,0.934588097,0.951043901,0.977103917,1.000476436,0.998665182,0.22367181,0.27620104,0.321513797,0.432020772,0.590560454,0.79870084,0.900496223,0.931618937,1.000641877,0.998665182,0.324182679,0.346247148,0.40940154,0.506754264,0.636849304,0.834264407,0.919264995,0.973500685,0.992726099,0.998665182
0.374177253,0.527844103,0.513043541,0.592820347,0.868823436,0.951129166,1.21778459,0.756919681,1.015012763,0.998665182,0.270621586,0.40793849,0.49698368,0.441293365,0.543896357,0.476578515,0.723487571,0.845305449,0.762664637,0.998665182,0.3999027,0.460734002,0.658089155,0.656624439,0.831001692,1.017098579,1.117857403,1.128880088,1.05138136,0.998665182,0.406636539,0.487889793,0.575219403,0.697226012,0.857262241,1.075465283,1.180868299,1.180314897,1.1168041,0.998665182
,,,,,,,,,,0.081389751,0.120809297,0.131550639,0.169837193,0.205620051,0.492936074,0.5465519,0.844781893,0.972281682,0.998665182,0.076845561,0.096504912,0.113753892,0.165015381,0.17847418,0.334913675,0.577872408,0.825313968,0.941685709,0.998665182,0.080103551,0.124468154,0.150877353,0.23227545,0.256646054,0.349256817,0.623631104,0.796975146,0.935050918,0.998665182
0.598701403,0.673365714,0.637843544,0.603666936,0.74852559,0.898846173,1.097560334,1.047033962,1.030941363,0.998665182,0.545136641,0.631181139,0.650386361,0.673496877,0.771639272,0.911737939,0.972163076,1.026417833,1.000027088,0.998665182,0.498579045,0.578778147,0.638637664,0.608697305,0.741839894,0.886784064,1.018946655,1.053815451,1.000900091,0.998665182,0.492645793,0.571367356,0.618551591,0.651902904,0.716294466,0.852109319,0.899650484,0.937073244,0.99125855,0.998665182
0.613651455,0.475474542,0.705407861,0.613661886,0.617097381,0.704215424,0.879344817,1.021049372,0.982915026,0.998665182,0.49211563,0.571478657,0.584795851,0.606820443,0.684879417,0.684222028,0.921611697,0.950630196,0.993184253,0.998665182,0.417313859,0.486589438,0.540040605,0.603038854,0.692251632,0.867965426,0.95417965,0.974094495,0.982222617,0.998665182,0.457041636,0.517352776,0.57997322,0.651884598,0.678501831,0.845680627,0.971882892,0.996057788,0.991523626,0.998665182
0.570776195,0.463946128,0.625063269,0.533413127,0.55986562,0.592307199,0.790676465,0.892081657,0.98461734,0.998665182,0.44717219,0.522117709,0.505455606,0.541177388,0.633854417,0.792211492,0.890336176,0.99164752,1.003975745,0.998665182,0.484685093,0.600898466,0.618072697,0.654184842,0.73437888,0.902981364,0.955387689,0.978502752,0.971375113,0.998665182,0.520550756,0.574217205,0.632568254,0.671627467,0.74725864,0.874495747,0.993822628,1.034223654,1.053684058,0.998665182
0.207510286,0.197365759,0.247450933,0.308670667,0.41433073,0.555872149,0.765158301,0.847326875,1.016393629,0.998665182,0.157502095,0.2037552,0.227139307,0.275956669,0.436028199,0.559786263,0.770140639,0.890083666,0.964459574,0.998665182,0.155895594,0.188230273,0.22451666,0.287703373,0.409382598,0.645590225,0.814935915,0.937578689,0.941856844,0.998665182,0.168631712,0.199096393,0.248369218,0.344378802,0.483698226,0.679557555,0.867198479,0.935033877,1.004537581,0.998665182
0.128764905,0.121325951,0.125299007,0.174632856,0.264971283,0.39802852,0.651048389,0.832545529,0.986114535,0.998665182,0.157931255,0.186488922,0.206577398,0.238674475,0.330868325,0.562700265,0.760007085,0.982584516,0.96378199,0.998665182,0.126046806,0.15525642,0.172113843,0.232643027,0.338520825,0.538893131,0.794949615,0.90421889,0.942856675,0.998665182,0.194776689,0.235595127,0.231648643,0.290819755,0.372174863,0.537396677,0.766728246,0.881235946,0.962375217,0.998665182
0.120076369,0.229459853,0.228604267,0.535083494,0.639945722,1.204579154,0.972689176,0.86879332,0.842573802,0.998665182,0.115799431,0.142272411,0.195386771,0.49370503,0.486881626,1.095161816,0.720182678,0.931024844,0.918769358,0.998665182,0.197783301,0.24452234,0.45376568,0.616601399,0.72031796,0.803850898,0.927334758,0.969283003,0.925436495,0.998665182,0.078038195,0.094840612,0.152687718,0.322616895,0.471288911,0.662797898,0.830488653,0.892810442,0.839981911,0.998665182
0.752955599,0.971276162,0.797935622,0.750184277,1.137618863,1.236775273,1.343397728,0.290959863,1.039327561,0.998665182,0.49924821,0.631651594,0.666965914,0.698557286,0.738741277,1.070552298,0.861179688,0.880770136,0.948290855,0.998665182,0.545060074,0.601958778,0.662525847,0.66257955,0.758431404,0.862794711,0.94778841,0.964108543,1.027133135,0.998665182,0.470001266,0.515560127,0.586022742,0.628579997,0.696651709,0.848443413,0.853847663,0.985343778,0.999741067,0.998665182
0.195566393,0.219435864,0.379411967,0.617856071,0.802739641,0.892410232,0.939163247,1.044237618,0.914852617,0.998665182,0.22784806,0.25004084,0.375151162,0.654791254,0.74786784,0.945652357,0.92376177,1.00714532,0.985348983,0.998665182,0.167766342,0.235860412,0.433574071,0.648054678,0.804513141,0.91976808,0.994221623,1.024665756,0.998767233,0.998665182,0.187899372,0.209134635,0.372598081,0.57636516,0.733199589,0.837424595,0.967958347,0.962864692,1.006238394,0.998665182
0.364732326,0.44032243,0.769338733,0.934453628,0.983025949,0.957615326,0.981547176,0.906014551,1.038813777,0.998665182,0.309241346,0.402427522,0.605535706,0.770507421,0.781873693,0.8998475,1.004221466,0.996440127,1.044100579,0.998665182,0.401076275,0.488587878,0.730928838,0.720596838,0.943717697,1.045352164,1.052223933,1.066413001,1.059026727,0.998665182,0.353358524,0.485951418,0.759662691,0.906368502,0.974528277,0.988191308,1.071846548,1.029372191,1.062986912,0.998665182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050670015,0.090541362,0.099396388,0.121608412,0.18269815,0.365457569,0.665726692,0.879803662,0.941031408,0.998665182
,,,,,,,,,,0.95733784,0.845703033,0.798215778,0.810302586,0.919657781,1.12415294,1.030086575,1.064581234,1.00755843,0.998665182,0.973708224,1.07184744,0.973041748,0.982126408,1.07165551,1.2225153,1.316213889,1.24266601,1.075914392,0.998665182,,,,,,,,,,
0.062740629,0.185679722,0.096471589,0.13195286,0.450930704,0.611945712,0.940207316,0.958225051,1.290629923,0.998665182,0.104029534,0.115142561,0.111593749,0.157236182,0.202630244,0.525084291,0.461616081,0.733945452,0.892017358,0.998665182,0.07988333,0.110406265,0.124592071,0.150479066,0.200637199,0.345450265,0.46164438,0.683123563,0.900704817,0.998665182,0.088775091,0.118240294,0.127312882,0.16481817,0.200072166,0.312558562,0.460822369,0.692325226,0.899877058,0.998665182
,,,,,,,,,,0.059945661,0.057453207,0.064314669,0.098914794,0.103295151,0.283868392,0.271058322,0.407209161,0.716130052,0.998665182,0.053937355,0.111623159,0.100367455,0.164363766,0.258504242,0.478417841,0.586375324,0.687018981,0.925460597,0.998665182,,,,,,,,,,
0.268026223,0.601854528,0.340362953,0.657882962,0.523477294,0.73790967,0.831978027,0.677906826,0.918666553,0.998665182,0.308467753,0.373920197,0.477185797,0.578854544,0.683321436,0.83720266,0.934692156,1.002006762,1.054810336,0.998665182,0.329543607,0.408854357,0.466008938,0.523738688,0.584386605,0.744776421,0.939402606,0.980835403,0.987327159,0.998665182,0.238014951,0.24369412,0.306342026,0.407420586,0.555411351,0.759693707,0.885503494,1.010015721,0.98437254,0.998665182
1.711504511,1.770253037,1.773974858,1.774671537,1.685784682,1.412214476,1.303866761,1.019420541,1.128367424,0.998665182,1.523129076,1.578445222,1.719679411,1.875566257,1.468081866,1.287673773,1.106403497,1.05775847,1.04989904,0.998665182,1.209359066,1.414730186,1.511601926,1.45298772,1.370668637,1.184771258,1.108671153,1.126595013,1.032558228,0.998665182,1.027832188,1.09785332,1.196623132,1.372088472,1.239301159,1.094954671,1.115198576,1.034040478,1.05225217,0.998665182
0.303822572,0.274211329,0.330784731,0.332203281,0.411889567,0.499468006,0.673276589,0.756880894,0.859228648,0.998665182,0.241167564,0.263293569,0.290815501,0.343665271,0.399068297,0.708274888,0.74983336,0.912876307,0.948723491,0.998665182,0.282229691,0.347818919,0.387786177,0.432529116,0.532412056,0.660134376,0.757662795,0.822271579,0.894757822,0.998665182,0.265982624,0.327464504,0.330244675,0.412921535,0.430894991,0.566356895,0.739972411,0.775398047,0.932432481,0.998665182
0.362187412,0.187771261,0.324598247,0.203165397,0.213195097,0.281299419,0.603711223,0.778916729,0.872035027,0.998665182,0.393913985,0.399552867,0.428000812,0.403737099,0.419109885,0.914175326,1.000107827,1.101459827,1.091799296,0.998665182,0.169067639,0.23720766,0.244030288,0.267117524,0.347038568,0.63379001,0.877484336,1.032602718,1.011187219,0.998665182,0.140998971,0.182181645,0.208210418,0.25296389,0.385103662,0.667194292,0.933225889,1.047485421,1.053812747,0.998665182
0.577618541,0.509716658,0.486264163,0.50995228,0.615101001,0.660537388,1.032360328,1.087847475,1.070605422,0.998665182,0.676365483,0.62940949,0.625648567,0.648671574,0.632353342,0.835064064,0.942143997,1.061584492,0.96816363,0.998665182,0.549015401,0.597395519,0.601840509,0.571783701,0.672853302,0.77022646,0.962432175,0.95883396,0.960326912,0.998665182,0.45464915,0.466536137,0.430554901,0.506393818,0.63251106,0.674212039,0.941242263,0.859203526,1.025756908,0.998665182
0.084244048,0.104430038,0.113252898,0.138130082,0.214688242,0.369578724,0.668579897,0.779728876,0.979383758,0.998665182,0.101441145,0.135841108,0.136857787,0.167956536,0.200587435,0.429655509,0.547686807,0.799184213,0.923226619,0.998665182,0.088998269,0.120306961,0.137517504,0.175642661,0.229594968,0.428678823,0.628003858,0.844361666,0.955300915,0.998665182,0.082739542,0.102332747,0.118537751,0.157820431,0.213117645,0.385179697,0.648621447,0.824762298,0.972015783,0.998665182
0.320406322,0.353947719,0.301065547,0.49419406,0.67483735,0.802718967,1.021888919,1.316029188,0.974960351,0.998665182,0.548703883,0.529838358,0.484356888,0.559035593,0.619184753,0.870157073,0.894841218,1.078427578,0.961780746,0.998665182,0.243710388,0.252780533,0.299461026,0.393911466,0.529138129,0.752537018,0.940957787,0.977609185,0.954295631,0.998665182,0.358420524,0.34468023,0.343230613,0.419832647,0.514586894,0.676781797,0.946452634,0.941873576,1.038741294,0.998665182
0.106322385,0.129554549,0.136607642,0.246459967,0.537167098,0.86176889,1.043685025,1.146806839,1.084982547,0.998665182,0.106758828,0.129397755,0.157281438,0.238179749,0.460960943,0.810396078,0.956783253,1.007538132,1.012922687,0.998665182,0.123746723,0.156278033,0.200775751,0.297814828,0.489801315,0.789199687,0.931213902,1.00779925,1.035934055,0.998665182,0.175386677,0.215856,0.275765172,0.358655558,0.557828909,0.808926288,0.957055883,1.03230521,1.011268579,0.998665182
0.240935271,0.287125408,0.449890185,0.62601565,0.772428494,0.861935358,0.947499464,0.868396589,1.000243446,0.998665182,0.176321734,0.205314054,0.353898251,0.591385269,0.776827063,0.89414396,1.004729748,1.009405661,1.016262505,0.998665182,0.189131254,0.244495968,0.397470107,0.58375965,0.728523507,0.851329962,0.945339001,0.962027225,0.990211138,0.998665182,0.189180135,0.256595654,0.411628596,0.664834771,0.791953032,0.904611485,0.993922311,1.023331865,1.012383532,0.998665182
0.449808851,0.333376233,0.344593232,0.365604736,0.392179021,0.667476395,0.804925638,0.852130503,0.929845694,0.998665182,0.37844399,0.301075699,0.326706801,0.370737316,0.459308786,0.657610018,0.891764993,0.97314087,1.00988835,0.998665182,0.421065672,0.486140581,0.379983989,0.460505415,0.585977152,0.80683879,0.908954155,1.199464422,1.107586302,0.998665182,0.260477941,0.235053655,0.270556135,0.289715469,0.49705586,0.607652927,0.842674893,0.909008006,0.999946608,0.998665182
0.181708296,0.184691311,0.220361616,0.316466755,0.562566643,0.836116305,0.972505296,1.177259544,1.131151547,0.998665182,0.189681338,0.264326816,0.319161894,0.368515158,0.478332203,0.660201876,0.820008203,0.913416242,1.015306489,0.998665182,0.204392636,0.307993438,0.415190158,0.506995193,0.599093004,0.769150846,0.936928626,1.030408201,1.041539194,0.998665182,0.171949495,0.215705037,0.251276852,0.328267114,0.440754889,0.618705512,0.817722655,0.906639685,0.962825571,0.998665182
