WT1,WT2,WT3,WT4,WT5,WT6,WT7,Ob1,Ob2,Ob3,Ob4,Ob5,Ob6,Ob7
12.01296043,12.75524044,11.95016384,12.16240788,11.86541748,11.94195747,12.18217278,13.62733173,14.12504864,13.73036194,13.6517992,14.13130569,13.87580299,14.30825138
15.17274475,15.15022659,14.32016754,14.44526768,14.51294613,13.53413105,13.12701225,14.32788658,14.49905491,14.52678967,15.02136326,14.24237537,13.81019211,13.54209423
20.72910309,20.97481346,21.22286224,21.0654335,21.17430115,21.16851997,21.33790398,20.19186211,19.98859024,20.18368721,20.34947777,20.51843071,20.63547897,20.28113937
22.06152153,22.17368126,22.36890602,22.29526138,22.51081467,22.65631866,22.65034103,22.65982246,22.79266167,22.79113388,22.74724197,22.90643501,22.86922455,22.81989479
22.89062309,22.75333786,22.5898571,22.8110466,23.25039291,23.14696693,23.28317261,23.03302956,23.2184906,22.85604095,22.67843246,22.74822998,23.41409302,22.52834129
14.77048016,14.60676861,14.56239414,13.08978844,10.28076839,12.69802094,10.80338955,9.944048882,14.86116695,11.33137989,11.58937836,16.66551971,15.66196823,16.72585106
22.82139397,22.35543251,22.58537483,22.55734825,22.69004631,22.74838066,22.83788109,22.20020676,22.26479149,22.26851654,22.18766022,22.42209053,22.45589447,22.43672943
12.48032951,13.00049973,12.94779015,13.71630287,12.36990833,8.264633179,12.40394783,14.26670933,14.66178703,14.65422249,14.22748184,14.57228947,14.4647131,14.5150938
10.07947254,8.659716606,8.408091545,8.100003242,8.273592949,9.335474014,7.467803955,13.40105629,13.89476585,15.03562641,13.70527077,13.36865425,14.23587799,14.81137276
11.08622074,11.70546532,12.10626125,13.09312057,10.57908726,8.421762466,9.549758911,15.18873119,14.74185944,15.71084595,14.78998089,15.08308411,14.7601223,15.53930855
16.91153717,16.54070282,16.16744041,17.76506615,17.66980743,17.73381805,17.94673347,16.79359627,18.69018364,17.76060867,17.25141144,17.57703781,18.38167,18.56309128
12.77702904,12.71520615,12.58465767,12.86913395,12.27749825,11.86750507,12.51358032,11.8165369,11.26083946,12.83922291,11.65325451,11.65420628,11.95919228,9.240823746
11.8571434,11.25594139,11.42257214,11.51452446,10.85075283,8.554224014,10.23039627,10.51958179,11.13911819,10.69839954,11.37687683,10.93618679,10.44810867,10.47564888
11.66375637,11.37783051,10.23892498,10.07011604,8.230751038,10.31296444,8.976076126,8.883558273,10.69938374,11.50649452,9.527937889,9.124921799,9.817314148,9.672310829
12.0947094,12.03320599,11.68404675,12.5725069,13.01593399,13.36435318,13.19350719,13.23260784,13.58242035,13.14760494,13.41260815,13.45707703,13.15101624,13.39416409
12.71955585,12.89485168,13.33244324,12.9795599,9.861776352,12.94564629,12.76464653,7.12598896,10.36753464,10.12382984,9.104132652,10.97972965,11.65433884,10.55015659
8.208273888,9.201379776,9.921670914,10.59648132,11.24366856,8.948121071,9.344958305,8.839725494,9.021588326,13.01725769,11.92876148,12.07274342,11.38013935,17.40731049
22.66330528,22.97513199,23.18727875,23.20202637,23.1472702,23.03715706,23.16166878,22.11626244,22.01989937,22.28514862,22.42790222,22.32281113,22.58241272,22.1686573
11.17021942,9.510297775,8.348121643,9.657159805,9.872250557,8.661129951,9.303398132,12.90902519,13.0718832,13.64701271,13.17077446,13.0312252,13.25043106,13.20731544
13.7936306,13.53872108,13.69240093,12.93649483,13.98387432,13.85198784,13.77919483,12.51335716,13.66919708,13.09911728,13.51009369,13.54656506,13.48643875,13.56860733
11.09693909,11.53599644,11.80807209,11.70097637,11.36969852,11.78492355,12.05642033,11.37019444,10.9999094,10.68963814,11.64098072,11.31155777,11.78621578,11.45469284
22.94521332,22.61962891,22.87049866,22.69935226,22.74697113,22.74267197,22.77882385,22.07727242,21.80274963,22.09623528,21.95887947,22.24042892,22.04718971,22.0891037
19.72803116,19.58308411,19.74617577,19.5917244,19.78667831,19.9740181,20.1070118,18.08191109,18.45942497,18.02607346,18.44932365,18.28943825,18.79476547,18.42015457
9.031713486,13.25190735,13.40039444,13.93872738,13.51385593,14.09580326,13.96311855,9.163939476,13.45481873,13.56792164,13.43580246,6.595795155,14.09560204,13.76613808
17.0529232,18.25790596,17.80257416,17.96895027,18.0686512,17.90603638,18.21247864,17.66433144,17.64130211,17.74857903,17.81340218,18.09686089,18.00419426,17.77830887
15.03577518,13.32077599,13.41902351,12.81508636,13.36918926,11.42868328,11.75584698,11.48579788,12.50016022,12.52021599,12.44030285,11.44324112,11.03843689,10.44888592
21.56453323,21.53428459,21.67341423,21.65273666,21.67995644,21.70505714,21.87157631,22.21245575,21.92173004,22.16102409,21.88212204,22.22759056,21.95701408,21.15293121
13.9958849,14.29528618,13.95192337,14.5962553,12.94678307,13.4921093,9.468128204,12.34965611,13.93306541,11.7265358,12.4539957,9.632268906,11.58632469,10.96704578
14.45995903,11.41492271,12.60988998,11.72353554,10.67200375,13.2779665,13.09060669,9.020555496,12.75918579,9.349564552,9.609595299,6.934662342,12.94676971,12.59648323
15.16187096,15.08123016,15.36645222,15.19435692,15.38760567,15.25539112,15.51216984,15.87369347,15.74542999,15.89564991,15.83799934,16.08298874,16.01402283,16.01999855
13.11822701,14.26942921,13.87351704,14.36991978,13.74482059,9.1048069,7.569573402,13.6064806,9.779541969,12.8381424,12.85757828,12.87062073,11.43797684,10.77698994
21.0112915,21.41948891,21.06787491,21.41776848,22.15323257,21.67276955,21.86189842,22.3115387,22.27201462,22.85872078,22.4428978,22.69540024,22.26436234,22.46749878
12.83098984,12.83167744,12.94078445,12.74948406,13.30704498,13.05510521,13.30599976,13.79093456,13.77616501,13.89356899,13.83681965,13.90669346,13.4191494,13.60177803
16.95893097,17.58134079,17.30707932,17.68652725,17.79523277,17.77898788,17.52832603,17.9028511,17.26962471,17.93944359,17.94119644,17.36003876,17.46805382,17.48665047
12.6421423,12.75617027,12.75081825,12.65713215,12.47882938,9.808860779,11.67959023,14.52936935,14.31049061,15.14336586,14.27889729,14.65442276,14.28137398,14.43690395
18.41282272,17.50734711,18.00349426,18.17082214,18.52851295,18.61033058,18.62136078,17.58774757,17.85801315,18.2331562,18.05640984,17.68626213,18.17870903,18.2170639
17.39729309,17.12809181,17.36781311,16.85886955,17.12595749,16.72356415,16.69366074,14.11884308,14.37202835,13.70680714,13.94621468,13.83031178,14.47355843,14.27172089
15.13425827,15.59091759,15.78644371,15.70635128,15.16734886,14.80397034,14.96643353,9.793420792,14.97994518,14.34486198,14.55348778,14.59677219,15.05519581,14.69508076
17.41590118,17.05209732,17.07655525,17.21767998,17.26290894,17.25605392,17.33795929,17.0585556,17.36654854,17.0221138,16.94780159,17.23557472,17.10170174,16.67804718
12.96880245,13.48384857,13.71513271,13.24287224,13.90400505,13.93839741,13.87280846,13.6400547,13.30466652,13.93567085,13.64610195,12.73947144,14.00132179,13.82271004
16.73016739,16.64355469,16.70184708,16.59643555,16.87079239,16.58171463,16.80672455,16.8652153,17.06376839,16.63694191,16.68938637,16.95664024,16.6661129,16.74534798
12.38493633,10.81125927,11.34642315,11.37794018,10.56667805,11.10040665,10.19177437,13.82890224,14.03416061,13.41694832,13.03577328,13.35204887,12.91275787,13.7359333
11.11288357,9.590584755,8.167200089,9.675719261,10.86891651,8.406341553,9.067415237,12.42364693,12.79887867,13.80111885,13.10667515,13.23119831,12.96599579,12.78155136
10.36166859,12.92638302,12.74050903,7.172930241,10.65308952,8.916771889,13.67747879,9.290908813,10.05767632,9.416851044,14.32515144,10.41460896,10.52596283,9.327987671
18.23262405,18.04012871,18.11919594,17.98368454,17.98433304,18.11279488,17.98106575,16.63427925,16.26528168,16.88297272,17.07012367,16.88127327,17.43050003,16.79289627
18.84386444,18.85736275,18.64116669,18.90794373,19.12830544,19.00937843,19.01399612,18.28856468,18.39321518,18.22623253,18.29281807,18.3936367,18.32487106,17.95083618
18.8878994,18.75011253,19.11593819,19.2967205,19.38582993,19.29512596,19.52900505,18.62285995,18.51218033,18.91419792,19.11013222,19.0827961,19.1703167,18.79598236
15.11601353,14.85394287,15.01482105,14.65525627,14.38718605,14.28590298,14.48847485,13.88319492,14.10379124,14.01083755,14.35737801,13.95801544,13.89488697,13.78711414
16.99058151,16.53925133,17.0943718,17.22187233,17.39709473,17.2897892,17.46516609,17.18472862,17.70447159,17.91785431,17.63954926,17.72821236,17.83671951,17.87408829
12.58493805,12.41233826,12.49901962,12.45149231,12.35804558,12.34690189,12.50761795,12.4021244,12.63778591,12.4640379,12.56244946,12.49525547,12.79624939,12.68445015
10.08967113,10.11655903,8.585608482,9.718091965,9.291412354,7.678153992,11.07803822,11.27888203,11.75208855,13.16835976,11.56872749,13.60618114,11.58701992,9.095826149
18.85974884,18.79913139,18.5441494,18.36097527,17.94801331,17.50761604,17.55523682,18.42358589,18.31353951,18.78600502,18.60829353,18.11702728,18.19719505,18.33348274
15.29612064,15.09432602,15.03049374,15.50798702,15.82729912,16.01225853,16.29848862,17.30724335,17.52112389,17.28532982,17.57286835,17.41300201,17.74068069,17.5143261
13.85358715,14.96677876,14.57967567,14.45291901,15.8415966,13.08682728,15.8875227,16.11145782,13.86069393,13.92563534,13.44164085,16.51242638,16.56712914,16.41880608
8.984042168,11.93651962,9.115726471,10.22181129,7.460337162,9.659012794,9.378162384,10.71133709,11.23712826,10.4011631,8.067061424,8.851494789,8.574030876,8.676239967
10.17835522,8.09869957,8.936959267,8.81862545,9.251925468,8.917989731,9.040193558,10.84276867,10.90953732,11.23495102,9.762521744,10.91051006,8.623077393,10.50186157
13.14390087,13.49683094,13.29628658,13.62207603,11.76118183,9.02853775,10.23826218,12.70938969,10.71788216,12.38182735,11.86485195,8.932094574,10.78076077,7.813195229
14.25615883,13.31712914,14.00916672,13.18922424,13.07061768,12.99246025,9.542597771,14.09893417,14.00518036,15.46165752,13.82853127,14.42196465,14.35494709,15.32150364
13.69364166,13.63660717,12.20750713,12.61245537,12.63791943,8.722835541,16.16152191,12.24242878,14.19525528,12.59981632,13.82291794,12.46227455,13.01345825,14.00137806
13.49122715,13.75611687,13.54862213,13.77555561,13.19904327,14.18648911,12.88950062,14.4231987,15.10303879,15.53273582,15.00070763,15.24036312,15.0043478,15.44518948
8.238927841,11.64082909,11.697155,12.76417542,12.20359898,12.95145893,13.30737782,12.82612896,13.31206512,11.31166649,11.52966881,13.5134716,11.90712643,12.19210434
12.40771294,13.04687786,12.43389893,12.02964211,12.19153595,11.3299818,9.476896286,12.52581978,12.85837936,13.32847118,13.23154163,11.53930283,12.20256805,11.32555103
9.463990211,11.81263924,9.724518776,10.48851871,9.678695679,8.941051483,9.376410484,12.04229069,9.197850227,10.29055119,11.66462708,10.74624348,8.750047684,13.76863003
7.619172096,12.32254982,11.72080803,12.20780277,9.705738068,8.240472794,9.91955471,13.52906513,12.81705093,13.31244087,12.89893246,12.9718008,12.24947739,13.70041656
16.69297218,17.00212288,17.3558445,17.52856064,17.79431152,17.35951233,17.7348938,17.3686657,17.05099869,17.82870293,17.93562889,18.13354301,17.89688873,17.22093582
12.18892384,13.1520443,12.99580765,12.78260422,12.55475616,13.18543148,12.83730125,12.06784153,11.66244793,12.32771969,12.24996376,12.07507801,12.36349297,12.18404675
13.29481792,12.68378162,13.05353642,12.78186035,12.71242332,12.76130009,13.14873981,12.88120174,12.79949474,13.03238487,12.99623775,11.98866272,13.13472939,12.15395546
10.20468235,11.70444393,11.42610073,10.56821251,11.61210442,11.73141384,11.97683048,8.992811203,10.63472557,11.10291576,10.85602093,10.3176384,11.163867,12.4217062
10.10442829,10.85739613,10.07117367,10.23090458,9.189502716,9.744786263,11.16735744,9.850421906,10.31994057,10.43142605,18.89217186,8.422937393,9.978219032,9.437047958
18.87521744,18.76060295,18.91893005,18.87635231,18.83190346,18.79420853,18.9730854,18.43070221,18.34242058,18.41880989,18.61999321,18.57279968,18.74497795,18.09838295
16.28408432,16.45960617,16.43458366,16.21545601,16.53145981,16.52568817,16.83253288,16.33526039,16.43332672,16.5725441,16.46413612,16.77459145,16.77578163,16.47401619
23.09630394,22.94941902,22.74536896,23.00878906,23.15286064,22.71984291,22.78858376,22.60111809,22.23855591,22.69939995,22.20726585,22.58384895,22.27596283,22.5395565
12.26695538,11.92296791,11.43632793,12.20162868,12.05271435,11.98343086,11.29525471,12.99957085,13.00936317,13.19789028,12.7538147,13.03650188,12.49553394,12.79359245
8.597035408,8.561300278,9.263884544,7.788864613,10.04542923,9.059864044,14.2769413,12.59417439,13.65568352,13.41599655,12.66917515,12.1057806,12.85776901,13.44834042
15.82816505,14.8995266,15.0246706,8.343753815,9.676287651,11.14070225,8.137685776,15.68778229,13.43426418,14.1641283,13.21329498,13.72832108,12.93881989,16.60652351
8.109871864,9.49405098,10.30239296,8.696989059,8.663523674,8.45603466,8.831613541,12.67786312,11.00782967,9.932437897,8.481760025,8.850146294,13.31978321,12.18656445
13.46558666,13.85632801,13.84973907,13.79085255,13.8442049,13.96912956,14.04688644,12.9833374,13.53303432,13.30223942,12.69273758,13.25766087,13.58445072,13.29860401
14.88310814,14.90288639,15.2765379,15.1972084,15.27394867,15.38999844,15.50129414,15.06629944,14.77865219,15.12116814,14.72198391,14.9943552,15.17756462,15.16609192
16.14572906,15.47313499,15.73164654,15.84466743,15.91816616,16.30168724,16.30286407,15.91301823,15.84037685,15.9621954,15.59725666,15.8767786,15.45825005,15.9302187
13.23429203,12.8231144,12.69726086,13.34024239,13.10539627,12.83149338,14.05785465,14.83826542,14.85770702,15.1696825,14.91140747,15.44866562,14.71365929,15.40721321
12.7189846,14.95501709,12.2299366,13.06077766,13.4447403,13.44498062,13.63464546,14.54328346,15.07879448,14.65021801,13.23645496,15.20779705,13.35193539,14.75521564
25.50618172,25.54599571,25.68348885,25.86435127,25.83049774,25.61710358,25.82281685,25.85343552,25.73649216,25.96585083,25.80028915,25.92984962,25.66182137,25.78626823
22.16251373,22.38228989,22.35995674,22.35217857,22.3505249,22.22277069,22.40392685,21.40682602,21.35506439,21.4288044,21.54933548,21.44936943,21.63915634,21.25773621
23.52654266,23.01644135,23.12819481,22.90007591,22.68011475,22.63836479,22.06787872,16.66054344,18.20829391,13.52991199,15.13874054,14.43557644,14.66065502,18.08338928
10.14194584,11.33431721,11.659935,9.555401802,11.5338459,11.6625576,12.34072113,9.241630554,12.62369633,9.423334122,7.800265789,7.887376308,7.141567707,11.42190742
16.99143982,16.84999657,16.84550667,17.446661,17.40866661,16.90011215,17.19654655,14.59150791,14.04629612,14.85946846,14.28057098,13.54996395,14.75620461,14.70783901
18.70653534,18.97442818,19.27653885,19.28844261,19.50912857,19.40725136,19.71141052,19.32058334,19.24501991,19.74399757,19.69112778,19.79730415,19.87999725,19.27853775
10.86526394,12.66710663,12.64818573,12.54618168,12.11179543,10.80655289,11.0141964,11.91569996,11.61204147,12.08824825,12.23462296,11.30263329,11.16769886,10.23129559
16.13277245,15.38710213,15.6398716,15.84787178,15.80806732,16.24851227,15.67035389,16.43437576,15.61728764,16.08623695,15.64070606,15.90458298,15.53820038,15.98961926
14.14574337,14.05704308,13.9766016,14.56479073,14.42481899,14.60542679,14.52628803,15.07124519,15.30521965,14.94523621,15.1128912,15.10462284,15.09965038,15.11768913
17.046978,17.30710983,17.52257729,17.48684502,17.39189529,17.49198914,17.62093353,17.85052681,17.74279213,17.89589691,17.73500252,17.90892982,17.71290398,17.94021416
18.32225609,17.26076508,17.41563225,17.85622597,18.21178055,18.25385857,18.3374939,19.05518532,19.85324478,19.69932938,18.44796753,18.97628784,19.2025528,19.57759857
9.165551186,13.44080448,13.10496521,10.38540745,11.56038284,7.187297344,12.08497906,10.90695095,12.05863857,11.3272419,10.62263966,11.13271141,12.07075882,11.38395214
7.863259792,9.136055946,9.052296638,13.39268303,13.52251053,13.95409107,14.2147646,7.796927929,9.70796299,10.14765644,7.174665451,9.122989655,8.503519058,9.137450218
19.09781075,18.56780815,18.92784691,18.97810364,19.13278008,19.12888145,19.32514,19.15602875,19.01187515,19.42410469,19.22347069,19.57807732,19.36398888,19.43492317
20.79185677,20.75816727,20.81295967,20.60325623,20.67318726,20.68344498,20.85246468,20.79278183,20.88888741,20.69597816,20.77024269,20.93325043,20.85824966,20.78561974
9.568618774,12.6543169,8.376633644,11.68117619,10.93984318,11.41870308,8.285675049,11.36906815,11.64228821,12.01180935,11.38380337,10.79755306,11.15270805,9.404220581
17.46172714,17.11107254,17.19675064,17.0205307,17.2244854,17.32421684,17.33349991,17.71257782,17.10511398,17.05316162,17.46562386,17.72130966,17.44205475,17.06471252
16.21369743,16.09838676,16.26174355,16.38043022,16.45063782,16.54544449,16.58258629,15.50624657,15.24562073,15.51481533,15.65790272,15.63654518,15.97248363,15.58283234
12.87808323,12.5225029,12.50411606,12.47737598,12.98214245,12.41249943,12.56390858,13.05455971,12.49309063,13.23715115,12.82748508,12.96504593,12.87779427,12.03275681
13.71456337,14.09816647,14.2266531,14.19869423,14.02464676,13.98933315,14.19701958,12.69490051,12.56734085,13.50716019,12.92060184,13.05872345,13.04596138,13.27652073
15.35584164,11.56567574,14.11561394,11.69849777,15.24112415,11.17704487,14.23182201,9.008342743,9.174787521,9.275976181,9.949232101,7.919111252,10.12418747,9.76855278
9.838006973,10.97075653,8.826743126,9.375904083,9.16366291,9.120026588,9.02043438,10.53129959,11.03245449,11.54086304,11.4321909,10.97579193,8.924499512,9.964341164
7.520283222,11.80676556,12.40154457,11.40749359,9.96199131,10.62487793,8.174305916,11.26484013,11.64670849,12.42527771,9.068181038,10.29925251,9.079120636,10.96318913
9.661459923,11.37849522,11.66971588,12.15431118,12.43458462,12.00339508,7.932960033,12.67770958,9.393216133,12.78037548,12.72883034,12.36464977,9.681453705,10.95584679
12.80224419,13.79220486,14.14895153,15.9087019,8.866736412,11.33937645,15.42318821,13.30928993,12.93782806,12.82928658,14.36066532,12.01805592,12.89761543,10.72231483
12.38226318,11.98981571,11.65013504,11.71979904,11.39368916,11.27749348,9.466288567,13.93402767,13.01180935,13.79013824,12.41228104,13.08672237,13.74815655,13.35762501
12.01303673,11.4722662,7.79076004,10.95093727,9.279906273,7.659597397,13.57150173,12.49202633,12.43257713,12.93300915,12.39361668,13.06383991,12.43341446,13.17414856
10.63734436,10.49242496,9.484115601,10.39400387,8.362336159,9.690056801,11.16981411,13.226264,13.02967453,12.99902248,12.0485363,12.99887753,12.53128242,13.16695976
22.59563637,22.42682457,22.50059128,22.12968636,22.36186409,22.35351181,22.51275063,22.09850121,21.61596298,21.9317112,21.84875488,22.17847061,21.93239784,21.68986893
17.09440231,17.17560005,17.28575516,17.05116463,17.4860363,17.25419044,17.57779884,17.32807541,16.92364693,17.23682976,17.31856346,17.72744179,17.52241898,16.8978672
15.85926533,8.778757095,10.77000046,9.435107231,10.05280685,9.306760788,9.561073303,13.21050835,13.4262886,14.09640312,12.52501488,13.89122009,12.61639595,13.52104855
16.34115028,16.44841003,15.92114925,16.1716423,16.39722443,16.12833023,16.20551872,14.03927517,14.33064747,13.71188545,14.18348312,13.79817295,14.7863903,13.21533871
8.962310791,11.97320175,10.33106804,10.03777504,9.868835449,9.143117905,8.634114265,11.83924103,11.63311768,11.2625494,10.77604198,10.63004589,10.86707973,12.5159874
18.8786087,19.30872345,19.04948044,19.19265366,19.13038254,19.07411385,19.24912071,19.39984131,19.00521278,19.54128647,19.61219597,19.74667549,19.64045715,19.41205788
12.91765785,12.8323288,13.21864033,13.25714779,10.19917774,12.95451069,13.04611969,14.91239738,14.96594906,15.30367374,14.25849342,15.14741421,14.65353394,15.42916298
12.744174,12.85003757,13.23796463,12.55548763,12.09829426,12.87927151,12.86270714,12.94996452,9.483138084,12.97548485,12.42191315,13.07094669,13.30691147,12.15550232
14.98033333,14.83894444,14.97584724,15.18555927,15.35248089,15.13119411,15.38645649,15.66386032,16.03205872,15.71132469,15.70867252,15.95744896,15.66776276,16.02333641
18.55610847,18.14336014,18.2277832,18.24050713,18.19047737,18.45688057,18.68998146,17.22429466,17.3533287,17.38580132,17.5442276,17.56447029,17.99602318,17.4607563
18.71128845,18.37659645,18.26014137,18.18511009,18.04244423,18.58148575,18.4896946,18.48090172,18.66214371,18.32837105,18.32854462,18.40569878,18.42803574,18.18842125
16.17974281,16.82835579,16.49281693,17.31307411,16.12099838,14.17913532,13.46831799,15.55071545,15.33603096,15.25426674,16.45116806,13.52814865,14.92558384,14.87692738
7.876256943,9.347006798,9.078828812,11.04826355,8.910282135,11.1450634,8.951343536,13.52445698,13.94113159,13.95351028,13.31773376,14.01806068,13.41591263,14.43359375
12.70595551,12.87658978,12.68591118,12.18257046,12.06993103,11.43865967,11.97222137,12.57793617,12.615942,12.63598824,12.32119751,13.46374512,12.27908039,12.77673435
20.70762444,20.51234245,20.64497948,20.57070351,20.667696,20.70987701,20.85556602,19.47054863,19.43589211,19.45461082,19.489151,19.57658005,19.93864822,19.61305428
17.60674477,18.16773796,18.24407959,17.92573357,18.18976212,18.5739727,18.4431324,18.71801376,19.15037346,18.93296051,18.37510681,18.8489399,18.71879196,19.07574844
14.30541134,15.12780762,14.23504829,14.73981667,14.7560215,14.49531651,14.57787418,13.46274185,13.34634399,14.17061138,14.24291801,14.07503319,14.28558636,13.88684177
16.66368866,16.67510605,17.04540825,16.92654037,17.04110527,16.87600517,17.04899406,16.32860947,16.19357872,16.37797165,16.36429405,16.32108688,16.56058502,16.32183075
16.16723251,19.11323357,18.20749092,16.02837563,17.74111938,18.22882652,16.4828434,23.47863388,23.50771332,23.12391281,23.45900154,23.98623085,23.56489182,23.66576767
17.99243736,17.71199226,17.63601303,17.59370804,17.67660522,17.52277946,17.6835041,18.18388176,17.96677208,17.84164429,17.73825645,17.94342995,17.84512901,17.67116547
18.46588898,18.2249794,18.24363708,18.14454651,18.15628242,18.19664192,17.96920204,18.38845444,18.36086082,18.45555496,18.06095505,18.24951553,18.15290642,18.22412109
14.37396908,15.32163239,15.50845432,16.98165131,12.52231216,13.68546677,16.7362957,14.66239452,14.58125401,14.37881279,16.15249062,14.22767258,14.84545612,13.41470909
13.56298923,13.4362812,13.82777977,12.01232815,13.21084309,11.07709694,11.53307247,13.95273018,14.08154678,14.29939747,13.96737957,14.30421829,12.6231823,14.27710819
24.46155167,24.44835091,24.69834709,24.68836975,24.85761261,24.8170681,24.96977997,24.06987762,23.93836212,24.42776299,24.4252739,24.55548668,24.4804821,24.15027237
13.30070877,11.88617325,13.24001884,13.12239742,13.23657036,13.29466629,13.01172256,10.41754532,12.21466446,11.96111202,11.99429512,12.21971512,12.44513702,12.90661716
14.26507473,13.12056446,13.2472353,13.4494915,13.96600628,13.60923958,14.06865883,13.32072926,14.16241169,14.75119877,13.41516209,13.35159683,13.45435619,12.48968887
7.719349861,10.31252193,13.03984642,12.63179874,11.42589855,13.58815098,6.91208744,15.6618824,15.39141655,15.28082943,15.10336971,15.86137009,15.52571392,15.74015808
10.66989326,11.53789425,12.1224184,12.14656734,11.21871567,9.984915733,9.736733437,7.565433979,10.36798573,12.19212246,9.398975372,9.957559586,9.67265892,11.70537663
11.32417488,12.55088902,12.42015076,12.76937103,11.77183533,13.2645483,9.15379715,11.05642796,10.04829693,8.840535164,11.95406818,8.945594788,10.05296421,11.0347414
12.77666664,13.4266367,13.23139763,13.65195274,13.75171757,12.56343174,7.989929676,17.22826195,17.03164291,17.74573326,16.95043945,17.34779549,16.91764259,17.3859024
19.02924728,19.74689484,20.04252815,19.78471565,19.96433449,19.99277878,20.18498039,19.52456284,19.60071373,19.84243202,19.81417465,20.22293663,20.12509918,19.73640442
11.97093391,12.26920986,11.79209423,10.40846062,10.18069744,9.192803383,10.67840576,11.91098404,12.01487255,13.0706234,13.05535221,12.22004318,11.38840771,13.62235641
11.19603252,11.96539021,11.54863739,12.80017948,11.35857964,10.05802631,9.83199501,12.23856258,12.0145359,12.87201881,12.66604328,12.21243858,12.16185665,12.49296761
21.08631706,20.68608284,20.56493378,20.54879951,20.78680611,20.39000702,20.79177856,20.55816841,20.57382965,20.64666557,20.40981865,20.54047394,20.64916992,19.4390049
18.34086037,19.30643463,18.92507744,19.71525002,18.55052376,16.74443436,16.42072868,17.94502831,17.98761368,17.74653053,19.11022758,16.24776649,17.76231766,17.44052696
17.27303123,17.92144966,17.42474747,17.89023209,17.79024696,17.40742493,17.5483551,18.38639641,17.31902695,18.20285797,17.58251572,17.86904335,17.75786209,18.27024841
14.36833,16.82687378,15.08432961,15.51366711,15.01666737,13.12079906,12.00598717,15.39672565,15.69711876,16.18256378,15.15376472,10.66211987,14.84850407,12.38402557
11.89572716,11.25431156,12.10143661,11.29982567,11.65465736,7.427493572,12.0562048,11.25804043,12.61902809,11.91536713,11.81698132,11.07596874,8.980971336,12.68352318
16.330513,16.58034134,16.69346809,16.59755325,16.47673607,16.31791878,16.4134922,12.80440426,13.14378929,13.07903099,13.64187145,12.89909363,13.81095982,12.64339828
16.52651405,16.35302544,16.76253128,16.66685867,16.85341263,16.75588036,16.9402771,15.26583576,15.67621899,15.46172237,15.52439499,15.75270081,15.97905922,15.67696667
10.73205757,10.40407085,11.45700169,11.49694729,11.36641121,12.24011707,8.29510498,12.41475391,11.2012167,10.90390015,11.15040684,12.08259583,10.58833408,10.04510498
13.79748631,14.41102886,14.55463505,14.4429369,14.57908535,14.5835743,14.70102596,14.01519012,14.61873531,14.10165501,14.04629326,14.42104244,14.71733761,14.53134251
17.41255379,17.43737221,17.54401779,17.40317535,17.40373802,17.51431847,17.6587162,17.76557159,17.87745094,17.97027397,17.6489048,17.78062057,17.88143349,18.07017517
13.75462723,13.81523132,14.18671703,14.4058075,14.07923126,13.93043327,14.43022346,12.3209219,14.21716404,13.51791859,13.85990143,9.122206688,13.95433521,14.31247616
14.84754086,15.98054409,15.06814671,16.09723282,15.37495518,13.35102844,10.00357056,14.96158504,14.66801739,14.78332996,8.639424324,12.24229908,10.66441631,9.79274559
9.104149818,12.09222507,8.77477169,9.462029457,7.782963276,11.11087227,9.804449081,8.466824532,13.13541508,9.956822395,8.669992447,8.082613945,9.997628212,12.14885139
9.603158951,10.46550941,7.886063099,8.016804695,10.4155302,10.82097054,10.53373146,12.03802681,12.67786598,11.88789463,12.621171,11.73173332,12.44331932,12.0800581
11.13255978,11.71297264,11.34660912,11.58246326,11.43231106,11.5085659,11.48387337,11.30786991,11.6383934,11.41934872,11.18220901,11.1407938,11.48697472,11.58200645
9.284968376,9.948413849,8.945321083,9.717402458,9.777192116,8.798579216,9.579811096,9.631118774,8.803090096,8.308654785,9.164076805,9.719736099,8.208833694,10.40615845
8.832983017,14.16954231,8.949554443,13.94441128,10.79987144,8.860501289,10.48791122,12.78307533,13.06476879,14.13514519,12.4698267,13.15574265,12.42411423,12.16377068
9.13772583,10.17522144,10.00240421,10.63648987,10.24507809,9.280199051,9.57612896,12.61839962,9.544849396,12.90153408,12.2103014,11.53576469,11.72288132,9.267963409
9.526537895,9.98511219,8.331250191,8.283367157,10.76471615,10.03669262,8.759554863,12.29175568,12.45812511,11.25032616,11.94372559,12.69384289,12.63887978,12.52902031
15.66343498,15.51695919,15.47562218,15.6981144,15.73800564,15.54175282,15.56604004,15.01573372,14.51272678,14.91365242,15.10065556,14.84434128,14.92628956,14.20033169
12.5030899,11.19413471,12.28966331,12.4185257,12.76813412,12.58575058,10.57306385,10.44117832,7.221858025,10.04047012,9.398496628,8.621208191,7.636580467,11.29516029
14.03333473,14.02704811,14.15258121,14.23930168,14.56824875,14.98107624,14.61236668,14.35138512,14.47397041,14.41043472,14.4908886,14.38162041,14.60089111,14.12259007
22.36247635,22.00642204,22.37704849,22.31240463,22.57514763,22.54838943,22.71051407,21.72293472,21.90836906,22.06579208,22.20202255,22.38732719,22.22408104,22.00559807
15.57134247,15.91169739,14.94880199,15.8909111,16.02733231,16.12645721,16.60417175,16.53902817,16.91958427,15.64205551,16.57237053,16.80589104,16.94716454,16.96537018
