NP_CTRL1_50%,NP_CTRL2_50%,NP_CM_1_1_50%,NP_CM_1_2_50%,NP_FM_1_1_50%,NP_FM_1_2_50%,NP_PM_1_1_50%,NP_PM_1_2_50%,NP_SM_1_1_50%,NP_SM_1_2_50%,NP_CM_3_1_50%,NP_CM_3_2_50%,NP_FM_3_2_50%,NP_PM_3_1_50%,NP_PM_3_2_50%,NP_SM_3_1_50%,NP_SM_3_2_50%,NP_FM_3_1_50%
451228.8529,80574.33488,21752.80547,110500.7199,537269.0486,170919.3601,24598.50136,233678.3843,702487.8527,134078.3077,1987.625807,8785.371366,55825.87397,6921.777328,500.5641172,3040.775273,720.4732727,20838.11551
57584.90769,314992.4001,2336.23506,78350.69816,38847.04499,4654.906345,5901.079772,11835.91118,101658.2652,49492.01913,1391.938625,401.0594457,3068.552729,3179.685758,923.1955951,3810.396918,4134.011104,1153.790053
554748.7315,432650.0807,308764.6317,271287.235,438616.1832,776187.9443,278343.2891,826636.1781,825395.1189,760466.2191,291201.9315,895927.1751,545243.5309,452119.8291,876480.4771,678047.9472,351825.768,1022805.034
112133.5684,155288.54,3617.987656,88647.64005,60578.12529,7286.03758,11855.55556,36379.01927,110117.1865,62641.68104,2986.014587,4478.991468,2632.623189,593.0298359,3252.015352,1699.110025,4387.88584,9991.84976
101269.4443,61303.4868,2015.682797,23458.76151,31999.15301,517.6472685,939.0343929,5629.183928,92567.90133,63317.61202,676.6984002,97.92186329,1089.759481,118.1525294,85.84666703,2486.31851,143.5729258,1376.400105
58776.9102,172700.8725,137917.9319,6984.159638,33560.39361,60138.43725,48349.17977,28549.45993,104211.2446,54536.42526,101176.5333,56145.51204,126369.8303,136550.2577,65568.28001,95034.69801,63222.86424,99968.09624
75613.25361,560968.0762,60463.99703,33365.43786,44306.93008,49845.93686,46205.72522,22859.71505,211900.7607,39849.30963,95859.95142,70452.30503,78349.08797,42031.13196,125437.1104,69148.83695,87641.53901,121582.2261
9838.786687,1300.143936,6519.817433,221.3546115,2091.981573,14558.17104,1281.421052,1835.795532,16738.657,10138.4381,8960.88276,19842.77567,17804.52598,7504.359006,6011.924153,16855.84629,14928.05129,29693.02455
3567485.556,6438542.705,2691997.759,4858417.114,5297299.787,7500732.958,5035855.719,6464519.447,8918091.51,6234968.162,4093162.047,9829763.956,8447743.073,2785987.369,10725749.71,6745349.16,6181649.838,13369354.98
14934.6922,28054.44864,111.022065,12194.50403,8610.436329,525.1116638,2188.655828,2680.200333,18204.68325,5877.419643,NA,NA,94.17339292,135.8594666,596.0503196,NA,NA,413.5344892
1361.017425,11486.17598,5683.579586,5834.905009,7012.003755,11159.22077,4740.031855,3618.796004,36595.03795,5976.78907,30484.1228,52498.85392,16510.21635,2346.924749,60630.86068,34974.30847,42079.82294,37951.44404
188092.5053,71420.17966,23280.60268,428564.5635,247300.8066,20585.66464,24921.24783,54902.83154,346696.0105,203290.2459,6809.055958,3496.078445,4023.819059,18754.69188,5923.126864,14709.56388,2379.945462,7182.839038
11501.51751,1339.542459,NA,4596.793184,5290.869202,NA,NA,623.1658478,9917.158467,1862.722518,NA,NA,NA,NA,NA,NA,0.883810061,NA
32246.22644,70667.58202,621.6605225,7134.436539,7498.196851,1109.369859,2215.892472,1771.812926,36216.01724,25536.86899,39.91659237,184.5036629,NA,12.25536509,46.42167042,2107.977618,868.705763,NA
880843.5046,702559.0321,312190.649,448661.6315,489374.8516,1385267.203,376990.9727,460420.3914,872072.5561,1057389.362,481189.9681,360032.7942,838288.9443,360161.7436,910536.1214,785692.7149,763926.5952,694176.7658
137990.5552,26713.4917,129251.2873,42404.47996,60999.90142,248041.4554,73410.25393,42052.00158,184424.2618,256511.4989,173382.7638,134904.0916,172452.8076,58028.71156,75638.69708,229838.238,277282.8443,321085.6233
557205.736,399805.1214,199177.5548,290994.215,466512.0451,518029.3015,186122.1109,1132352.238,936770.194,1086871.185,534449.0865,1464285.298,559004.2328,295182.3313,866565.1684,1121973.189,746320.0994,908400.183
1714838.384,1404328.637,345662.1142,1371101.599,2059732.359,620765.404,838373.9193,1002866.97,3479395.018,1696108.009,193845.5165,140073.5121,624418.5937,177354.534,174451.7098,263351.9913,159316.9478,178531.839
125.8580426,NA,NA,189.05792,NA,NA,NA,NA,239.9150045,3.732321287,19406.15092,15760.06846,229.7355881,3299.741408,NA,13223.14906,15559.79391,12051.21034
695066.2676,2628433.736,2075064.452,697560.1539,1976867.944,1523520.081,1588626.273,628665.6056,3135877.822,1486330.505,3616417.372,1412212.513,2722360.195,1035122.168,1267785.364,2476446.502,3261063.043,3832177.786
7224500.46,3754006.669,166049.1226,14989881.17,14687595.83,5289571.937,1119165.776,7079950.419,15825650.36,4397053.857,351285.038,58449.43706,731723.9494,165884.4516,79795.48124,681449.9913,173599.9681,96302.44401
10264.65587,21845.36153,NA,1674.642273,1412.089069,NA,NA,774.0962651,4001.344945,1444.652349,75.00960159,NA,NA,NA,NA,NA,NA,NA
1161373.097,917993.6064,389613.3679,678041.6968,677883.1865,788967.1514,285182.6677,1473655.487,1786382.127,1869301.569,2406666.428,7731499.21,2265502.911,226209.6373,3621119.765,1891582.177,4341453.66,3257723.52
271079.0945,221663.3518,8292.203365,59730.25373,72306.58096,7039.695416,31900.60393,22857.41152,39823.31255,30808.63937,6885.93023,617.023091,9101.041395,2513.707293,4055.684513,60133.58006,8837.769234,6455.643802
31135.41947,1023.029161,345.3026219,8620.868314,26089.63098,565.2145756,442.0391044,21974.11993,239.4107569,4517.767761,NA,226.5172171,65.79340439,183.4300889,NA,NA,NA,183.7371099
144260105.1,17775727.96,2489862.584,36872734.86,18639827.98,2033509.882,3465993.386,10659785.1,7969934.125,5220337.356,982706.9638,201240.4785,2527029.031,3662154.693,230024.1006,4016088.743,1020532.008,1701475.724
110576.4512,331530.3742,158044.6121,139410.6696,96134.9409,365751.6934,86704.26647,189753.3966,147045.6299,104985.5239,146679.6234,308395.0856,365868.4875,76241.02869,366318.7544,162657.4412,226118.2812,403316.1315
1316681.394,812914.2057,2054863.261,983656.7868,913294.3931,4615682.47,1195899.175,1954772.262,2044371.789,1580799.732,1279111.743,2785271.56,3061237.221,683627.6711,2260901.272,1936863.522,1804770.005,4212658.685
847.9807928,2656.161218,5422.464589,2604.894844,1226.1398,8288.615311,4572.815891,4322.441888,8546.602119,4452.593472,7347.422711,36844.98117,14007.30877,2946.887532,47325.80181,2982.258722,7894.756071,25435.59021
169.3948937,106.8528925,12170.31607,2289.024565,1298.02173,40922.00166,1602.433289,14849.25171,5921.188672,18307.95774,462.1874237,2792.102907,16817.50458,2656.014947,966.6193314,3918.677943,716.4889859,2493.372955
32501.89591,122370.7039,602.7015441,312.3826752,361.1502991,NA,275.4128778,107.4716813,598.8829917,636.5454843,NA,NA,476.7923087,NA,NA,620.9340733,NA,181.9436239
2597059.756,2643446.113,1211489.16,1638310.942,2983269.08,2750389.464,1210658.572,2783972.677,4450325.149,2755649.322,2518534.908,4215321.515,1922237.475,971005.4263,4182792.39,3051077.589,2763245.051,4104737.89
9100927.555,204641.5707,810971.3205,5066808.361,13749797.69,1343238.075,4009419.996,5520258.741,20162867.7,23247072.24,194955.911,77813.02446,288503.5649,235219.6642,130215.2529,148667.0738,335203.6778,1448670.066
350920.6861,346637.0952,18657.86646,106800.798,96763.40561,33180.78592,30595.41561,40474.75799,321869.6961,284823.128,15659.3605,37871.04479,10969.4073,18442.14943,12038.50026,28863.74926,45732.2502,15136.04981
6604.406677,1320.02048,763.3893193,8531.351733,15849.68994,4581.908135,2757.357658,14810.81451,16401.86814,5295.0785,14075.35417,17652.52148,10494.0623,4822.618204,4815.765778,37372.45022,16701.56306,36527.45184
193724.0641,18539.57856,16088.82337,97324.60163,228041.093,26160.51993,160993.233,125222.4284,262869.2388,287098.694,9614.61156,17141.97281,4842.706125,13290.81175,3981.398421,3513.800703,7653.940167,8202.236525
398897.1201,310892.2453,577804.4573,294330.0543,405411.6252,1214482.467,371651.0913,1329962.982,1116930.872,1864444.837,538126.464,2526948.2,1057842.976,483955.6747,2698384.123,1118777.591,611767.14,1637078.269
19779.59949,14133.45456,5879.831874,5162.232122,37798.76182,11841.34346,5585.164333,34730.53551,49690.43017,23095.7616,23514.85043,46636.46198,37105.92799,8810.585105,13758.65685,39905.21492,28039.15855,50308.59372
1220364.169,195257.6299,58217.84261,2079884.807,1160572.286,140994.92,106148.2631,383656.9017,1442569.169,2269817.551,18986.91548,10769.43149,56167.00158,9371.729391,16935.16309,97435.01466,70866.53333,27958.76795
