msInspectTop3absPeakIntensity,msInspectTop3absAreaIntensity,msInspectAllabsPeakIntensity,msInspectAllabsAreaIntensity,msBIDTop3absPeakIntensity,msBIDTop3absAreaIntensity,msBIDAllabsPeakIntensity,msBIDAllabsAreaIntensity
7794990.335,601834.4964,9885590.245,674377.1953,60972472.04,10858861.79,83002870.69,14911978.32
798156.526,19153.80957,798156.526,19153.80957,3547985,222043.0108,3547985,222043.0108
NA,NA,NA,NA,4361968,136178.8618,4361968,136178.8618
532290.06,15609.13569,532290.06,15609.13569,3426183,446096.6543,3426183,446096.6543
12109707.89,560457.7774,15092825.48,803998.2281,83503690,10087179.49,123073619.5,17358974.36
79322246.25,3586662.422,80557141.65,3655022.967,588706186.6,89347082.1,910388618.6,151141633.7
1215164,34943.48872,1215164,34943.48872,15592632.2,1394360.902,15592632.2,1394360.902
86723839.34,4579282.575,140092784.4,8136374.983,385955105.4,73304231.43,882744948.4,184632272.4
638088.4,30248.43216,638088.4,30248.43216,10600048.9,1979899.497,10600048.9,1979899.497
NA,NA,NA,NA,NA,NA,NA,NA
1622396.44,23739.72667,1622396.44,23739.72667,NA,NA,NA,NA
24491951.94,469109.9994,33193733.85,678123.6166,195212151,14888172.04,640086860.2,53050322.58
2192411.3,115550.3437,2259317.838,117672.5039,6020660.47,1660615.385,6489383.97,1775907.692
417578.84,13711.82101,417578.84,13711.82101,1157412.4,151750.9728,1157412.4,151750.9728
9191379.46,183791.6038,13576825.28,254442.0673,94449878.33,5532836.625,129359970.3,7642531.418
725198.37,11078.83566,725198.37,11078.83566,23768792.3,1141193.595,28456771.3,1418777.293
NA,NA,NA,NA,12446371.5,1395833.333,13959537.4,1776041.667
NA,NA,NA,NA,2624808.08,318407.9602,2624808.08,318407.9602
NA,NA,NA,NA,6987748.95,1042817.68,6987748.95,1042817.68
NA,NA,NA,NA,79900.19,5511.811024,79900.19,5511.811024
8146296.228,257156.2917,9354686.498,314875.8185,41075861,4591187.739,54699616.95,6925287.356
4323610.216,238749.417,4323610.216,238749.417,42863894.9,16545604.4,46418212.7,17863956.04
43064765.45,2950208.709,53591843.59,3557616.733,197472764.8,47505988.02,331916313.7,80389221.56
2882400.609,183394.1822,2882400.609,183394.1822,11505980.8,2444285.714,13384760.14,3122857.143
488800.134,6340.470567,488800.134,6340.470567,375763.44,49698.43185,375763.44,49698.43185
248717.223,1892.521438,248717.223,1892.521438,1769805.2,51042.41553,1769805.2,51042.41553
4258023.26,169772.4624,4258023.26,169772.4624,51286635,5546391.753,56795912,6211340.206
2009360.152,89929.71641,2009360.152,89929.71641,15002037.8,1849062.5,16854727.59,2490312.5
1340889.1,57291.36408,1340889.1,57291.36408,NA,NA,NA,NA
689026.68,45129.79809,689026.68,45129.79809,3775630.2,761244.0191,3775630.2,761244.0191
NA,NA,NA,NA,NA,NA,NA,NA
2645638.7,112103.6797,3001640.08,163648.6097,13745072,1971497.585,15459874.27,2941594.203
NA,NA,NA,NA,2286873.5,121875,2286873.5,121875
153255.16,3166.358478,153255.16,3166.358478,2640749,101903.1142,2640749,101903.1142
NA,NA,NA,NA,17891368.7,2555555.556,17891368.7,2555555.556
NA,NA,NA,NA,NA,NA,NA,NA
3205151.84,131213.6791,4854825.99,172928.6983,28763727.5,3148648.649,35867051.7,4156418.919
NA,NA,NA,NA,1048368.6,83068.78307,1048368.6,83068.78307
4247885.3,212193.5927,4247885.3,212193.5927,14450861,1910112.36,14450861,1910112.36
2614194.709,48779.32643,2614194.709,48779.32643,13503306.1,1003649.635,13503306.1,1003649.635
NA,NA,NA,NA,24662164.4,310077.2044,24662164.4,310077.2044
3592715.4,127817.9008,3592715.4,127817.9008,14829362.3,1842194.093,14829362.3,1842194.093
166926.67,9502.835484,166926.67,9502.835484,NA,NA,NA,NA
921494.23,21951.57237,921494.23,21951.57237,NA,NA,NA,NA
540323.6906,26643.44668,540323.6906,26643.44668,3728462.63,654559.5855,3728462.63,654559.5855
3266105.44,45021.12201,3396000.83,46630.23219,6237046.18,405014.9701,6237046.18,405014.9701
1110201.98,20495.0975,1110201.98,20495.0975,78997.1,5954.861111,78997.1,5954.861111
NA,NA,NA,NA,17065616.5,2022831.05,17065616.5,2022831.05
285464.94,8640.168975,285464.94,8640.168975,745992.75,191412.7424,745992.75,191412.7424
255916.14,25702.26076,255916.14,25702.26076,NA,NA,NA,NA
517324.84,4046.835878,517324.84,4046.835878,5396063.5,89217.55725,5396063.5,89217.55725
7111088.7,318818.3349,7111088.7,318818.3349,NA,NA,NA,NA
1590884.102,77008.459,1590884.102,77008.459,11500210.8,1351400,11500210.8,1351400
16585319.05,696739.6346,19843012.56,935961.3068,99269404,12495726.5,110210753.1,14645299.15
3340396.38,232607.4868,3340396.38,232607.4868,NA,NA,NA,NA
2613619.032,171766.8564,2652101.329,176623.0649,NA,NA,NA,NA
1826191.722,89516.4225,1826191.722,89516.4225,4406934.63,1232222.222,4406934.63,1232222.222
4029503.4,214427.1581,5021426.96,260566.8419,49174647.7,6434883.721,58726628.7,8913953.488
10821455.1,460379.7868,11640449.86,902555.2639,60586929,8299492.386,76160039.8,11860406.09
4047386.16,385085.6393,4047386.16,385085.6393,24001735.65,10557865.17,24001735.65,10557865.17
14994480.5,790186.0782,16832222.46,977081.2849,72767958,12972067.04,95837124,18340782.12
7134911.65,367518.358,7377063.91,393048.8731,40098083.9,5911242.604,47196326.03,8086390.533
NA,NA,NA,NA,NA,NA,NA,NA
4587354.22,333844.9854,5882986.702,565985.1456,46636505,13401459.85,59062645.86,17405109.49
754180.044,49949.06879,754180.044,49949.06879,NA,NA,NA,NA
8175285.63,822377.9919,9983215.722,951893.8022,67992937.2,16498529.41,80522364.6,20683088.24
8585733.8,624493.7846,9609469.8,725285.1,NA,NA,NA,NA
1837729.31,102692.2419,1837729.31,102692.2419,NA,NA,NA,NA
4405086.94,310112.6679,6204539.617,646098.871,NA,NA,NA,NA
514797.23,20479.71273,514797.23,20479.71273,NA,NA,NA,NA
12878404.38,881668.225,12878404.38,881668.225,NA,NA,NA,NA
832353.66,65654.31778,832353.66,65654.31778,913223.6,225925.9259,913223.6,225925.9259
337937.06,37912.18421,337937.06,37912.18421,1091430.72,352947.3684,1091430.72,352947.3684
NA,NA,NA,NA,NA,NA,NA,NA
1429496.3,32001.45227,1429496.3,32001.45227,10424564.2,894988.0668,10424564.2,894988.0668
3969147.61,122998.1184,3969147.61,122998.1184,NA,NA,NA,NA
4685594.07,168248.6187,4846422.68,176518.4338,27766662.8,2944604.317,38417880.91,4181546.763
12407635.51,920103.9086,13564468.95,961313.8601,31863357,3701492.537,43425849,4971268.657
1437951.05,54717.04475,1437951.05,54717.04475,19926278.5,1727626.459,19926278.5,1727626.459
4942944.66,226358.2216,5181569.44,246291.5649,NA,NA,NA,NA
6178663.3,184115.9956,6178663.3,184115.9956,69514699,6294814.815,102948547.2,10510740.74
3596326.17,381630.773,3596326.17,381630.773,17356782.4,8513513.514,17356782.4,8513513.514
1404220.94,92281.69565,1404220.94,92281.69565,NA,NA,NA,NA
13050259,220344.6118,21025315.02,383130.3829,69821637.9,3995773.026,186580529.8,11853503.29
11481112.95,176079.1282,14207675.76,219928.7486,28288601.25,2413416.537,40516896.31,3395694.228
8666061.895,565759.6268,8698068.707,571735.1832,37638654.1,6748387.097,38956929.1,7186451.613
8453499.3,565546.915,9672843.02,652070.4314,42024445,7679738.562,54373080,9996732.026
1327274.15,88064.19697,1327274.15,88064.19697,NA,NA,NA,NA
6686847.6,549977.1643,7607577.803,633470.3392,31893467,7762237.762,39356449.76,9710489.51
192208.918,20502.77078,192208.918,20502.77078,25442994.44,7540354.61,27977264.94,8976524.823
3565920.05,233983.6544,3818229.33,264406.4103,50330118.5,10867647.06,54131434.97,12110294.12
597948.18,60500.18286,597948.18,60500.18286,9392644.4,2296428.571,9392644.4,2296428.571
10174843,560993.8084,16814465.27,955848.076,98481638,18357142.86,192391747.5,31293506.49
3905993.54,120941.2315,5072097.653,191190.0744,21695595.8,2402564.103,21916674.16,2451831.502
5197162.94,629919.5591,5197162.94,629919.5591,33552891.14,12812454.55,33552891.14,12812454.55
1937554.2,221857.5488,1937554.2,221857.5488,16014987.9,4804878.049,16014987.9,4804878.049
2727390.69,335432.4361,3371048.119,438783.28,35056141.5,9292361.111,42065224.62,12280555.56
2642917.5,204319.7218,2642917.5,204319.7218,18007456,4410526.316,18007456,4410526.316
8026763.2,948125.9649,8217388.58,961015.8,71120268,19456140.35,85740388.5,22563157.89
2730235.2,229336.9821,2730235.2,229336.9821,NA,NA,NA,NA
1187296.6,123783.2941,1187296.6,123783.2941,6969367,3447058.824,6969367,3447058.824
1850601.88,110320.3096,2235615.32,128233.6803,19530586.5,3417431.193,26712034.8,4788990.826
3306220.5,133411.6723,4519448.663,247310.1937,20544892.5,2053030.303,30625983.13,3926250
5757118.07,260258.8221,7246051.11,373218.417,57593337,4885375.494,105944764.7,12347826.09
11914983.31,615390.7912,12902351.91,684186.7471,52556844.6,8585294.118,62964078.07,10817892.16
11914983.31,615390.7912,12902351.91,684186.7471,52556844.6,8585294.118,62964078.07,10817892.16
10139372.06,498883.5108,12096631.81,634830.1704,77917435,19615135.14,115456080,26131135.14
3168397.57,128349.3541,3168397.57,128349.3541,NA,NA,NA,NA
12228401.1,762439.1333,20039835.61,1286972.173,76269600,12033333.33,146173218.9,24154666.67
3267094.2,119667.7456,3267094.2,119667.7456,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1958.2859,45.20074238,1958.2859,45.20074238,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
2288427.6,63934.45455,2288427.6,63934.45455,13171615.05,2743181.818,13171615.05,2743181.818
672409.12,45742.10328,672409.12,45742.10328,7451398.7,1652459.016,7451398.7,1652459.016
161537.239,3385.366141,161537.239,3385.366141,11304780.51,1001705.757,11304780.51,1001705.757
NA,NA,NA,NA,NA,NA,NA,NA
162780497.7,2894644.03,350635723,6061542.299,1437554240,111000280.3,6321701741,521771112.6
8120532.276,178298.8083,8465882.025,186579.8576,16683503.13,3104393.305,18636621.93,3272594.142
3499772.8,97700.78746,3499772.8,97700.78746,13728408,1344947.735,13728408,1344947.735
74642691.49,2167243.281,125245981.3,3740939.554,701273238.1,65522493.58,2075126323,210030082
6885984.47,146060.943,7686398.38,186811.29,22779756,1545248.869,27044376,1904298.643
307327.098,14190.09276,307327.098,14190.09276,1916900.6,251131.2217,1916900.6,251131.2217
116624654.3,1992436.722,325164084.3,5818300.402,642444751.6,48943825.75,2202582994,153551958
11287224.32,550949.472,14762284.54,698111.8688,390790111.5,60307092.2,991140261.2,159816241.6
12866411.5,1009305.091,15103063.82,1174486.427,161618869.4,32343065.69,179028095.8,38510218.98
7000762.43,412137.3956,7000762.43,412137.3956,13066719.85,5437735.849,13066719.85,5437735.849
1076908.68,49276.13652,1076908.68,49276.13652,15879417.8,1930348.259,15879417.8,1930348.259
18763977.5,86327.5484,18763977.5,86327.5484,124837916.2,1435265.957,124837916.2,1435265.957
388350.287,12303.76463,388350.287,12303.76463,6619840.3,726746.988,7562733.27,850120.4819
2681219.22,257733.03,2681219.22,257733.03,20750697,4902000,20750697,4902000
23429.676,447.0787533,23429.676,447.0787533,2453634.2,230503.9788,2453634.2,230503.9788
314667.28,7121.343487,314667.28,7121.343487,156210.51,16021.79177,156210.51,16021.79177
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,526398.6,16005.47196,526398.6,16005.47196
16323474.16,501432.1576,26931841.6,808300.8735,121584167.5,14079617.83,271223190.5,31155668.79
3951590.1,89523.56333,3951590.1,89523.56333,7943524.76,1973000,7943524.76,1973000
23874973.7,481440.3004,25915438.42,529249.6651,183486704,15660678.9,243597490.2,20838303.65
347829.97,7066.044968,347829.97,7066.044968,472525.38,37259.10064,472525.38,37259.10064
1214374.4,50090.76699,1214374.4,50090.76699,8019870.35,1717475.728,8019870.35,1717475.728
334257.25,13677.95,334257.25,13677.95,5319594.1,420967.7419,5319594.1,420967.7419
134258.72,3641.501105,134258.72,3641.501105,771507.7,49447.51381,771507.7,49447.51381
296903.075,6620.838,296903.075,6620.838,262773.8,14121.95122,262773.8,14121.95122
19426094.15,688792.0093,27635608.41,1137077.702,143548056.8,13764444.44,229624068.6,24453703.7
38835833.2,1327037.759,55833428.38,1953462.41,291844517.6,44232052.26,792968606.2,101875710.8
10704338.9,502737.3117,13234371.27,622303.7753,165749732,21453441.3,437816313.2,72018866.4
29404182.38,479287.8641,42177274.92,680602.1839,51753784,3098966.027,75923006.8,5503101.92
90636125.81,1565332.715,224804324.9,3818522.029,661891707,46074111.98,2987779247,228459022.5
21443460.14,856668.3094,34691522.13,1418299.27,197250429,17840531.56,491718340,73467940.2
375681.9,10502.47279,375681.9,10502.47279,NA,NA,NA,NA
33716236.47,1168585.66,52098898.61,1883691.004,195174782,17362458.47,435536885.3,47366445.18
889786.91,43538.58059,889786.91,43538.58059,5176388.44,512454.2125,5176388.44,512454.2125
22254329.16,892245.757,36509780.3,1592299.867,136715730,14256198.35,224166995.8,35924380.17
NA,NA,NA,NA,214937.03,67237.68737,214937.03,67237.68737
108461.33,2330.972141,108461.33,2330.972141,10544669,1407484.407,10544669,1407484.407
63607214.92,1984356.176,85118008.21,2664702.681,678648378.1,62154537.82,1296687313,134252025.2
122991.48,4915.254639,122991.48,4915.254639,NA,NA,NA,NA
NA,NA,NA,NA,1157850.5,604430.3797,1157850.5,604430.3797
14698632.15,690647.0072,15604419.55,711526.0591,62824339.1,8922641.509,72425056.8,9610062.893
3153822.786,173481.1065,3153822.786,173481.1065,6720061.02,1815325.67,6720061.02,1815325.67
81414777.66,2712804.351,148198550.4,5277536.284,1178762625,160959389,2840596745,447962563
11578646.2,207174.167,23104402.84,421440.4691,81620550.21,5633754.513,166405518.9,10895306.86
4355662.351,70742.92883,5011606.261,90630.1963,34708888.95,3093581.081,49686791.6,4737837.838
576438.5,10069.45182,576438.5,10069.45182,2297809.8,91586.99809,2297809.8,91586.99809
484729.074,15274.68866,484729.074,15274.68866,NA,NA,NA,NA
618421.12,57007.12264,618421.12,57007.12264,1526045.73,1009811.321,1526045.73,1009811.321
163298.55,3579.364286,163298.55,3579.364286,445847.7,97689.07563,445847.7,97689.07563
NA,NA,NA,NA,1329905.7,79505.81395,1329905.7,79505.81395
NA,NA,NA,NA,NA,NA,NA,NA
784797.833,9075.040989,837040.033,10533.13473,3921855.85,190879.1209,4409490,249428.5714
974066.7,103630.2125,974066.7,103630.2125,6120760,1805000,6120760,1805000
692185.733,11649.51886,692185.733,11649.51886,1854498.28,94857.14286,1854498.28,94857.14286
58169963.82,4227979.439,68129807.3,4850341.248,260852861,63507895.59,345583286.1,80525000.86
158796744,9140864.108,232231075.3,12818178.44,948960038.6,181280631.1,1586621922,350223757.7
1146525,46244.85265,1146525,46244.85265,NA,NA,NA,NA
108651.75,7302.293889,108651.75,7302.293889,440021.4,32000,440021.4,32000
802046.27,31317.78083,802046.27,31317.78083,615704.66,291426.3804,615704.66,291426.3804
NA,NA,NA,NA,NA,NA,NA,NA
1439550.2,54550.836,1439550.2,54550.836,6239288.5,888000,6239288.5,888000
11111220.5,617204.058,14253761.52,770197.1879,46903074.1,9592270.531,80201369.08,13764734.3
3804735.7,131249.2702,5808376.34,197816.2075,85001386.56,3692757.66,115088407.6,6697214.485
NA,NA,NA,NA,NA,NA,NA,NA
33278.629,1312.006888,33278.629,1312.006888,NA,NA,NA,NA
271646.96,22404.98382,271646.96,22404.98382,51229987.24,20793382.35,51229987.24,20793382.35
2029864.5,65612.75699,2029864.5,65612.75699,14024376,1101398.601,14024376,1101398.601
86094.55,20817.53989,86094.55,20817.53989,86720.48,137158.4699,86720.48,137158.4699
NA,NA,NA,NA,947473.4,216483.5165,947473.4,216483.5165
3247955.009,224018.2513,3247955.009,224018.2513,61652587.2,9928323.699,71235905.7,13764739.88
4925081.8,152705.429,5632541.07,177345.8347,23018376,3307260.726,33629355.55,5125082.508
524458.96,9079.215705,524458.96,9079.215705,353707.38,64262.82051,353707.38,64262.82051
4211132.1,58430.02725,7065359.606,109654.0629,21637647.4,896318.1149,32870384.07,1524359.352
85832.7171,1292.818104,85832.7171,1292.818104,50745.99,2053.46294,50745.99,2053.46294
36561091.84,605711.6177,86721081.39,1822389.72,192521550.5,9668034.557,449774478,26776760.26
24505815.74,946085.7336,29127435.79,1163561.35,397960728.4,69389190.69,772422904.7,125852974.5
35495750.61,872004.1441,88602388.71,2532200.909,422109747.8,36860974.56,1035995601,91580779.76
26432635.9,624136.5705,45102123.63,905553.4996,183990932,9754578.755,291396954.4,21922124.54
28743.79,415.8773684,28743.79,415.8773684,NA,NA,NA,NA
948236.27,26958.16568,948236.27,26958.16568,7144109.5,888461.5385,7144109.5,888461.5385
1120106.05,30342.64275,1120106.05,30342.64275,1991638.74,370631.9703,1991638.74,370631.9703
NA,NA,NA,NA,NA,NA,NA,NA
3423031.205,242642.4555,3423031.205,242642.4555,NA,NA,NA,NA
38145.399,2534.450874,38145.399,2534.450874,569652.45,68155.33981,569652.45,68155.33981
1002109.564,15770.30673,1011809.721,16395.63841,890958.1,129807.6923,890958.1,129807.6923
646775.25,11034.72617,646775.25,11034.72617,1180825.2,138994.8007,1180825.2,138994.8007
72392.664,1661.320958,72392.664,1661.320958,2095405.01,121706.5868,2095405.01,121706.5868
8401481.05,393652.534,10623292.1,569671.5291,63025693,6878640.777,86775857.3,11917475.73
NA,NA,NA,NA,757764.75,307500,757764.75,307500
655519.472,4509.633548,655519.472,4509.633548,2891614.03,60380.47974,2891614.03,60380.47974
20955567.04,1609644.359,22774814.53,1861442.144,189557770.4,48868571.43,235791657.8,77532857.14
2398715.491,117594.4667,2398715.491,117594.4667,NA,NA,NA,NA
3678002.3,223527.5652,3915299.358,238062.6078,24886072.84,5076413.043,24972663,5319891.304
3441938.66,223047.4688,3441938.66,223047.4688,6711229.5,1743750,6711229.5,1743750
24305.396,2091.337033,24305.396,2091.337033,NA,NA,NA,NA
5612010.4,104171.458,8261238.61,171119.5629,26303549.41,1547168.142,40907499.31,2633893.805
11169833.5,291437.1133,16094194.86,448091.1742,39482617,3065155.807,46008797.68,3646005.666
163108.031,46842.95723,163108.031,46842.95723,18442108.88,4488192.771,18442108.88,4488192.771
7042518.1,846887.6067,7042518.1,846887.6067,32586163,12775280.9,34213362.5,13241573.03
NA,NA,NA,NA,4790639,153290.5297,4790639,153290.5297
5094551.64,21744.45822,11044388.5,49159.46041,19400736.5,244087.5233,45446917.37,809013.0354
NA,NA,NA,NA,NA,NA,NA,NA
192641.53,10409.15401,192641.53,10409.15401,4391381,372573.8397,4391381,372573.8397
68490.67,4515.925258,68490.67,4515.925258,2196866,578247.4227,2196866,578247.4227
2762576.44,120790.3276,2762576.44,120790.3276,16090003,2175862.069,16090003,2175862.069
185692.55,13040.35734,185692.55,13040.35734,NA,NA,NA,NA
220498.69,15695.53571,220498.69,15695.53571,NA,NA,NA,NA
NA,NA,NA,NA,716352.94,127530.3644,716352.94,127530.3644
172700.4,16748.51934,172700.4,16748.51934,6613611.95,895884.7737,6613611.95,895884.7737
1077918.54,78469.81726,1077918.54,78469.81726,23027598.5,7605952.381,23027598.5,7605952.381
7219148.48,319215.2639,7219148.48,319215.2639,35889373,6572222.222,48515736.3,10782222.22
188709.97,13050.87304,188709.97,13050.87304,1453094.25,340869.5652,1453094.25,340869.5652
480220.7,10782.64405,480220.7,10782.64405,4502367.34,503037.9747,4502367.34,503037.9747
75241.308,20667.13069,75241.308,20667.13069,469742.28,291386.1386,469742.28,291386.1386
1819083.82,197228.8491,1819083.82,197228.8491,19898686.68,11522807.02,19898686.68,11522807.02
761995.75,29479.72917,761995.75,29479.72917,NA,NA,NA,NA
6300528.19,457963.4788,6540959.58,472633.3095,7698706.54,1598412.698,7698706.54,1598412.698
138342.94,23128.1771,138342.94,23128.1771,446998.44,793893.1298,446998.44,793893.1298
484317.7,18992.17233,484317.7,18992.17233,NA,NA,NA,NA
NA,NA,NA,NA,1111609.2,174409.4488,1111609.2,174409.4488
NA,NA,NA,NA,26954651,7706293.706,26954651,7706293.706
NA,NA,NA,NA,3468598.88,351940.2985,3468598.88,351940.2985
475269.63,73948.34,475269.63,73948.34,10233922.41,4417230.769,10233922.41,4417230.769
464464.437,105184.932,464464.437,105184.932,16181188.3,27610545.45,16181188.3,27610545.45
NA,NA,NA,NA,518389.28,330851.0638,518389.28,330851.0638
1631656.55,91544.50803,1631656.55,91544.50803,13087247.75,1822891.566,13087247.75,1822891.566
215430.813,7965.605242,215430.813,7965.605242,1362688.64,138750,1362688.64,138750
4434759,61512.79715,4434759,61512.79715,30665768.42,1696441.281,30665768.42,1696441.281
33576396.6,465763.9802,69341168.28,1016099.85,179858766,7099150.142,624235250.8,30554036.83
2513035.6,51118.12667,2513035.6,51118.12667,14867108,818181.8182,21651322.5,1311688.312
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,13618020.8,1719163.763,13618020.8,1719163.763
7764452.304,537687.3858,7764452.304,537687.3858,38494866.07,12009467.46,38494866.07,12009467.46
114892696.7,5093897.953,141584780.5,6124008.227,647116920.7,129034680.2,1411257968,225150842.3
NA,NA,NA,NA,22013717.7,643239.9513,22013717.7,643239.9513
1490422.2,430.0494031,1490422.2,430.0494031,2754378.62,3013.087876,2754378.62,3013.087876
2195693.8,118099.2279,2195693.8,118099.2279,16875272,5955102.041,16875272,5955102.041
213258.445,6214.428733,213258.445,6214.428733,NA,NA,NA,NA
28743.975,499.7267056,28743.975,499.7267056,NA,NA,NA,NA
28743.975,499.7267056,28743.975,499.7267056,2166972.86,149299.0654,2166972.86,149299.0654
28743.975,499.7267056,28743.975,499.7267056,NA,NA,NA,NA
28743.975,499.7267056,28743.975,499.7267056,NA,NA,NA,NA
15054180.26,384397.3284,23015767.6,623256.101,102182740.9,9717673.378,156942677.1,14372035.79
3136386.75,303812.0358,3136386.75,303812.0358,9740088.81,2253333.333,9740088.81,2253333.333
3830322.54,216136.6301,3830322.54,216136.6301,10480730.37,8866257.669,10480730.37,8866257.669
3986223.96,99590.66887,3986223.96,99590.66887,34713300.3,2551876.38,36999890.5,2905077.263
74574.516,1318.864877,74574.516,1318.864877,1271809.1,81514.08451,1271809.1,81514.08451
NA,NA,NA,NA,NA,NA,NA,NA
665785.47,4819.409349,665785.47,4819.409349,645391.05,74319.79368,645391.05,74319.79368
11037533.4,231521.2023,11841462.79,245461.9951,41336876.33,3940264.65,57380856.5,5025330.813
4633272.804,104036.1685,4826357.974,108558.3252,13718029.94,1452816.901,15339131.65,1980457.746
902502.949,36625.51134,902502.949,36625.51134,3504664.2,361169.1023,3504664.2,361169.1023
NA,NA,NA,NA,NA,NA,NA,NA
155637694.8,7446579.075,317033467.6,18840213.67,937311676.6,197766829.6,2874256745,714990464.2
NA,NA,NA,NA,5762916.06,650423.7288,5762916.06,650423.7288
NA,NA,NA,NA,23935954,14126785.71,23935954,14126785.71
30068143.31,3004215.99,39145855.25,4001841.152,394649044,135585587.9,653816504.6,281384685.9
13640428.68,435252.487,20739036.41,590040.3338,250162280,19500000.54,322990917,25547583.88
98227753.46,2378767.538,172946125.6,4026601.711,542243240,40364238.48,1492841130,115024061.9
63177135.51,2940122.651,68445663.04,3210914.67,298392131.2,54441605.26,646348370.5,182183857.1
42942159.54,5128385.297,42942159.54,5128385.297,187600430.7,95160466.28,187600430.7,95160466.28
32922650.19,6915187.238,32922650.19,6915187.238,187270443.7,155894204.3,208751623.3,185005073.9
74955.598,2708.715498,74955.598,2708.715498,436812.96,26305.91631,436812.96,26305.91631
2268148.5,351537.9655,2268148.5,351537.9655,16985072.7,12517241.38,16985072.7,12517241.38
847762.94,65160.94257,847762.94,65160.94257,2700709.2,620792.0792,2700709.2,620792.0792
3079883.99,208763.488,3455048.265,227082.6936,16960809.45,4497991.968,20835390.56,5201726.908
4923087.54,289087.1209,4956851.806,298659.3762,20552095.32,4046553.191,20552095.32,4046553.191
671621.79,5462.458623,671621.79,5462.458623,5315113.44,265679.2453,5315113.44,265679.2453
1012621.287,10897.72266,1084056.775,11871.31373,4824216.78,154427.7674,5290695.64,168209.1932
1153172.177,27191.68644,1153172.177,27191.68644,3478759.02,514800.995,3478759.02,514800.995
32788956.69,1080847.029,46890879.54,1600852.711,244061997.2,23328571.43,461748840.3,54844507.14
9900777.01,371247.2984,10396262.31,447793.1887,92745132.7,10431275.72,120527386.1,14214053.5
5672963.45,167961.338,6987227.2,203723.2599,48893430,7390845.07,64609434.52,9386619.718
209344.337,29498.21304,209344.337,29498.21304,1100388.21,695031.0559,1100388.21,695031.0559
809713.417,13086.94477,809713.417,13086.94477,125877.4,35351.5625,125877.4,35351.5625
26094.006,484.3546482,26094.006,484.3546482,71987.95,9032.663317,71987.95,9032.663317
NA,NA,NA,NA,2888277.58,391968.9119,2888277.58,391968.9119
NA,NA,NA,NA,247343.37,80512.24944,247343.37,80512.24944
2046842.7,73431.5177,2661966.07,101459.6704,7169273.94,830530.9735,7599969.69,1038938.053
9222594.94,205518.4313,9269250.18,207076.0283,33578681,2907161.804,43391332.28,5056936.34
